#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:19,BAL 6,3,1:11,16,Fumble
2,1,8:46,BAL 47,4,1:32,3,Blocked Punt
3,1,7:04,BAL 24,3,1:08,-6,Punt
4,1,5:56,NOR 44,4,1:42,7,Downs
5,1,3:51,BAL 25,3,1:29,75,Touchdown
6,2,12:45,BAL 13,5,2:20,14,Punt
7,2,8:09,BAL 15,12,5:33,43,Downs
8,2,2:30,BAL 30,1,0:07,-2,Fumble
9,2,0:30,BAL 25,1,0:30,3,End of Half
10,3,15:00,BAL 36,3,1:33,23,Interception
11,3,11:27,BAL 20,1,0:08,2,Fumble
12,3,9:06,BAL 23,2,0:25,77,Touchdown
13,3,4:12,BAL 12,15,6:18,80,Field Goal
14,4,6:26,BAL 21,2,0:21,0,Interception
15,4,2:57,BAL 20,7,1:17,80,Touchdown
