Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
1,0:45,1,10,NYG 30,14,0,"Kyler Murray pass complete short left to Pharoh Cooper for 2 yards (tackle by Alec Ogletree). Penalty on D.J. Humphries: Offensive Holding, 10 yards (no play)",3.580,2.920
1,0:18,1,20,NYG 40,14,0,Chase Edmonds left end for 6 yards (tackle by David Mayo),2.920,2.490
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,14,NYG 34,14,0,"Penalty on A.Q. Shipley: False Start, 5 yards (no play)",2.490,1.820
2,15:00,2,19,NYG 39,14,0,Kyler Murray pass complete short left to Damiere Byrd for 4 yards (tackle by Lorenzo Carter),1.820,1.680
2,14:19,3,15,NYG 35,14,0,Kyler Murray right end for 6 yards (tackle by Antonio Hamilton and Alec Ogletree),1.680,1.500
2,13:34,4,9,NYG 29,17,0,Zane Gonzalez 47 yard field goal good,1.500,3.000
2,13:30,,,ARI 35,17,0,"Zane Gonzalez kicks off 67 yards, returned by Darius Slayton for 23 yards (tackle by Charles Washington)",0.000,0.340
2,13:25,1,10,NYG 21,17,0,Daniel Jones pass complete short middle to Evan Engram for 6 yards (tackle by Tramaine Brock),0.340,0.610
2,13:05,2,4,NYG 27,17,0,Saquon Barkley left guard for 20 yards (tackle by Jalen Thompson),0.610,2.060
2,12:23,1,10,NYG 47,17,0,"Daniel Jones pass incomplete deep left intended for Rhett Ellison. Penalty on Corey Peters: Defensive Offside, 5 yards (no play)",2.060,2.790
2,12:16,1,5,ARI 48,17,0,Daniel Jones pass complete short left to Golden Tate for 20 yards (tackle by Budda Baker),2.790,3.710
2,11:36,1,10,ARI 28,17,6,"Daniel Jones pass complete deep middle to Rhett Ellison for 28 yards, touchdown",3.710,7.000
2,11:28,,,ARI 15,17,7,Aldrick Rosas kicks extra point good,0.000,0.000
2,11:28,,,NYG 35,17,7,"Aldrick Rosas kicks off 59 yards, muffed catch by Pharoh Cooper returned by Pharoh Cooper for no gain (tackle by Tuzar Skipper)",0.000,-0.280
2,11:24,1,10,ARI 14,17,7,Kyler Murray pass incomplete short left intended for Chase Edmonds,-0.280,-0.750
2,11:19,2,10,ARI 14,17,7,Kyler Murray left end for 5 yards (tackle by Deandre Baker),-0.750,-0.800
2,10:46,3,5,ARI 19,17,7,Kyler Murray sacked by Olsen Pierre for -15 yards,-0.800,-2.490
2,9:59,4,20,ARI 4,17,13,"Andy Lee punts blocked by Michael Thomas, recovered by Elijhaa Penny, touchdown",-2.490,-7.000
2,9:52,,,ARI 15,17,14,Aldrick Rosas kicks extra point good,0.000,0.000
2,9:52,,,NYG 35,17,14,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
2,9:52,1,10,ARI 25,17,14,Chase Edmonds up the middle for 3 yards (tackle by Grant Haley),0.610,0.470
2,9:24,2,7,ARI 28,17,14,Kyler Murray pass incomplete deep left intended for Damiere Byrd (defended by Deandre Baker),0.470,-0.230
2,9:16,3,7,ARI 28,17,14,Kyler Murray pass complete short left to Chase Edmonds for 12 yards (tackle by Alec Ogletree),-0.230,1.600
2,8:56,1,10,ARI 40,17,14,Kyler Murray pass complete short right to Pharoh Cooper for 10 yards (tackle by Antoine Bethea),1.600,2.260
2,8:24,1,10,ARI 50,17,14,Kyler Murray up the middle for 3 yards (tackle by Jabrill Peppers),2.260,2.120
2,8:05,2,7,NYG 47,17,14,Kyler Murray pass complete short right to KeeSean Johnson for 6 yards (tackle by Janoris Jenkins),2.120,2.210
2,7:29,3,1,NYG 41,17,14,Kyler Murray left end for 4 yards (tackle by Antoine Bethea),2.210,3.120
2,6:53,1,10,NYG 37,17,14,Kyler Murray pass incomplete short left intended for Charles Clay (defended by Antoine Bethea),3.120,2.570
2,6:46,,,,,,Timeout #1 by Arizona Cardinals,,
2,6:46,2,10,NYG 37,17,14,Chase Edmonds right end for 4 yards (tackle by Jabrill Peppers),2.570,2.410
2,6:07,3,6,NYG 33,17,14,Kyler Murray pass incomplete short middle intended for Larry Fitzgerald (defended by Janoris Jenkins),2.410,1.160
2,6:07,4,6,NYG 33,17,14,"Penalty on Joshua Miles: False Start, 5 yards (no play)",1.160,0.720
2,5:58,4,11,NYG 38,17,14,"Andy Lee punts 38 yards, touchback.",0.720,-0.280
2,5:52,1,10,NYG 20,17,14,Saquon Barkley up the middle for 4 yards (tackle by Terrell Suggs and Budda Baker),0.280,0.270
2,5:18,2,6,NYG 24,17,14,Daniel Jones pass complete short right to Bennie Fowler for 12 yards (tackle by Byron Murphy),0.270,1.330
2,4:49,1,10,NYG 36,17,14,Daniel Jones pass incomplete short right intended for Bennie Fowler,1.330,0.790
2,4:41,2,10,NYG 36,17,14,"Penalty on Jonathan Bullard: Encroachment, 5 yards (no play)",0.790,1.470
2,4:41,2,5,NYG 41,17,14,Saquon Barkley right guard for -2 yards (tackle by Jordan Hicks and Budda Baker),1.470,0.500
2,3:57,3,7,NYG 39,17,14,Daniel Jones pass complete short middle to Golden Tate for 12 yards (tackle by Tramaine Brock),0.500,2.320
2,3:27,1,10,ARI 49,17,14,Daniel Jones pass incomplete deep right intended for Evan Engram,2.320,1.780
2,3:20,2,10,ARI 49,17,14,"Saquon Barkley right tackle for 32 yards (tackle by Budda Baker). Penalty on Will Hernandez: Offensive Holding, 10 yards (no play)",1.780,0.430
2,2:49,,,,,,Timeout #2 by New York Giants,,
2,2:49,2,20,NYG 41,17,14,Daniel Jones pass complete short right to Darius Slayton for 8 yards (tackle by Deionte Thompson),0.430,0.830
2,2:09,3,12,NYG 49,17,14,Daniel Jones pass complete short middle to Golden Tate for 14 yards (tackle by Jordan Hicks and Deionte Thompson),0.830,3.120
2,2:00,1,10,ARI 37,17,14,Daniel Jones pass complete short right to Saquon Barkley for 6 yards (tackle by Patrick Peterson),3.120,3.380
2,1:55,2,4,ARI 31,17,14,Saquon Barkley left end for -6 yards (tackle by Terrell Suggs and Haason Reddick),3.380,1.880
2,1:11,3,10,ARI 37,17,14,"Daniel Jones pass incomplete short right intended for Golden Tate. Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",1.880,0.560
2,1:04,3,20,ARI 47,17,14,Saquon Barkley left end for 5 yards (tackle by Byron Murphy),0.560,0.460
2,0:57,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:57,4,15,ARI 42,17,14,"Penalty on NYG: Delay of Game, 5 yards (no play)",0.460,0.130
2,0:57,4,20,ARI 47,17,14,Riley Dixon punts 31 yards downed by Josiah Tauaefa,0.130,0.140
2,0:46,1,10,ARI 16,17,14,Kyler Murray kneels for -1 yards,-0.140,-0.780
2,0:26,2,11,ARI 15,17,14,Kyler Murray kneels for -1 yards,-0.780,-1.610
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,17,14,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,17,14,Saquon Barkley right tackle for 4 yards (tackle by Chandler Jones),0.610,0.600
3,14:26,2,6,NYG 29,17,14,Daniel Jones pass complete short left to Cody Latimer for 3 yards (tackle by Byron Murphy),0.600,0.300
3,13:46,3,3,NYG 32,17,14,Daniel Jones sacked by Corey Peters for -6 yards,0.300,-1.630
3,13:09,4,9,NYG 26,17,14,Riley Dixon punts 38 yards downed by Antonio Hamilton,-1.630,-1.330
3,12:57,1,10,ARI 36,17,14,"Chase Edmonds right tackle for 1 yard (tackle by Dexter Lawrence). Penalty on D.J. Humphries: Offensive Holding, 10 yards (no play)",1.330,0.670
3,12:39,1,20,ARI 26,17,14,Kyler Murray pass incomplete short right intended for Chase Edmonds (defended by David Mayo),0.670,-0.560
3,12:34,2,20,ARI 26,17,14,Kyler Murray up the middle for 5 yards (tackle by Grant Haley),-0.560,-0.560
3,11:57,3,15,ARI 31,17,14,Chase Edmonds left tackle for 9 yards (tackle by Markus Golden),-0.560,-0.720
3,11:23,4,6,ARI 40,17,14,"Andy Lee punts 45 yards, returned by Golden Tate for 17 yards (tackle by Aaron Brewer and Brooks Reed)",-0.720,-1.070
3,11:12,1,10,NYG 32,17,14,Daniel Jones pass complete short right to Rhett Ellison for 5 yards (tackle by Budda Baker and Jonathan Bullard),1.070,1.200
3,10:41,2,5,NYG 37,17,14,Saquon Barkley up the middle for 1 yard (tackle by Rodney Gunter and Brooks Reed),1.200,0.630
3,9:57,3,4,NYG 38,17,14,Daniel Jones pass complete short left to Cody Latimer for 7 yards (tackle by Byron Murphy),0.630,1.930
3,9:30,1,10,NYG 45,17,14,Daniel Jones pass incomplete short left intended for Cody Latimer,1.930,1.380
3,9:25,2,10,NYG 45,17,14,Daniel Jones pass complete short left to Saquon Barkley for 10 yards (tackle by Haason Reddick),1.380,2.590
3,9:01,1,10,ARI 45,17,14,Saquon Barkley left guard for 1 yard (tackle by Corey Peters and Rodney Gunter),2.590,2.180
3,8:19,2,9,ARI 44,17,14,"Daniel Jones pass incomplete short right intended for Golden Tate (defended by Byron Murphy). Penalty on Byron Murphy: Illegal Contact, 5 yards (no play)",2.180,2.980
3,8:13,1,10,ARI 39,17,14,Saquon Barkley right tackle for 2 yards (tackle by Budda Baker and Corey Peters),2.980,2.710
3,7:33,2,8,ARI 37,17,14,"Daniel Jones sacked by Chandler Jones for -12 yards. Daniel Jones fumbles (forced by Chandler Jones), recovered by Chandler Jones at ARI-49 (tackle by Daniel Jones)",2.710,-2.190
3,7:26,1,10,ARI 49,17,14,Chase Edmonds left end for 3 yards (tackle by Markus Golden and Jabrill Peppers),2.190,2.050
3,6:41,2,7,NYG 48,17,14,"Kyler Murray up the middle for 11 yards (tackle by Antoine Bethea). Penalty on Lorenzo Carter: Unnecessary Roughness, 15 yards",2.050,4.110
3,6:11,1,10,NYG 22,23,14,"Chase Edmonds left end for 22 yards, touchdown",4.110,7.000
3,6:05,,,NYG 15,24,14,Zane Gonzalez kicks extra point good,0.000,0.000
3,6:05,,,ARI 35,24,14,"Zane Gonzalez kicks off 68 yards, returned by Darius Slayton for 30 yards (tackle by Dennis Gardeck and Chris Banjo)",0.000,0.740
3,5:59,1,10,NYG 27,24,14,Saquon Barkley right end for 9 yards (tackle by Patrick Peterson),0.740,1.410
3,5:49,2,1,NYG 36,24,14,Daniel Jones pass complete short left to Golden Tate for 8 yards (tackle by Jordan Hicks),1.410,1.860
3,5:23,1,10,NYG 44,24,14,Daniel Jones pass incomplete short middle intended for Golden Tate (defended by Zach Kerr),1.860,1.320
3,5:17,2,10,NYG 44,24,14,"Wayne Gallman left tackle for 10 yards (tackle by Jordan Hicks). Penalty on Nate Solder: Offensive Holding, 10 yards (no play)",1.320,-0.030
3,4:52,2,20,NYG 34,24,14,"Daniel Jones right tackle for 8 yards (tackle by Jordan Hicks). Penalty on Jordan Hicks: Unnecessary Roughness, 15 yards",-0.030,2.720
3,4:31,1,10,ARI 43,24,14,Daniel Jones pass incomplete short right intended for Evan Engram,2.720,2.180
3,4:26,2,10,ARI 43,24,14,Daniel Jones pass incomplete short left intended for Evan Engram Penalty on NYG: Illegal Shift (Declined),2.180,1.490
3,4:20,3,10,ARI 43,24,14,Daniel Jones pass complete short middle to Bennie Fowler for 4 yards (tackle by Budda Baker),1.490,0.660
3,3:34,4,6,ARI 39,24,14,Daniel Jones pass complete short right to Golden Tate for 15 yards (tackle by Jordan Hicks),0.660,3.970
3,2:59,1,10,ARI 24,24,14,Saquon Barkley left guard for -1 yards (tackle by Terrell Suggs),3.970,3.300
3,2:18,2,11,ARI 25,24,14,Daniel Jones sacked by Chandler Jones for -1 yards,3.300,2.480
3,1:31,3,12,ARI 26,24,14,Daniel Jones up the middle for 7 yards (tackle by Haason Reddick),2.480,2.240
3,1:11,4,5,ARI 19,24,14,Aldrick Rosas 37 yard field goal no good,2.240,-0.740
3,1:07,1,10,ARI 27,24,14,Chase Edmonds right guard for -1 yards (tackle by Lorenzo Carter and B.J. Hill),0.740,0.060
3,0:33,2,11,ARI 26,24,14,Kyler Murray pass incomplete short left intended for Larry Fitzgerald (defended by Lorenzo Carter),0.060,-0.620
3,0:31,3,11,ARI 26,24,14,Chase Edmonds left guard for 11 yards (tackle by Markus Golden),-0.620,1.400
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 37,24,14,Chase Edmonds left end for -4 yards (tackle by Alec Ogletree and Jabrill Peppers),1.400,0.320
4,14:22,2,14,ARI 33,24,14,Chase Edmonds left guard for -1 yards (tackle by Jabrill Peppers),0.320,-0.490
4,13:41,3,15,ARI 32,24,14,Chase Edmonds right end for -7 yards (tackle by Michael Thomas),-0.490,-1.700
4,13:06,4,22,ARI 25,24,14,Andy Lee punts 57 yards out of bounds,-1.700,-0.040
4,12:57,1,10,NYG 18,24,14,Daniel Jones pass complete short right to Cody Latimer for 10 yards (tackle by Byron Murphy),0.040,0.810
4,12:17,1,10,NYG 28,24,14,Saquon Barkley right tackle for 11 yards (tackle by Budda Baker),0.810,1.530
4,11:49,1,10,NYG 39,24,14,Daniel Jones pass complete deep middle to Darius Slayton for 20 yards (tackle by Patrick Peterson),1.530,2.850
4,11:09,1,10,ARI 41,24,14,Saquon Barkley right guard for 6 yards (tackle by Tramaine Brock),2.850,3.120
4,10:28,2,4,ARI 35,24,14,Daniel Jones pass complete short middle to Cody Latimer for 13 yards (tackle by Deionte Thompson),3.120,4.110
4,9:50,1,10,ARI 22,24,14,Daniel Jones pass complete short right to Bennie Fowler for 6 yards (tackle by Patrick Peterson),4.110,4.460
4,9:10,2,4,ARI 16,24,14,Daniel Jones left end for 9 yards (tackle by Tramaine Brock),4.460,5.600
4,8:19,1,7,ARI 7,24,20,"Saquon Barkley right guard for 7 yards, touchdown",5.600,7.000
4,8:13,,,ARI 15,24,21,Aldrick Rosas kicks extra point good,0.000,0.000
4,8:13,,,NYG 35,24,21,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
4,8:13,1,10,ARI 25,24,21,Kyler Murray up the middle for 1 yard (tackle by Grant Haley),0.610,0.200
4,7:32,2,9,ARI 26,24,21,Chase Edmonds right guard for 7 yards (tackle by David Mayo and Alec Ogletree),0.200,0.430
4,6:49,3,2,ARI 33,24,21,Kyler Murray pass complete short left to Maxx Williams for 5 yards (tackle by Deandre Baker),0.430,1.470
4,6:03,1,10,ARI 38,24,21,Chase Edmonds right tackle for 2 yards (tackle by Janoris Jenkins),1.470,1.190
4,5:27,2,8,ARI 40,24,21,Chase Edmonds right end for -6 yards (tackle by Alec Ogletree),1.190,-0.290
4,4:38,,,,,,Timeout #1 by Arizona Cardinals,,
4,4:38,3,14,ARI 34,24,21,Kyler Murray pass complete short middle to Chase Edmonds for 12 yards (tackle by Jabrill Peppers and Antoine Bethea),-0.290,-0.320
4,4:29,,,,,,Timeout #1 by New York Giants,,
4,4:29,4,2,ARI 46,24,21,Andy Lee punts 29 yards out of bounds,-0.320,-0.610
4,4:23,1,10,NYG 25,24,21,Daniel Jones pass complete short left to Bennie Fowler for 13 yards (tackle by Patrick Peterson),0.610,1.470
4,3:54,1,10,NYG 38,24,21,Daniel Jones sacked by Chandler Jones for -8 yards,1.470,-0.160
4,3:18,2,18,NYG 30,24,21,Daniel Jones pass incomplete short middle intended for Golden Tate (defended by Budda Baker),-0.160,-0.820
4,3:13,3,18,NYG 30,24,21,Saquon Barkley left tackle for 3 yards (tackle by Haason Reddick and Corey Peters),-0.820,-1.180
4,2:35,4,15,NYG 33,24,21,"Daniel Jones sacked by Patrick Peterson for -13 yards. Daniel Jones fumbles (forced by Patrick Peterson), recovered by Haason Reddick at NYG-20 and returned for 3 yards (tackle by Nate Solder)",-1.180,-4.440
4,2:28,1,10,NYG 17,24,21,Chase Edmonds right tackle for 1 yard (tackle by Lorenzo Carter and Dalvin Tomlinson),4.440,4.000
4,2:23,,,,,,Timeout #2 by New York Giants,,
4,2:23,,,,,,Timeout #2 by Arizona Cardinals,,
4,2:23,2,9,NYG 16,24,21,Chase Edmonds right guard for -1 yards (tackle by Dalvin Tomlinson),4.000,3.070
4,2:20,,,,,,Timeout #3 by New York Giants,,
4,2:20,3,10,NYG 17,24,21,Kyler Murray sacked by David Mayo for no gain,3.070,2.310
4,2:13,4,10,NYG 17,27,21,Zane Gonzalez 35 yard field goal good,2.310,3.000
4,2:09,,,ARI 35,27,21,"Zane Gonzalez kicks off 66 yards, returned by Darius Slayton for 13 yards (tackle by Dennis Gardeck)",0.000,-0.350
4,2:02,1,10,NYG 12,27,21,Daniel Jones pass incomplete short left intended for Saquon Barkley,-0.350,-0.780
4,1:58,2,10,NYG 12,27,21,Daniel Jones pass complete short middle to Golden Tate for 11 yards (tackle by Jordan Hicks),-0.780,0.480
4,1:38,1,10,NYG 23,27,21,"Daniel Jones sacked by Terrell Suggs for -14 yards. Daniel Jones fumbles (forced by Terrell Suggs), recovered by Nate Solder at NYG-9 (tackle by Cassius Marsh)",0.480,-1.800
4,1:08,2,24,NYG 9,27,21,Daniel Jones pass incomplete short middle intended for Saquon Barkley,-1.800,-3.060
4,1:05,3,24,NYG 9,27,21,Daniel Jones sacked by Brooks Reed for -5 yards,-3.060,-2.490
4,0:41,4,29,NYG 4,27,21,Daniel Jones pass incomplete short middle intended for Evan Engram,-2.490,-6.280
4,0:34,1,4,NYG 4,27,21,Kyler Murray kneels for -5 yards,6.280,4.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
