Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
2,11:04,4,8,PHI 21,0,0,"Saverio Rocca punts 47 yards, returned by Adam Jennings for 2 yards (tackle by Akeem Jordan)",-1.960,-1.200
2,10:53,1,10,ATL 34,0,0,"Michael Turner left end for no gain (tackle by Brian Dawkins). Penalty on Todd Weiner: Offensive Holding, 10 yards (no play)",1.200,0.540
2,10:28,1,20,ATL 24,0,0,Matt Ryan pass complete deep left to Michael Jenkins for 19 yards (tackle by Stewart Bradley),0.540,1.870
2,9:53,2,1,ATL 43,0,0,Michael Turner right tackle for 2 yards (tackle by Quintin Mikell),1.870,1.930
2,9:17,1,10,ATL 45,0,0,Matt Ryan pass incomplete deep left intended for Jerious Norwood,1.930,1.380
2,9:10,2,10,ATL 45,0,0,Matt Ryan pass incomplete short left intended for Jason Snelling,1.380,0.700
2,9:05,3,10,ATL 45,6,0,"Matt Ryan pass complete deep middle to Roddy White for 55 yards, touchdown",0.700,7.000
2,,,,PHI 2,7,0,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,7,0,"Michael Koenen kicks off 63 yards, returned by Quintin Demps for 17 yards (tackle by Brent Grimes)",0.000,0.540
2,8:50,1,10,PHI 24,7,0,Donovan McNabb pass complete deep right to Brent Celek for 20 yards (tackle by Lawyer Milloy),0.540,1.860
2,8:06,1,10,PHI 44,7,0,Donovan McNabb pass incomplete short left intended for Kevin Curtis (defended by Chris Houston),1.860,1.320
2,8:02,2,10,PHI 44,7,0,Donovan McNabb pass incomplete deep right intended for L.J. Smith,1.320,0.630
2,7:58,3,10,PHI 44,7,0,Donovan McNabb pass incomplete short left intended for Jason Avant,0.630,-0.460
2,7:52,4,10,PHI 44,7,0,Saverio Rocca punts 54 yards,-0.460,0.380
2,7:40,1,10,ATL 2,7,0,Michael Turner up the middle for 2 yards (tackle by Mike Patterson),-0.380,-0.630
2,7:06,2,8,ATL 4,7,0,Michael Turner up the middle for 3 yards (tackle by Quintin Mikell),-0.630,-0.840
2,6:34,3,5,ATL 7,7,0,Matt Ryan pass incomplete short left intended for Harry Douglas (defended by Lito Sheppard),-0.840,-2.490
2,6:28,4,5,ATL 7,7,0,Michael Koenen punts 53 yards,-2.490,-1.600
2,6:18,1,10,PHI 40,7,0,Brian Westbrook right end for 5 yards (tackle by Keith Brooking),1.600,1.730
2,5:40,2,5,PHI 45,7,0,Brian Westbrook left end for 7 yards (tackle by Michael Boley),1.730,2.390
2,5:01,1,10,ATL 48,7,0,Donovan McNabb pass incomplete deep right intended for DeSean Jackson,2.390,1.850
2,4:53,2,10,ATL 48,7,0,Donovan McNabb pass complete deep right to DeSean Jackson for 22 yards. Penalty on John Abraham: Defensive Offside (Declined),1.850,3.840
2,4:24,1,10,ATL 26,7,0,Donovan McNabb pass incomplete short left intended for DeSean Jackson,3.840,3.300
2,4:19,2,10,ATL 26,7,0,Donovan McNabb for 12 yards,3.300,4.650
2,3:44,1,10,ATL 14,7,0,Donovan McNabb pass complete short left to Brian Westbrook for 10 yards (tackle by Keith Brooking),4.650,6.280
2,3:02,1,4,ATL 4,7,0,Brian Westbrook left end for 1 yard (tackle by Jamaal Anderson),6.280,5.530
2,2:30,2,3,ATL 3,7,6,"Donovan McNabb up the middle for 3 yards, touchdown",5.530,7.000
2,,,,ATL 2,7,7,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,7,"David Akers kicks off 54 yards, returned by Ovie Mughelli for 17 yards (tackle by Torrance Daniels)",0.000,1.140
2,2:19,1,10,ATL 33,7,7,Jerious Norwood up the middle for 4 yards (tackle by Stewart Bradley),1.140,1.130
2,2:00,2,6,ATL 37,7,7,Matt Ryan pass complete short right to Michael Jenkins for 10 yards (tackle by Asante Samuel),1.130,2.060
2,1:34,1,10,ATL 47,7,7,Matt Ryan pass incomplete short left intended for Jerious Norwood,2.060,1.520
2,1:34,2,10,ATL 47,7,7,Matt Ryan pass complete short middle to Roddy White for 7 yards,1.520,1.750
2,0:56,3,3,PHI 46,7,7,Matt Ryan pass incomplete short right intended for Michael Jenkins,1.750,0.200
2,0:52,4,3,PHI 46,7,7,Michael Koenen punts 34 yards,0.200,0.350
2,0:45,1,10,PHI 12,7,7,Brian Westbrook up the middle for 20 yards (tackle by Kroy Biermann),-0.350,1.070
2,0:37,,,,7,7,Timeout #1 by Philadelphia Eagles,0.000,1.070
2,0:37,1,10,PHI 32,7,7,Donovan McNabb pass complete short right to Brian Westbrook for 9 yards (tackle by Kindal Moorehead),1.070,1.740
2,0:28,,,,7,7,Timeout #2 by Philadelphia Eagles,0.000,1.740
2,0:28,2,1,PHI 41,7,7,"Donovan McNabb pass incomplete short right intended for DeSean Jackson. Penalty on Kindal Moorehead: Illegal Use of Hands, 10 yards, Penalty on Chris Houston: Illegal Contact (Declined) (no play)",1.740,2.320
2,0:20,1,10,ATL 49,7,7,Donovan McNabb pass complete short left to Kevin Curtis for 11 yards (tackle by Erik Coleman),2.320,3.050
2,0:15,,,,7,7,Timeout #3 by Philadelphia Eagles,0.000,3.050
2,0:15,1,10,ATL 38,7,7,Donovan McNabb pass complete deep left to DeSean Jackson for 20 yards,3.050,4.370
2,0:09,1,10,ATL 18,7,7,Donovan McNabb pass incomplete deep right intended for DeSean Jackson,4.370,3.800
2,0:04,2,10,ATL 18,7,10,David Akers 36 yard field goal good,3.800,3.000
Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,7,10,"Michael Koenen kicks off 53 yards, returned by Correll Buckhalter for 14 yards (tackle by Ovie Mughelli)",0.000,1.000
3,14:55,1,10,PHI 31,7,10,Brian Westbrook left end for no gain (tackle by Michael Boley),1.000,0.460
3,14:15,2,10,PHI 31,7,10,Donovan McNabb pass incomplete short left intended for Hank Baskett,0.460,-0.230
3,14:12,3,10,PHI 31,7,10,Donovan McNabb pass complete deep middle to Kevin Curtis for 25 yards (tackle by Lawyer Milloy),-0.230,2.650
3,13:38,1,10,ATL 44,7,10,Brian Westbrook right end for 9 yards (tackle by Chauncey Davis),2.650,3.330
3,12:57,2,1,ATL 35,7,10,Correll Buckhalter up the middle for 2 yards (tackle by Chauncey Davis),3.330,3.380
3,12:21,1,10,ATL 33,7,10,"Donovan McNabb pass complete short middle to Dan Klecko for 22 yards (tackle by Erik Coleman). Penalty on Tra Thomas: Illegal Use of Hands, 10 yards (no play)",3.380,2.720
3,11:40,1,20,ATL 43,7,10,Donovan McNabb pass complete short left to L.J. Smith for 21 yards (tackle by Chris Houston),2.720,4.110
3,11:10,1,10,ATL 22,7,10,Donovan McNabb for 6 yards,4.110,4.460
3,10:31,2,4,ATL 16,7,16,"Brian Westbrook up the middle for 16 yards, touchdown",4.460,7.000
3,,,,ATL 2,7,17,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,7,17,"David Akers kicks off 55 yards, returned by Jerious Norwood for 14 yards (tackle by Akeem Jordan)",0.000,0.870
3,10:18,1,10,ATL 29,7,17,Matt Ryan pass incomplete deep left intended for Roddy White,0.870,0.330
3,10:08,2,10,ATL 29,7,17,Jerious Norwood up the middle for 2 yards (tackle by Trent Cole),0.330,-0.100
3,9:42,3,8,ATL 31,7,17,Matt Ryan pass complete short left to Jerious Norwood for 20 yards (tackle by Trent Cole),-0.100,2.320
3,9:09,1,10,PHI 49,7,17,Michael Turner up the middle for -1 yards (tackle by Brodrick Bunkley),2.320,1.650
3,8:29,2,11,,7,17,Matt Ryan pass complete short right to Ovie Mughelli for 2 yards (tackle by Brodrick Bunkley),1.650,1.220
3,7:53,3,9,PHI 48,7,17,Matt Ryan pass incomplete deep right intended for Michael Jenkins,1.220,0.070
3,7:47,4,9,PHI 48,7,17,"Michael Koenen punts 34 yards, returned by DeSean Jackson for -12 yards (tackle by Mike Schneck)",0.070,0.380
3,7:33,1,10,PHI 2,7,17,Brian Westbrook right tackle for 3 yards (tackle by Lawyer Milloy),-0.380,-0.560
3,7:04,2,7,PHI 5,7,17,Donovan McNabb pass complete short right to Brian Westbrook for 11 yards (tackle by Chauncey Davis),-0.560,-0.140
3,6:22,1,10,PHI 16,7,17,"Correll Buckhalter up the middle for no gain (tackle by Keith Brooking). Penalty on Todd Herremans: Offensive Holding, 8 yards (no play)",-0.140,-0.680
3,6:00,1,18,PHI 8,7,17,Brian Westbrook left tackle for -1 yards (tackle by Jonathan Babineaux),-0.680,-1.440
3,5:21,2,19,PHI 7,7,17,Donovan McNabb up the middle for 5 yards (tackle by Curtis Lofton),-1.440,-1.890
3,4:37,3,14,PHI 12,7,17,Donovan McNabb pass complete short left to Hank Baskett for 8 yards (tackle by Michael Boley),-1.890,-2.030
3,4:04,4,6,PHI 20,7,17,Saverio Rocca punts 37 yards,-2.030,-1.800
3,3:55,1,10,ATL 43,7,17,Harry Douglas right end for 6 yards (tackle by Quintin Mikell),1.800,2.060
3,3:26,2,4,ATL 49,7,17,Michael Turner for 22 yards (tackle by Omar Gaither),2.060,3.640
3,3:08,1,10,PHI 29,7,17,"Matt Ryan pass incomplete deep right intended for Roddy White. Penalty on Lito Sheppard: Defensive Pass Interference, 25 yards (no play)",3.640,6.280
3,3:00,1,4,PHI 4,7,17,"Matt Ryan pass incomplete short right intended for Ben Hartsock. Penalty on Juqua Parker: Defensive Holding, 2 yards (no play)",6.280,6.740
3,2:54,1,2,PHI 2,7,17,Michael Turner right tackle for 1 yard (tackle by Sheldon Brown and Stewart Bradley),6.740,5.910
3,2:20,2,1,PHI 1,7,17,Matt Ryan pass incomplete short right intended for Roddy White is intercepted by Lito Sheppard. Penalty on Roddy White: Offensive Pass Interference (Declined),5.910,-0.280
3,2:15,1,10,PHI 20,7,17,Donovan McNabb pass complete short middle to Correll Buckhalter for 27 yards (tackle by Lawyer Milloy),0.280,2.060
3,1:49,1,10,PHI 47,7,17,Brian Westbrook up the middle for 18 yards (tackle by Erik Coleman),2.060,3.250
3,1:11,1,10,ATL 35,7,17,Correll Buckhalter up the middle for -3 yards (tackle by Kroy Biermann),3.250,2.300
3,0:29,2,13,ATL 38,7,17,Donovan McNabb pass incomplete deep right intended for Kevin Curtis,2.300,1.620
3,0:23,3,13,ATL 38,7,17,Donovan McNabb pass incomplete short right intended for Greg Lewis,1.620,0.720
3,0:19,4,13,ATL 38,7,17,"Saverio Rocca punts 21 yards, fair catch by Adam Jennings",0.720,0.060
3,0:10,1,10,ATL 17,7,17,Michael Turner up the middle for -2 yards (tackle by Trent Cole),-0.060,-0.850
Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,ATL 15,7,17,Matt Ryan sacked by Chris Gocong for -10 yards,-0.850,-2.820
4,14:29,3,22,ATL 5,7,17,Matt Ryan pass complete short right to Jerious Norwood for 4 yards (tackle by Sheldon Brown),-2.820,-2.490
4,13:51,4,18,ATL 9,7,17,"Michael Koenen punts 48 yards, returned by DeSean Jackson for 2 yards (tackle by Antoine Harris)",-2.490,-1.930
4,13:41,1,10,PHI 45,7,17,Brian Westbrook right end for 20 yards (tackle by Domonique Foxworth),1.930,3.250
4,13:09,1,10,ATL 35,7,17,Correll Buckhalter up the middle for 1 yard (tackle by Grady Jackson),3.250,2.840
4,12:34,2,9,ATL 34,7,17,Correll Buckhalter right end for no gain (tackle by Chauncey Davis and Kindal Moorehead),2.840,2.150
4,11:55,3,9,ATL 34,7,17,"Donovan McNabb pass incomplete deep middle intended for L.J. Smith. Penalty on Lawyer Milloy: Unnecessary Roughness, 15 yards",2.150,4.310
4,11:48,1,10,ATL 19,7,17,Donovan McNabb pass complete short left to Kevin Curtis for 9 yards (tackle by Chris Houston),4.310,5.360
4,11:11,2,1,ATL 10,7,17,Brian Westbrook up the middle for 1 yard (tackle by Lawyer Milloy),5.360,5.140
4,10:27,1,9,ATL 9,7,17,Donovan McNabb pass complete short left to Brian Westbrook for 7 yards (tackle by Chris Houston),5.140,5.720
4,9:42,2,2,ATL 2,7,17,"Brian Westbrook left tackle for no gain (tackle by Michael Boley). Penalty on Chauncey Davis: Defensive Offside, 1 yards (no play)",5.720,5.910
4,9:15,,,,7,17,Timeout #1 by Philadelphia Eagles,0.000,5.910
4,9:15,2,1,ATL 1,7,17,Donovan McNabb pass complete short middle to Brian Westbrook for no gain,5.910,5.170
4,8:52,3,1,ATL 1,7,17,Donovan McNabb up the middle for no gain (tackle by Kindal Moorehead),5.170,3.550
4,7:59,4,1,ATL 1,7,20,David Akers 18 yard field goal good,3.550,3.000
4,,,,PHI 30,7,20,"David Akers kicks off 65 yards, returned by Jerious Norwood for 13 yards (tackle by Sean Considine)",0.000,0.040
4,7:57,1,10,ATL 18,7,20,Harry Douglas right end for 4 yards (tackle by Trevor Laws),0.040,0.140
4,7:24,2,6,ATL 22,7,20,Matt Ryan sacked by Darren Howard for -9 yards,0.140,-1.970
4,6:51,3,15,ATL 13,7,20,Matt Ryan pass complete short left to Jason Snelling for 18 yards (tackle by Joselio Hanson),-1.970,1.000
4,6:25,1,10,ATL 31,7,20,Matt Ryan pass complete short left to Roddy White for 6 yards (tackle by Brian Dawkins),1.000,1.270
4,5:55,2,4,ATL 37,7,20,Matt Ryan pass complete short right to Justin Peelle for 17 yards (tackle by Quintin Mikell),1.270,2.520
4,5:25,1,10,PHI 46,7,20,Matt Ryan pass complete short left to Roddy White for 6 yards (tackle by Joselio Hanson),2.520,2.790
4,5:15,2,4,PHI 40,7,20,Matt Ryan pass incomplete short right intended for Brian Finneran,2.790,2.080
4,5:15,3,4,PHI 40,7,20,Matt Ryan pass complete short left to Jerious Norwood for 20 yards (tackle by Brian Dawkins),2.080,4.240
4,4:57,1,10,PHI 20,7,20,"Penalty on Stewart Bradley: Encroachment, 5 yards (no play)",4.240,5.190
4,4:55,1,5,PHI 15,7,20,Matt Ryan pass incomplete short left intended for Brian Finneran (defended by Lito Sheppard),5.190,4.450
4,4:50,2,5,PHI 15,7,20,Matt Ryan pass incomplete short left intended for Brian Finneran (defended by Lito Sheppard),4.450,3.700
4,4:46,3,5,PHI 15,7,20,Matt Ryan pass incomplete short middle intended for Adam Jennings,3.700,2.490
4,4:38,,,,7,20,Timeout #1 by Atlanta Falcons,0.000,2.490
4,4:34,4,5,PHI 15,7,20,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Joselio Hanson),2.490,5.140
4,4:33,1,9,PHI 9,7,20,Michael Turner up the middle for 1 yard (tackle by Stewart Bradley),5.140,4.570
4,4:01,2,8,PHI 8,13,20,"Matt Ryan pass complete short middle to Roddy White for 8 yards, touchdown",4.570,7.000
4,,,,PHI 2,14,20,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,14,20,"Michael Koenen kicks off 68 yards, returned by Quintin Demps for 21 yards (tackle by Ovie Mughelli). Penalty on Chevis Jackson: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,ATL 25,14,20,"Michael Koenen kicks off 74 yards, returned by Quintin Demps for 16 yards (tackle by Jason Snelling)",0.000,-0.060
4,3:42,,,,14,20,Timeout #2 by Philadelphia Eagles,0.000,-0.060
4,3:42,1,10,PHI 17,14,20,Donovan McNabb pass complete short right to Brent Celek for 8 yards (tackle by Domonique Foxworth),-0.060,0.620
4,3:01,2,2,PHI 25,14,20,Brian Westbrook up the middle for 1 yard (tackle by Michael Boley),0.620,-0.120
4,2:54,,,,14,20,Timeout #2 by Atlanta Falcons,0.000,-0.120
4,2:54,3,1,PHI 26,14,20,Brian Westbrook left end for no gain (tackle by Chauncey Davis),-0.120,-1.630
4,2:28,,,,14,20,Timeout #3 by Atlanta Falcons,0.000,-1.630
4,2:28,4,1,PHI 26,14,20,"Saverio Rocca punts 34 yards, muffed catch by Adam Jennings, recovered by Akeem Jordan and returned for no gain",-1.630,3.120
4,2:22,1,10,ATL 37,14,20,Brian Westbrook right end for -2 yards (tackle by Chauncey Davis),3.120,2.300
4,1:59,2,12,ATL 39,14,26,"Brian Westbrook left tackle for 39 yards, touchdown",2.300,7.000
4,,,,ATL 2,14,27,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,14,27,"David Akers kicks off 59 yards, returned by Jerious Norwood for 20 yards (tackle by Torrance Daniels)",0.000,1.000
4,1:46,1,10,ATL 31,14,27,Matt Ryan right end for 4 yards,1.000,1.000
4,1:24,2,6,ATL 35,14,27,Matt Ryan pass complete deep middle to Michael Jenkins for 21 yards (tackle by Asante Samuel),1.000,2.650
4,1:04,1,10,PHI 44,14,27,Matt Ryan pass incomplete short right intended for Roddy White,2.650,2.110
4,1:00,2,10,PHI 44,14,27,Matt Ryan pass complete short right to Roddy White for 10 yards (tackle by Joselio Hanson),2.110,3.310
4,0:46,1,10,PHI 34,14,27,Matt Ryan spiked the ball,3.310,2.770
4,0:38,2,10,PHI 34,14,27,Matt Ryan pass complete short right to Jason Snelling for 2 yards (tackle by Joselio Hanson),2.770,2.350
4,0:38,3,8,PHI 32,14,27,Matt Ryan pass complete short left to Brian Finneran for 5 yards (tackle by Lito Sheppard),2.350,1.770
4,0:22,4,3,PHI 27,14,27,Matt Ryan pass incomplete short left intended for Michael Jenkins,1.770,-0.740
4,0:11,1,10,PHI 27,14,27,Donovan McNabb kneels for -1 yards,0.740,0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
