#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:16,PHI 15,6,2:25,17,Punt
2,1,6:05,PHI 32,3,1:28,3,Punt
3,1,1:06,PHI 16,5,2:39,40,Fumble
4,2,12:30,PHI 19,3,1:37,2,Punt
5,2,8:56,PHI 24,4,1:16,20,Punt
6,2,6:18,PHI 40,9,3:53,60,Touchdown
7,2,0:45,PHI 12,6,0:45,70,Field Goal
8,3,15:00,PHI 31,8,4:36,69,Touchdown
9,3,7:33,PHI 2,5,3:38,18,Punt
10,3,2:15,PHI 20,5,2:05,42,Punt
11,4,13:41,PHI 45,10,5:44,54,Field Goal
12,4,3:55,PHI 17,3,1:33,9,Punt
13,4,2:22,ATL 37,2,0:31,37,Touchdown
14,4,0:11,PHI 27,1,0:11,-1,End of Game
