Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Allen Barbre,G,58,100%,0,0%,4,17%
Halapoulivaati Vaitai,T,58,100%,0,0%,4,17%
Jason Kelce,C,58,100%,0,0%,0,0%
Carson Wentz,QB,58,100%,0,0%,0,0%
Brandon Brooks,G,53,91%,0,0%,4,17%
Zach Ertz,TE,48,83%,0,0%,7,30%
Jordan Matthews,WR,45,78%,0,0%,0,0%
Jason Peters,T,43,74%,0,0%,0,0%
Nelson Agholor,WR,43,74%,0,0%,0,0%
Brent Celek,TE,28,48%,0,0%,9,39%
Dorial Green-Beckham,WR,28,48%,0,0%,0,0%
Darren Sproles,RB,26,45%,0,0%,6,26%
Ryan Mathews,RB,26,45%,0,0%,0,0%
Josh Huff,WR,20,34%,0,0%,6,26%
Matt Tobin,G,20,34%,0,0%,4,17%
Trey Burton,TE,13,22%,0,0%,16,70%
Wendell Smallwood,RB,5,9%,0,0%,10,43%
Stefen Wisniewski,C,5,9%,0,0%,4,17%
Kenjon Barner,RB,3,5%,0,0%,10,43%
Malcolm Jenkins,SS,0,0%,76,100%,9,39%
Nigel Bradham,LB,0,0%,76,100%,6,26%
Jordan Hicks,LB,0,0%,76,100%,4,17%
Nolan Carroll,CB,0,0%,75,99%,7,30%
Rodney McLeod,FS,0,0%,75,99%,6,26%
Brandon Graham,DE,0,0%,57,75%,3,13%
Fletcher Cox,DT,0,0%,54,71%,1,4%
Beau Allen,DT,0,0%,51,67%,7,30%
Connor Barwin,DE,0,0%,49,64%,2,9%
Jaylen Watkins,SS,0,0%,46,61%,14,61%
Leodis McKelvin,CB,0,0%,44,58%,2,9%
Vinny Curry,DE,0,0%,41,54%,3,13%
Destiny Vaeao,DT,0,0%,30,39%,2,9%
Jalen Mills,CB,0,0%,27,36%,6,26%
Mychal Kendricks,LB,0,0%,24,32%,5,22%
Marcus Smith,DE,0,0%,18,24%,7,30%
Ron Brooks,CB,0,0%,7,9%,0,0%
Steven Means,DE,0,0%,5,7%,4,17%
Stephen Tulloch,LB,0,0%,5,7%,0,0%
Bryan Braman,DE,0,0%,0,0%,18,78%
Chris Maragos,FS,0,0%,0,0%,18,78%
Najee Goode,LB,0,0%,0,0%,15,65%
Caleb Sturgis,K,0,0%,0,0%,9,39%
Jon Dorenbos,LS,0,0%,0,0%,8,35%
Donnie Jones,P,0,0%,0,0%,8,35%
Kamu Grugier-Hill,LB,0,0%,0,0%,5,22%
