Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss, Ravens to receive the opening kickoff.",,
1,15:00,,,CLE 35,0,0,"Billy Cundiff kicks off 65 yards, touchback. Penalty on Glenn Winston: Offside on Free Kick, 5 yards",0.000,-0.610
1,15:00,1,10,BAL 25,0,0,Joe Flacco pass incomplete short right intended for Torrey Smith,0.610,0.060
1,14:42,2,10,BAL 25,0,0,Joe Flacco pass complete short right to Owen Daniels for 8 yards (tackle by Donte Whitner),0.060,0.430
1,14:24,3,2,BAL 33,0,0,Joe Flacco pass complete short right to Dennis Pitta for 4 yards (tackle by Jordan Poyer),0.430,1.400
1,13:51,1,10,BAL 37,0,0,Justin Forsett right guard for 1 yard (tackle by Desmond Bryant and Ahtyba Rubin),1.400,0.990
1,13:21,2,9,BAL 38,0,0,Lorenzo Taliaferro left guard for 9 yards (tackle by Joe Haden),0.990,2.060
1,12:51,1,10,BAL 47,0,0,Joe Flacco pass complete short right to Dennis Pitta for 9 yards (tackle by Barkevious Mingo),2.060,2.730
1,12:25,2,1,CLE 44,0,0,Lorenzo Taliaferro right guard for 7 yards (tackle by Tashaun Gipson),2.730,3.120
1,11:53,1,10,CLE 37,0,0,Joe Flacco pass complete deep left to Torrey Smith for 18 yards (tackle by Buster Skrine),3.120,4.310
1,11:09,1,10,CLE 19,0,0,Justin Forsett right tackle for 3 yards (tackle by Billy Winn and Jabaal Sheard),4.310,4.180
1,10:27,2,7,CLE 16,0,0,Lorenzo Taliaferro left tackle for 1 yard (tackle by Jabaal Sheard and Christian Kirksey),4.180,3.580
1,9:44,3,6,CLE 15,0,0,"Penalty on Eugene Monroe: False Start, 5 yards (no play)",3.580,2.940
1,9:20,3,11,CLE 20,0,0,Joe Flacco pass incomplete deep right intended for Steve Smith,2.940,2.120
1,9:11,4,11,CLE 20,3,0,Justin Tucker 38 yard field goal good,2.120,3.000
1,9:11,,,BAL 35,3,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,9:11,1,10,CLE 20,3,0,Terrance West left tackle for 5 yards (tackle by Chris Canty),0.280,0.410
1,8:34,2,5,CLE 25,3,0,Brian Hoyer pass complete short left to Andrew Hawkins for 6 yards (tackle by Jimmy Smith),0.410,1.000
1,8:09,1,10,CLE 31,3,0,Terrance West right tackle for 3 yards (tackle by C.J. Mosley),1.000,0.870
1,7:35,2,7,CLE 34,3,0,Terrance West left guard for 2 yards (tackle by Brandon Williams),0.870,0.430
1,6:57,3,5,CLE 36,3,0,Brian Hoyer pass complete short middle to Miles Austin for 6 yards (tackle by Jimmy Smith),0.430,1.730
1,6:20,1,10,CLE 42,3,0,"Brian Hoyer sacked by Jimmy Smith for -1 yards. Penalty on Joe Thomas: Illegal Use of Hands, 10 yards (no play)",1.730,1.070
1,5:52,1,20,CLE 32,3,0,Brian Hoyer pass incomplete deep middle intended for Jordan Cameron,1.070,-0.160
1,5:47,2,20,CLE 32,3,0,Brian Hoyer pass complete deep right to Jordan Cameron for 23 yards (tackle by Asa Jackson),-0.160,2.590
1,5:03,1,10,BAL 45,3,0,Travis Benjamin right end for -2 yards (tackle by Terrell Suggs),2.590,1.770
1,4:43,2,12,BAL 47,3,0,Brian Hoyer pass complete deep middle to Travis Benjamin for 43 yards (tackle by Matt Elam),1.770,1.770
1,3:55,2,12,BAL 47,3,0,Timeout #1 by Cleveland Browns,1.770,6.280
1,3:55,1,4,BAL 4,3,0,"Brian Hoyer pass incomplete short right intended for Jordan Cameron. Penalty on Matt Elam: Defensive Pass Interference, 3 yards (no play)",6.280,6.970
1,3:52,1,1,BAL 1,3,0,Ray Agnew right guard for no gain (tackle by Chris Canty),6.970,5.910
1,3:18,2,1,BAL 1,3,6,"Terrance West right guard for 1 yard, touchdown",5.910,7.000
1,3:18,,,BAL 2,3,7,Billy Cundiff kicks extra point good,0.000,0.000
1,3:18,,,CLE 35,3,7,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,3:15,1,10,BAL 20,3,7,Joe Flacco pass incomplete deep left intended for Torrey Smith,0.280,-0.270
1,3:08,2,10,BAL 20,3,7,Joe Flacco pass incomplete short left intended for Steve Smith,-0.270,-0.960
1,3:03,3,10,BAL 20,3,7,Joe Flacco pass complete short left to Justin Forsett for 1 yard (tackle by Buster Skrine and Karlos Dansby),-0.960,-1.960
1,2:27,4,9,BAL 21,3,7,"Sam Koch punts 47 yards, muffed catch by Travis Benjamin, recovered by Travis Benjamin and returned for no gain",-1.960,-1.000
1,2:18,1,10,CLE 31,3,7,Terrance West right tackle for 4 yards (tackle by Daryl Smith),1.000,1.000
1,1:40,2,6,CLE 35,3,7,Brian Hoyer pass complete short left to Taylor Gabriel for 11 yards (tackle by Jimmy Smith),1.000,1.990
1,1:14,1,10,CLE 46,3,7,"Brian Hoyer pass incomplete short left intended for Miles Austin. Penalty on Miles Austin: Offensive Pass Interference, 10 yards (no play)",1.990,1.330
1,1:10,1,20,CLE 36,3,7,"Terrance West right tackle for 5 yards (tackle by Pernell McPhee). Penalty on Joel Bitonio: Offensive Holding, 10 yards (no play)",1.330,0.670
