Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Josh Jones,G,76,100%,0,0%,4,12%
Max Garcia,G,76,100%,0,0%,4,12%
Billy Price,C,76,100%,0,0%,0,0%
Trace McSorley,QB,76,100%,0,0%,0,0%
Kelvin Beachum,T,76,100%,0,0%,0,0%
Will Hernandez,G,76,100%,0,0%,0,0%
James Conner,RB,74,97%,0,0%,0,0%
DeAndre Hopkins,WR,71,93%,0,0%,0,0%
Trey McBride,TE,64,84%,0,0%,4,12%
Greg Dortch,WR,58,76%,0,0%,0,0%
Marquise Brown,WR,50,66%,0,0%,0,0%
Maxx Williams,TE,21,28%,0,0%,10,30%
A.J. Green,WR,20,26%,0,0%,0,0%
Stephen Anderson,TE,9,12%,0,0%,24,73%
Keaontay Ingram,RB,7,9%,0,0%,2,6%
Robbie Chosen,WR,5,7%,0,0%,0,0%
Pharoh Cooper,WR,1,1%,0,0%,11,33%
Budda Baker,SS,0,0%,81,100%,5,15%
Antonio Hamilton,CB,0,0%,81,100%,1,3%
Jalen Thompson,FS,0,0%,78,96%,5,15%
Zaven Collins,LB,0,0%,78,96%,5,15%
J.J. Watt,DE,0,0%,77,95%,0,0%
Isaiah Simmons,LB,0,0%,77,95%,0,0%
Markus Golden,LB,0,0%,63,78%,0,0%
Marco Wilson,CB,0,0%,59,73%,0,0%
Leki Fotu,DT,0,0%,47,58%,9,27%
Jonathan Ledbetter,DE,0,0%,41,51%,5,15%
Ben Niemann,LB,0,0%,39,48%,12,36%
Myjai Sanders,LB,0,0%,37,46%,2,6%
Cameron Thomas,LB,0,0%,34,42%,5,15%
Christian Matthew,CB,0,0%,30,37%,6,18%
Kamu Grugier-Hill,LB,0,0%,18,22%,23,70%
Tanner Vallejo,LB,0,0%,15,19%,27,82%
Michael Dogbe,DE,0,0%,12,15%,4,12%
Dennis Gardeck,LB,0,0%,9,11%,29,88%
Trysten Hill,DT,0,0%,8,10%,1,3%
Chris Banjo,FS,0,0%,7,9%,29,88%
Zeke Turner,LB,0,0%,0,0%,29,88%
Charles Washington,FS,0,0%,0,0%,29,88%
Nate Hairston,CB,0,0%,0,0%,17,52%
Corey Clement,RB,0,0%,0,0%,16,48%
Aaron Brewer,LS,0,0%,0,0%,12,36%
Andy Lee,P,0,0%,0,0%,12,36%
Matt Prater,K,0,0%,0,0%,9,27%
Sean Harlow,C,0,0%,0,0%,4,12%
Lecitus Smith,C,0,0%,0,0%,4,12%
Cody Ford,G,0,0%,0,0%,4,12%
