#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,5,1:37,55,Field Goal
2,1,7:38,TAM 43,4,2:01,8,Downs
3,1,3:59,TAM 10,4,2:12,14,Punt
4,1,0:32,TAM 25,15,7:18,58,Field Goal
5,2,7:14,TAM 48,4,2:05,19,Interception
6,2,3:02,TAM 9,5,1:55,21,Punt
7,2,0:08,TAM 17,1,0:08,-1,End of Half
8,3,13:05,TAM 9,3,1:29,8,Punt
9,3,9:38,TAM 30,10,6:30,34,Interception
10,4,14:07,TAM 17,3,1:41,8,Punt
11,4,10:47,TAM 33,7,2:44,67,Touchdown
12,4,4:49,TAM 45,9,2:22,31,Field Goal
13,4,1:36,TAM 34,3,0:53,8,Punt
14,5,7:43,TAM 12,9,4:02,66,Field Goal
