Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
1,9:28,,,PIT 35,7,0,"Chris Boswell kicks off 68 yards, returned by Brandon Tate for 37 yards (tackle by Shamarko Thomas). Penalty on C.J. Uzomah: Illegal Block Above the Waist, 10 yards",0.000,0.380
1,9:16,1,10,CIN 10,7,0,Andy Dalton pass complete deep right to A.J. Green for 17 yards (tackle by Antwon Blake),-0.380,0.740
1,8:41,1,10,CIN 27,7,0,Jeremy Hill right guard for -2 yards (tackle by Ryan Shazier and Stephon Tuitt),0.740,-0.070
1,8:01,2,12,CIN 25,7,0,"Andy Dalton pass complete deep middle to Tyler Eifert for 18 yards (tackle by Mike Mitchell). Penalty on Mike Mitchell: Unnecessary Roughness, 15 yards",-0.070,2.790
1,7:45,1,10,PIT 42,7,0,Jeremy Hill right guard for 12 yards (tackle by Antwon Blake),2.790,3.580
1,7:03,1,10,PIT 30,7,0,Andy Dalton pass incomplete deep right intended for Marvin Jones,3.580,3.030
1,6:55,2,10,PIT 30,7,0,Jeremy Hill middle for no gain (tackle by Ryan Shazier),3.030,2.340
1,6:20,3,10,PIT 30,7,0,Andy Dalton pass complete short left to Tyler Eifert for 24 yards (tackle by Robert Golden and Ryan Shazier),2.340,5.830
1,5:44,1,6,PIT 6,7,0,Jeremy Hill left guard for 2 yards (tackle by Will Allen),5.830,5.340
1,5:06,2,4,PIT 4,7,0,Andy Dalton pass incomplete short left intended for Giovani Bernard is intercepted by Stephon Tuitt at PIT-7 and returned for 3 yards,5.340,0.380
1,5:00,1,10,PIT 10,7,0,DeAngelo Williams right guard for 4 yards (tackle by Domata Peko and Rey Maualuga),-0.380,-0.460
1,4:23,2,6,PIT 14,7,0,DeAngelo Williams right guard for 4 yards (tackle by Vontaze Burfict),-0.460,-0.460
1,3:35,2,6,PIT 14,7,0,Timeout #2 by Pittsburgh Steelers,-0.460,-0.480
1,3:35,3,2,PIT 18,7,0,Ben Roethlisberger pass complete short left to Heath Miller for 4 yards (tackle by Vontaze Burfict),-0.480,0.410
1,2:56,1,10,PIT 22,7,0,DeAngelo Williams middle for 9 yards (tackle by Leon Hall),0.410,1.080
1,2:13,2,1,PIT 31,7,0,Ben Roethlisberger pass complete short middle to Antonio Brown for 16 yards (tackle by Dre Kirkpatrick),1.080,2.060
1,1:30,1,10,PIT 47,7,0,Ben Roethlisberger pass complete short left to Antonio Brown for 16 yards (tackle by George Iloka),2.060,3.120
1,0:50,1,10,CIN 37,7,0,DeAngelo Williams left guard for 5 yards (tackle by Margus Hunt and Leon Hall),3.120,3.120
1,0:18,1,10,CIN 37,7,0,Timeout #1 by Cincinnati Bengals,3.120,3.250
1,0:18,2,5,CIN 32,7,0,Ben Roethlisberger pass complete short right to Heath Miller for no gain,3.250,2.540
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,CIN 32,7,0,Ben Roethlisberger right end for 6 yards (tackle by Josh Shaw),2.540,3.840
2,14:15,1,10,CIN 26,7,0,"Fitzgerald Toussaint left guard for 3 yards (tackle by Domata Peko and Vontaze Burfict). Penalty on Antonio Brown: Illegal Crackback, 15 yards (no play)",3.840,2.850
2,13:56,1,25,CIN 41,7,0,Ben Roethlisberger pass incomplete,2.850,1.270
2,13:48,2,25,CIN 41,7,0,Ben Roethlisberger pass complete short left to DeAngelo Williams for 6 yards (tackle by Josh Shaw),1.270,1.420
2,13:08,3,19,CIN 35,7,0,Ben Roethlisberger pass complete short right to Martavis Bryant for 11 yards (tackle by Dre Kirkpatrick),1.420,1.870
2,12:38,4,8,CIN 24,10,0,Chris Boswell 42 yard field goal good,1.870,3.000
2,12:38,,,PIT 35,10,0,"Chris Boswell kicks off 62 yards, returned by Brandon Tate for 18 yards (tackle by Vince Williams)",0.000,-0.340
2,12:28,1,10,CIN 21,10,0,"A.J. McCarron pass complete short right to A.J. Green for 6 yards (tackle by Antwon Blake). Penalty on Antwon Blake: Unnecessary Roughness, 15 yards",0.340,1.730
2,11:54,1,10,CIN 42,10,0,"A.J. McCarron pass incomplete deep left intended for A.J. Green. Penalty on Will Allen: Defensive Pass Interference, 22 yards (no play)",1.730,3.180
2,11:48,1,10,PIT 36,10,0,Jeremy Hill right guard for no gain (tackle by Stephon Tuitt),3.180,2.640
2,11:06,2,10,PIT 36,10,0,A.J. McCarron pass incomplete,2.640,1.950
2,10:59,3,10,PIT 36,10,0,A.J. McCarron pass incomplete short right intended for Giovani Bernard,1.950,0.880
2,10:50,4,10,PIT 36,10,0,Mike Nugent 54 yard field goal no good,0.880,-1.860
2,10:46,1,10,PIT 44,10,0,Ben Roethlisberger pass complete short right to Antonio Brown for 9 yards (tackle by Dre Kirkpatrick),1.860,2.530
2,10:26,2,1,CIN 47,10,0,DeAngelo Williams right tackle for 2 yards (tackle by Carlos Dunlap),2.530,2.590
2,9:47,1,10,CIN 45,10,0,Ben Roethlisberger pass complete short right to Markus Wheaton for 4 yards (tackle by Dre Kirkpatrick),2.590,2.580
2,9:11,2,6,CIN 41,10,0,DeAngelo Williams middle for 15 yards (tackle by Josh Shaw),2.580,3.840
2,8:35,1,10,CIN 26,10,0,DeAngelo Williams right guard for 2 yards (tackle by Geno Atkins),3.840,3.570
2,7:55,2,8,CIN 24,10,0,Ben Roethlisberger pass incomplete deep right intended for Martavis Bryant (defended by Dre Kirkpatrick),3.570,2.870
2,7:48,3,8,CIN 24,10,0,Ben Roethlisberger sacked by Michael Johnson for -5 yards,2.870,1.500
2,7:05,4,13,CIN 29,13,0,Chris Boswell 47 yard field goal good,1.500,3.000
2,7:05,,,PIT 35,13,0,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
2,7:00,1,10,CIN 20,13,0,Giovani Bernard right end for 14 yards (tackle by Mike Mitchell and Bud Dupree),0.280,1.200
2,6:33,1,10,CIN 34,13,6,"A.J. McCarron pass complete deep right to A.J. Green for 66 yards, touchdown",1.200,7.000
2,6:33,,,PIT 34,13,7,Mike Nugent kicks extra point good,0.000,0.000
2,6:33,,,CIN 35,13,7,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
2,6:23,1,10,PIT 20,13,7,DeAngelo Williams right guard for 3 yards (tackle by Rey Maualuga),0.280,0.140
2,5:51,2,7,PIT 23,13,7,DeAngelo Williams right tackle for no gain (tackle by Domata Peko),0.140,-0.560
2,5:22,3,7,PIT 23,13,7,Ben Roethlisberger pass complete short middle to Heath Miller for 13 yards (tackle by Emmanuel Lamur),-0.560,1.330
2,4:46,1,10,PIT 36,13,7,Ben Roethlisberger pass incomplete short right intended for Martavis Bryant,1.330,0.790
2,4:41,2,10,PIT 36,13,7,Ben Roethlisberger pass complete short right to Heath Miller for 9 yards (tackle by Rey Maualuga),0.790,1.290
2,3:55,3,1,PIT 45,13,7,Ben Roethlisberger pass complete short middle to Heath Miller for 2 yards (tackle by Reggie Nelson),1.290,2.060
2,3:20,1,10,PIT 47,13,7,Ben Roethlisberger pass complete short left to Martavis Bryant for 6 yards (tackle by Josh Shaw and Leon Hall),2.060,2.330
2,2:44,2,4,CIN 47,13,7,Ben Roethlisberger pass incomplete short right intended for Antonio Brown (defended by Dre Kirkpatrick),2.330,1.620
2,2:39,3,4,CIN 47,13,7,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,1.620,0.130
2,2:33,4,4,CIN 47,13,7,Jordan Berry punts 45 yards,0.130,0.380
2,2:23,1,10,CIN 2,13,7,A.J. McCarron pass complete short left to A.J. Green for 4 yards (tackle by William Gay),-0.380,-0.490
2,2:00,2,6,CIN 6,13,7,Jeremy Hill left guard for 3 yards (tackle by Lawrence Timmons and Ryan Shazier),-0.490,-0.490
2,1:52,2,6,CIN 6,13,7,Timeout #3 by Pittsburgh Steelers,-0.490,-0.600
2,1:52,3,3,CIN 9,13,7,A.J. McCarron pass complete short left to Mohamed Sanu for 1 yard (tackle by Ryan Shazier),-0.600,-2.490
2,1:14,4,2,CIN 10,13,7,"Kevin Huber punts 48 yards, returned by Antonio Brown for 4 yards (tackle by Tyler Kroft)",-2.490,-1.990
2,1:04,1,10,PIT 46,13,7,Ben Roethlisberger pass incomplete short left intended for Markus Wheaton,1.990,1.450
2,0:59,2,10,PIT 46,13,7,Ben Roethlisberger pass complete short left to Martavis Bryant for 18 yards (tackle by Vontaze Burfict),1.450,3.180
2,0:52,1,10,CIN 36,13,7,Ben Roethlisberger pass complete short middle to Heath Miller for 9 yards (tackle by Vincent Rey),3.180,3.850
2,0:36,2,1,CIN 27,13,7,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,3.850,3.140
2,0:33,3,1,CIN 27,13,7,Ben Roethlisberger pass complete short left to Antonio Brown for no gain,3.140,1.820
2,0:27,4,1,CIN 27,16,7,Chris Boswell 45 yard field goal good,1.820,3.000
2,0:27,,,PIT 35,16,7,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
2,0:22,1,10,CIN 20,16,7,A.J. McCarron kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,16,7,"Chris Boswell kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CIN 20,16,7,A.J. McCarron pass complete short right to Jeremy Hill for 5 yards (tackle by Ross Cockrell),0.280,0.410
3,14:10,2,5,CIN 25,22,7,"A.J. McCarron pass incomplete short left intended for Mohamed Sanu is intercepted by William Gay at CIN-23 and returned for 23 yards, touchdown. Penalty on William Gay: Unsportsmanlike Conduct, 15 yards",0.410,-7.000
3,14:10,,,CIN 25,23,7,Chris Boswell kicks extra point good,0.000,0.000
3,14:10,,,PIT 20,23,7,"Chris Boswell kicks off 75 yards, returned by Brandon Tate for 27 yards (tackle by Vince Williams)",0.000,-1.070
3,14:03,1,10,CIN 32,23,7,Jeremy Hill left guard for 1 yard (tackle by Lawrence Timmons),1.070,0.660
3,13:27,2,9,CIN 33,23,7,A.J. McCarron pass incomplete short middle intended for Tyler Kroft (defended by Cameron Heyward),0.660,-0.030
3,13:23,3,9,CIN 33,23,7,A.J. McCarron pass complete deep left to A.J. Green for 18 yards (tackle by Will Allen),-0.030,2.320
3,12:40,1,10,PIT 49,23,7,A.J. McCarron sacked by Will Allen for -8 yards,2.320,0.700
3,12:20,2,18,CIN 43,23,7,A.J. McCarron pass complete deep right to A.J. Green for 21 yards (tackle by Lawrence Timmons and Mike Mitchell),0.700,3.180
3,11:43,1,10,PIT 36,23,7,Giovani Bernard middle for 3 yards (tackle by Daniel McCullers),3.180,3.040
3,11:02,2,7,PIT 33,23,7,A.J. McCarron pass complete short left to Marvin Jones for 5 yards (tackle by Brandon Boykin),3.040,3.010
3,10:20,3,2,PIT 28,23,7,A.J. McCarron pass incomplete deep left intended for A.J. Green,3.010,1.700
3,10:14,4,2,PIT 28,23,10,Mike Nugent 46 yard field goal good,1.700,3.000
3,10:14,,,CIN 35,23,10,"Mike Nugent kicks off 63 yards, returned by Markus Wheaton for 17 yards (tackle by Chris Carter)",0.000,-0.150
3,10:02,1,10,PIT 19,23,10,Ben Roethlisberger pass complete short middle to DeAngelo Williams for 9 yards (tackle by Vontaze Burfict),0.150,0.880
3,9:31,2,1,PIT 28,23,10,DeAngelo Williams left tackle for -1 yards (tackle by Rey Maualuga),0.880,-0.030
3,8:45,3,2,PIT 27,23,10,Ben Roethlisberger sacked by Carlos Dunlap for -7 yards,-0.030,-2.030
3,8:13,4,9,PIT 20,23,10,"Jordan Berry punts 53 yards, out of bounds",-2.030,-0.740
3,8:05,1,10,CIN 27,23,10,Giovani Bernard right guard for 1 yard (tackle by Cameron Heyward),0.740,0.330
3,7:27,2,9,CIN 28,23,10,A.J. McCarron pass incomplete short right intended for A.J. Green,0.330,-0.360
3,7:22,3,9,CIN 28,23,10,A.J. McCarron pass incomplete deep left intended for Marvin Jones,-0.360,-1.500
3,7:13,4,9,CIN 28,23,10,"Kevin Huber punts 48 yards, returned by Antonio Brown for -1 yards (tackle by Josh Shaw)",-1.500,-0.480
3,7:00,1,10,PIT 23,23,10,Ben Roethlisberger pass complete deep left to Markus Wheaton for 16 yards (tackle by Leon Hall),0.480,1.530
3,6:15,1,10,PIT 39,23,10,Ben Roethlisberger pass complete short right to Martavis Bryant for -1 yards (tackle by Vontaze Burfict),1.530,0.850
3,5:31,2,11,PIT 38,23,10,DeAngelo Williams left guard for 2 yards (tackle by Vontaze Burfict),0.850,0.430
3,4:51,3,9,PIT 40,23,10,Ben Roethlisberger pass complete short right to Antonio Brown for 26 yards (tackle by Dre Kirkpatrick),0.430,3.310
3,4:19,1,10,CIN 34,23,10,Martavis Bryant right end for 1 yard (tackle by Carlos Dunlap and Dre Kirkpatrick),3.310,2.910
3,3:22,2,9,CIN 33,23,10,Heath Miller right end for 2 yards (tackle by Michael Johnson and Vincent Rey),2.910,2.480
3,2:35,3,7,CIN 31,23,10,"Ben Roethlisberger pass incomplete short right intended for Antonio Brown (defended by Dre Kirkpatrick). Penalty on Dre Kirkpatrick: Defensive Holding, 5 yards (no play)",2.480,3.840
,,,,,,,"CIN challenged the pass completion ruling, and the original play was overturned.",,
3,2:30,1,10,CIN 26,23,10,Ben Roethlisberger pass complete short right to Heath Miller for 3 yards (tackle by Rey Maualuga),3.840,3.700
3,1:59,2,7,CIN 23,23,10,Ben Roethlisberger pass complete short middle to Heath Miller for 9 yards (tackle by Vincent Rey),3.700,4.650
3,1:20,1,10,CIN 14,23,10,DeAngelo Williams right guard for no gain (tackle by Carlos Dunlap and Rey Maualuga),4.650,4.000
3,0:40,2,10,CIN 14,23,10,Ben Roethlisberger pass incomplete short middle intended for Markus Wheaton (defended by Shawn Williams),4.000,3.110
3,0:35,3,10,CIN 14,23,10,Ben Roethlisberger pass complete short left to Antonio Brown for 1 yard (tackle by Rey Maualuga),3.110,2.570
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,9,CIN 13,26,10,Chris Boswell 31 yard field goal good,2.570,3.000
4,15:00,,,PIT 35,26,10,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
4,14:56,1,10,CIN 20,26,10,A.J. McCarron pass incomplete short right intended for A.J. Green,0.280,-0.270
4,14:50,2,10,CIN 20,26,10,A.J. McCarron pass complete deep right to Marvin Jones for 23 yards (tackle by Ross Cockrell and Mike Mitchell),-0.270,1.800
4,14:35,1,10,CIN 43,26,10,A.J. McCarron right end for 4 yards (tackle by Lawrence Timmons),1.800,1.790
4,13:56,2,6,CIN 47,26,10,A.J. McCarron pass complete short right to Marvin Jones for 4 yards (tackle by Ryan Shazier),1.790,1.620
4,13:15,3,2,PIT 49,26,10,Giovani Bernard right tackle for 18 yards (tackle by Will Allen),1.620,3.510
4,12:46,1,10,PIT 31,26,10,A.J. McCarron pass complete deep left to Mohamed Sanu for 23 yards (tackle by Mike Mitchell and William Gay),3.510,5.370
4,12:18,1,8,PIT 8,26,10,Giovani Bernard left tackle for no gain (tackle by James Harrison),5.370,4.570
4,11:33,2,8,PIT 8,26,10,A.J. McCarron pass complete short middle to Jeremy Hill for 3 yards (tackle by Lawrence Timmons),4.570,4.260
4,10:50,3,5,PIT 5,26,10,A.J. McCarron sacked by Cameron Heyward for -4 yards,4.260,2.830
4,10:10,4,9,PIT 9,26,13,Mike Nugent 27 yard field goal good,2.830,3.000
4,10:10,,,CIN 35,26,13,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
4,10:06,1,10,PIT 20,26,13,Ben Roethlisberger pass complete short middle to Markus Wheaton for 14 yards (tackle by Vontaze Burfict),0.280,1.200
4,9:30,1,10,PIT 34,26,13,Ben Roethlisberger pass complete short left to Martavis Bryant for 9 yards (tackle by Josh Shaw),1.200,1.870
4,8:55,2,1,PIT 43,26,13,DeAngelo Williams right guard for 4 yards (tackle by Vontaze Burfict),1.870,2.060
4,8:18,1,10,PIT 47,26,13,Ben Roethlisberger pass complete short right to Martavis Bryant for 6 yards (tackle by Dre Kirkpatrick),2.060,2.330
4,7:37,2,4,CIN 47,26,13,Ben Roethlisberger pass incomplete deep left intended for Markus Wheaton is intercepted by Reggie Nelson at CIN-4,2.330,0.380
4,7:28,1,10,CIN 4,26,13,A.J. McCarron pass incomplete short middle intended for Mohamed Sanu (defended by Ryan Shazier),-0.380,-0.780
4,7:20,2,10,CIN 4,26,13,A.J. McCarron pass complete short middle to Giovani Bernard for 11 yards (tackle by Brandon Boykin and Lawrence Timmons),-0.780,-0.220
4,6:52,1,10,CIN 15,26,13,A.J. McCarron pass complete short right to Marvin Jones for 9 yards (tackle by Brandon Boykin),-0.220,0.620
4,6:20,2,1,CIN 24,26,13,Giovani Bernard right guard for 4 yards (tackle by Lawrence Timmons and Ryan Shazier),0.620,0.810
4,5:52,1,10,CIN 28,26,13,"A.J. McCarron pass complete deep right to Tyler Kroft for 13 yards (tackle by Will Allen and Mike Mitchell). Penalty on Andrew Whitworth: Offensive Holding, 10 yards (no play)",0.810,-0.040
4,5:25,1,20,CIN 18,26,13,A.J. McCarron pass incomplete deep right intended for Mohamed Sanu is intercepted by Robert Golden at CIN-43 and returned for 27 yards,-0.040,-4.510
4,5:14,1,10,CIN 16,26,13,DeAngelo Williams right tackle for 10 yards (tackle by Shawn Williams),4.510,5.830
4,4:43,1,6,CIN 6,26,13,"DeAngelo Williams right guard for 3 yards (tackle by Leon Hall). Penalty on Vontaze Burfict: Unnecessary Roughness, 2 yards",5.830,6.970
4,4:34,1,1,CIN 1,26,13,DeAngelo Williams right tackle for no gain (tackle by Wallace Gilberry),6.970,6.970
4,3:53,1,1,CIN 1,26,13,Timeout #1 by Pittsburgh Steelers,6.970,5.910
4,3:53,2,1,CIN 1,32,13,"DeAngelo Williams right tackle for 1 yard, touchdown",5.910,7.000
4,3:53,,,CIN 1,33,13,Chris Boswell kicks extra point good,0.000,0.000
4,3:53,,,PIT 35,33,13,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
4,3:49,1,10,CIN 20,33,13,A.J. McCarron pass complete short left to Giovani Bernard for 8 yards (tackle by Vince Williams),0.280,0.810
4,3:44,2,2,CIN 28,33,13,A.J. McCarron pass complete short middle to Tyler Kroft for 9 yards (tackle by Lawrence Timmons),0.810,1.400
4,3:17,1,10,CIN 37,33,13,A.J. McCarron pass complete short middle to Giovani Bernard for 8 yards (tackle by Will Allen),1.400,1.940
4,2:48,2,2,CIN 45,33,13,A.J. McCarron left end for 5 yards (tackle by Vince Williams),1.940,1.940
4,2:40,2,2,CIN 45,33,13,Timeout #1 by Cincinnati Bengals,1.940,2.260
4,2:40,1,10,,33,13,A.J. McCarron pass complete short right to Ryan Hewitt for 9 yards (tackle by Brandon Boykin),2.260,2.930
4,2:13,2,1,PIT 41,33,13,A.J. McCarron pass complete short right to Marvin Jones for 7 yards (tackle by Antwon Blake),2.930,3.310
4,2:00,1,10,PIT 34,33,13,A.J. McCarron sacked by Vince Williams and Daniel McCullers for -6 yards,3.310,1.960
4,1:24,2,16,PIT 40,33,13,A.J. McCarron pass complete short right to Tyler Kroft for 22 yards (tackle by Robert Golden),1.960,1.960
4,1:14,2,16,PIT 40,33,13,Timeout #2 by Cincinnati Bengals,1.960,4.370
4,1:14,1,10,PIT 18,33,13,A.J. McCarron pass complete short right to Marvin Jones for 13 yards (tackle by Antwon Blake),4.370,6.060
4,1:07,1,5,PIT 5,33,19,"A.J. McCarron pass complete short right to Rex Burkhead for 5 yards, touchdown",6.060,7.000
4,1:07,,,PIT 5,33,20,Mike Nugent kicks extra point good,0.000,0.000
4,1:07,,,CIN 35,33,20,"Mike Nugent kicks onside 9 yards, recovered by DeAngelo Williams",0.000,-2.650
4,1:02,1,10,CIN 44,33,20,--,2.650,1.980
4,0:21,2,11,CIN 45,33,20,Landry Jones kneels for no gain,1.980,1.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
