Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Robert Alford,ATL,0,2,2,100.0%,18,9.0,9.0,0,104.2,8.0,16,2,0,0,0,0.0,0,2,1,33.3%
Damontae Kazee,ATL,1,5,2,40.0%,45,22.5,9.0,3,72.9,17.8,44,1,0,0,0,0.0,0,5,0,0.0%
Isaiah Oliver,ATL,0,1,1,100.0%,9,9.0,9.0,0,104.2,4.0,4,5,0,0,0,0.0,0,1,0,0.0%
Desmond Trufant,ATL,0,3,1,33.3%,12,12.0,4.0,0,46.5,15.7,12,0,0,0,0,0.0,0,3,0,0.0%
Foyesade Oluokun,ATL,0,1,1,100.0%,6,6.0,6.0,0,91.7,2.0,2,4,0,0,0,0.0,0,10,1,9.1%
Duke Riley,ATL,0,1,1,100.0%,8,8.0,8.0,0,100.0,5.0,5,3,0,0,0,0.0,0,3,0,0.0%
Brian Poole,ATL,0,2,1,50.0%,6,6.0,3.0,0,56.2,12.5,5,1,0,0,0,0.0,0,1,1,50.0%
Brooks Reed,ATL,0,2,1,50.0%,29,29.0,14.5,0,95.8,8.5,17,12,0,0,0,0.0,0,4,0,0.0%
Terrell McClain,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Jack Crawford,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Jordan Richards,ATL,0,3,0,0.0%,8,,2.7,0,39.6,19.7,4,4,0,0,0,0.0,0,2,0,0.0%
Sharrod Neasman,ATL,0,2,0,0.0%,25,,12.5,1,118.7,13.5,25,0,0,0,0,0.0,0,2,1,33.3%
Bruce Carter,ATL,0,1,0,0.0%,5,,5.0,0,47.9,5.0,5,0,0,0,0,0.0,0,1,0,0.0%
De'Vondre Campbell,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,8,0,0.0%
Vic Beasley,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,2,66.7%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Demario Davis,NOR,0,7,4,57.1%,27,6.8,3.9,0,65.8,0.0,3,24,8,0,4,1.0,5,6,1,14.3%
Vonn Bell,NOR,0,6,4,66.7%,44,11.0,7.3,1,127.8,5.2,31,13,3,0,1,0.0,1,7,0,0.0%
P.J. Williams,NOR,0,8,4,50.0%,83,20.8,10.4,1,126.6,5.5,39,44,4,0,0,1.0,1,6,1,14.3%
Marshon Lattimore,NOR,0,9,4,44.4%,79,19.8,8.8,0,75.7,19.8,60,19,0,0,0,0.0,0,5,0,0.0%
Eli Apple,NOR,0,12,4,33.3%,119,29.8,9.9,0,71.2,10.4,89,30,0,0,0,0.0,0,10,1,9.1%
Marcus Williams,NOR,0,6,2,33.3%,56,28.0,9.3,1,108.3,13.3,48,8,1,0,0,1.0,1,5,0,0.0%
Alex Anzalone,NOR,0,2,2,100.0%,28,14.0,14.0,0,118.7,12.5,25,3,3,0,0,0.0,0,6,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,1,2.0,3,4,0,0.0%
Alex Okafor,NOR,0,1,0,0.0%,8,,8.0,0,60.4,3.0,3,5,0,0,1,0.0,1,2,0,0.0%
A.J. Klein,NOR,1,0,0,,,,,,,,,,3,1,0,0.0,1,4,0,0.0%
Sheldon Rankins,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Kurt Coleman,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Josh Robinson,NOR,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,1,0,0.0%
