Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,7:39,4,14,ATL 21,3,10,"Matthew Bosher punts 44 yards, returned by Alvin Kamara for 7 yards (tackle by Eric Saubert)",-1.960,-1.730
2,7:30,1,10,NOR 42,3,10,Alvin Kamara right end for 5 yards (tackle by Sharrod Neasman),1.730,1.860
2,6:54,2,5,NOR 47,3,10,Drew Brees pass complete short middle to Dan Arnold for 6 yards (tackle by Brian Poole),1.860,2.460
2,6:12,1,10,ATL 47,3,10,Mark Ingram right guard for 5 yards (tackle by Brooks Reed and Foyesade Oluokun),2.460,2.590
2,5:30,2,5,ATL 42,3,10,"Drew Brees pass incomplete short right intended for Michael Thomas. Penalty on Robert Alford: Defensive Pass Interference, 16 yards (no play)",2.590,3.840
2,5:24,1,10,ATL 26,3,10,Alvin Kamara right end for 2 yards (tackle by Desmond Trufant and Jack Crawford),3.840,3.570
2,4:40,2,8,ATL 24,3,10,Mark Ingram right guard for 4 yards (tackle by Vic Beasley),3.570,3.400
2,4:05,3,4,ATL 20,3,10,Alvin Kamara left guard for 8 yards (tackle by Damontae Kazee),3.400,4.780
2,3:25,1,10,ATL 12,3,16,"Drew Brees pass complete short right to Austin Carr for 12 yards, touchdown",4.780,7.000
2,3:20,,,ATL 15,3,17,Wil Lutz kicks extra point good,0.000,0.000
2,3:20,,,NOR 35,3,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,3:20,1,10,ATL 25,3,17,Matt Ryan pass complete deep left to Julio Jones for 20 yards (tackle by Eli Apple),0.610,1.930
2,2:44,1,10,ATL 45,3,17,Tevin Coleman right guard for 3 yards (tackle by Marcus Davenport and A.J. Klein),1.930,1.790
2,2:07,2,7,ATL 48,3,17,Tevin Coleman right end for 3 yards (tackle by Kurt Coleman and Marshon Lattimore),1.790,1.490
2,2:00,3,4,NOR 49,3,17,Matt Ryan sacked by Cameron Jordan for -2 yards,1.490,-0.130
2,1:53,,,,,,Timeout #2 by New Orleans Saints,,
2,1:53,4,6,ATL 49,3,17,Matt Ryan right end for 7 yards (tackle by Ken Crawley),-0.130,2.650
2,1:47,1,10,NOR 44,3,17,Matt Ryan pass complete short right to Logan Paulsen for 2 yards (tackle by P.J. Williams),2.650,2.380
2,1:10,2,8,NOR 42,3,17,Matt Ryan pass complete short middle to Austin Hooper for 6 yards (tackle by Vonn Bell),2.380,2.480
2,0:32,3,2,NOR 36,3,17,Matt Ryan pass complete short left to Ito Smith for 4 yards (tackle by Marshon Lattimore),2.480,3.450
2,0:26,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:26,1,10,NOR 32,3,17,"Matt Ryan pass complete short middle to Julio Jones for 15 yards (tackle by Alex Anzalone). Julio Jones fumbles (forced by Alex Anzalone), recovered by Vonn Bell at NO-13 (tackle by Julio Jones)",3.450,0.320
2,0:17,1,10,NOR 13,3,17,Drew Brees kneels for -1 yards,-0.320,-0.850
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,3,17,"Wil Lutz kicks off 65 yards, returned by Marvin Hall for no gain (tackle by Josh Robinson)",0.000,1.600
3,14:52,1,10,ATL 40,3,17,Tevin Coleman right tackle for -2 yards (tackle by A.J. Klein),1.600,0.780
3,14:15,2,12,ATL 38,3,17,Matt Ryan pass complete short left to Calvin Ridley for 2 yards (tackle by A.J. Klein),0.780,0.370
3,13:35,3,10,ATL 40,3,17,Matt Ryan pass complete short right to Julio Jones for 8 yards (tackle by Eli Apple),0.370,-0.190
3,12:53,4,2,ATL 48,3,17,Matt Ryan pass incomplete short left intended for Calvin Ridley (defended by Alex Anzalone),-0.190,-2.390
3,12:49,1,10,ATL 48,3,17,Taysom Hill sacked by Jack Crawford for -3 yards,2.390,1.440
3,12:01,2,13,NOR 49,3,17,Drew Brees pass complete short left to Mark Ingram for 8 yards (tackle by Foyesade Oluokun),1.440,1.820
3,11:19,3,5,ATL 43,3,17,Drew Brees pass incomplete deep left intended for Michael Thomas,1.820,0.400
3,11:14,,,,,,Timeout #1 by New Orleans Saints,,
3,11:14,4,5,ATL 43,3,17,"Penalty on NOR: Delay of Game, 5 yards (no play)",0.400,0.070
3,11:14,4,10,ATL 48,3,17,"Thomas Morstead punts 39 yards, fair catch by Justin Hardy at ATL-9",0.070,0.380
3,11:07,1,10,ATL 9,3,17,Matt Ryan pass complete short left to Julio Jones for 6 yards (tackle by Eli Apple),-0.380,-0.280
3,10:30,2,4,ATL 15,3,17,Ito Smith right tackle for 3 yards (tackle by Alex Anzalone),-0.280,-0.370
3,9:43,3,1,ATL 18,3,17,Ito Smith left guard for no gain (tackle by Cameron Jordan),-0.370,-2.240
3,9:25,4,1,ATL 18,3,17,"Matthew Bosher punts 52 yards, fair catch by Alvin Kamara at NO-30",-2.240,-0.940
3,9:17,1,10,NOR 30,3,17,Alvin Kamara left end for 2 yards (tackle by Foyesade Oluokun),0.940,0.660
3,8:43,2,8,NOR 32,3,17,Alvin Kamara right guard for 9 yards (tackle by Sharrod Neasman),0.660,1.660
3,8:04,1,10,NOR 41,3,17,Drew Brees pass complete deep right to Ben Watson for 20 yards (tackle by Brooks Reed),1.660,2.980
3,7:24,,,,,,Timeout #2 by New Orleans Saints,,
3,7:24,1,10,ATL 39,3,17,Alvin Kamara right end for 9 yards (tackle by Duke Riley),2.980,3.660
3,6:41,2,1,ATL 30,3,17,Mark Ingram right tackle for 5 yards (tackle by Desmond Trufant and Foyesade Oluokun),3.660,3.910
3,6:05,1,10,ATL 25,3,23,"Drew Brees pass complete deep right to Dan Arnold for 25 yards, touchdown",3.910,7.000
3,5:59,,,ATL 15,3,24,Wil Lutz kicks extra point good,0.000,0.000
3,5:59,,,NOR 35,3,24,"Wil Lutz kicks off 68 yards, returned by Marvin Hall for no gain (tackle by Dwayne Washington)",0.000,0.340
3,5:55,1,10,ATL 21,3,24,Matt Ryan pass complete short left to Austin Hooper for 7 yards (tackle by Eli Apple),0.340,0.750
3,5:20,2,3,ATL 28,3,24,Matt Ryan pass complete short left to Julio Jones for 11 yards (tackle by Eli Apple),0.750,1.530
3,4:43,1,10,ATL 39,3,24,Tevin Coleman left end for 4 yards (tackle by P.J. Williams),1.530,1.530
3,4:11,2,6,ATL 43,3,24,Matt Ryan pass complete short right to Calvin Ridley for 4 yards (tackle by Marcus Williams),1.530,1.360
3,3:39,3,2,ATL 47,3,24,Matt Ryan pass incomplete deep left intended for Calvin Ridley,1.360,-0.260
3,3:33,4,2,ATL 47,3,24,Matt Ryan pass complete short right to Austin Hooper for 4 yards (tackle by Vonn Bell),-0.260,2.320
3,2:55,1,10,NOR 49,3,24,Matt Ryan pass incomplete deep left intended for Marvin Hall,2.320,1.780
3,2:49,2,10,NOR 49,3,24,Ito Smith right guard for -3 yards (tackle by Vonn Bell),1.780,0.700
3,2:07,3,13,ATL 48,3,24,Matt Ryan pass complete deep left to Calvin Ridley for 50 yards (tackle by Marcus Williams),0.700,6.740
3,1:21,1,2,NOR 2,3,24,Matt Ryan pass incomplete short right intended for Justin Hardy,6.740,5.720
3,1:17,2,2,NOR 2,3,24,Matt Ryan pass incomplete short right intended for Calvin Ridley (defended by Marshon Lattimore),5.720,4.950
3,1:11,3,2,NOR 2,3,24,Ito Smith right guard for no gain (tackle by Alex Okafor),4.950,3.250
3,0:28,4,2,NOR 2,9,24,"Matt Ryan pass complete short left to Calvin Ridley for 2 yards, touchdown",3.250,7.000
3,0:22,,,NOR 15,10,24,Matt Bryant kicks extra point good,0.000,0.000
3,0:22,,,ATL 35,10,24,"Matthew Bosher kicks off 60 yards, returned by Taysom Hill for no gain (tackle by Matthew Bosher)",0.000,1.400
3,0:16,1,10,NOR 37,10,24,Alvin Kamara right guard for 2 yards (tackle by Jordan Richards),1.400,1.130
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NOR 39,10,24,Drew Brees pass complete short middle to Dan Arnold for 5 yards (tackle by Bruce Carter),1.130,1.090
4,14:15,3,3,NOR 44,10,24,Drew Brees pass incomplete deep right intended for Keith Kirkwood,1.090,-0.460
4,14:10,4,3,NOR 44,10,24,"Thomas Morstead punts 56 yards, touchback.. Penalty on Takkarist McKinley: Unnecessary Roughness, 10 yards",-0.460,0.380
4,14:03,1,10,ATL 10,10,24,Matt Ryan up the middle for 9 yards (tackle by Kurt Coleman),-0.380,0.240
4,13:17,2,1,ATL 19,10,24,Matt Ryan pass incomplete short left intended for Calvin Ridley (defended by Marshon Lattimore),0.240,-0.370
4,13:11,3,1,ATL 19,10,24,Mohamed Sanu right end for 3 yards (tackle by Eli Apple),-0.370,0.410
4,12:34,1,10,ATL 22,10,24,Matt Ryan pass short middle (defended by Tyeler Davison) intended for Julio Jones is intercepted by A.J. Klein at ATL-28 and returned for 6 yards,0.410,-4.110
4,12:27,1,10,ATL 22,10,24,Mark Ingram right guard for 5 yards (tackle by De'Vondre Campbell),4.110,4.290
4,11:48,2,5,ATL 17,10,24,Taysom Hill left tackle for 8 yards (tackle by De'Vondre Campbell),4.290,5.140
4,11:04,1,9,ATL 9,10,24,Taysom Hill right end for 5 yards (tackle by De'Vondre Campbell and Foyesade Oluokun),5.140,5.340
4,10:15,2,4,ATL 4,10,24,Alvin Kamara left guard for -1 yards (tackle by De'Vondre Campbell and Jack Crawford),5.340,4.260
4,9:31,3,5,ATL 5,10,30,"Drew Brees pass complete short right to Keith Kirkwood for 5 yards, touchdown",4.260,7.000
4,9:27,,,ATL 15,10,31,Wil Lutz kicks extra point good,0.000,0.000
4,9:27,,,NOR 35,10,31,"Wil Lutz kicks off 67 yards, returned by Marvin Hall for no gain (tackle by Wil Lutz)",0.000,1.530
4,9:21,1,10,ATL 39,10,31,Matt Ryan pass complete short left to Julio Jones for 15 yards (tackle by Demario Davis and Eli Apple),1.530,2.520
4,8:58,1,10,NOR 46,10,31,Matt Ryan pass complete short left to Calvin Ridley for -7 yards (tackle by Demario Davis),2.520,1.030
4,8:15,2,17,ATL 47,10,31,"Matt Ryan pass incomplete short middle intended for Austin Hooper. Penalty on Demario Davis: Defensive Pass Interference, 4 yards (no play)",1.030,2.320
4,8:11,1,10,NOR 49,10,31,Matt Ryan pass complete short left to Ito Smith for 3 yards (tackle by Vonn Bell),2.320,2.190
4,7:43,2,7,NOR 46,10,31,Matt Ryan pass complete short right to Austin Hooper for 2 yards (tackle by Demario Davis),2.190,1.750
4,7:05,3,5,NOR 44,10,31,Matt Ryan sacked by Cameron Jordan for -7 yards,1.750,-0.130
4,6:22,4,12,ATL 49,10,31,Matt Ryan pass complete deep left to Julio Jones for 21 yards (tackle by Marcus Williams),-0.130,3.580
4,5:46,1,10,NOR 30,10,31,"Matt Ryan sacked by P.J. Williams for -10 yards. Matt Ryan fumbles (forced by P.J. Williams), recovered by Wes Schweitzer at NO-40. Penalty on Ito Smith: Chop Block (Declined)",3.580,1.680
4,5:33,2,20,NOR 40,10,31,Matt Ryan pass complete short right to Justin Hardy for 6 yards (tackle by Alex Anzalone),1.680,1.820
4,4:54,3,14,NOR 34,10,31,Matt Ryan pass complete short left to Calvin Ridley for 4 yards (tackle by Eli Apple),1.820,1.410
4,4:10,4,10,NOR 30,10,31,"Matt Ryan pass complete deep middle to Calvin Ridley for 27 yards (tackle by Marshon Lattimore). Calvin Ridley fumbles (forced by Marshon Lattimore), recovered by Eli Apple at NO-0 and returned for 2 yards (tackle by Justin Hardy)",1.410,0.380
4,3:59,1,10,NOR 2,10,31,Alvin Kamara right guard for 4 yards (tackle by Brooks Reed),-0.380,-0.490
4,3:55,,,,,,Timeout #1 by Atlanta Falcons,,
4,3:55,2,6,NOR 6,10,31,Mark Ingram left tackle for 4 yards (tackle by Terrell McClain),-0.490,-0.480
4,3:51,,,,,,Timeout #2 by Atlanta Falcons,,
4,3:51,3,2,NOR 10,10,31,Drew Brees pass incomplete deep right intended for Dan Arnold (defended by Jordan Richards),-0.480,-2.490
4,3:45,4,2,NOR 10,10,31,"Thomas Morstead punts 49 yards, fair catch by Marvin Hall at ATL-41",-2.490,-1.660
4,3:39,1,10,ATL 41,10,31,Matt Ryan pass complete short right to Tevin Coleman for 12 yards (tackle by Demario Davis),1.660,2.460
4,3:14,1,10,NOR 47,10,31,Matt Ryan pass complete short left to Mohamed Sanu for 6 yards (tackle by Eli Apple),2.460,2.720
4,2:52,2,4,NOR 41,10,31,Matt Ryan pass complete short left to Julio Jones for 10 yards (tackle by Alex Anzalone and Eli Apple),2.720,3.510
4,2:30,1,10,NOR 31,10,31,Matt Ryan pass complete short left to Austin Hooper for 12 yards (tackle by Alex Anzalone),3.510,4.310
4,2:02,1,10,NOR 19,10,31,Matt Ryan pass complete short left to Julio Jones for 15 yards (tackle by Vonn Bell),4.310,6.280
4,1:57,1,4,NOR 4,10,31,Matt Ryan pass incomplete short right intended for Marvin Hall (defended by P.J. Williams),6.280,5.340
4,1:54,2,4,NOR 4,17,31,"Matt Ryan pass complete short left to Tevin Coleman for 4 yards, touchdown",5.340,7.000
4,1:51,,,NOR 15,17,31,Matt Bryant kicks extra point good,0.000,0.000
4,1:51,,,ATL 35,17,31,"Matthew Bosher kicks onside 13 yards, returned by Alvin Kamara for no gain (tackle by Justin Hardy)",0.000,-2.390
4,1:50,1,10,ATL 48,17,31,Drew Brees kneels for -1 yards,2.390,1.710
4,1:12,2,11,ATL 49,17,31,Drew Brees kneels for -1 yards,1.710,0.890
4,0:38,3,12,NOR 50,17,31,Drew Brees kneels for -1 yards,0.890,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
