Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,14:57,,,NYG 35,3,14,"Graham Gano kicks off 62 yards, returned by Boston Scott for 15 yards (tackle by David Mayo). Penalty on Corey Clement: Offensive Holding, 9 yards",0.000,-0.380
2,14:51,1,10,PHI 9,3,14,Carson Wentz pass complete short middle to Richard Rodgers for 22 yards (tackle by Logan Ryan),-0.380,1.000
2,14:25,1,10,PHI 31,3,14,Carson Wentz pass complete short right to Richard Rodgers for 19 yards (tackle by James Bradberry),1.000,2.260
2,14:05,1,10,PHI 50,3,14,Miles Sanders right end for 7 yards (tackle by Logan Ryan and Blake Martinez),2.260,2.660
2,13:32,2,3,NYG 43,3,14,Miles Sanders left tackle for 2 yards (tackle by Dexter Lawrence),2.660,2.210
2,12:46,3,1,NYG 41,3,14,Carson Wentz sacked by,2.210,0.270
2,11:58,4,5,NYG 45,3,14,"Penalty on PHI: Delay of Game, 5 yards (no play)",0.270,-0.060
2,11:58,4,10,PHI 50,3,14,"Cameron Johnston punts 36 yards, returned by Jabrill Peppers for 1 yard (tackle by Rudy Ford)",-0.060,0.220
2,11:50,1,10,NYG 15,3,14,Alfred Morris right guard for no gain (tackle by Brandon Graham and Avonte Maddox),-0.220,-0.710
2,11:23,2,10,NYG 15,3,14,Daniel Jones pass complete short left to Darius Slayton for 8 yards (tackle by Darius Slay and T.J. Edwards),-0.710,-0.390
2,10:47,3,2,NYG 23,3,14,Daniel Jones pass incomplete short right intended for Golden Tate,-0.390,-1.830
2,10:42,4,2,NYG 23,3,14,Riley Dixon punts 71 yards downed by C.J. Board,-1.830,0.380
2,10:30,1,10,PHI 6,3,14,Miles Sanders left end for 4 yards (tackle by Trent Harris),-0.380,-0.490
2,9:58,2,6,PHI 10,3,14,"Miles Sanders left tackle for 2 yards (tackle by Austin Johnson). Penalty on Jason Kelce: Offensive Holding, 5 yards (no play)",-0.490,-0.850
2,9:28,2,11,PHI 5,3,14,Carson Wentz pass complete short right to Jalen Reagor for 15 yards,-0.850,0.280
2,9:02,1,10,PHI 20,3,14,Carson Wentz pass complete short middle to Jalen Reagor for 6 yards (tackle by Blake Martinez),0.280,0.540
2,8:29,2,4,PHI 26,3,14,Boston Scott right end for 5 yards (tackle by Kyler Fackrell),0.540,1.000
2,7:46,1,10,PHI 31,3,14,Carson Wentz pass incomplete short right intended for Richard Rodgers,1.000,0.460
2,7:41,2,10,PHI 31,3,14,Carson Wentz pass complete short right to Miles Sanders for 1 yard (tackle by Blake Martinez),0.460,-0.100
2,7:07,3,9,PHI 32,3,14,"Penalty on B.J. Hill: Encroachment, 5 yards (no play)",-0.100,0.560
2,7:05,3,4,PHI 37,3,14,"Carson Wentz pass incomplete short left intended for Greg Ward (defended by Darnay Holmes). Penalty on Darnay Holmes: Defensive Pass Interference, 14 yards (no play)",0.560,2.320
2,6:59,1,10,NYG 49,3,14,Carson Wentz pass incomplete short right intended for Travis Fulgham,2.320,1.780
2,6:54,2,10,NYG 49,3,14,Miles Sanders up the middle for -1 yards (tackle by Jabrill Peppers),1.780,0.960
2,6:29,3,11,PHI 50,3,14,Carson Wentz pass incomplete deep left intended for Travis Fulgham,0.960,-0.060
2,6:22,4,11,PHI 50,3,14,Cameron Johnston punts 48 yards downed by Rudy Ford,-0.060,0.380
2,6:13,1,10,NYG 2,3,14,Daniel Jones pass complete short right to Sterling Shepard for 4 yards (tackle by Avonte Maddox),-0.380,-0.490
2,5:44,2,6,NYG 6,3,14,Alfred Morris up the middle for 1 yard (tackle by Alex Singleton and T.J. Edwards),-0.490,-0.840
2,4:58,3,5,NYG 7,3,14,Daniel Jones pass complete deep left to Dion Lewis for 17 yards,-0.840,0.540
2,4:47,1,10,NYG 24,3,14,Daniel Jones pass complete short middle to Evan Engram for 11 yards (tackle by Jalen Mills),0.540,1.270
2,4:13,1,10,NYG 35,3,14,Alfred Morris left guard for 6 yards (tackle by Jalen Mills),1.270,1.530
2,3:33,2,4,NYG 41,3,14,Alfred Morris up the middle for 3 yards (tackle by Brandon Graham),1.530,1.220
2,3:02,3,1,NYG 44,3,14,Daniel Jones up the middle for 3 yards (tackle by Brandon Graham),1.220,2.060
2,2:32,1,10,NYG 47,3,14,Alfred Morris left end for 4 yards (tackle by T.J. Edwards and Alex Singleton),2.060,2.060
2,2:00,2,6,PHI 49,3,14,Daniel Jones pass complete short left to Kaden Smith for 1 yard (tackle by Alex Singleton),2.060,1.490
2,1:25,3,5,PHI 48,3,14,Daniel Jones pass complete short right to Sterling Shepard for 4 yards (tackle by Alex Singleton and Jalen Mills),1.490,0.330
2,1:17,,,,,,Timeout #1 by Philadelphia Eagles,,
2,1:17,4,1,PHI 44,3,14,"Penalty on NYG: Delay of Game, 5 yards (no play)",0.330,0.000
2,1:17,4,6,PHI 49,3,14,Riley Dixon punts 38 yards downed by David Mayo,0.000,0.370
2,1:07,1,10,PHI 11,3,14,Carson Wentz pass incomplete short middle intended for Miles Sanders (defended by B.J. Hill),-0.370,-0.780
2,1:02,2,10,PHI 11,3,14,"Carson Wentz aborted snap, recovered by Carson Wentz at PHI-7",-0.780,-1.300
2,0:57,,,,,,Timeout #1 by New York Giants,,
2,0:57,3,9,PHI 12,3,14,"Penalty on Travis Fulgham: False Start, 5 yards (no play)",-1.300,-1.890
2,0:57,3,14,PHI 7,3,14,Carson Wentz pass incomplete deep middle intended for Jalen Reagor,-1.890,-2.490
2,0:51,4,14,PHI 7,3,14,"Cameron Johnston punts 46 yards, returned by Jabrill Peppers for 10 yards (tackle by Shaun Bradley and K'Von Wallace)",-2.490,-2.720
2,0:40,1,10,PHI 43,3,14,Daniel Jones pass complete short left to Golden Tate for 6 yards (tackle by Nickell Robey-Coleman),2.720,2.990
2,0:20,2,4,PHI 37,3,14,Daniel Jones pass incomplete short right intended for Golden Tate,2.990,2.280
2,0:16,3,4,PHI 37,3,14,"Daniel Jones right end for 3 yards (tackle by Duke Riley). Penalty on Dion Lewis: Offensive Holding, 10 yards (no play)",2.280,0.960
2,0:09,3,14,PHI 47,3,14,Daniel Jones pass incomplete short right intended for Golden Tate,0.960,0.130
2,0:04,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:04,4,14,PHI 47,3,14,Daniel Jones sacked by Fletcher Cox for no gain,0.130,2.060
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,3,14,"Graham Gano kicks off 59 yards, returned by Boston Scott for 20 yards (tackle by Madre Harper). Penalty on Shaun Bradley: Illegal Block Above the Waist, 10 yards",0.000,-0.140
3,14:55,1,10,PHI 16,3,14,Carson Wentz left end for 3 yards (tackle by Devante Downs),-0.140,-0.180
3,14:18,2,7,PHI 19,3,14,Miles Sanders left tackle for 14 yards (tackle by Jabrill Peppers),-0.180,1.140
3,13:43,1,10,PHI 33,3,14,Carson Wentz pass complete short middle to Dallas Goedert for 6 yards (tackle by Devante Downs),1.140,1.400
3,13:12,2,4,PHI 39,3,14,Carson Wentz pass complete short left to Greg Ward for 5 yards (tackle by James Bradberry),1.400,1.860
3,12:41,1,10,PHI 44,9,14,"Boston Scott left end for 56 yards, touchdown",1.860,7.000
3,12:31,,,NYG 2,11,14,"Two Point Attempt: Miles Sanders rushes, conversion succeeds.",1.000,1.000
3,12:31,,,PHI 35,11,14,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,12:31,1,10,NYG 25,11,14,Wayne Gallman left guard for no gain (tackle by Brandon Graham and Fletcher Cox),0.610,0.060
3,12:00,2,10,NYG 25,11,14,Daniel Jones pass complete deep left to Sterling Shepard for 27 yards (tackle by Avonte Maddox),0.060,2.390
3,11:34,1,10,PHI 48,11,14,Daniel Jones pass complete deep right to Golden Tate for 38 yards (tackle by Nickell Robey-Coleman),2.390,4.910
3,10:56,1,10,PHI 10,11,14,Wayne Gallman right tackle for 8 yards (tackle by Rodney McLeod and Avonte Maddox),4.910,5.720
3,10:36,2,2,PHI 2,11,14,Wayne Gallman left tackle for 1 yard (tackle by Duke Riley and Nickell Robey-Coleman),5.720,5.170
3,9:54,3,1,PHI 1,11,20,"Wayne Gallman right guard for 1 yard, touchdown",5.170,7.000
3,9:49,,,PHI 15,11,21,Graham Gano kicks extra point good,0.000,0.000
3,9:49,,,NYG 35,11,21,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,9:49,1,10,PHI 25,11,21,Miles Sanders right guard for 4 yards (tackle by Dalvin Tomlinson and Austin Johnson),0.610,0.600
3,9:10,2,6,PHI 29,11,21,"Jalen Hurts aborted snap, recovered by Miles Sanders at PHI-25 and returned for 7 yards (tackle by Julian Love)",0.600,1.330
3,8:28,1,10,PHI 36,11,21,Carson Wentz pass complete short middle to Jalen Reagor for 16 yards (tackle by Julian Love),1.330,2.390
3,7:47,,,,,,Timeout #1 by Philadelphia Eagles,,
3,7:47,1,10,NYG 48,11,21,Carson Wentz pass complete short middle to Dallas Goedert for 8 yards (tackle by Jabrill Peppers),2.390,2.930
3,7:17,2,2,NYG 40,11,21,Carson Wentz pass complete short left to Greg Ward for 16 yards (tackle by Logan Ryan),2.930,3.970
3,6:46,1,10,NYG 24,11,21,Carson Wentz pass complete short right to Greg Ward for 5 yards (tackle by James Bradberry),3.970,4.120
3,6:04,2,5,NYG 19,11,21,Miles Sanders right end for 14 yards (tackle by James Bradberry),4.120,6.060
3,5:25,1,5,NYG 5,17,21,"Corey Clement left tackle for 5 yards, touchdown",6.060,7.000
3,5:20,,,NYG 2,17,21,Two Point Attempt: Carson Wentz pass complete to,1.000,-1.000
3,5:20,,,PHI 35,17,21,"Jake Elliott kicks off 60 yards, returned by Dion Lewis for 18 yards (tackle by Duke Riley)",0.000,0.480
3,5:14,1,10,NYG 23,17,21,Daniel Jones sacked by and Javon Hargrave for -8 yards and Vinny Curry for -8 yards,0.480,-1.280
3,4:32,2,18,NYG 15,17,21,Daniel Jones pass complete short middle to Wayne Gallman for 7 yards (tackle by T.J. Edwards and Alex Singleton),-1.280,-0.890
3,3:47,3,11,NYG 22,17,21,Daniel Jones up the middle for 10 yards (tackle by Alex Singleton),-0.890,-1.240
3,2:57,4,1,NYG 32,17,21,"Penalty on NYG: Delay of Game, 5 yards (no play)",-1.240,-1.570
3,2:57,4,6,NYG 27,17,21,"Riley Dixon punts 56 yards, fair catch by Greg Ward at PHI-17",-1.570,0.060
3,2:48,1,10,PHI 17,17,21,Miles Sanders left tackle for 13 yards (tackle by Logan Ryan),-0.060,0.940
3,2:13,1,10,PHI 30,17,21,Carson Wentz pass incomplete short right,0.940,0.390
3,2:06,2,10,PHI 30,17,21,Jalen Hurts left guard for -1 yards (tackle by Jabrill Peppers),0.390,-0.430
3,1:19,3,11,PHI 29,17,21,Carson Wentz pass incomplete short right intended for Greg Ward (defended by Darnay Holmes),-0.430,-1.440
3,1:15,4,11,PHI 29,17,21,"Cameron Johnston punts 56 yards, returned by Jabrill Peppers for 16 yards (tackle by Rudy Ford)",-1.440,-1.000
3,1:04,1,10,NYG 31,17,21,Daniel Jones left tackle for 1 yard (tackle by Alex Singleton),1.000,0.600
3,0:32,2,9,NYG 32,17,21,Daniel Jones left end for 9 yards (tackle by Alex Singleton),0.600,1.660
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 41,17,21,Daniel Jones pass incomplete short right intended for Darius Slayton (defended by Darius Slay),1.660,1.120
4,14:57,2,10,NYG 41,17,21,Alfred Morris left end for 6 yards (tackle by Alex Singleton),1.120,1.220
4,14:18,3,4,NYG 47,17,21,Daniel Jones pass incomplete short left intended for Darius Slayton,1.220,-0.260
4,14:14,4,4,NYG 47,17,21,Riley Dixon punts 48 yards downed by C.J. Board,-0.260,0.380
4,14:04,1,10,PHI 5,17,21,Carson Wentz pass complete short left to Miles Sanders for 9 yards (tackle by Leonard Williams and Isaac Yiadom),-0.380,-0.100
4,13:24,2,1,PHI 14,17,21,Miles Sanders right tackle for 4 yards (tackle by Leonard Williams),-0.100,0.040
4,12:40,1,10,PHI 18,17,21,"Carson Wentz for -128 yards. Carson Wentz fumbles, recovered by Carson Wentz at PHI-13 Carson Wentz sacked by and Trent Harris for -8 yards and Jabrill Peppers for -8 yards",0.040,-1.360
4,11:55,2,18,PHI 10,17,21,Carson Wentz pass incomplete deep right intended for Dallas Goedert,-1.360,-2.360
4,11:51,3,18,PHI 10,17,21,Miles Sanders right tackle for 1 yard (tackle by Kyler Fackrell and Blake Martinez),-2.360,-2.490
4,11:14,4,17,PHI 11,17,21,"Cameron Johnston punts 50 yards, returned by Jabrill Peppers for 20 yards (tackle by Alex Singleton)",-2.490,-2.850
4,11:02,1,10,PHI 41,17,21,"Daniel Jones sacked by Vinny Curry for no gain. Penalty on T.J. Edwards: Defensive Holding, 5 yards (no play)",2.850,3.180
4,10:42,1,10,PHI 36,17,21,Wayne Gallman right guard for 1 yard (tackle by Javon Hargrave and T.Y. McGill),3.180,2.770
4,10:06,2,9,PHI 35,17,21,Daniel Jones pass complete short left to Darius Slayton for 16 yards (tackle by Darius Slay and T.J. Edwards),2.770,4.310
4,9:28,1,10,PHI 19,17,21,"Daniel Jones pass complete short middle to Sterling Shepard for 9 yards (tackle by Avonte Maddox). Penalty on Alex Singleton: Illegal Use of Hands, 5 yards (no play)",4.310,4.650
4,9:02,1,10,PHI 14,17,21,"Daniel Jones left tackle for 14 yards. Penalty on Andrew Thomas: Offensive Holding, 10 yards (no play)",4.650,3.970
4,8:56,1,20,PHI 24,17,21,Daniel Jones pass complete short left to Darius Slayton for 7 yards (tackle by Derek Barnett),3.970,3.590
4,8:35,2,13,PHI 17,17,21,Daniel Jones pass incomplete short left intended for Evan Engram,3.590,2.930
4,8:30,3,13,PHI 17,17,21,Daniel Jones pass complete short left to Dion Lewis for no gain (tackle by Cre'von LeBlanc),2.930,2.310
4,7:49,4,13,PHI 17,17,24,Graham Gano 35 yard field goal good,2.310,3.000
4,7:45,,,NYG 35,17,24,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,7:45,1,10,PHI 25,17,24,Miles Sanders left end for -2 yards (tackle by David Mayo),0.610,-0.210
4,7:16,2,12,PHI 23,17,24,Carson Wentz pass complete short left to Richard Rodgers for 13 yards (tackle by Isaac Yiadom),-0.210,1.330
4,6:45,1,10,PHI 36,17,24,Carson Wentz pass complete short middle to Dallas Goedert for 7 yards (tackle by David Mayo),1.330,1.740
4,6:13,2,3,PHI 43,17,24,"Carson Wentz pass complete short middle to Richard Rodgers for 6 yards (tackle by David Mayo). Penalty on Leonard Williams: Roughing the Passer, 15 yards",1.740,3.180
4,5:43,1,10,NYG 36,17,24,Miles Sanders left end for no gain (tackle by Julian Love),3.180,2.640
4,5:06,2,10,NYG 36,17,24,Carson Wentz pass incomplete short right intended for Miles Sanders,2.640,1.950
4,5:01,3,10,NYG 36,17,24,Carson Wentz pass incomplete deep middle intended for Travis Fulgham,1.950,0.880
4,4:56,4,10,NYG 36,17,24,Carson Wentz pass incomplete short right intended for Jalen Reagor (defended by James Bradberry),0.880,-1.330
4,4:52,1,10,NYG 36,17,24,Wayne Gallman up the middle for no gain (tackle by Jalen Mills),1.330,0.790
4,4:10,2,10,NYG 36,17,24,Daniel Jones pass complete deep left to Darius Slayton for 40 yards,0.790,3.970
4,4:03,1,10,PHI 24,17,24,Daniel Jones pass complete short middle to Sterling Shepard for -3 yards (tackle by Alex Singleton),3.970,3.030
4,3:19,2,13,PHI 27,17,24,Wayne Gallman up the middle for 4 yards (tackle by T.J. Edwards and Alex Singleton),3.030,2.870
4,3:14,,,,,,Timeout #2 by Philadelphia Eagles,,
4,3:14,3,9,PHI 23,17,24,Wayne Gallman up the middle for -3 yards (tackle by Rodney McLeod),2.870,1.740
4,3:11,,,,,,Timeout #3 by Philadelphia Eagles,,
4,3:11,4,12,PHI 26,17,27,Graham Gano 44 yard field goal good,1.740,3.000
4,3:06,,,NYG 35,17,27,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,3:06,1,10,PHI 25,17,27,Carson Wentz pass complete short left to Dallas Goedert for 12 yards (tackle by Jabrill Peppers),0.610,1.400
4,3:01,1,10,PHI 37,17,27,Carson Wentz pass incomplete short left intended for Miles Sanders,1.400,0.860
4,2:57,2,10,PHI 37,17,27,Carson Wentz pass incomplete deep right intended for Travis Fulgham,0.860,0.170
4,2:52,3,10,PHI 37,17,27,Carson Wentz sacked by Dexter Lawrence for -6 yards,0.170,-1.310
4,2:10,4,16,PHI 31,17,27,Carson Wentz pass complete short right to Boston Scott for 11 yards (tackle by Jabrill Peppers),-1.310,-2.790
4,2:01,1,10,PHI 42,17,27,Wayne Gallman up the middle for 6 yards (tackle by T.J. Edwards and Rodney McLeod),2.790,3.050
4,1:56,2,4,PHI 36,17,27,Wayne Gallman up the middle for 2 yards (tackle by Jalen Mills and Shaun Bradley),3.050,2.610
4,1:11,3,2,PHI 34,17,27,"Wayne Gallman left guard for -4 yards (tackle by T.Y. McGill). Penalty on Malik Jackson: Unnecessary Roughness, 15 yards",2.610,4.040
4,0:57,1,10,PHI 23,17,27,Daniel Jones kneels for no gain,4.040,3.500
4,0:22,2,10,PHI 23,17,27,Daniel Jones kneels for -2 yards,3.500,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
