Player,Pos
Dhani Jones,
Kerry Collins,QB
Tiki Barber,RB
Amani Toomer,WR
Ike Hilliard,WR
Dan Campbell,TE
Jeremy Shockey,TE
Luke Petitgout,LT
Rich Seubert,LG
Chris Bober,C
Jason Whittle,RG
Mike Rosenthal,RT
Michael Strahan,LDE
Cornelius Griffin,LDT
Keith Hamilton,RDT
Kenny Holmes,RDE
Brandon Short,OLB
Micheal Barrow,MLB
Will Allen,LCB
Will Peterson,RCB
Shaun Williams,SS
Omar Stoutmire,FS
