#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:30,BAL 20,6,2:55,35,Punt
2,1,9:16,BUF 45,8,4:20,27,Field Goal
3,1,3:56,BAL 33,3,2:26,-6,Punt
4,1,0:56,BUF 24,5,2:25,24,Touchdown
5,2,8:20,BAL 25,3,1:42,16,Interception
6,2,3:27,BAL 6,3,1:29,4,Punt
7,2,0:25,BAL 25,1,0:25,9,End of Half
8,3,15:00,BAL 25,3,1:26,75,Touchdown
9,3,11:26,BAL 25,6,3:34,21,Punt
10,3,5:55,BAL 29,5,3:01,17,Punt
11,3,1:50,BAL 32,3,1:28,9,Punt
12,4,14:51,BAL 49,9,5:02,51,Touchdown
13,4,7:00,BAL 25,3,1:33,7,Punt
14,4,1:03,BAL 17,2,1:03,-3,End of Game
