Player,Pos
Mitchell Trubisky,QB
Tarik Cohen,RB
Javon Wims,WR
Allen Robinson,WR
Cordarrelle Patterson,WR
Trey Burton,TE
Ted Larsen,OL
Charles Leno Jr.,OL
Bobby Massie,OL
James Daniels,OL
Cody Whitehair,OL
Roy Robertson-Harris,DE
Nick Williams,DT
Eddie Goldman,NT
Nick Kwiatkoski,LB
Khalil Mack,LB
Leonard Floyd,LB
Danny Trevathan,LB
Kyle Fuller,DB
Eddie Jackson,DB
Ha Ha Clinton-Dix,DB
Prince Amukamara,DB
