Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Xavier Rhodes,MIN,0,9,8,88.9%,49,6.1,5.4,0,89.4,4.8,34,15,0,0,0,0.0,0,8,0,0.0%
Trae Waynes,MIN,0,6,5,83.3%,73,14.6,12.2,0,117.4,12.7,68,5,1,0,0,0.0,0,4,0,0.0%
Anthony Barr,MIN,0,6,3,50.0%,19,6.3,3.2,1,96.5,2.5,10,9,3,0,0,0.0,0,2,0,0.0%
Eric Kendricks,MIN,0,2,2,100.0%,15,7.5,7.5,0,97.9,7.0,14,1,1,0,0,0.0,0,11,1,8.3%
Mackensie Alexander,MIN,0,2,1,50.0%,5,5.0,2.5,0,56.2,3.5,5,0,0,0,0,0.0,0,3,0,0.0%
Ben Gedeon,MIN,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,0,0,0,0.0,0,5,1,16.7%
Anthony Harris,MIN,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,1,0,0,0.0,0,4,0,0.0%
Mike Hughes,MIN,0,2,1,50.0%,25,25.0,12.5,0,95.8,22.5,24,1,0,0,0,0.0,0,3,0,0.0%
Harrison Smith,MIN,0,2,1,50.0%,3,3.0,1.5,0,56.2,4.0,1,2,2,0,0,0.0,0,4,1,20.0%
Jayron Kearse,MIN,0,1,1,100.0%,3,3.0,3.0,0,79.2,-2.0,-2,5,0,0,0,0.0,0,1,0,0.0%
Everson Griffen,MIN,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,0,1,2,0.0,3,2,0,0.0%
Shamar Stephen,MIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,1,25.0%
Danielle Hunter,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,6,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Fuller,CHI,0,10,7,70.0%,104,14.9,10.4,0,103.7,13.2,67,37,0,0,0,0.0,0,6,3,33.3%
Nick Kwiatkoski,CHI,0,6,6,100.0%,32,5.3,5.3,0,88.9,2.2,13,19,1,0,0,1.0,1,10,0,0.0%
Prince Amukamara,CHI,0,5,4,80.0%,26,6.5,5.2,0,88.3,4.2,19,7,0,0,0,0.0,0,2,0,0.0%
Kevin Pierre-Louis,CHI,0,6,4,66.7%,22,5.5,3.7,0,72.9,1.3,9,13,1,0,0,0.0,0,4,0,0.0%
Buster Skrine,CHI,0,4,3,75.0%,19,6.3,4.8,0,84.4,3.3,17,2,1,0,0,0.0,0,4,1,20.0%
Danny Trevathan,CHI,0,2,2,100.0%,21,10.5,10.5,0,110.4,0.0,0,21,3,0,0,0.0,0,8,0,0.0%
Eddie Jackson,CHI,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,0.0,0,2,0,0.0%
Ha Ha Clinton-Dix,CHI,0,1,1,100.0%,7,7.0,7.0,0,95.8,-4.0,-4,11,0,0,0,0.0,0,4,0,0.0%
Khalil Mack,CHI,0,0,0,,,,,,,,,,4,4,0,1.5,6,2,0,0.0%
Roy Robertson-Harris,CHI,0,0,0,,,,,,,,,,0,0,0,1.5,2,3,1,25.0%
Nick Williams,CHI,0,0,0,,,,,,,,,,0,0,0,2.0,2,7,0,0.0%
Eddie Goldman,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
