#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 22,6,2:42,23,Punt
2,1,6:41,STL 30,3,1:30,-5,Punt
3,1,1:53,STL 15,8,3:58,85,Touchdown
4,2,11:52,STL 17,4,2:03,83,Touchdown
5,2,8:52,STL 37,3,1:53,-6,Blocked Punt
6,2,6:14,STL 19,4,2:25,32,Punt
7,2,0:21,STL 27,1,0:21,2,End of Half
8,3,8:49,STL 18,5,2:19,82,Touchdown
9,3,4:54,STL 31,7,3:05,69,Touchdown
10,3,0:14,STL 10,14,7:17,87,Field Goal
11,4,6:12,STL 33,3,1:36,7,Fumble
12,4,3:21,STL 18,3,1:01,9,Punt
13,4,2:02,STL 13,9,2:02,64,Missed FG
14,5,15:00,STL 19,5,2:20,31,Punt
15,5,10:32,WAS 39,5,2:05,39,Touchdown
