0,1
Game Info,Game Info
Won Toss,Rams
Won OT Toss,Rams
Roof,dome
Surface,fieldturf
Duration,3:23
Attendance,62324
Vegas Line,St. Louis Rams -2.0
Over/Under,43.0 (over)
