Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Aaron Jones,GNB,8,7,75,0,3,-4,-0.6,79,11.3,-0.6,3,2.3,0,0.0,0,105.7
Tra Carson,GNB,4,4,18,0,0,4,1.0,14,3.5,1.0,0,,0,0.0,0,85.4
Jimmy Graham,GNB,3,3,41,0,2,25,8.3,16,5.3,8.3,0,,0,0.0,0,118.7
Geronimo Allison,GNB,6,2,28,0,1,11,5.5,17,8.5,7.7,0,,1,16.7,0,49.3
Marcedes Lewis,GNB,2,2,17,0,1,-2,-1.0,19,9.5,-1.0,0,,0,0.0,0,102.1
Jake Kumerow,GNB,2,1,9,0,,7,7.0,2,2.0,15.0,0,,0,0.0,0,62.5
Robert Tonyan,GNB,1,1,23,0,1,20,20.0,3,3.0,20.0,0,,0,0.0,0,118.7
Marquez Valdes-Scantling,GNB,4,1,18,0,1,18,18.0,0,0.0,26.5,0,,0,0.0,0,45.8
Danny Vitale,GNB,1,1,9,0,,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,DAL,14,11,226,1,7,125,11.4,101,9.2,11.9,3,3.7,1,7.1,1,112.8
Michael Gallup,DAL,14,7,113,1,5,87,12.4,26,3.7,9.8,1,7.0,2,14.3,1,71.4
Randall Cobb,DAL,6,3,53,0,3,40,13.3,13,4.3,13.0,0,,1,16.7,1,41.0
Jason Witten,DAL,4,3,29,0,2,26,8.7,3,1.0,14.3,0,,0,0.0,0,94.8
Ezekiel Elliott,DAL,3,2,29,0,1,18,9.0,11,5.5,6.0,0,,0,0.0,0,97.9
Tavon Austin,DAL,1,1,13,0,1,-4,-4.0,17,17.0,-4.0,0,,0,0.0,0,118.7
