Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jamal Agnew,JAX,6,4,50,2,4,25,6.3,25,6.3,11.0,0,,0,0.0,0,131.9
Jamycal Hasty,JAX,2,2,22,0,1,-3,-1.5,25,12.5,-1.5,1,2.0,0,0.0,0,112.5
Christian Kirk,JAX,9,2,60,0,2,48,24.0,12,6.0,8.7,0,,2,22.2,1,15.3
Dan Arnold,JAX,1,1,26,0,1,4,4.0,22,22.0,4.0,0,,0,0.0,0,118.7
Evan Engram,JAX,1,1,16,0,1,14,14.0,2,2.0,14.0,0,,0,0.0,0,118.7
Chris Manhertz,JAX,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2
Travis Etienne,JAX,1,0,0,0,0,0,,0,,23.0,0,,0,0.0,0,39.6
Marvin Jones,JAX,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
Tim Jones,JAX,1,0,0,0,,0,,0,,-2.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,7,5,95,0,4,61,12.2,34,6.8,12.9,0,,0,0.0,0,113.7
Dallas Goedert,PHI,6,5,72,0,2,2,0.4,70,14.0,1.5,0,,1,16.7,0,116.7
DeVonta Smith,PHI,4,3,17,0,1,17,5.7,0,0.0,8.8,0,,0,0.0,0,82.3
Miles Sanders,PHI,3,2,22,0,1,0,0.0,22,11.0,1.0,2,1.0,1,33.3,0,88.2
Kenneth Gainwell,PHI,2,1,-2,0,0,-5,-5.0,3,3.0,1.0,0,,0,0.0,0,56.2
Zach Pascal,PHI,1,0,0,0,,0,,0,,23.0,0,,0,0.0,1,0.0
Quez Watkins,PHI,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
