Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,SDG,16,32,179,1,2,1,7,30,51.4,1,-1,0,-1,0,0,0,0,,0,
Mike Tolbert,SDG,0,0,0,0,0,0,0,,,11,58,1,29,1,0,0,0,,0,
Ryan Mathews,SDG,0,0,0,0,0,0,0,,,13,39,0,9,5,4,26,0,9,0,
Antonio Gates,SDG,0,0,0,0,0,0,0,,,0,0,0,,7,5,54,1,18,0,
Randy McMichael,SDG,0,0,0,0,0,0,0,,,0,0,0,,3,3,45,0,30,0,
Malcom Floyd,SDG,0,0,0,0,0,0,0,,,0,0,0,,4,2,36,0,28,0,
Vincent Jackson,SDG,0,0,0,0,0,0,0,,,0,0,0,,8,1,15,0,15,0,
Patrick Crayton,SDG,0,0,0,0,0,0,0,,,0,0,0,,1,1,3,0,3,0,
Jacob Hester,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Vincent Brown,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Mark Sanchez,NYJ,18,33,173,3,1,2,17,34,87.1,3,25,0,25,0,0,0,0,,0,
Shonn Greene,NYJ,0,0,0,0,0,0,0,,,20,112,0,24,1,1,5,0,5,0,
LaDainian Tomlinson,NYJ,0,0,0,0,0,0,0,,,5,14,0,9,4,3,37,0,19,0,
Joe McKnight,NYJ,0,0,0,0,0,0,0,,,3,11,0,4,0,0,0,0,,0,
Dustin Keller,NYJ,0,0,0,0,0,0,0,,,0,0,0,,8,4,53,0,34,1,1
Jeremy Kerley,NYJ,0,0,0,0,0,0,0,,,0,0,0,,7,4,29,0,10,0,
Plaxico Burress,NYJ,0,0,0,0,0,0,0,,,0,0,0,,8,4,25,3,15,0,
Santonio Holmes,NYJ,0,0,0,0,0,0,0,,,0,0,0,,3,2,24,0,16,0,
Matthew Mulligan,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
