Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darrent Williams,DEN,1,27,27.0,0,0,1,8,8.0,0,0
Roc Alexander,DEN,4,73,18.3,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Terence Newman,DAL,0,0,,0,0,2,0,0.0,0,0
Peerless Price,DAL,0,0,,0,0,2,10,5.0,0,0
Tyson Thompson,DAL,3,81,27.0,0,0,0,0,,0,0
Dan Campbell,DAL,1,14,14.0,0,0,0,0,,0,0
