#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:54,DAL 23,3,0:59,4,Punt
2,1,11:48,DAL 36,6,3:38,24,Interception
3,1,8:10,DAL 29,9,4:24,71,Touchdown
4,2,14:17,DAL 21,5,1:45,9,Interception
5,2,10:28,DAL 3,3,1:52,4,Punt
6,2,8:21,DAL 31,10,5:28,69,Touchdown
7,2,1:38,DAL 21,7,1:38,15,End of Half
8,3,15:00,DAL 36,5,2:53,14,Punt
9,3,5:47,DAL 31,8,5:14,22,Punt
10,4,14:54,DEN 10,3,1:18,10,Touchdown
11,4,11:35,DAL 45,9,3:53,40,Missed FG
12,4,4:32,DAL 12,7,2:44,40,Punt
13,4,0:44,DAL 30,3,0:44,2,End of Half
