#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 19,2,0:56,-7,Interception
2,1,12:43,TAM 36,3,1:38,0,Punt
3,1,6:10,TAM 19,8,4:20,81,Touchdown
4,1,0:13,TAM 20,3,0:26,18,Fumble
5,2,14:00,TAM 20,3,1:58,9,Punt
6,2,9:52,TAM 33,3,1:30,-4,Punt
7,3,13:22,TAM 13,3,1:18,8,Punt
8,3,11:01,TAM 6,10,3:47,63,Interception
9,3,2:54,TAM 13,4,1:47,18,Punt
10,4,11:07,TAM 39,3,0:59,7,Interception
11,4,6:38,TAM 20,12,3:27,63,Field Goal
12,4,1:49,TAM 21,11,1:42,79,Touchdown
13,5,15:00,TAM 23,9,3:13,28,Punt
14,5,8:42,TAM 7,12,4:21,90,Field Goal
