Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Jets won the coin toss and deferred, Patriots to receive the opening kickoff.",,
1,15:00,,,NYJ 35,0,0,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
1,15:00,1,10,NWE 25,0,0,Ezekiel Elliott up the middle for 2 yards (tackle by Jamien Sherwood),0.610,0.330
1,14:27,2,8,NWE 27,0,0,Bailey Zappe pass incomplete short left intended for Ezekiel Elliott (defended by Solomon Thomas),0.330,-0.360
1,14:22,3,8,NWE 27,0,0,Bailey Zappe pass incomplete short right intended for Ezekiel Elliott,-0.360,-1.570
1,14:18,4,8,NWE 27,0,0,"Bryce Baringer punts 63 yards, returned by Xavier Gipson for 13 yards (tackle by Cody Davis)",-1.570,-0.480
1,14:04,1,10,NYJ 23,0,0,Trevor Siemian pass incomplete deep left intended for Garrett Wilson,0.480,-0.070
1,13:59,2,10,NYJ 23,0,0,Breece Hall right tackle for 5 yards (tackle by Deatrich Wise),-0.070,-0.100
1,13:24,3,5,NYJ 28,0,0,Trevor Siemian sacked by and Mack Wilson for -1 yards and Ja'Whaun Bentley for -1 yards,-0.100,-1.570
1,12:39,4,6,NYJ 27,0,0,"Thomas Morstead punts 49 yards, returned by Myles Bryant for 15 yards (tackle by Jamien Sherwood and Quinnen Williams)",-1.570,-1.530
1,12:27,1,10,NWE 39,0,0,Bailey Zappe pass complete short right to Ezekiel Elliott for 2 yards (tackle by C.J. Mosley),1.530,1.260
1,11:52,2,8,NWE 41,0,0,Bailey Zappe pass complete short left to Demario Douglas for -2 yards (tackle by Jamien Sherwood),1.260,0.300
1,11:11,3,10,NWE 39,0,0,Bailey Zappe sacked by Quinnen Williams for -12 yards,0.300,-1.570
1,10:40,4,22,NWE 27,0,0,Bryce Baringer punts 37 yards downed by Joe Cardona,-1.570,-1.330
1,10:30,1,10,NYJ 36,0,0,Breece Hall left end for 1 yard (tackle by Jonathan Jones),1.330,0.930
1,9:45,2,9,NYJ 37,0,0,Breece Hall left end for 1 yard (tackle by Jonathan Jones),0.930,0.370
1,9:04,3,8,NYJ 38,0,0,Trevor Siemian pass incomplete deep left intended for Xavier Gipson (defended by Jabrill Peppers),0.370,-0.850
1,8:56,4,8,NYJ 38,0,0,Thomas Morstead punts 59 yards downed by Justin Hardee,-0.850,0.380
1,8:45,1,10,NWE 3,0,0,Kevin Harris left guard for no gain (tackle by Will McDonald and Micheal Clemons),-0.380,-0.780
1,8:11,2,10,NWE 3,0,0,Kevin Harris left tackle for 2 yards (tackle by Micheal Clemons and Bruce Hector),-0.780,-1.190
1,7:35,3,8,NWE 5,0,0,Bailey Zappe pass incomplete short right intended for Demario Douglas,-1.190,-2.490
1,7:30,4,8,NWE 5,0,0,"Bryce Baringer punts 37 yards, returned by Xavier Gipson for 4 yards (tackle by Chris Board)",-2.490,-3.050
1,7:20,1,10,NWE 38,0,0,Trevor Siemian pass complete short right to Breece Hall for 1 yard (tackle by Anfernee Jennings),3.050,2.640
1,6:41,2,9,NWE 37,0,0,Breece Hall right end for 8 yards (tackle by Jahlani Tavai),2.640,3.010
1,6:01,3,1,NWE 29,0,0,Breece Hall left guard for 3 yards (tackle by Christian Barmore and Kyle Dugger),3.010,3.840
1,5:28,1,10,NWE 26,0,0,Breece Hall right end for 1 yard (tackle by Anfernee Jennings and Kyle Dugger),3.840,3.430
1,4:54,2,9,NWE 25,0,0,Israel Abanikanda left guard for 4 yards (tackle by Christian Barmore),3.430,3.270
1,4:07,,,,,,Timeout #1 by New England Patriots,,
1,4:07,3,5,NWE 21,0,0,Breece Hall left end for 11 yards (tackle by Jabrill Peppers),3.270,4.910
1,3:37,1,10,NWE 10,0,0,Breece Hall left tackle for no gain (tackle by Jahlani Tavai),4.910,4.190
1,2:52,,,,,,Timeout #1 by New York Jets,,
1,2:52,2,10,NWE 10,0,0,Trevor Siemian pass complete short middle to Tyler Conklin for 7 yards (tackle by Ja'Whaun Bentley and Jabrill Peppers),4.190,4.720
1,2:11,3,3,NWE 3,0,0,Trevor Siemian pass incomplete short left intended for Tyler Conklin,4.720,3.040
1,2:07,4,3,NWE 3,3,0,Greg Zuerlein 21 yard field goal good,3.040,3.000
1,2:04,,,NYJ 35,3,0,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
1,2:04,1,10,NWE 25,3,0,Bailey Zappe pass complete short right to DeVante Parker for 6 yards (tackle by Quincy Williams),0.610,0.870
1,1:31,2,4,NWE 31,3,0,Bailey Zappe pass incomplete deep middle intended for DeVante Parker,0.870,0.170
1,1:26,3,4,NWE 31,3,0,Bailey Zappe sacked by Bryce Huff for -5 yards,0.170,-1.630
1,0:56,4,9,NWE 26,3,0,"Bryce Baringer punts 60 yards, fair catch by Xavier Gipson at NYJ-14",-1.630,0.280
1,0:47,1,10,NYJ 14,3,0,Breece Hall up the middle for 2 yards (tackle by Davon Godchaux and Anfernee Jennings),-0.280,-0.510
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,NYJ 16,3,0,Trevor Siemian pass incomplete short left,-0.510,-1.160
2,14:53,3,8,NYJ 16,3,0,Trevor Siemian pass incomplete deep middle intended for Xavier Gipson,-1.160,-2.390
2,14:49,4,8,NYJ 16,3,0,"Thomas Morstead punts 51 yards, fair catch by Myles Bryant at NE-33. Penalty on Justin Hardee: Player Out of Bounds on Kick, 5 yards (accepted)",-2.390,-1.470
2,14:41,1,10,NWE 38,3,0,"Ezekiel Elliott right end for 9 yards (tackle by Ashtyn Davis). Penalty on Demario Douglas: Offensive Holding, 10 yards (accepted)",1.470,1.400
2,14:20,1,11,NWE 37,3,0,Ezekiel Elliott up the middle for 2 yards (tackle by Jermaine Johnson),1.400,1.060
2,13:42,2,9,NWE 39,3,0,Bailey Zappe pass complete short left to Mike Gesicki for 5 yards (tackle by Michael Carter),1.060,1.020
2,12:59,3,4,NWE 44,3,0,Bailey Zappe pass complete deep left to Jalen Reagor for 33 yards (tackle by D.J. Reed),1.020,4.040
2,12:43,1,10,NYJ 23,3,0,"Penalty on Jalen Reagor: Delay of Game, 5 yards (accepted) (no play)",4.040,3.710
2,12:25,1,10,NYJ 28,3,0,Ezekiel Elliott for 6 yards (tackle by Sauce Gardner and Quincy Williams),3.710,3.980
2,11:44,2,4,NYJ 22,3,0,Ezekiel Elliott right end for 4 yards (tackle by Sauce Gardner),3.980,4.370
2,10:25,1,10,NYJ 18,3,0,Kevin Harris up the middle for 2 yards (tackle by D.J. Reed and Tony Adams),4.370,4.090
2,10:13,2,8,NYJ 16,3,0,Bailey Zappe pass complete short right to Kevin Harris for 4 yards (tackle by Quincy Williams),4.090,4.030
2,9:41,3,4,NYJ 12,3,0,Bailey Zappe pass incomplete short left intended for Mike Gesicki (defended by Tony Adams),4.030,2.710
2,9:35,4,4,NYJ 12,3,3,Chad Ryland 30 yard field goal good,2.710,3.000
2,9:32,,,NWE 35,3,3,"Chad Ryland kicks off 58 yards, returned by Xavier Gipson for 15 yards (tackle by Cody Davis)",0.000,0.410
2,9:22,1,10,NYJ 22,3,3,Breece Hall left end for -1 yards (tackle by Shaun Wade),0.410,-0.270
2,8:49,2,11,NYJ 21,3,3,Trevor Siemian pass complete deep left to Garrett Wilson for 30 yards (tackle by Kyle Dugger),-0.270,2.320
2,8:18,1,10,NWE 49,3,3,Breece Hall left end for 12 yards (tackle by Ja'Whaun Bentley),2.320,3.120
2,7:45,1,10,NWE 37,3,3,Breece Hall right guard for 12 yards (tackle by Alex Austin),3.120,3.910
2,7:08,1,10,NWE 25,3,3,Israel Abanikanda right tackle for 3 yards (tackle by Jeremiah Pharms and Ja'Whaun Bentley),3.910,3.770
2,6:25,2,7,NWE 22,3,3,Trevor Siemian pass incomplete deep right intended for Jason Brownlee (defended by Alex Austin),3.770,3.070
2,6:19,3,7,NWE 22,3,3,Trevor Siemian pass incomplete short right intended for Garrett Wilson,3.070,1.990
2,6:12,4,7,NWE 22,6,3,Greg Zuerlein 40 yard field goal good,1.990,3.000
