#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 25,3,0:56,2,Punt
2,1,12:27,NWE 39,3,1:57,-12,Punt
3,1,8:45,NWE 3,3,1:25,2,Punt
4,1,2:04,NWE 25,3,1:17,1,Punt
5,2,14:41,NWE 38,10,5:09,50,Field Goal
6,2,6:07,NWE 25,3,1:27,4,Punt
7,2,0:21,NWE 39,4,0:21,7,Downs
8,3,13:11,NWE 33,5,2:45,13,Punt
9,3,8:43,NWE 18,4,1:42,18,Punt
10,3,3:02,NWE 32,3,1:36,-4,Punt
11,4,14:47,NWE 19,5,2:30,26,Downs
12,4,8:08,NWE 23,3,2:10,-7,Punt
13,4,3:37,NWE 40,2,0:53,-16,Interception
14,4,2:44,NWE 41,2,0:41,1,Interception
15,4,1:47,NWE 30,6,1:29,19,Downs
