Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Deonte Banks,NYG,0,7,4,57.1%,90,22.5,12.9,0,101.8,14.7,65,25,0,0,0,0.0,0,7,0,0.0%
Cordale Flott,NYG,0,6,4,66.7%,45,11.3,7.5,0,88.9,4.5,19,26,0,0,0,0.0,0,4,0,0.0%
Xavier McKinney,NYG,0,4,4,100.0%,60,15.0,15.0,0,118.7,3.0,12,48,3,0,0,0.0,0,10,1,9.1%
Jason Pinnock,NYG,0,4,2,50.0%,13,6.5,3.3,0,57.3,10.8,-1,14,1,0,0,0.0,0,3,0,0.0%
Dane Belton,NYG,0,1,1,100.0%,15,15.0,15.0,0,118.7,-4.0,-4,19,1,0,0,0.0,0,3,0,0.0%
Isaiah Simmons,NYG,0,1,1,100.0%,15,15.0,15.0,0,118.7,-4.0,-4,19,1,0,0,0.0,0,4,0,0.0%
Adoree' Jackson,NYG,0,1,1,100.0%,6,6.0,6.0,0,91.7,0.0,0,6,0,0,0,0.0,0,1,0,0.0%
Nick McCloud,NYG,0,2,1,50.0%,4,4.0,2.0,0,56.2,15.0,2,2,0,0,0,0.0,0,1,0,0.0%
Micah McFadden,NYG,0,0,0,,,,,,,,,,7,0,1,0.0,1,6,0,0.0%
Boogie Basham,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Jihad Ward,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%
Kayvon Thibodeaux,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Bobby Okereke,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,7,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Robert Spillane,LVR,0,5,4,80.0%,41,10.3,8.2,0,100.8,2.4,10,31,3,0,0,0.5,1,9,0,0.0%
Nate Hobbs,LVR,1,4,4,100.0%,31,7.8,7.8,0,59.4,2.0,8,23,3,0,0,0.0,0,7,0,0.0%
Tre'von Moehrig,LVR,0,4,3,75.0%,58,19.3,14.5,1,156.2,9.3,37,21,1,0,0,1.0,1,5,0,0.0%
Amik Robertson,LVR,1,6,3,50.0%,40,13.3,6.7,0,31.9,16.2,30,10,0,0,0,0.0,0,3,0,0.0%
Amari Burney,LVR,0,3,3,100.0%,27,9.0,9.0,0,104.2,1.7,5,22,4,0,0,0.0,0,6,2,25.0%
Marcus Epps,LVR,0,4,2,50.0%,17,8.5,4.3,0,61.5,12.8,1,16,4,0,0,0.0,0,4,0,0.0%
Malcolm Koonce,LVR,0,1,1,100.0%,5,5.0,5.0,0,87.5,-1.0,-1,6,0,0,0,1.0,1,4,0,0.0%
Marcus Peters,LVR,0,3,1,33.3%,8,8.0,2.7,0,42.4,10.0,4,4,0,0,0,0.0,0,2,0,0.0%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,0,1,3.0,4,8,0,0.0%
Bilal Nichols,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Adam Butler,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Tyree Wilson,LVR,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
Malik Reed,LVR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Jaylon Smith,LVR,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Jakorian Bennett,LVR,0,2,0,0.0%,,,0.0,,39.6,30.5,,,0,0,0,0.0,0,1,0,0.0%
