#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 35,6,3:24,17,Punt
2,1,10:40,PIT 40,3,1:32,7,Interception
3,1,6:54,BAL 20,5,2:28,13,Punt
4,1,3:03,BAL 33,10,3:46,38,Field Goal
5,2,9:53,PIT 47,8,3:44,47,Touchdown
6,2,5:31,BAL 22,1,0:07,0,Fumble
7,2,4:29,BAL 33,10,4:15,61,Field Goal
8,3,10:15,BAL 12,6,3:06,17,Punt
9,3,3:26,BAL 43,3,1:48,9,Punt
10,4,13:04,BAL 22,3,1:47,-5,Punt
11,4,11:05,PIT 43,3,1:21,-7,Punt
12,4,5:15,BAL 19,6,3:25,2,Punt
13,4,1:07,BAL 44,5,1:07,0,End of Half
14,5,10:37,BAL 37,3,1:01,2,Punt
15,5,8:09,BAL 44,10,4:00,30,Field Goal
