Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Gibson,WAS,4,3,18,0,1,2,0.7,16,5.3,1.5,0,,0,0.0,0,83.3
Terry McLaurin,WAS,4,3,41,0,3,1,0.3,40,13.3,5.3,0,,0,0.0,0,107.3
Curtis Samuel,WAS,5,2,6,0,,-3,-1.5,9,4.5,7.6,1,2.0,2,40.0,0,47.9
Cole Turner,WAS,2,2,23,0,1,16,8.0,7,3.5,8.0,0,,0,0.0,0,114.6
Dax Milne,WAS,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Cam Sims,WAS,2,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,56.2
Dyami Brown,WAS,1,0,0,0,,0,,0,,27.0,0,,0,0.0,0,39.6
J.D. McKissic,WAS,3,0,0,0,0,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darnell Mooney,CHI,12,7,68,0,3,46,6.6,22,3.1,10.1,0,,0,0.0,0,74.3
Dante Pettis,CHI,7,4,84,1,3,75,18.8,9,2.3,12.6,1,4.0,0,0.0,0,139.3
Velus Jones Jr.,CHI,1,1,10,0,1,-3,-3.0,13,13.0,-3.0,0,,0,0.0,0,108.3
Cole Kmet,CHI,3,1,15,0,1,14,14.0,1,1.0,5.0,0,,0,0.0,1,11.1
David Montgomery,CHI,1,1,13,0,1,-3,-3.0,16,16.0,-3.0,0,,0,0.0,0,118.7
Ryan Griffin,CHI,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Ihmir Smith-Marsette,CHI,1,0,0,0,,0,,0,,13.0,0,,1,100.0,0,39.6
