Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrew Norwell,G,57,100%,0,0%,3,15%
Saahdiq Charles,T,57,100%,0,0%,3,15%
Cornelius Lucas,T,57,100%,0,0%,3,15%
Charles Leno Jr.,T,57,100%,0,0%,3,15%
Tyler Larsen,C,57,100%,0,0%,3,15%
Carson Wentz,QB,57,100%,0,0%,0,0%
Terry McLaurin,WR,56,98%,0,0%,0,0%
Cole Turner,TE,53,93%,0,0%,5,25%
Curtis Samuel,WR,49,86%,0,0%,0,0%
Cam Sims,WR,41,72%,0,0%,7,35%
Brian Robinson Jr.,RB,27,47%,0,0%,0,0%
Armani Rogers,TE,18,32%,0,0%,15,75%
J.D. McKissic,RB,17,30%,0,0%,0,0%
Antonio Gibson,RB,15,26%,0,0%,2,10%
Dax Milne,WR,6,11%,0,0%,4,20%
Dyami Brown,WR,3,5%,0,0%,2,10%
Cole Holcomb,LB,0,0%,72,100%,0,0%
Kendall Fuller,CB,0,0%,72,100%,0,0%
Kamren Curl,SS,0,0%,72,100%,0,0%
Benjamin St-Juste,CB,0,0%,71,99%,0,0%
Jonathan Allen,DT,0,0%,62,86%,0,0%
Bobby McCain,FS,0,0%,62,86%,0,0%
Daron Payne,DT,0,0%,58,81%,2,10%
Rachad Wildgoose,CB,0,0%,50,69%,1,5%
Montez Sweat,DE,0,0%,49,68%,0,0%
Jamin Davis,LB,0,0%,48,67%,0,0%
James Smith-Williams,DE,0,0%,41,57%,0,0%
Darrick Forrest,SS,0,0%,40,56%,11,55%
Efe Obada,DE,0,0%,26,36%,7,35%
John Ridgeway,DT,0,0%,26,36%,2,10%
Casey Toohill,DE,0,0%,25,35%,2,10%
Daniel Wise,DE,0,0%,8,11%,0,0%
Shaka Toney,DE,0,0%,7,10%,17,85%
David Mayo,LB,0,0%,2,3%,17,85%
Jeremy Reaves,FS,0,0%,1,1%,17,85%
Jonathan Bostic,LB,0,0%,0,0%,17,85%
Khaleke Hudson,LB,0,0%,0,0%,16,80%
Christian Holmes,CB,0,0%,0,0%,16,80%
Tariq Castro-Fields,CB,0,0%,0,0%,10,50%
Tress Way,P,0,0%,0,0%,9,45%
Camaron Cheeseman,LS,0,0%,0,0%,9,45%
Joey Slye,K,0,0%,0,0%,7,35%
Danny Johnson,CB,0,0%,0,0%,7,35%
Trai Turner,G,0,0%,0,0%,3,15%
