Player,Pos
Matt Ryan,QB
Michael Turner,RB
Roddy White,WR
Eric Weems,WR
Justin Peelle,TE
Tony Gonzalez,TE
Sam Baker,LT
Justin Blalock,LG
Todd McClure,C
Harvey Dahl,RG
Tyson Clabo,RT
Kroy Biermann,LDE
Corey Peters,DT
Jonathan Babineaux,DT
John Abraham,RDE
Sean Weatherspoon,OLB
Curtis Lofton,MLB
Brent Grimes,LCB
Dunta Robinson,RCB
William Moore,S
Thomas DeCoud,S
Chris Owens,DB
