Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,,,,BAL 30,0,7,"Billy Cundiff kicks off 61 yards, returned by Stefan Logan for 18 yards (tackle by Tavares Gooden)",0.000,0.740
1,8:08,1,10,PIT 27,0,7,Dennis Dixon pass complete short right to Hines Ward for 6 yards (tackle by Dawan Landry),0.740,1.010
1,7:33,2,4,PIT 33,0,7,Rashard Mendenhall right tackle for 5 yards (tackle by Justin Bannan and Kelly Gregg),1.010,1.470
1,6:49,1,10,PIT 38,0,7,Rashard Mendenhall right guard for 5 yards (tackle by Dwan Edwards and Ray Lewis),1.470,1.600
1,6:09,2,5,PIT 43,0,7,Rashard Mendenhall left tackle for 2 yards (tackle by Ray Lewis and Kelly Gregg),1.600,1.160
1,5:26,3,3,PIT 45,0,7,"Dennis Dixon middle for 31 yards (tackle by Lardarius Webb). Penalty on Justin Hartwig: Offensive Holding, 10 yards (no play)",1.160,-0.160
1,4:52,3,13,PIT 35,0,7,Mewelde Moore middle for -2 yards (tackle by Jarret Johnson),-0.160,-1.180
1,4:23,4,15,PIT 33,0,7,"Daniel Sepulveda punts 54 yards, returned by Chris Carr for 7 yards (tackle by Keyaron Fox)",-1.180,-0.280
1,4:14,1,10,BAL 20,0,7,Ray Rice middle for -1 yards (tackle by Brett Keisel),0.280,-0.460
1,3:44,2,11,BAL 19,0,7,Joe Flacco pass complete short right to Le'Ron McClain for 9 yards (tackle by James Farrior),-0.460,0.100
1,3:00,3,2,BAL 28,0,7,Joe Flacco pass incomplete short right intended for L.J. Smith,0.100,-1.500
1,2:55,4,2,BAL 28,0,7,"Sam Koch punts 46 yards, fair catch by Stefan Logan",-1.500,-0.670
1,2:48,1,10,PIT 26,0,7,Willie Parker right tackle for 7 yards (tackle by Dwan Edwards and Ray Lewis),0.670,1.070
1,2:08,2,3,PIT 33,0,7,Willie Parker right guard for 2 yards (tackle by Dwan Edwards and Ray Lewis),1.070,0.630
1,1:28,3,1,PIT 35,0,7,Willie Parker right guard for 2 yards (tackle by Jameel McClain and Jarret Johnson),0.630,1.400
1,0:43,1,10,PIT 37,0,7,Dennis Dixon pass complete short right to Santonio Holmes for 8 yards (tackle by Dawan Landry),1.400,1.940
1,0:14,2,2,PIT 45,0,7,Willie Parker right guard for 3 yards (tackle by Kelly Gregg and Lardarius Webb),1.940,2.130
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 48,0,7,Dennis Dixon pass complete deep left to Hines Ward for 19 yards (tackle by Dawan Landry),2.130,3.380
2,14:21,1,10,BAL 33,6,7,"Dennis Dixon pass complete deep middle to Santonio Holmes for 33 yards, touchdown",3.380,7.000
2,,,,BAL 2,7,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,7,"Jeff Reed kicks off 70 yards, returned by Lardarius Webb for 20 yards (tackle by Carey Davis). Penalty on Kelley Washington: Offensive Holding, 10 yards",0.000,-0.380
2,14:05,1,10,BAL 10,7,7,Willis McGahee left tackle for 6 yards (tackle by Keyaron Fox and James Harrison),-0.380,-0.230
2,13:33,2,4,BAL 16,7,7,Willis McGahee right tackle for 3 yards (tackle by LaMarr Woodley and Casey Hampton),-0.230,-0.370
2,13:04,3,1,BAL 19,7,7,Willis McGahee right tackle for 5 yards (tackle by Keyaron Fox and Casey Hampton),-0.370,0.540
2,12:29,1,10,BAL 24,7,7,Willis McGahee left tackle for 2 yards (tackle by James Harrison),0.540,0.270
2,11:50,2,8,BAL 26,7,7,Joe Flacco pass incomplete deep left intended for Derrick Mason,0.270,-0.430
2,11:45,3,8,BAL 26,7,7,Joe Flacco pass incomplete short right intended for Mark Clayton (defended by Tyrone Carter),-0.430,-1.630
2,11:41,4,8,BAL 26,7,7,"Sam Koch punts 51 yards, returned by Stefan Logan for 7 yards (tackle by Tom Zbikowski)",-1.630,-0.940
2,11:29,1,10,PIT 30,7,7,Rashard Mendenhall right end for 7 yards (tackle by Lardarius Webb),0.940,1.340
2,10:51,2,3,PIT 37,7,7,Rashard Mendenhall left guard for 15 yards (tackle by Dawan Landry),1.340,2.390
2,10:07,1,10,BAL 48,7,7,Rashard Mendenhall left guard for 1 yard (tackle by Jarret Johnson and Dwan Edwards),2.390,1.980
2,9:25,2,9,BAL 47,7,7,Rashard Mendenhall left guard for 2 yards (tackle by Justin Bannan),1.980,1.550
2,8:40,3,7,BAL 45,7,7,Dennis Dixon pass complete short right to Santonio Holmes for 8 yards (tackle by Domonique Foxworth),1.550,3.120
2,7:59,1,10,BAL 37,7,7,Rashard Mendenhall right guard for no gain (tackle by Kelly Gregg and Dannell Ellerbe),3.120,2.570
2,7:17,,,,7,7,Timeout #1 by Pittsburgh Steelers,0.000,2.570
2,7:17,2,10,BAL 37,7,7,Dennis Dixon pass complete short left to Santonio Holmes for -1 yards (tackle by Lardarius Webb),2.570,1.750
2,6:38,3,11,BAL 38,7,7,"Dennis Dixon pass incomplete short right intended for Mike Wallace. Penalty on Haloti Ngata: Defensive Holding, 5 yards (no play)",1.750,3.380
2,6:33,1,10,BAL 33,7,7,Dennis Dixon pass incomplete short right intended for Hines Ward,3.380,2.840
2,6:27,2,10,BAL 33,7,7,"Rashard Mendenhall right end for 2 yards (tackle by Lardarius Webb). Penalty on Matt Spaeth: Offensive Holding, 10 yards (no play)",2.840,1.490
2,6:02,2,20,BAL 43,7,7,Dennis Dixon pass complete short right to Rashard Mendenhall for 2 yards (tackle by Dwan Edwards),1.490,1.090
2,5:15,,,,7,7,Timeout #2 by Pittsburgh Steelers,0.000,1.090
2,5:15,3,18,BAL 41,7,7,"Dennis Dixon pass complete short left to Santonio Holmes for 18 yards (tackle by Domonique Foxworth). Penalty on Mewelde Moore: Offensive Holding, 10 yards (no play)",1.090,-0.230
2,4:49,3,28,PIT 49,7,7,Dennis Dixon pass complete short left to Santonio Holmes for 12 yards (tackle by Domonique Foxworth),-0.230,0.660
2,4:49,4,16,BAL 39,7,7,"Daniel Sepulveda punts 28 yards, fair catch by Chris Carr",0.660,0.370
2,4:11,1,10,BAL 11,7,7,Joe Flacco pass complete short right to Derrick Mason for 11 yards (tackle by Ike Taylor),-0.370,0.410
2,3:46,1,10,BAL 22,7,7,Le'Ron McClain middle for 5 yards (tackle by Travis Kirschke),0.410,0.540
2,3:29,2,5,BAL 27,7,7,Ray Rice right end for 8 yards (tackle by James Farrior),0.540,1.270
2,2:54,1,10,BAL 35,7,7,"Joe Flacco pass incomplete deep middle intended for Derrick Mason. Penalty on Michael Oher: Illegal Formation, 5 yards (no play)",1.270,0.940
2,2:47,1,15,BAL 30,7,7,Joe Flacco pass complete deep left to Mark Clayton for 54 yards (tackle by Ryan Clark),0.940,4.510
2,2:01,1,10,PIT 16,7,7,Ray Rice left tackle for 6 yards (tackle by Ryan Clark and Tyrone Carter),4.510,4.970
2,1:50,2,4,PIT 10,7,13,"Joe Flacco pass complete short left to Derrick Mason for 10 yards, touchdown",4.970,7.000
2,,,,PIT 2,7,14,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,BAL 30,7,14,"Billy Cundiff kicks off 68 yards, returned by Stefan Logan for 23 yards (tackle by Dawan Landry)",0.000,0.610
2,1:39,1,10,PIT 25,7,14,Mewelde Moore right end for 3 yards (tackle by Tavares Gooden and Frank Walker),0.610,0.470
2,1:02,2,7,PIT 28,7,14,Mewelde Moore left end for -2 yards (tackle by Ray Lewis),0.470,-0.490
2,0:48,,,,7,14,Timeout #1 by Baltimore Ravens,0.000,-0.490
2,0:48,3,9,PIT 26,7,14,Carey Davis right tackle for 14 yards (tackle by Dawan Landry),-0.490,1.600
2,0:19,1,10,PIT 40,7,14,Carey Davis right tackle for 1 yard (tackle by Jarret Johnson and Haloti Ngata),1.600,1.190
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,7,14,"Jeff Reed kicks off 63 yards, returned by Lardarius Webb for 16 yards (tackle by Patrick Bailey)",0.000,0.480
3,14:55,1,10,BAL 23,7,14,Ray Rice right guard for 16 yards (tackle by Tyrone Carter),0.480,1.530
3,14:22,1,10,BAL 39,7,14,"Joe Flacco pass complete short right to Mark Clayton for 9 yards (tackle by William Gay). Mark Clayton fumbles (forced by William Gay), recovered by Tyrone Carter at PIT-33 and returned for 6 yards (tackle by Matt Birk)",1.530,-1.530
3,14:09,1,10,PIT 39,7,14,Rashard Mendenhall middle for 1 yard (tackle by Kelly Gregg and Haloti Ngata),1.530,1.120
3,13:30,2,9,PIT 40,7,14,Rashard Mendenhall right tackle for 1 yard (tackle by Dawan Landry),1.120,0.560
3,12:49,3,8,PIT 41,7,14,Dennis Dixon pass incomplete short middle intended for Heath Miller (defended by Ray Lewis),0.560,-0.650
3,12:42,4,8,PIT 41,7,14,"Daniel Sepulveda punts 45 yards, returned by Chris Carr for no gain",-0.650,0.280
3,12:35,1,10,BAL 14,7,14,Ray Rice left tackle for no gain (tackle by James Harrison and Lawrence Timmons),-0.280,-0.750
3,11:56,2,10,BAL 14,7,14,Joe Flacco sacked by Travis Kirschke for -5 yards. Penalty on Michael Oher: Offensive Holding (Declined),-0.750,-2.010
3,11:32,3,15,BAL 9,7,14,Ray Rice right guard for 6 yards (tackle by Travis Kirschke),-2.010,-2.440
3,11:02,4,9,BAL 15,7,14,"Sam Koch punts 49 yards, returned by Stefan Logan for 14 yards (tackle by Dannell Ellerbe)",-2.440,-2.260
3,10:49,1,10,PIT 50,7,14,Dennis Dixon pass complete short right to Rashard Mendenhall for 20 yards (tackle by Ray Lewis),2.260,3.580
3,10:03,1,10,BAL 30,7,14,Dennis Dixon pass incomplete deep left intended for Mike Wallace (defended by Lardarius Webb),3.580,3.030
3,9:57,2,10,BAL 30,7,14,Rashard Mendenhall right guard for 4 yards (tackle by Ed Reed),3.030,2.870
3,9:18,3,6,BAL 26,7,14,Dennis Dixon pass incomplete short middle intended for Hines Ward,2.870,1.760
3,9:13,4,6,BAL 26,10,14,Jeff Reed 44 yard field goal good,1.760,3.000
3,,,,PIT 30,10,14,"Jeff Reed kicks off 68 yards, returned by Lardarius Webb for 30 yards (tackle by Joe Burnett)",0.000,1.070
3,9:02,1,10,BAL 32,10,14,Joe Flacco pass complete short right to Derrick Mason for 4 yards (tackle by Ike Taylor),1.070,1.070
3,8:22,2,6,BAL 36,10,14,Le'Ron McClain right tackle for 7 yards (tackle by LaMarr Woodley and Tyrone Carter),1.070,1.800
3,7:39,1,10,BAL 43,10,14,Ray Rice left tackle for 5 yards (tackle by Lawrence Timmons),1.800,1.930
3,6:57,2,5,BAL 48,10,14,Joe Flacco sacked by Lawrence Timmons for -11 yards,1.930,-0.230
3,6:32,3,16,BAL 37,10,14,Joe Flacco sacked by LaMarr Woodley for -1 yards,-0.230,-0.980
3,6:12,4,17,BAL 36,10,14,"Sam Koch punts 51 yards, returned by Stefan Logan for 7 yards (tackle by Tom Zbikowski)",-0.980,-0.280
3,6:01,1,10,PIT 20,10,14,Willie Parker right guard for no gain (tackle by Brandon McKinney and Paul Kruger),0.280,-0.270
3,5:17,2,10,PIT 20,10,14,Dennis Dixon pass complete short right to Hines Ward for 22 yards (tackle by Ed Reed),-0.270,1.730
3,4:32,1,10,PIT 42,10,14,Dennis Dixon pass incomplete deep middle intended for Santonio Holmes (defended by Ed Reed),1.730,1.190
3,4:23,2,10,PIT 42,10,14,Dennis Dixon pass incomplete short middle intended for Hines Ward (defended by Lardarius Webb),1.190,0.500
3,4:20,3,10,PIT 42,10,14,Dennis Dixon pass incomplete short left intended for Mike Wallace,0.500,-0.590
3,4:15,4,10,PIT 42,10,14,"Daniel Sepulveda punts 58 yards, touchback",-0.590,-0.280
3,4:07,1,10,BAL 20,10,14,Joe Flacco pass complete short right to Derrick Mason for 8 yards (tackle by Ike Taylor),0.280,0.810
3,3:28,2,2,BAL 28,10,14,Joe Flacco pass complete short left to Mark Clayton for 3 yards (tackle by William Gay),0.810,1.000
3,2:56,1,10,BAL 31,10,14,Le'Ron McClain right tackle for 9 yards (tackle by Lawrence Timmons and Ryan Clark),1.000,1.680
3,2:21,2,1,BAL 40,10,14,Le'Ron McClain left guard for 7 yards (tackle by LaMarr Woodley and Lawrence Timmons),1.680,2.060
3,1:47,1,10,BAL 47,10,14,Joe Flacco pass incomplete short right intended for Derrick Mason,2.060,1.520
3,1:44,2,10,BAL 47,10,14,Ray Rice right tackle for -2 yards (tackle by James Harrison),1.520,0.560
3,1:03,3,12,BAL 45,10,14,Joe Flacco pass complete short right to Ray Rice for 18 yards (tackle by LaMarr Woodley),0.560,3.120
3,0:16,1,10,PIT 37,10,14,Ray Rice right guard for 3 yards (tackle by Tyrone Carter),3.120,2.980
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PIT 34,10,14,Joe Flacco pass incomplete short right intended for Mark Clayton,2.980,2.280
4,14:56,3,7,PIT 34,10,14,Joe Flacco pass incomplete deep left intended for Derrick Mason,2.280,1.060
4,14:50,,,,10,14,Timeout #1 by Baltimore Ravens,0.000,1.060
4,14:50,4,7,PIT 34,10,14,"Sam Koch punts 17 yards, returned by James Harrison for 1 yard (tackle by Jameel McClain)",1.060,-0.040
4,14:36,1,10,PIT 18,10,14,Rashard Mendenhall left end for 14 yards (tackle by Dawan Landry),0.040,1.070
4,13:56,1,10,PIT 32,10,14,Rashard Mendenhall right end for 1 yard (tackle by Justin Bannan and Tavares Gooden),1.070,0.660
4,13:15,2,9,PIT 33,10,14,Dennis Dixon pass incomplete short right intended for Mike Wallace,0.660,-0.030
4,13:10,3,9,PIT 33,10,14,Dennis Dixon pass complete short left to Heath Miller for 2 yards (tackle by Frank Walker),-0.030,-1.040
4,12:35,4,7,PIT 35,10,14,"Daniel Sepulveda punts 40 yards, returned by Chris Carr for 34 yards (tackle by Joe Burnett)",-1.040,-2.850
4,12:27,1,10,PIT 41,10,14,Ray Rice right tackle for 3 yards (tackle by LaMarr Woodley),2.850,2.710
4,11:48,2,7,PIT 38,10,14,"Joe Flacco sacked by Lawrence Timmons for -8 yards. Joe Flacco fumbles (forced by Lawrence Timmons), recovered by Brett Keisel at PIT-46 (tackle by Joe Flacco)",2.710,-1.990
4,11:33,1,10,PIT 46,10,14,Rashard Mendenhall right guard for 7 yards (tackle by Kelly Gregg),1.990,2.400
4,10:58,2,3,BAL 47,10,14,Rashard Mendenhall right guard for 2 yards (tackle by Dwan Edwards and Haloti Ngata),2.400,1.950
4,10:16,3,1,BAL 45,10,14,Dennis Dixon middle for 2 yards (tackle by Kelly Gregg and Haloti Ngata),1.950,2.720
4,9:35,1,10,BAL 43,10,14,Dennis Dixon pass complete short left to Santonio Holmes for 14 yards (tackle by Domonique Foxworth),2.720,3.640
4,8:54,1,10,BAL 29,10,14,Rashard Mendenhall left guard for 2 yards (tackle by Kelly Gregg and Trevor Pryce),3.640,3.370
4,8:09,2,8,BAL 27,10,14,"Penalty on Max Starks: False Start, 5 yards (no play)",3.370,2.700
4,7:42,2,13,BAL 32,10,14,"Dennis Dixon sacked by Dwan Edwards for -4 yards. Penalty on Haloti Ngata: Defensive Offside, 5 yards (no play)",2.700,3.370
4,7:13,2,8,BAL 27,10,14,Rashard Mendenhall middle for 3 yards (tackle by Dwan Edwards and Ray Lewis),3.370,3.070
4,6:32,3,5,BAL 24,16,14,"Dennis Dixon right end for 24 yards, touchdown",3.070,7.000
4,,,,BAL 2,17,14,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,17,14,"Jeff Reed kicks off 69 yards, returned by Lardarius Webb for 19 yards (tackle by Patrick Bailey). Penalty on David Tyree: Illegal Block Above the , 10 yards",0.000,-0.380
4,6:16,1,10,BAL 10,17,14,Joe Flacco pass complete short right to Derrick Mason for 11 yards (tackle by Ike Taylor),-0.380,0.340
4,5:55,1,10,BAL 21,17,14,Joe Flacco pass complete deep left to Mark Clayton for 20 yards (tackle by Ryan Clark),0.340,1.660
4,5:17,1,10,BAL 41,17,14,Joe Flacco pass complete short right to Derrick Mason for 1 yard (tackle by Ike Taylor),1.660,1.260
4,4:41,2,9,BAL 42,17,14,"Joe Flacco pass incomplete short right intended for Derrick Mason. Penalty on Ray Rice: Tripping, 10 yards (no play)",1.260,-0.100
4,4:36,2,19,BAL 32,17,14,Joe Flacco pass complete short left to Ray Rice for -3 yards (tackle by James Farrior),-0.100,-1.150
4,3:55,3,22,BAL 29,17,14,Joe Flacco pass complete deep middle to Derrick Mason for 17 yards (tackle by Ryan Clark),-1.150,-0.320
4,3:31,,,,17,14,Timeout #2 by Baltimore Ravens,0.000,-0.320
4,3:31,4,5,BAL 46,17,14,Joe Flacco pass complete short middle to Ray Rice for 44 yards (tackle by William Gay),-0.320,4.910
4,2:51,,,,17,14,Timeout #1 by Pittsburgh Steelers,0.000,4.910
4,2:51,1,10,PIT 10,17,14,Ray Rice right tackle for 5 yards (tackle by Brett Keisel and James Farrior),4.910,5.150
4,2:13,2,5,PIT 5,17,14,Ray Rice right guard for -1 yards (tackle by Tyrone Carter),5.150,4.040
4,2:00,3,6,PIT 6,17,14,Joe Flacco pass incomplete short left intended for Todd Heap,4.040,2.990
4,1:56,4,6,PIT 6,17,17,Billy Cundiff 24 yard field goal good,2.990,3.000
4,,,,BAL 30,17,17,"Billy Cundiff kicks off 67 yards, returned by Stefan Logan for 22 yards (tackle by Tavares Gooden)",0.000,0.610
4,1:45,1,10,PIT 25,17,17,Dennis Dixon pass incomplete short right intended for Santonio Holmes,0.610,0.060
4,1:41,2,10,PIT 25,17,17,Dennis Dixon pass incomplete short left intended for Heath Miller (defended by Lardarius Webb),0.060,-0.620
4,1:36,3,10,PIT 25,17,17,Mewelde Moore left end for 3 yards (tackle by Trevor Pryce),-0.620,-1.500
4,1:29,,,,17,17,Timeout #3 by Baltimore Ravens,0.000,-1.500
4,1:29,4,7,PIT 28,17,17,"Daniel Sepulveda punts 46 yards, returned by Chris Carr for 43 yards (tackle by Daniel Sepulveda). Penalty on Tavares Gooden: Illegal Block Above the , 10 yards",-1.500,-0.870
4,1:17,1,10,BAL 29,17,17,Joe Flacco pass complete short right to Ray Rice for 6 yards (tackle by Ike Taylor),0.870,1.140
4,1:10,2,4,BAL 35,17,17,Joe Flacco pass complete short right to Todd Heap for 6 yards (tackle by Tyrone Carter),1.140,1.660
4,1:05,1,10,BAL 41,17,17,Joe Flacco pass incomplete short middle intended for Derrick Mason,1.660,1.120
4,1:01,2,10,BAL 41,17,17,"Joe Flacco pass incomplete deep right intended for Derrick Mason. Penalty on Ike Taylor: Defensive Pass Interfere, 24 yards, Penalty on Ike Taylor: Illegal Contact (Declined) (no play)",1.120,3.250
4,0:55,1,10,PIT 35,17,17,"Joe Flacco pass incomplete short right intended for Todd Heap. Penalty on Mark Clayton: Offensive Pass Interfere, 10 yards (no play)",3.250,2.590
4,0:55,1,20,PIT 45,17,17,Joe Flacco pass incomplete short left intended for Kelley Washington,2.590,1.350
4,0:47,2,20,PIT 45,17,17,Joe Flacco pass complete short left to Mark Clayton for 11 yards (tackle by William Gay),1.350,2.150
4,0:25,3,9,PIT 34,17,17,"Joe Flacco sacked by James Farrior for -8 yards. Joe Flacco fumbles (forced by James Farrior), recovered by Ben Grubbs at PIT-37",2.150,0.790
4,0:04,4,12,PIT 37,17,17,Billy Cundiff 56 yard field goal no good,0.790,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
,,,,,,,"Steelers won the coin toss, Steelers to receive the overtime kickoff.",,
OT,,,,BAL 30,17,17,"Billy Cundiff kicks off 64 yards, returned by Stefan Logan for 17 yards (tackle by Dawan Landry)",0.000,0.480
OT,14:54,1,10,PIT 23,17,17,Rashard Mendenhall left tackle for 3 yards (tackle by Dannell Ellerbe),0.480,0.340
OT,14:15,2,7,PIT 26,17,17,Rashard Mendenhall left guard for 6 yards (tackle by Dannell Ellerbe),0.340,0.430
OT,13:36,3,1,PIT 32,17,17,Dennis Dixon middle for 1 yard (tackle by Dawan Landry),0.430,1.140
OT,12:58,1,10,PIT 33,17,17,Rashard Mendenhall left guard for 4 yards (tackle by Dannell Ellerbe),1.140,1.130
OT,12:20,2,6,PIT 37,17,17,Dennis Dixon pass incomplete deep right intended for Mike Wallace,1.130,0.430
OT,12:13,3,6,PIT 37,17,17,Dennis Dixon pass incomplete deep middle intended for Santonio Holmes (defended by Domonique Foxworth),0.430,-0.910
OT,12:07,4,6,PIT 37,17,17,Daniel Sepulveda punts 46 yards,-0.910,0.060
OT,12:02,1,10,BAL 17,17,17,Joe Flacco pass incomplete deep right intended for Mark Clayton,-0.060,-0.580
OT,11:55,2,10,BAL 17,17,17,Joe Flacco pass incomplete short left intended for Derrick Mason,-0.580,-1.250
OT,11:49,3,10,BAL 17,17,17,Joe Flacco pass incomplete short middle intended for Kelley Washington,-1.250,-2.320
OT,11:46,4,10,BAL 17,17,17,"Sam Koch punts 38 yards, fair catch by Stefan Logan",-2.320,-1.930
OT,11:37,1,10,PIT 45,17,17,Rashard Mendenhall right end for 3 yards (tackle by Ray Lewis),1.930,1.790
OT,10:54,2,7,PIT 48,17,17,Rashard Mendenhall right guard for 2 yards (tackle by Ray Lewis and Paul Kruger),1.790,1.360
OT,10:14,3,5,PIT 50,17,17,Dennis Dixon pass incomplete short middle intended for Santonio Holmes is intercepted by Paul Kruger at BAL-46 and returned for 26 yards,1.360,-3.710
OT,10:05,1,10,PIT 28,17,17,Ray Rice left guard for 2 yards (tackle by LaMarr Woodley),3.710,3.440
OT,9:26,2,8,PIT 26,17,17,Ray Rice middle for 6 yards (tackle by Travis Kirschke),3.440,3.530
OT,8:44,3,2,PIT 20,17,17,Ray Rice right guard for 5 yards (tackle by James Farrior),3.530,4.580
OT,8:01,1,10,PIT 15,17,17,Ray Rice middle for 6 yards (tackle by Tyrone Carter),4.580,5.030
OT,7:25,2,4,PIT 9,17,17,Joe Flacco kneels for -2 yards,5.030,3.780
OT,7:25,3,6,PIT 11,17,20,Billy Cundiff 29 yard field goal good,3.780,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
