0,1
Game Info,Game Info
Won Toss,Chiefs
Roof,retractable roof (closed)
Surface,fieldturf
Duration,3:28
Attendance,63551
Vegas Line,Kansas City Chiefs -2.5
Over/Under,48.0 (over)
