Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Husain Abdullah,KAN,2,5,0,4,2,0.0,6,6,0,0,0,0,0,0,0
Brandon Flowers,KAN,1,17,0,17,2,0.0,3,2,1,0,0,0,0,0,0
Justin Houston,KAN,0,0,0,0,1,1.0,4,3,1,1,3,1,7,0,0
Eric Berry,KAN,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,1
Kendrick Lewis,KAN,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
Sean Smith,KAN,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
Derrick Johnson,KAN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Marcus Cooper,KAN,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Jaye Howard,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Quintin Demps,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tamba Hali,KAN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1
Josh Martin,KAN,0,0,0,0,0,0.0,1,1,0,,,0,0,0,0
Ron Parker,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Dontari Poe,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Dunta Robinson,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Frank Zombo,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Allen Bailey,KAN,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Ricky Jean-Francois,IND,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0
Robert Mathis,IND,0,0,0,0,0,1.0,2,1,1,0,2,0,0,0,1
Antoine Bethea,IND,0,0,0,0,1,0.0,9,8,1,0,0,0,0,0,0
Jerrell Freeman,IND,0,0,0,0,1,0.0,8,5,3,1,0,0,0,0,0
LaRon Landry,IND,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,0
Josh McNary,IND,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
Kavell Conner,IND,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Darius Butler,IND,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
Josh Gordy,IND,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Cory Redding,IND,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
Kelvin Sheppard,IND,0,0,0,0,0,0.0,4,2,2,0,0,1,0,0,0
Josh Chapman,IND,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Vontae Davis,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Erik Walden,IND,0,0,0,0,1,0.0,3,1,2,1,1,0,0,0,0
Tashard Choice,IND,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Corey Lynch,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ricardo Mathews,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Andy Studebaker,IND,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Greg Toler,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Sergio Brown,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Stanley Havili,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Darrius Heyward-Bey,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Griff Whalen,IND,0,0,0,0,0,0.0,1,1,0,,,0,0,0,0
Andrew Luck,IND,0,0,0,0,0,0.0,0,0,0,0,0,1,2,1,0
