Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
1,8:34,2,9,HOU 21,3,0,Brian Hoyer pass complete short middle to Alfred Blue for 6 yards (tackle by Coty Sensabaugh and Zach Brown),-0.130,-0.030
1,7:59,3,3,HOU 27,3,0,Brian Hoyer pass incomplete short left intended for Jonathan Grimes,-0.030,-1.570
1,7:54,4,3,HOU 27,3,0,"Shane Lechler punts 57 yards, returned by Dexter McCluster for 4 yards (tackle by John Simon)",-1.570,-0.280
1,7:41,1,10,TEN 20,3,0,Antonio Andrews left tackle for 2 yards (tackle by Jared Crick),0.280,0.000
1,7:05,2,8,TEN 22,3,0,Antonio Andrews right guard for 6 yards (tackle by Quintin Demps and Jadeveon Clowney),0.000,0.100
1,6:34,3,2,TEN 28,3,0,Antonio Andrews left guard for no gain (tackle by J.J. Watt and Jared Crick),0.100,-1.500
1,5:52,4,2,TEN 28,3,0,"Brett Kern punts 59 yards, returned by Keith Mumphery for 10 yards (tackle by Marqueston Huff)",-1.500,-0.480
1,5:39,1,10,HOU 23,3,0,Brian Hoyer pass complete short left to DeAndre Hopkins for 13 yards (tackle by Coty Sensabaugh). Penalty on Coty Sensabaugh: Defensive Holding (Declined),0.480,1.330
1,5:27,1,10,HOU 36,3,0,Chris Polk right tackle for 3 yards (tackle by Zach Brown and DaQuan Jones),1.330,1.200
1,4:58,2,7,HOU 39,3,0,Chris Polk right tackle for 2 yards (tackle by DaQuan Jones),1.200,0.760
1,4:18,3,5,HOU 41,3,0,Brian Hoyer pass complete short middle to Nate Washington for 6 yards (tackle by Zach Brown),0.760,2.060
1,3:46,1,10,HOU 47,3,0,Brian Hoyer pass incomplete deep left intended for Jaelen Strong,2.060,1.520
1,3:39,2,10,HOU 47,3,0,Chris Polk middle for 5 yards (tackle by Michael Griffin),1.520,1.490
1,3:04,3,5,TEN 48,3,0,Brian Hoyer pass incomplete short left intended for Nate Washington. Penalty on Derek Newton: Illegal Formation (Declined),1.490,0.070
1,2:58,4,5,TEN 48,3,0,Shane Lechler punts 42 yards,0.070,0.380
1,2:47,1,10,TEN 6,3,0,Antonio Andrews right tackle for 1 yard (tackle by Brian Cushing and Quintin Demps),-0.380,-0.710
1,2:04,2,9,TEN 7,3,0,Antonio Andrews right tackle for -2 yards (tackle by Whitney Mercilus),-0.710,-1.540
1,1:19,3,11,TEN 5,3,0,Zach Mettenberger pass complete short left to Antonio Andrews for no gain,-1.540,-2.490
1,0:45,4,11,TEN 5,3,0,"Brett Kern punts 59 yards, returned by Keith Mumphery for 10 yards (tackle by Marqueston Huff)",-2.490,-1.990
1,0:32,1,10,HOU 46,3,0,Brian Hoyer pass incomplete short middle intended for Chris Polk,1.990,1.450
1,0:26,2,10,HOU 46,3,0,Brian Hoyer pass complete short left to Chris Polk for 4 yards (tackle by Da'Norris Searcy),1.450,1.290
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,,3,0,Brian Hoyer pass complete short right to Nate Washington for 15 yards (tackle by Blidi Wreh-Wilson),1.290,3.250
2,14:42,1,10,TEN 35,3,0,Brian Hoyer pass complete short right to C.J. Fiedorowicz for 14 yards (tackle by Da'Norris Searcy and Michael Griffin),3.250,4.170
2,14:11,1,10,TEN 21,3,6,"Brian Hoyer pass complete deep left to DeAndre Hopkins for 21 yards, touchdown",4.170,7.000
2,14:11,,,TEN 21,3,7,Nick Novak kicks extra point good,0.000,0.000
2,14:11,,,HOU 35,3,7,"Nick Novak kicks off 71 yards, returned by Bishop Sankey for 23 yards (tackle by Kurtis Drummond). Bishop Sankey fumbles, recovered by Eddie Pleasant at TEN-24",0.000,3.970
2,13:55,1,10,TEN 24,3,7,"Penalty on Ben Jones: False Start, 5 yards (no play)",3.970,3.640
2,13:55,1,15,TEN 29,3,7,Alfred Blue middle for 1 yard (tackle by Wesley Woodyard),3.640,2.890
2,13:18,2,14,TEN 28,3,7,"Penalty on DaQuan Jones: Encroachment, 5 yards (no play)",2.890,3.570
2,13:02,2,9,TEN 23,3,7,Brian Hoyer pass complete short right to Jonathan Grimes for no gain,3.570,2.870
2,12:19,3,9,TEN 23,3,7,Brian Hoyer pass complete short left to Keith Mumphery for 3 yards (tackle by Coty Sensabaugh),2.870,2.150
2,11:39,4,6,TEN 20,3,10,Nick Novak 38 yard field goal good,2.150,3.000
2,11:39,,,HOU 35,3,10,"Nick Novak kicks off 69 yards, returned by Bishop Sankey for 13 yards (tackle by Eddie Pleasant)",0.000,0.380
2,11:28,1,10,TEN 9,3,10,Antonio Andrews left end for -1 yards (tackle by Kevin Johnson),-0.380,-0.850
2,10:46,2,11,TEN 8,3,10,Dexter McCluster left end for 6 yards (tackle by Kevin Johnson),-0.850,-0.840
2,10:06,3,5,TEN 14,3,10,Zach Mettenberger pass incomplete deep middle intended for Justin Hunter (defended by Johnathan Joseph),-0.840,-2.470
2,9:58,4,5,TEN 14,3,10,"Brett Kern punts 60 yards, returned by Keith Mumphery for 8 yards (tackle by Justin Staples)",-2.470,-1.200
2,9:45,1,10,HOU 34,3,10,Alfred Blue right tackle for no gain (tackle by DaQuan Jones and Derrick Morgan),1.200,0.660
2,9:14,2,10,HOU 34,3,10,Brian Hoyer pass complete short right to Alfred Blue for 6 yards (tackle by Jason McCourty),0.660,0.760
2,8:35,3,4,HOU 40,3,10,"Brian Hoyer pass incomplete short left intended for Nate Washington (defended by Coty Sensabaugh). Penalty on Coty Sensabaugh: Defensive Holding, 5 yards (no play)",0.760,1.930
2,8:29,1,10,HOU 45,3,10,"Alfred Blue middle for 5 yards (tackle by Avery Williamson and DaQuan Jones). Penalty on Ben Jones: Offensive Holding, 10 yards (no play)",1.930,1.270
2,8:01,1,20,HOU 35,3,10,"Alfred Blue middle for no gain (tackle by Blidi Wreh-Wilson). Penalty on Brandon Brooks: Offensive Holding, 10 yards (no play)",1.270,0.610
2,7:32,1,30,HOU 25,3,10,Brian Hoyer pass complete short right to Alfred Blue for 6 yards (tackle by Michael Griffin),0.610,-0.510
2,6:57,2,24,HOU 31,3,10,Brian Hoyer pass complete short right to Alfred Blue for 9 yards (tackle by Jason McCourty and Michael Griffin),-0.510,0.040
2,6:16,3,15,HOU 40,3,10,Brian Hoyer pass complete short right to Jonathan Grimes for 12 yards (tackle by Coty Sensabaugh and Jason McCourty),0.040,0.070
2,5:43,4,3,TEN 48,3,10,"Shane Lechler punts 48 yards, touchback",0.070,-0.280
2,5:32,1,10,TEN 20,3,10,Zach Mettenberger pass complete short middle to Dexter McCluster for 9 yards (tackle by Whitney Mercilus),0.280,0.950
2,4:52,2,1,TEN 29,3,10,"Zach Mettenberger sacked by Whitney Mercilus for -8 yards. Penalty on Whitney Mercilus: Roughing the Passer, 15 yards (no play)",0.950,1.860
2,4:30,1,10,TEN 44,3,10,Kendall Wright right end for 7 yards (tackle by John Simon),1.860,2.260
2,3:55,2,3,HOU 49,3,10,Zach Mettenberger pass incomplete deep left intended for Kendall Wright,2.260,2.260
2,3:47,2,3,HOU 49,3,10,Timeout #1 by Tennessee Titans,2.260,1.550
2,3:47,3,3,HOU 49,3,10,Zach Mettenberger pass incomplete short middle intended for Kendall Wright,1.550,0.000
2,3:42,4,3,HOU 49,3,10,"Brett Kern punts 39 yards, fair catch by Keith Mumphery",0.000,0.380
2,3:34,1,10,HOU 10,3,10,Chris Polk middle for 3 yards (tackle by Daimion Stafford),-0.380,-0.560
2,2:57,2,7,HOU 13,3,10,Chris Polk right end for no gain (tackle by Brian Orakpo),-0.560,-0.560
2,2:11,2,7,HOU 13,3,10,Timeout #1 by Houston Texans,-0.560,-1.070
2,2:11,3,7,HOU 13,3,10,Brian Hoyer sacked by Karl Klug for -8 yards,-1.070,-1.070
2,2:05,3,7,HOU 13,3,10,Timeout #2 by Tennessee Titans,-1.070,-2.490
2,2:05,4,15,HOU 5,3,10,"Shane Lechler punts 60 yards, returned by Dexter McCluster for 37 yards",-2.490,-3.710
2,1:50,1,10,HOU 28,3,10,Zach Mettenberger sacked by Whitney Mercilus for -6 yards,3.710,2.360
2,1:10,2,16,HOU 34,3,10,"Zach Mettenberger pass complete short left to Kendall Wright for 2 yards (tackle by Kevin Johnson). Penalty on Byron Bell: Unnecessary Roughness, 15 yards",2.360,-0.030
2,0:54,3,29,HOU 47,3,10,Zach Mettenberger pass incomplete short middle intended for Kendall Wright (defended by Brian Cushing),-0.030,0.130
2,0:49,4,29,HOU 47,3,10,"Brett Kern punts 36 yards, fair catch by Keith Mumphery",0.130,0.370
2,0:42,1,10,HOU 11,3,10,Brian Hoyer sacked by Brian Orakpo for -7 yards,-0.370,-0.370
2,0:32,1,10,HOU 11,3,10,Timeout #3 by Tennessee Titans,-0.370,-1.290
2,0:32,2,17,HOU 4,3,10,Brian Hoyer kneels for -1 yards,-1.290,-2.360
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,10,"Nick Novak kicks off 69 yards, returned by Dexter McCluster for 29 yards (tackle by Max Bullough)",0.000,-0.610
3,14:54,1,10,TEN 25,3,10,Zach Mettenberger pass complete deep right to Kendall Wright for 18 yards (tackle by Johnathan Joseph),0.610,1.800
3,14:15,1,10,TEN 43,3,10,Antonio Andrews right tackle for 1 yard (tackle by Brian Cushing and J.J. Watt),1.800,1.390
3,13:32,2,9,TEN 44,3,10,"Zach Mettenberger pass complete short right to Antonio Andrews for 10 yards (tackle by Johnathan Joseph and Max Bullough). Penalty on Justin Hunter: Illegal Block Above the Waist, 10 yards",1.390,1.390
3,12:59,2,9,TEN 44,3,10,Zach Mettenberger pass complete short right to Dexter McCluster for 1 yard (tackle by Johnathan Joseph),1.390,0.830
3,12:19,3,8,TEN 45,3,10,Zach Mettenberger sacked by Whitney Mercilus for -7 yards,0.830,-0.850
3,11:39,4,15,TEN 38,3,10,"Brett Kern punts 55 yards, out of bounds",-0.850,0.380
3,11:30,1,10,HOU 7,3,10,Alfred Blue middle for 2 yards (tackle by Wesley Woodyard),-0.380,-0.630
3,10:52,2,8,HOU 9,3,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 9 yards (tackle by Jason McCourty),-0.630,0.040
3,10:27,1,10,HOU 18,3,10,Alfred Blue left tackle for 7 yards (tackle by Avery Williamson),0.040,0.550
3,9:52,2,3,HOU 25,3,10,"Brian Hoyer pass incomplete. Penalty on Brian Hoyer: Intentional Grounding, 15 yards",0.550,-2.360
3,9:45,3,18,HOU 10,3,10,Brian Hoyer pass complete short right to Nate Washington for 11 yards (tackle by Blidi Wreh-Wilson and Coty Sensabaugh),-2.360,-1.960
3,9:16,4,7,HOU 21,3,10,"Shane Lechler punts 59 yards, returned by Dexter McCluster for 10 yards (tackle by Alfred Blue)",-1.960,-0.940
3,9:03,1,10,TEN 30,3,10,Zach Mettenberger pass complete short right to Justin Hunter for 10 yards (tackle by Johnathan Joseph),0.940,1.600
3,8:29,1,10,TEN 40,3,10,Antonio Andrews right end for 28 yards (tackle by Kevin Johnson),1.600,3.450
3,7:51,1,10,HOU 32,3,10,Antonio Andrews middle for no gain (tackle by Jared Crick),3.450,2.900
3,7:06,2,10,HOU 32,3,10,Zach Mettenberger pass complete short left to Kendall Wright for -3 yards (tackle by Kevin Johnson),2.900,1.820
3,6:47,3,13,HOU 35,3,10,Zach Mettenberger pass complete short left to Dexter McCluster for 9 yards (tackle by Brian Cushing),1.820,1.820
3,5:58,3,13,HOU 35,3,10,Timeout #1 by Tennessee Titans,1.820,1.810
3,5:58,4,4,HOU 26,6,10,Ryan Succop 44 yard field goal good,1.810,3.000
3,5:58,,,TEN 35,6,10,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,5:54,1,10,HOU 20,6,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 12 yards (tackle by Jason McCourty),0.280,1.070
3,5:37,1,10,HOU 32,6,10,Brian Hoyer pass incomplete short left intended for Keith Mumphery (defended by Zach Brown),1.070,0.530
3,5:30,2,10,HOU 32,6,10,Brian Hoyer pass complete short right to DeAndre Hopkins for 8 yards (tackle by Jason McCourty),0.530,0.890
3,4:51,3,2,HOU 40,6,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 7 yards (tackle by Jason McCourty and Zach Brown),0.890,2.060
3,4:17,1,10,HOU 47,6,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 11 yards,2.060,2.790
3,3:47,1,10,TEN 42,6,16,"Brian Hoyer pass complete deep middle to Nate Washington for 42 yards, touchdown",2.790,7.000
3,3:47,,,TEN 42,6,17,Nick Novak kicks extra point good,0.000,0.000
3,3:47,,,HOU 35,6,17,"Nick Novak kicks off 69 yards, returned by Dexter McCluster for 32 yards (tackle by A.J. Bouye)",0.000,-0.810
3,3:31,1,10,TEN 28,6,17,Zach Mettenberger pass complete short left to Delanie Walker for 7 yards (tackle by Whitney Mercilus),0.810,1.210
3,2:57,2,3,TEN 35,6,17,Antonio Andrews left tackle for 3 yards (tackle by Brian Cushing and Max Bullough),1.210,1.470
3,2:18,1,10,TEN 38,6,17,Zach Mettenberger pass complete short middle to Craig Stevens for 9 yards (tackle by Max Bullough and Brian Cushing),1.470,2.140
3,1:40,2,1,TEN 47,6,17,Antonio Andrews middle for 3 yards (tackle by Brian Cushing),2.140,2.260
3,1:01,1,10,,6,17,Antonio Andrews right guard for 8 yards (tackle by Max Bullough and Brian Cushing),2.260,2.790
3,0:18,2,2,HOU 42,6,17,Zach Mettenberger sacked by J.J. Watt for -8 yards,2.790,1.030
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,,6,17,Zach Mettenberger pass incomplete deep left intended for Dorial Green-Beckham is intercepted by Kevin Johnson at HOU-31 and returned for 22 yards,1.030,-2.460
4,14:52,1,10,TEN 47,6,17,Chris Polk middle for 2 yards (tackle by Jurrell Casey),2.460,2.180
4,14:17,2,8,TEN 45,6,17,Brian Hoyer pass incomplete deep left intended for DeAndre Hopkins (defended by Coty Sensabaugh),2.180,1.490
4,14:10,3,8,TEN 45,6,17,Brian Hoyer pass incomplete short middle intended for Garrett Graham (defended by Brian Orakpo),1.490,0.270
4,14:05,4,8,TEN 45,6,17,"Shane Lechler punts 34 yards, fair catch by Dexter McCluster",0.270,0.370
4,13:57,1,10,TEN 11,6,17,"Zach Mettenberger sacked by J.J. Watt for -4 yards. Zach Mettenberger fumbles (forced by J.J. Watt), recovered by Jared Crick at TEN-10 (tackle by Chance Warmack). Penalty on Joe Looney: Offensive Holding (Declined)",-0.370,-4.910
4,13:49,1,10,TEN 10,6,17,Brian Hoyer pass incomplete short left intended for DeAndre Hopkins,4.910,4.190
4,13:44,2,10,TEN 10,6,17,Chris Polk middle for 3 yards (tackle by Jurrell Casey),4.190,3.810
4,13:13,3,7,TEN 7,6,17,Brian Hoyer pass complete short left to C.J. Fiedorowicz for 1 yard (tackle by Da'Norris Searcy and Zach Brown),3.810,2.990
4,12:37,4,6,TEN 6,6,20,Nick Novak 24 yard field goal good,2.990,3.000
4,12:37,,,HOU 35,6,20,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,12:33,1,10,TEN 20,6,20,"Zach Mettenberger pass complete short left to Delanie Walker for 11 yards (tackle by Max Bullough). Penalty on J.J. Watt: Roughing the Passer, 15 yards",0.280,1.990
4,12:08,1,10,TEN 46,6,20,Zach Mettenberger sacked by Whitney Mercilus for -6 yards,1.990,0.640
4,11:24,2,16,TEN 40,6,20,Zach Mettenberger pass complete short left to Antonio Andrews for 8 yards (tackle by Kevin Johnson and John Simon),0.640,1.030
4,10:38,3,8,TEN 48,6,20,Zach Mettenberger sacked by Jared Crick for -9 yards,1.030,-0.780
4,9:58,4,17,TEN 39,6,20,"Brett Kern punts 41 yards, fair catch by Keith Mumphery",-0.780,-0.280
4,9:48,1,10,HOU 20,6,20,Alfred Blue right tackle for 5 yards (tackle by Jurrell Casey),0.280,0.410
4,9:13,2,5,HOU 25,6,20,Alfred Blue right end for 8 yards (tackle by Derrick Morgan),0.410,1.140
4,8:49,1,10,HOU 33,6,20,Alfred Blue right end for no gain (tackle by Wesley Woodyard),1.140,0.590
4,8:18,2,10,HOU 33,6,20,Brian Hoyer sacked by Zach Brown and Jurrell Casey for -6 yards,0.590,-0.890
4,7:37,3,16,HOU 27,6,20,Brian Hoyer pass incomplete short right intended for Jaelen Strong,-0.890,-1.570
4,7:30,4,16,HOU 27,6,20,"Shane Lechler punts 55 yards, returned by Dexter McCluster for 7 yards (tackle by Jay Prosch)",-1.570,-0.610
4,7:18,1,10,TEN 25,6,20,"Penalty on Jamon Meredith: False Start, 5 yards (no play)",0.610,0.280
4,7:18,1,15,TEN 20,6,20,Zach Mettenberger pass complete short middle to Delanie Walker for 13 yards (tackle by Andre Hal and Brian Cushing),0.280,1.140
4,6:54,2,2,TEN 33,6,20,Zach Mettenberger pass complete short right to Justin Hunter for 7 yards (tackle by Johnathan Joseph),1.140,1.600
4,6:36,1,10,TEN 40,6,20,Dexter McCluster middle for 2 yards (tackle by Eddie Pleasant),1.600,1.320
4,6:13,2,8,TEN 42,6,20,Zach Mettenberger pass complete short right to Anthony Fasano for 9 yards (tackle by Johnathan Joseph and John Simon),1.320,2.320
4,5:46,1,10,HOU 49,6,20,Zach Mettenberger pass incomplete short middle intended for Dexter McCluster,2.320,1.780
4,5:41,2,10,HOU 49,6,20,Zach Mettenberger sacked by Whitney Mercilus and J.J. Watt for -9 yards,1.780,1.780
4,5:27,2,10,HOU 49,6,20,Timeout #2 by Tennessee Titans,1.780,-0.100
4,5:27,3,19,TEN 42,6,20,Zach Mettenberger pass complete short middle to Delanie Walker for 15 yards (tackle by John Simon),-0.100,0.400
4,4:41,4,4,HOU 43,6,20,Zach Mettenberger pass incomplete short right intended for Rico Richardson (defended by Johnathan Joseph),0.400,-1.800
4,4:37,1,10,HOU 43,6,20,"Alfred Blue right guard for 1 yard (tackle by Jurrell Casey). Penalty on Al Woods: Defensive Holding, 5 yards",1.800,2.190
4,4:28,1,10,HOU 49,6,20,Alfred Blue left tackle for 4 yards (tackle by Wesley Woodyard),2.190,2.190
4,3:52,2,6,TEN 47,6,20,Alfred Blue right tackle for 3 yards (tackle by Wesley Woodyard),2.190,1.880
4,3:12,3,3,TEN 44,6,20,Brian Hoyer pass complete short right to DeAndre Hopkins for 13 yards (tackle by Michael Griffin),1.880,3.510
4,2:31,1,10,TEN 31,6,20,Chris Polk left guard for no gain (tackle by Sammie Lee Hill),3.510,2.970
4,2:00,2,10,TEN 31,6,20,Alfred Blue left end for 1 yard (tackle by Wesley Woodyard and Zach Brown),2.970,2.970
4,1:53,2,10,TEN 31,6,20,Timeout #3 by Tennessee Titans,2.970,2.410
4,1:53,3,9,TEN 30,6,20,Alfred Blue right guard for 2 yards (tackle by Wesley Woodyard),2.410,2.410
4,1:08,3,9,TEN 30,6,20,Timeout #1 by Houston Texans,2.410,1.590
4,1:08,4,7,TEN 28,6,20,Alfred Blue right tackle for 4 yards (tackle by Michael Griffin and Angelo Blackson),1.590,-0.540
4,1:02,1,10,TEN 24,6,20,Zach Mettenberger pass complete short middle to Delanie Walker for 10 yards (tackle by Charles James and Brian Cushing),0.540,1.200
4,0:43,1,10,TEN 34,6,20,Zach Mettenberger pass incomplete deep left intended for Rico Richardson (defended by Quintin Demps),1.200,0.660
4,0:37,2,10,TEN 34,6,20,Zach Mettenberger pass complete short middle to Dexter McCluster for 4 yards (tackle by Brian Cushing),0.660,0.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
