0,1
Game Info,Game Info
Won Toss,Raiders (deferred)
Won OT Toss,Cowboys
Roof,retractable roof (closed)
Surface,matrixturf
Duration,3:53
Attendance,93483
Vegas Line,Dallas Cowboys -7.5
Over/Under,51.5 (over)
