#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:15,TAM 28,3,1:36,7,Punt
2,1,7:42,TAM 26,3,1:19,5,Punt
3,1,4:33,TAM 20,3,1:40,3,Punt
4,2,14:52,TAM 17,7,3:49,26,Punt
5,2,9:54,CHI 26,4,1:35,-1,Field Goal
6,2,3:58,TAM 29,3,1:08,5,Punt
7,2,1:50,TAM 11,3,0:22,7,Punt
8,2,0:23,TAM 29,2,0:23,7,End of Half
9,3,15:00,TAM 20,3,1:35,6,Punt
10,3,11:15,TAM 11,5,2:15,15,Punt
11,3,5:22,TAM 43,10,4:57,57,Touchdown
12,3,0:17,CHI 16,3,1:04,16,Touchdown
13,4,9:23,TAM 27,1,0:13,0,Interception
14,4,7:25,TAM 5,5,1:12,95,Touchdown
15,4,4:31,,2,0:47,50,Touchdown
16,4,1:51,,3,0:34,6,Punt
17,5,15:00,TAM 20,2,0:52,14,Fumble
18,5,12:45,TAM 27,3,1:39,7,Punt
19,5,8:50,TAM 2,3,2:27,4,Punt
