Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,15:00,1,10,MIN 38,0,14,Christian Ponder pass incomplete short right intended for Jarius Wright,1.470,0.920
2,14:54,2,10,MIN 38,0,14,Adrian Peterson left guard for 2 yards (tackle by Major Wright),0.920,0.500
2,14:18,3,8,MIN 40,0,14,Christian Ponder left end for 3 yards (tackle by Julius Peppers),0.500,-0.520
2,13:55,4,5,MIN 43,0,14,"Chris Kluwe punts 54 yards, out of bounds",-0.520,0.380
2,13:44,1,10,CHI 3,0,14,Matt Forte right guard for 2 yards (tackle by Brian Robison and Jasper Brinkley),-0.380,-0.630
2,13:04,2,8,CHI 5,0,14,Jay Cutler pass complete deep left to Brandon Marshall for 39 yards (tackle by Harrison Smith and A.J. Jefferson),-0.630,1.860
2,12:18,1,10,CHI 44,0,14,Matt Forte left guard for 15 yards (tackle by Harrison Smith),1.860,2.850
2,11:36,1,10,MIN 41,0,14,Jay Cutler pass incomplete deep middle intended for Devin Hester,2.850,2.310
2,11:30,2,10,MIN 41,0,14,"Jay Cutler pass complete short middle to Brandon Marshall for 23 yards (tackle by Mistral Raymond). Penalty on J'Marcus Webb: Offensive Holding, 10 yards (no play)",2.310,0.000
2,10:52,,,,0,14,Timeout #2 by Chicago Bears,0.000,0.960
2,10:52,2,20,CHI 49,0,14,Jay Cutler sacked by Everson Griffen for -4 yards,0.960,-0.230
2,10:17,3,24,CHI 45,0,14,Jay Cutler pass complete short middle to Kellen Davis for 11 yards (tackle by Erin Henderson and Chad Greenway),-0.230,0.330
2,9:38,4,13,MIN 44,0,14,"Adam Podlesh punts 31 yards, fair catch by Marcus Sherels",0.330,0.320
2,9:31,1,10,MIN 13,0,14,Adrian Peterson right tackle for 5 yards (tackle by Nick Roach),-0.320,-0.140
2,8:52,2,5,MIN 18,0,14,Christian Ponder pass complete short left to Jarius Wright for 13 yards (tackle by Geno Hayes),-0.140,1.000
2,8:22,1,10,MIN 31,0,14,Adrian Peterson left end for 5 yards (tackle by Israel Idonije and Chris Conte),1.000,1.140
2,7:43,2,5,MIN 36,0,14,Adrian Peterson left guard for 3 yards (tackle by Geno Hayes),1.140,0.830
2,7:05,3,2,MIN 39,0,14,Christian Ponder pass complete short right to Jarius Wright for 16 yards (tackle by Lance Briggs),0.830,2.590
2,6:39,1,10,CHI 45,0,14,Christian Ponder pass incomplete deep middle intended for Devin Aromashodu,2.590,2.040
2,6:31,2,10,CHI 45,0,14,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",2.040,1.370
2,6:31,2,15,,0,14,Adrian Peterson right guard for 3 yards (tackle by Lance Briggs),1.370,1.090
2,5:55,3,12,CHI 47,0,14,Christian Ponder pass complete short right to Toby Gerhart for -1 yards. Penalty on Matt Kalil: Offensive Holding (Declined),1.090,0.070
2,5:44,4,13,CHI 48,0,14,"Chris Kluwe punts 33 yards, returned by Devin Hester for 16 yards (tackle by Marvin Mitchell)",0.070,-1.000
2,5:33,1,10,CHI 31,0,14,Matt Forte right end for 3 yards (tackle by Jasper Brinkley),1.000,0.870
2,4:57,2,7,CHI 34,0,14,Jay Cutler pass complete short right to Devin Hester for 8 yards (tackle by Mistral Raymond),0.870,1.730
2,4:07,1,10,CHI 42,0,14,"Jay Cutler pass incomplete deep middle intended for Alshon Jeffery. Penalty on Brian Robison: Defensive Offside, 5 yards (no play)",1.730,2.460
2,4:01,1,5,CHI 47,0,14,Jay Cutler pass complete short left to Brandon Marshall for 11 yards (tackle by Harrison Smith),2.460,2.790
2,3:18,1,10,MIN 42,0,14,"Jay Cutler sacked by Brian Robison for -4 yards. Jay Cutler fumbles (forced by Brian Robison), recovered by Jonathan Scott at MIN-34",2.790,3.320
2,2:41,2,2,MIN 34,0,14,Matt Forte left guard for -1 yards (tackle by Chad Greenway and Jasper Brinkley),3.320,2.480
2,2:03,3,3,MIN 35,0,14,Jay Cutler pass complete short right to Brandon Marshall for 12 yards (tackle by Erin Henderson),2.480,4.040
2,1:57,1,10,MIN 23,6,14,"Jay Cutler pass complete deep right to Alshon Jeffery for 23 yards, touchdown",4.040,7.000
2,1:57,,,MIN 2,7,14,Robbie Gould kicks extra point good,0.000,0.000
2,1:52,,,CHI 35,7,14,"Adam Podlesh kicks off 62 yards, returned by A.J. Jefferson for 21 yards (tackle by Craig Steltz). A.J. Jefferson fumbles (forced by Craig Steltz), recovered by Christian Ballard at MIN-23",0.000,0.480
2,1:35,1,10,MIN 23,7,14,Adrian Peterson right guard for 3 yards (tackle by Henry Melton and Kelvin Hayden),0.480,0.340
2,1:09,2,7,MIN 26,7,14,"Christian Ponder pass complete short middle to Adrian Peterson for 2 yards (tackle by Charles Tillman). Adrian Peterson fumbles (forced by Charles Tillman), ball out of bounds at MIN-28",0.340,-0.100
2,0:50,3,5,MIN 28,7,14,Toby Gerhart left guard for 6 yards (tackle by Israel Idonije and Lance Briggs),-0.100,0.000
2,0:42,,,,7,14,Timeout #1 by Minnesota Vikings,0.000,1.200
2,0:42,1,10,MIN 34,7,14,"Penalty on Julius Peppers: Neutral Zone Infraction, 5 yards (no play)",1.200,1.930
2,0:42,1,5,MIN 39,7,14,Christian Ponder pass incomplete deep left intended for Jarius Wright is intercepted by Major Wright at CHI-20,1.930,-0.280
2,0:32,1,10,CHI 20,7,14,Jay Cutler pass complete short right to Matt Forte for 8 yards (tackle by Jasper Brinkley),0.280,0.810
2,0:03,2,2,CHI 28,7,14,Jay Cutler pass complete deep left to Brandon Marshall for 20 yards (tackle by A.J. Jefferson),0.810,2.130
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,7,14,"Blair Walsh kicks off 62 yards, returned by Eric Weems for 11 yards (tackle by Larry Dean)",0.000,-0.280
3,14:55,1,10,CHI 14,7,14,Matt Forte left tackle for 7 yards (tackle by Jasper Brinkley),-0.280,0.280
3,14:17,2,3,CHI 21,7,14,Jay Cutler pass incomplete deep right intended for Brandon Marshall (defended by Antoine Winfield),0.280,-0.560
3,14:11,3,3,CHI 21,7,14,Jay Cutler pass complete short right to Matt Forte for 6 yards (tackle by Jasper Brinkley),-0.560,0.740
3,13:41,1,10,CHI 27,7,14,Matt Forte left tackle for 10 yards (tackle by Jamarca Sanford),0.740,1.400
3,13:08,1,10,CHI 37,7,14,Jay Cutler pass complete deep right to Brandon Marshall for 16 yards (tackle by Harrison Smith),1.400,2.460
3,12:27,1,10,MIN 47,7,14,Matt Forte right tackle for no gain (tackle by Jasper Brinkley),2.460,1.910
3,11:47,2,10,MIN 47,7,14,Jay Cutler pass complete short middle to Matt Forte for 2 yards (tackle by Jasper Brinkley),1.910,1.490
3,11:05,3,8,MIN 45,7,14,Jay Cutler pass incomplete deep left intended for Alshon Jeffery,1.490,0.270
3,10:59,4,8,MIN 45,7,14,"Adam Podlesh punts 34 yards, fair catch by Marcus Sherels",0.270,0.370
3,10:52,1,10,MIN 11,7,14,Adrian Peterson right tackle for 4 yards (tackle by Nick Roach and Julius Peppers),-0.370,-0.430
3,10:14,2,6,MIN 15,7,14,"Christian Ponder pass incomplete deep right intended for John Carlson. Penalty on Chris Conte: Defensive Holding, 5 yards (no play)",-0.430,0.280
3,10:09,1,10,MIN 20,7,14,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",0.280,-0.310
3,10:09,1,15,MIN 15,7,14,Adrian Peterson right guard for 5 yards (tackle by Lance Briggs),-0.310,-0.270
3,9:35,2,10,MIN 20,7,14,Adrian Peterson right guard for 4 yards (tackle by Nick Roach),-0.270,-0.430
3,8:59,3,6,MIN 24,7,14,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",-0.430,-1.140
3,8:47,3,11,MIN 19,7,14,Christian Ponder pass incomplete deep left intended for Michael Jenkins,-1.140,-2.140
3,8:41,4,11,MIN 19,7,14,"Chris Kluwe punts 55 yards, returned by Devin Hester for 9 yards (tackle by Rhett Ellison)",-2.140,-1.270
3,8:28,1,10,CHI 35,7,14,Matt Forte right tackle for 2 yards (tackle by Jared Allen),1.270,0.990
3,7:48,2,8,CHI 37,7,14,Jay Cutler pass incomplete deep right intended for Kellen Davis,0.990,0.300
3,7:43,3,8,CHI 37,7,14,Jay Cutler pass incomplete deep left intended for Brandon Marshall (defended by A.J. Jefferson),0.300,-0.910
3,7:37,4,8,CHI 37,7,14,"Adam Podlesh punts 43 yards, fair catch by Marcus Sherels",-0.910,-0.280
3,7:30,1,10,MIN 20,7,14,Christian Ponder pass complete short middle to Adrian Peterson for 14 yards (tackle by Nick Roach),0.280,1.200
3,6:56,1,10,MIN 34,7,14,Adrian Peterson right end for -6 yards (tackle by Lance Briggs),1.200,-0.150
3,6:20,2,16,MIN 28,7,14,Adrian Peterson up the middle for -1 yards (tackle by Julius Peppers),-0.150,-0.960
3,5:47,3,17,MIN 27,7,14,Christian Ponder pass complete short right to Michael Jenkins for 7 yards (tackle by Kelvin Hayden and Lance Briggs),-0.960,-1.110
3,5:10,4,10,MIN 34,7,14,"Chris Kluwe punts 56 yards, returned by Devin Hester for 21 yards (tackle by Rhett Ellison)",-1.110,-1.000
3,4:55,1,10,CHI 31,7,14,Jay Cutler left end for 5 yards (tackle by Chad Greenway),1.000,1.140
3,4:26,2,5,CHI 36,7,14,Armando Allen up the middle for 3 yards (tackle by Jasper Brinkley),1.140,0.830
3,3:40,3,2,CHI 39,7,20,"Jay Cutler pass incomplete deep middle intended for Brandon Marshall is intercepted by Harrison Smith at MIN-44 and returned for 56 yards, touchdown",0.830,-7.000
3,,,,CHI 2,7,21,Blair Walsh kicks extra point good,0.000,0.000
3,3:27,,,MIN 35,7,21,"Blair Walsh kicks off 58 yards, returned by Eric Weems for 18 yards (tackle by Everson Griffen). Penalty on Matt Spaeth: Offensive Holding, 10 yards",0.000,-0.220
3,3:21,1,10,CHI 15,7,21,"Matt Forte right end for 36 yards (tackle by Jared Allen). Penalty on Jared Allen: Unnecessary Roughness, 15 yards",-0.220,3.310
3,3:21,1,10,MIN 34,7,21,"Penalty on Gabe Carimi: False Start, 5 yards (no play)",3.310,2.980
3,2:33,1,15,MIN 39,7,21,"Matt Forte left end for no gain (tackle by Erin Henderson). Penalty on James Brown: Offensive Holding, 10 yards (no play)",2.980,2.320
3,2:04,1,25,MIN 49,7,21,Jay Cutler pass complete short right to Kellen Davis for 10 yards (tackle by Jamarca Sanford and Letroy Guion),2.320,2.090
3,1:15,2,15,MIN 39,7,21,Jay Cutler pass incomplete deep left intended for Alshon Jeffery,2.090,1.420
3,1:05,3,15,MIN 39,7,21,Jay Cutler pass incomplete deep right intended for Brandon Marshall,1.420,0.660
3,0:58,4,15,MIN 39,7,21,Adam Podlesh punts 38 yards,0.660,0.380
3,0:48,1,10,MIN 1,7,21,Adrian Peterson up the middle for 4 yards (tackle by Major Wright),-0.380,-0.490
3,0:09,2,6,MIN 5,7,21,Adrian Peterson up the middle for -1 yards (tackle by Corey Wootton),-0.490,-1.070
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,MIN 4,7,21,Christian Ponder pass complete short middle to Michael Jenkins for 8 yards (tackle by Charles Tillman),-1.070,-0.350
4,14:22,1,10,MIN 12,7,21,"Toby Gerhart right guard for 5 yards (tackle by Henry Melton). Penalty on Charles Tillman: Unnecessary Roughness, 15 yards",-0.350,1.070
4,13:58,1,10,MIN 32,7,21,Christian Ponder pass incomplete short middle intended for Kyle Rudolph,1.070,0.530
4,13:53,2,10,MIN 32,7,21,Adrian Peterson left end for 10 yards (tackle by Julius Peppers),0.530,1.730
4,13:07,1,10,MIN 42,7,21,Adrian Peterson left guard for 6 yards (tackle by Nick Roach and Lance Briggs),1.730,2.000
4,12:23,2,4,MIN 48,7,21,Christian Ponder pass complete short right to Rhett Ellison for -2 yards (tackle by Geno Hayes),2.000,0.000
4,11:35,,,,7,21,Timeout #1 by Minnesota Vikings,0.000,1.030
4,11:35,3,6,MIN 46,7,21,Christian Ponder pass complete short right to Michael Jenkins for 10 yards (tackle by Nick Roach and Kelvin Hayden),1.030,2.650
4,10:52,1,10,CHI 44,7,21,Adrian Peterson right end for -3 yards (tackle by Nick Roach),2.650,1.710
4,10:10,2,13,CHI 47,7,21,Christian Ponder pass incomplete deep right intended for Kyle Rudolph,1.710,1.030
4,10:04,3,13,CHI 47,7,21,Toby Gerhart left guard for 6 yards,1.030,0.530
4,9:23,4,7,CHI 41,7,21,Chris Kluwe punts 36 yards,0.530,0.380
4,9:13,1,10,CHI 5,7,21,Jay Cutler pass complete short middle to Kellen Davis for 4 yards (tackle by Antoine Winfield),-0.380,-0.490
4,8:29,2,6,CHI 9,7,21,Jay Cutler pass incomplete deep middle intended for Brandon Marshall,-0.490,-0.950
4,8:22,3,6,CHI 9,7,21,Jay Cutler pass complete deep right to Alshon Jeffery for 30 yards (tackle by Josh Robinson),-0.950,1.530
4,7:44,1,10,CHI 39,7,21,Jay Cutler pass incomplete deep middle intended for Kellen Davis,1.530,0.990
4,7:38,2,10,CHI 39,7,21,"Jay Cutler sacked for -10 yards. Jay Cutler fumbles, recovered by Kellen Davis at CHI-29. Penalty on J'Marcus Webb: Offensive Holding (Offsetting), Penalty on Everson Griffen: Unnecessary Roughness (Offsetting) (no play)",0.990,0.990
4,7:27,2,10,CHI 39,7,21,Jay Cutler pass complete deep left to Brandon Marshall for 22 yards (tackle by A.J. Jefferson),0.990,2.980
4,6:57,1,10,MIN 39,7,21,Jay Cutler pass incomplete (defended by Kevin Williams),2.980,2.440
4,6:52,2,10,MIN 39,7,21,Jay Cutler pass incomplete deep middle intended for Kyle Adams,2.440,1.750
4,6:46,3,10,MIN 39,7,21,Jay Cutler pass complete short middle to Brandon Marshall for 7 yards (tackle by Antoine Winfield),1.750,1.290
4,6:02,4,3,MIN 32,7,21,Jay Cutler pass complete short middle to Brandon Marshall for 5 yards (tackle by Josh Robinson),1.290,3.780
4,5:19,1,10,MIN 27,7,21,Jay Cutler pass complete short right to Alshon Jeffery for 4 yards (tackle by Josh Robinson),3.780,3.770
4,4:40,2,6,MIN 23,7,21,Jay Cutler pass incomplete short middle intended for Devin Hester (defended by Antoine Winfield),3.770,3.070
4,4:37,3,6,MIN 23,7,21,Jay Cutler pass incomplete short middle intended for Devin Hester,3.070,1.950
4,4:31,4,6,MIN 23,7,21,Jay Cutler pass incomplete short middle intended for Brandon Marshall,1.950,-0.480
4,4:27,1,10,MIN 23,7,21,Adrian Peterson up the middle for 1 yard,0.480,0.000
4,4:18,,,,7,21,Timeout #1 by Chicago Bears,0.000,0.070
4,4:18,2,9,MIN 24,7,21,Adrian Peterson right end for 5 yards (tackle by Chris Conte),0.070,0.000
4,4:08,,,,7,21,Timeout #2 by Chicago Bears,0.000,0.040
4,4:08,3,4,MIN 29,7,21,Adrian Peterson left guard for 1 yard (tackle by Israel Idonije and Nick Roach),0.040,0.000
4,4:00,,,,7,21,Timeout #3 by Chicago Bears,0.000,-1.370
4,3:59,4,3,MIN 30,7,21,"Chris Kluwe punts 36 yards, returned by Devin Hester for no gain. Penalty on Zackary Bowman: Illegal Block Above the Waist, 10 yards",-1.370,-0.540
4,3:50,1,10,CHI 24,7,21,Jason Campbell pass complete short middle to Matt Forte for 1 yard (tackle by Everson Griffen),0.540,0.130
4,3:22,2,9,CHI 25,7,21,Jason Campbell pass complete short middle to Devin Hester for 6 yards (tackle by Josh Robinson),0.130,0.230
4,2:59,3,3,CHI 31,7,21,"Jason Campbell pass incomplete short right intended for Devin Hester. Penalty on Josh Robinson: Defensive Pass Interference, 9 yards (no play)",0.230,1.600
4,2:55,1,10,CHI 40,7,21,Jason Campbell for 8 yards,1.600,2.130
4,2:47,2,2,CHI 48,7,21,Jason Campbell pass complete short middle to Matt Forte for 18 yards (tackle by A.J. Jefferson),2.130,3.310
4,2:28,1,10,MIN 34,7,21,Jason Campbell pass complete short right to Kyle Adams for 9 yards,3.310,3.990
4,2:21,2,1,MIN 25,7,21,Jason Campbell pass incomplete short right,3.990,3.270
4,2:15,3,1,MIN 25,7,21,Jason Campbell pass complete short middle to Devin Hester for 14 yards (tackle by Josh Robinson),3.270,4.840
4,2:15,1,10,MIN 11,7,21,"Penalty on Jason Campbell: Delay of Game, 5 yards (no play)",4.840,4.340
4,2:08,1,15,MIN 16,7,21,Jason Campbell pass incomplete short middle intended for Matt Forte,4.340,3.440
4,2:03,2,15,MIN 16,7,21,Jason Campbell pass incomplete short right intended for Kyle Adams. Penalty on Kyle Adams: Illegal Touch Pass (Declined),3.440,2.890
4,1:53,3,15,MIN 16,13,21,"Jason Campbell pass complete deep right to Brandon Marshall for 16 yards, touchdown",2.890,7.000
4,1:53,,,MIN 2,14,21,Robbie Gould kicks extra point good,0.000,0.000
4,1:48,,,CHI 35,14,21,"Robbie Gould kicks onside 14 yards, recovered by Kyle Rudolph and returned for 1 yard",0.000,2.390
4,1:47,1,10,CHI 48,14,21,Christian Ponder kneels for -1 yards,2.390,1.710
4,1:07,2,11,CHI 49,14,21,Christian Ponder kneels for -1 yards,1.710,0.890
4,0:38,3,12,,14,21,Christian Ponder kneels for -1 yards,0.890,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
