#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:56,CLE 13,4,2:01,23,Punt
2,1,5:03,CLE 39,6,2:15,61,Touchdown
3,1,0:50,CLE 19,10,5:26,41,Punt
4,2,8:44,CLE 37,5,3:09,63,Touchdown
5,2,1:33,CLE 47,4,1:07,14,Interception
6,2,0:18,TAM 49,2,0:18,5,Missed FG
7,3,15:00,CLE 18,6,4:07,68,Fumble
8,3,9:20,CLE 39,3,1:25,-10,Punt
9,3,4:46,CLE 29,3,1:35,4,Punt
10,3,0:11,CLE 22,3,1:44,6,Punt
11,4,10:47,CLE 7,3,2:10,3,Punt
12,4,6:45,CLE 6,3,0:28,0,Interception
13,4,2:16,CLE 3,6,1:20,11,Downs
14,4,0:34,CLE 11,4,0:34,31,End of Game
