Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
1,0:32,1,15,IND 42,23,0,Peyton Manning pass complete short middle to Joseph Addai for 17 yards (tackle by Ray Lewis),1.730,2.850
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 41,23,0,Joseph Addai right guard for 3 yards (tackle by Terrell Suggs and Kyle Boller),2.850,2.710
2,14:18,2,7,BAL 38,23,0,Peyton Manning pass complete short left to Dallas Clark for 15 yards (tackle by Derrick Martin),2.710,4.040
2,13:33,1,10,BAL 23,23,0,Joseph Addai left tackle for 6 yards (tackle by Bart Scott),4.040,4.380
2,12:47,,,,23,0,Timeout #1 by Indianapolis Colts,0.000,4.380
2,12:47,2,4,BAL 17,23,0,Peyton Manning pass complete short right to Anthony Gonzalez for 6 yards (tackle by Corey Ivy),4.380,4.840
2,12:04,1,10,BAL 11,29,0,"Joseph Addai left end for 11 yards, touchdown",4.840,7.000
2,,,,BAL 2,30,0,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,30,6,"Adam Vinatieri kicks off 64 yards, returned by Yamon Figurs for 94 yards, touchdown",0.000,7.000
2,,,,IND 2,30,7,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,30,7,"Rhys Lloyd kicks off 66 yards, returned by T.J. Rushing for 21 yards (tackle by Jamaine Winborne)",0.000,-0.610
2,11:38,1,10,IND 25,30,7,Joseph Addai up the middle for 3 yards (tackle by Dwan Edwards and Haloti Ngata),0.610,0.470
2,10:56,2,7,IND 28,30,7,Peyton Manning pass incomplete short right intended for Anthony Gonzalez (defended by David Pittman),0.470,-0.230
2,10:51,3,7,IND 28,30,7,Joseph Addai left guard for 2 yards (tackle by Terrell Suggs and Ray Lewis),-0.230,-1.370
2,10:08,4,5,IND 30,30,7,Hunter Smith punts 47 yards,-1.370,-0.480
2,9:54,1,10,BAL 23,30,7,Willis McGahee left guard for -3 yards (tackle by Freddie Keiaho),0.480,-0.470
2,9:18,2,13,BAL 20,30,7,Kyle Boller right end for 3 yards (tackle by Gary Brackett),-0.470,-0.760
2,8:50,3,10,BAL 23,30,7,Kyle Boller pass incomplete short middle intended for Derrick Mason,-0.760,-1.830
2,8:44,4,10,BAL 23,30,7,"Sam Koch punts 35 yards. Penalty on Kelvin Hayden: Offensive Holding, 10 yards",-1.830,-1.070
2,8:36,1,10,IND 32,30,7,Joseph Addai left end for -2 yards (tackle by Haloti Ngata),1.070,0.260
2,7:52,2,12,IND 30,30,7,Peyton Manning pass incomplete short middle intended for Dallas Clark (defended by Ed Reed),0.260,-0.430
2,7:45,3,12,IND 30,30,7,Peyton Manning pass complete short right to Joseph Addai for 13 yards (tackle by Bart Scott),-0.430,1.800
2,7:14,1,10,IND 43,30,7,Joseph Addai right guard for no gain (tackle by Terrell Suggs),1.800,1.250
2,6:30,2,10,IND 43,36,7,"Peyton Manning pass complete deep right to Anthony Gonzalez for 57 yards, touchdown",1.250,7.000
2,,,,BAL 2,37,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,37,7,"Adam Vinatieri kicks off 55 yards, returned by Yamon Figurs for 32 yards (tackle by T.J. Rushing)",0.000,2.060
2,6:11,1,10,BAL 47,37,7,Kyle Boller pass complete short left to Daniel Wilcox for 1 yard (tackle by Gary Brackett),2.060,1.650
2,5:33,2,9,BAL 48,37,7,Kyle Boller pass incomplete deep right intended for Mark Clayton is intercepted by Kelvin Hayden at IND-34 and returned for 20 yards (tackle by Le'Ron McClain),1.650,-2.520
2,5:22,1,10,BAL 46,37,7,Kenton Keith left guard for no gain (tackle by Haloti Ngata and Terrell Suggs),2.520,1.980
2,4:39,2,10,BAL 46,37,7,Kenton Keith left guard for 12 yards (tackle by Derrick Martin),1.980,3.310
2,3:39,1,10,BAL 34,37,7,Kenton Keith right guard for 3 yards (tackle by Dawan Landry and Dwan Edwards),3.310,3.180
2,3:10,2,7,BAL 31,37,7,Kenton Keith right tackle for no gain (tackle by Bart Scott and Ed Reed),3.180,2.480
2,2:26,3,7,BAL 31,37,7,Kenton Keith right end for 1 yard (tackle by Antwan Barnes and Ray Lewis),2.480,1.430
2,2:00,4,6,BAL 30,37,7,Hunter Smith punts 26 yards,1.430,0.380
2,1:51,1,10,BAL 4,37,7,Musa Smith up the middle for 2 yards (tackle by Josh Thomas),-0.380,-0.630
2,1:27,2,8,BAL 6,37,7,Kyle Boller pass complete short right to Mark Clayton for 7 yards (tackle by Kelvin Hayden),-0.630,-0.370
2,0:51,3,1,BAL 13,37,7,Kyle Boller for 4 yards (tackle by Kelvin Hayden),-0.370,-0.060
2,0:44,1,10,BAL 17,37,7,"Penalty on Derrick Mason: False Start, 5 yards (no play)",-0.060,-0.510
2,0:44,1,15,BAL 12,37,7,Kyle Boller sacked by Dan Klecko for -9 yards,-0.510,-1.800
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,37,7,"Adam Vinatieri kicks off 59 yards, returned by Yamon Figurs for 28 yards (tackle by Darrell Reid)",0.000,1.530
3,14:55,1,10,BAL 39,37,7,Willis McGahee right tackle for 4 yards (tackle by Bob Sanders),1.530,1.530
3,14:21,2,6,BAL 43,37,7,Willis McGahee right guard for -1 yards (tackle by Bob Sanders),1.530,0.700
3,13:42,3,7,BAL 42,37,7,"Kyle Boller sacked by Jeff Charleston for -10 yards. Kyle Boller fumbles (forced by Jeff Charleston), recovered by Keyunta Dawson at BAL-42 (tackle by Jason Brown)",0.700,-2.790
3,13:29,1,10,BAL 42,37,7,Joseph Addai right end for 2 yards (tackle by Bart Scott),2.790,2.510
3,12:43,2,8,BAL 40,43,7,"Peyton Manning pass complete deep right to Anthony Gonzalez for 40 yards, touchdown",2.510,7.000
3,,,,BAL 2,44,7,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,44,7,"Adam Vinatieri kicks off 52 yards, returned by Yamon Figurs for 11 yards (tackle by Ramon Guzman)",0.000,0.870
3,12:37,1,10,BAL 29,44,7,Kyle Boller pass complete deep left to Derrick Mason for 18 yards (tackle by Gary Brackett),0.870,2.060
3,11:54,1,10,BAL 47,44,7,Willis McGahee right guard for 2 yards (tackle by Bob Sanders and Quinn Pitcock),2.060,1.790
3,11:19,2,8,BAL 49,44,7,"Willis McGahee up the middle for 4 yards (tackle by Bob Sanders and Gary Brackett). Penalty on Jeff Charleston: Face Mask (15 Yards), 15 yards",1.790,3.450
3,10:55,1,10,IND 32,44,7,Kyle Boller pass complete deep left to Mark Clayton for 29 yards (tackle by Bob Sanders),3.450,6.510
3,10:23,1,3,IND 3,44,7,Willis McGahee right end for -2 yards (tackle by Bob Sanders and Devin Aromashodu),6.510,5.150
3,9:40,2,5,IND 5,44,7,Kyle Boller sacked by Quinn Pitcock for -2 yards,5.150,3.810
3,9:02,3,7,IND 7,44,7,Kyle Boller pass complete short middle to Willis McGahee for no gain,3.810,2.970
3,8:22,4,7,IND 7,44,7,Kyle Boller pass incomplete short middle intended for Mark Clayton is intercepted by Gary Brackett and returned for 25 yards (tackle by Daniel Wilcox),2.970,-0.150
3,8:10,1,10,IND 19,44,7,--,0.150,-0.390
3,8:10,1,15,IND 14,44,7,Jim Sorgi pass complete short left to Devin Aromashodu for 10 yards (tackle by Dawan Landry),-0.390,0.340
3,7:23,,,,44,7,Timeout #1 by Indianapolis Colts,0.000,0.340
3,7:23,2,5,IND 24,44,7,Clifton Dawson left guard for 1 yard (tackle by Kelly Gregg and Amon Gordon),0.340,-0.290
3,6:43,3,4,IND 25,44,7,Jim Sorgi pass incomplete short left intended for Anthony Gonzalez (defended by Ronnie Prude),-0.290,-1.700
3,6:37,4,4,IND 25,44,7,"Hunter Smith punts 38 yards, fair catch by Yamon Figurs",-1.700,-1.400
3,6:30,1,10,BAL 37,44,7,Kyle Boller pass complete short right to Mark Clayton for 11 yards (tackle by Clint Session),1.400,2.130
3,5:56,1,10,BAL 48,44,7,Kyle Boller pass complete short left to Willis McGahee for -3 yards (tackle by Josh Thomas),2.130,1.180
3,5:16,2,13,BAL 45,44,7,Kyle Boller pass complete short left to Mark Clayton for 14 yards (tackle by Tyjuan Hagler),1.180,2.850
3,4:37,1,10,IND 41,44,7,Willis McGahee left end for 7 yards (tackle by Clint Session and Matt Giordano),2.850,3.250
3,3:58,2,3,IND 34,44,7,Willis McGahee right guard for 1 yard (tackle by Freddie Keiaho and Jeff Charleston),3.250,2.680
3,3:22,3,2,IND 33,44,7,Willis McGahee right end for 5 yards (tackle by Freddie Keiaho and Melvin Bullitt),2.680,3.710
3,2:41,1,10,IND 28,44,7,Kyle Boller pass complete short middle to Willis McGahee for 7 yards (tackle by Clint Session),3.710,4.110
3,2:01,2,3,IND 21,44,7,Musa Smith right end for 1 yard (tackle by Melvin Bullitt and Freddie Keiaho),4.110,3.530
3,1:24,3,2,IND 20,44,7,Kyle Boller pass complete short right to Mark Clayton for 7 yards (tackle by Melvin Bullitt),3.530,4.710
3,0:56,1,10,IND 13,44,7,Kyle Boller pass complete short left to Derrick Mason for 4 yards (tackle by Tim Jennings),4.710,4.770
3,0:11,2,6,IND 9,44,7,Kyle Boller pass complete short left to Willis McGahee for 4 yards (tackle by Melvin Bullitt),4.770,4.780
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,IND 5,44,7,Willis McGahee right end for 1 yard (tackle by Jeff Charleston),4.780,3.040
4,14:15,4,1,IND 4,44,13,"Kyle Boller pass complete short left to Devard Darling for 4 yards, touchdown",3.040,7.000
4,,,,,44,13,"Two Point Attempt: Kyle Boller pass incomplete intended for Devard Darling, conversion fails. Penalty on Freddie Keiaho: Delay of Game, 5 yards",1.000,-1.000
4,,,,BAL 35,44,13,"Rhys Lloyd kicks off 64 yards, returned by T.J. Rushing for 22 yards (tackle by Gary Stills)",0.000,-0.480
4,14:03,1,10,IND 23,44,13,Clifton Dawson left guard for 3 yards (tackle by Kelly Gregg and Ray Lewis),0.480,0.340
4,13:19,2,7,IND 26,44,13,Jim Sorgi pass complete short left to Clifton Dawson for 6 yards (tackle by Bart Scott),0.340,0.430
4,12:34,3,1,IND 32,44,13,Clifton Dawson right guard for no gain (tackle by Kelly Gregg and Jarret Johnson),0.430,-1.240
4,11:53,4,1,IND 32,44,13,"Hunter Smith punts 41 yards, returned by Yamon Figurs for no gain",-1.240,-0.740
4,11:44,1,10,BAL 27,44,13,Kyle Boller for 8 yards (tackle by Rocky Boiman),0.740,1.280
4,11:04,2,2,BAL 35,44,13,Willis McGahee up the middle for 1 yard (tackle by Melvin Bullitt),1.280,0.700
4,10:26,3,1,BAL 36,44,13,Kyle Boller up the middle for 2 yards (tackle by Rocky Boiman and Edward Johnson),0.700,1.470
4,9:45,1,10,BAL 38,44,13,"Kyle Boller pass incomplete deep right intended for Derrick Mason. Penalty on Michael Coe: Defensive Pass Interference, 37 yards (no play)",1.470,3.910
4,9:38,1,10,IND 25,44,13,Kyle Boller pass incomplete deep left intended for Derrick Mason (defended by Tim Jennings),3.910,3.360
4,9:33,2,10,IND 25,44,13,Kyle Boller pass complete short middle to Daniel Wilcox for 7 yards (tackle by Rocky Boiman),3.360,3.660
4,8:58,3,3,IND 18,44,13,Kyle Boller pass incomplete short middle intended for Quinn Sypniewski,3.660,2.350
4,8:51,4,3,IND 18,44,13,Kyle Boller pass complete short right to Mark Clayton for 5 yards (tackle by Rocky Boiman),2.350,4.710
4,8:11,1,10,IND 13,44,13,Mike Anderson up the middle for 5 yards (tackle by Rocky Boiman),4.710,4.960
4,7:36,2,5,IND 8,44,13,Kyle Boller sacked by Quinn Pitcock for -9 yards,4.960,2.880
4,7:05,3,14,IND 17,44,13,Kyle Boller pass complete short left to Derrick Mason for 8 yards (tackle by Tim Jennings),2.880,2.850
4,6:24,4,6,IND 9,44,13,Kyle Boller up the middle for 3 yards (tackle by Ramon Guzman),2.850,0.380
4,6:16,1,10,IND 6,44,13,Clifton Dawson left guard for 4 yards (tackle by Dawan Landry and Derrick Martin),-0.380,-0.490
4,5:28,2,6,IND 10,44,13,Clifton Dawson right guard for 2 yards (tackle by Amon Gordon and Dwan Edwards),-0.490,-0.720
4,4:44,3,4,IND 12,44,13,Jim Sorgi pass complete short right to Anthony Gonzalez for 10 yards (tackle by Ray Lewis),-0.720,0.410
4,4:00,1,10,IND 22,44,13,Clifton Dawson up the middle for 5 yards (tackle by Ray Lewis),0.410,0.540
4,3:17,2,5,IND 27,44,13,Clifton Dawson right end for -2 yards (tackle by Dwan Edwards),0.540,-0.430
4,2:33,3,7,IND 25,44,13,Jim Sorgi pass incomplete short left intended for Devin Aromashodu (defended by Derrick Martin),-0.430,-1.700
4,2:28,4,7,IND 25,44,13,Hunter Smith punts 16 yards,-1.700,-2.850
4,2:21,1,10,IND 41,44,13,Mike Anderson up the middle for 2 yards (tackle by Keyunta Dawson and Rocky Boiman),2.850,2.580
4,2:10,,,,44,13,Timeout #1 by Baltimore Ravens,0.000,2.580
4,2:10,2,8,IND 39,44,13,Troy Smith pass incomplete deep middle intended for Yamon Figurs,2.580,1.880
4,2:03,3,8,IND 39,44,13,Troy Smith pass complete short left to Mark Clayton for 17 yards (tackle by Clint Session),1.880,4.110
4,1:58,1,10,IND 22,44,13,Troy Smith pass complete short left to Mike Anderson for 5 yards (tackle by Tim Jennings),4.110,4.290
4,1:23,2,5,IND 17,44,13,Troy Smith pass complete short right to Matt Willis for 11 yards (tackle by T.J. Rushing),4.290,5.830
4,1:09,,,,44,13,Timeout #2 by Baltimore Ravens,0.000,5.830
4,1:09,1,6,IND 6,44,13,Troy Smith pass incomplete short middle intended for Daniel Wilcox (defended by Rocky Boiman),5.830,4.950
4,1:05,2,6,IND 6,44,19,"Troy Smith left guard for 6 yards, touchdown",4.950,7.000
4,,,,IND 2,44,20,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,44,20,"Matt Stover kicks onside 11 yards, recovered by Jeff Charleston",0.000,2.850
4,0:59,1,10,BAL 41,44,20,Jim Sorgi kneels for -1 yards,2.850,2.170
4,0:36,2,11,BAL 42,44,20,Jim Sorgi kneels for -1 yards,2.170,1.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
