Quarter,Time,Down,ToGo,Location,OAK,BUF,Detail,EPB,EPA
1,1:53,1,10,BUF 43,0,0,Rich Gannon pass incomplete intended for Jerry Rice (defended by Nate Clements),2.720,2.180
1,1:48,2,10,BUF 43,0,0,Rich Gannon pass incomplete intended for Jerry Rice,2.180,1.490
1,1:44,3,10,BUF 43,0,0,Rich Gannon for 24 yards,1.490,4.310
1,1:11,1,10,BUF 19,0,0,"Tyrone Wheatley right tackle for 3 yards (tackle by Pat Williams). Penalty on Jon Ritchie: Offensive Holding, 10 yards (no play)",4.310,3.640
1,0:46,1,20,BUF 29,6,0,"Rich Gannon pass complete to Jerry Porter for 29 yards, touchdown",3.640,7.000
1,0:46,,,BUF 29,7,0,Sebastian Janikowski kicks extra point good,0.000,0.000
1,0:46,,,OAK 30,7,0,"Sebastian Janikowski kicks off 75 yards, touchback",0.000,0.280
1,0:39,1,10,BUF 20,7,0,Drew Bledsoe pass complete to Eric Moulds for 9 yards (tackle by Tory James),0.280,0.950
1,0:03,2,1,BUF 29,7,0,Travis Henry left guard for 29 yards (tackle by Derrick Gibson),0.950,2.790
Quarter,Time,Down,ToGo,Location,OAK,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,OAK 42,7,0,Travis Henry right tackle for 1 yard (tackle by Derrick Gibson and Napoleon Harris),2.790,2.380
2,14:16,2,9,OAK 41,7,0,Drew Bledsoe pass complete to Travis Henry for 8 yards (tackle by Phillip Buchanon),2.380,2.740
2,13:40,3,1,OAK 33,7,0,Drew Bledsoe pass complete to Peerless Price for 12 yards (tackle by Derrick Gibson),2.740,4.170
2,12:52,1,10,OAK 21,7,0,Drew Bledsoe pass incomplete intended for Peerless Price,4.170,3.630
2,12:47,2,10,OAK 21,7,0,Drew Bledsoe pass complete to Larry Centers for 5 yards (tackle by Eric Barton),3.630,3.630
2,12:06,3,5,OAK 16,7,0,Drew Bledsoe pass complete to Peerless Price for 10 yards (tackle by Anthony Dorsett),3.630,5.830
2,11:21,1,6,OAK 6,7,0,Travis Henry left tackle for -2 yards (tackle by Rod Woodson and Anthony Dorsett),5.830,4.570
2,10:35,2,8,OAK 8,7,0,Drew Bledsoe pass complete to Dave Moore for 6 yards (tackle by Rod Woodson),4.570,4.950
2,9:53,3,2,OAK 2,7,6,"Drew Bledsoe pass complete to Peerless Price for 2 yards, touchdown",4.950,7.000
2,9:53,,,OAK 2,7,7,Mike Hollis kicks extra point good,0.000,0.000
2,9:53,,,BUF 30,7,7,"Mike Hollis kicks off 60 yards, returned by Derek Combs for 20 yards (tackle by Jason Bostic)",0.000,0.940
2,9:41,1,10,OAK 30,7,7,Rich Gannon pass complete to Jerry Rice for 33 yards (tackle by Nate Clements),0.940,3.120
2,9:41,1,10,BUF 37,7,7,Rich Gannon pass incomplete intended for Tim Brown,3.120,2.570
2,9:29,2,10,BUF 37,7,7,Charlie Garner middle for 35 yards (tackle by Chris Watson),2.570,6.740
2,8:49,1,2,BUF 2,7,7,Zack Crockett middle for 1 yard (tackle by Kendrick Office and DaShon Polk),6.740,5.910
2,8:17,2,1,BUF 1,13,7,"Rich Gannon left end for 1 yard, touchdown. Penalty on Eddie Robinson: Defensive Holding (Declined)",5.910,7.000
2,8:17,,,BUF 1,14,7,Sebastian Janikowski kicks extra point good,0.000,0.000
2,8:17,,,OAK 30,14,7,"Sebastian Janikowski kicks off 74 yards, touchback",0.000,0.280
2,8:11,1,10,BUF 20,14,7,"Drew Bledsoe pass incomplete intended for Peerless Price. Penalty on Phillip Buchanon: Defensive Pass Interference, 41 yards (no play)",0.280,2.980
2,8:03,1,10,OAK 39,14,7,Drew Bledsoe pass incomplete intended for Dave Moore,2.980,2.440
2,7:58,2,10,OAK 39,14,7,"Penalty on BUF: Delay of Game, 5 yards (no play)",2.440,1.770
2,7:58,2,15,OAK 44,14,7,Drew Bledsoe pass complete to Josh Reed for 4 yards (tackle by Terrance Shaw),1.770,1.620
2,7:22,3,11,OAK 40,14,7,Drew Bledsoe pass complete to Josh Reed for 38 yards (tackle by Derrick Gibson),1.620,6.740
2,6:48,1,2,OAK 2,14,13,"Drew Bledsoe pass complete to Dave Moore for 2 yards, touchdown. Penalty on OAK: Defensive Offside (Declined)",6.740,7.000
2,6:48,,,OAK 2,14,14,Mike Hollis kicks extra point good,0.000,0.000
2,6:48,,,BUF 30,14,14,"Mike Hollis kicks off 59 yards, returned by Terry Kirby for 14 yards (tackle by Anthony Denman)",0.000,0.610
2,6:36,1,10,OAK 25,14,14,Rich Gannon pass incomplete intended for Jerry Rice,0.610,0.060
2,6:30,2,10,OAK 25,14,14,Charlie Garner left guard for 8 yards (tackle by Pierson Prioleau and Chidi Ahanotu),0.060,0.430
2,5:50,3,2,OAK 33,14,14,Rich Gannon pass complete to Jerry Porter for 25 yards (tackle by Coy Wire),0.430,2.790
2,5:25,1,10,BUF 42,14,14,Rich Gannon pass complete to Jerry Porter for 6 yards (tackle by Eddie Robinson and Nate Clements),2.790,3.050
2,4:46,2,4,BUF 36,20,14,"Charlie Garner right end for 36 yards, touchdown",3.050,7.000
2,4:46,,,BUF 36,21,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,4:46,,,OAK 30,21,14,"Sebastian Janikowski kicks off 76 yards, touchback",0.000,0.280
2,4:38,1,10,BUF 20,21,14,Drew Bledsoe pass complete to Travis Henry for 6 yards (tackle by Napoleon Harris),0.280,0.540
2,4:04,2,4,BUF 26,21,14,"Drew Bledsoe sacked by Eric Barton for -7 yards. Drew Bledsoe fumbles (forced by Eric Barton), recovered by Mike Williams at BUF-21. Penalty on Ruben Brown: Illegal Use of Hands (Declined)",0.540,-0.820
2,3:38,3,9,BUF 21,21,14,Drew Bledsoe sacked by Tony Bryant and Bill Romanowski for -1 yards,-0.820,-2.030
2,3:00,4,10,BUF 20,21,14,"Brian Moorman punts 46 yards, returned by Phillip Buchanon for no gain",-2.030,-1.200
2,2:49,1,10,OAK 34,21,14,Terry Kirby left end for 5 yards (tackle by Aaron Schobel),1.200,1.330
2,2:12,2,5,OAK 39,21,14,Terry Kirby right tackle for 5 yards (tackle by London Fletcher and Aaron Schobel),1.330,1.860
2,2:00,1,10,OAK 44,21,14,Rich Gannon pass incomplete intended for Jerry Rice,1.860,1.320
2,1:55,2,10,OAK 44,21,14,Rich Gannon pass incomplete intended for Charlie Garner,1.320,0.630
2,1:50,3,10,OAK 44,21,14,Rich Gannon pass incomplete intended for Jerry Rice (defended by Chris Watson),0.630,-0.460
2,1:44,4,10,OAK 44,21,14,"Shane Lechler punts 53 yards. Penalty on Kendrick Office: Defensive Holding, 1 yards",-0.460,0.380
2,1:32,1,10,BUF 2,21,14,Drew Bledsoe pass incomplete intended for Peerless Price,-0.380,-0.780
2,1:27,2,10,BUF 2,21,14,Drew Bledsoe pass complete to Peerless Price for 14 yards (tackle by Phillip Buchanon),-0.780,-0.140
2,1:04,1,10,BUF 16,21,14,Drew Bledsoe pass complete to Peerless Price for 54 yards (tackle by Rod Woodson),-0.140,3.580
2,0:54,1,10,BUF 16,,,Timeout #1 by Buffalo Bills,-0.140,3.580
2,0:54,1,10,OAK 30,21,14,Drew Bledsoe pass complete to Larry Centers for 25 yards (tackle by Rod Woodson),3.580,6.060
2,0:46,1,5,OAK 5,21,20,"Larry Centers right guard for 5 yards, touchdown",6.060,7.000
2,0:46,,,OAK 5,21,21,Mike Hollis kicks extra point good,0.000,0.000
2,0:46,,,BUF 30,21,21,"Mike Hollis kicks off 59 yards, returned by Derek Combs for 3 yards (tackle by Charles Johnson)",0.000,-0.280
2,0:37,1,10,OAK 14,21,21,Rich Gannon kneels for no gain,-0.280,-0.750
2,0:28,1,10,OAK 14,,,Timeout #2 by Buffalo Bills,-0.280,-0.750
2,0:28,2,10,OAK 14,21,21,Rich Gannon kneels for -2 yards,-0.750,-1.650
2,0:25,2,10,OAK 14,,,Timeout #3 by Buffalo Bills,-0.750,-1.650
2,0:25,3,12,OAK 12,21,21,Rich Gannon kneels for -1 yards,-1.650,-2.490
Quarter,Time,Down,ToGo,Location,OAK,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,21,21,"Sebastian Janikowski kicks off 60 yards, returned by Charlie Rogers for 16 yards (tackle by Derek Combs)",0.000,0.670
3,14:54,1,10,BUF 26,21,21,Travis Henry middle for 11 yards (tackle by Phillip Buchanon and Napoleon Harris),0.670,1.400
3,14:20,1,10,BUF 37,21,21,Drew Bledsoe pass complete to Travis Henry for 16 yards (tackle by Bill Romanowski),1.400,2.460
3,13:43,1,10,OAK 47,21,21,Drew Bledsoe pass complete to Eric Moulds for 13 yards (tackle by DeLawrence Grant),2.460,3.310
3,13:15,1,10,OAK 34,21,21,Travis Henry middle for 2 yards (tackle by John Parrella),3.310,3.040
3,12:36,2,8,OAK 32,21,21,"Penalty on Tony Bryant: Encroachment, 4 yards (no play)",3.040,3.580
3,12:19,2,4,OAK 28,21,21,Travis Henry left tackle for 8 yards (tackle by Derrick Gibson),3.580,4.240
3,11:40,1,10,OAK 20,21,21,Drew Bledsoe pass complete to Dave Moore for 5 yards (tackle by Derrick Gibson),4.240,4.450
3,11:02,2,5,OAK 15,21,21,Travis Henry left guard for 3 yards (tackle by Bill Romanowski and Chris Cooper),4.450,4.340
3,10:19,3,2,OAK 12,21,21,Drew Bledsoe pass incomplete intended for Josh Reed,4.340,2.760
3,10:14,4,2,OAK 12,21,24,Mike Hollis 30 yard field goal good,2.760,3.000
3,10:14,,,BUF 25,21,24,"Mike Hollis kicks off 58 yards, returned by Terry Kirby for 20 yards (tackle by Jason Bostic)",0.000,1.400
3,9:58,1,10,OAK 37,21,24,Rich Gannon pass incomplete intended for Jerry Porter,1.400,0.860
3,9:54,2,10,OAK 37,21,24,Charlie Garner middle for 4 yards (tackle by Aaron Schobel and Pierson Prioleau),0.860,0.700
3,9:09,2,10,OAK 37,,,Timeout #1 by Oakland Raiders,0.860,0.700
3,9:09,3,6,OAK 41,21,24,Rich Gannon sacked by Aaron Schobel for -4 yards,0.700,-0.910
3,8:43,4,10,OAK 37,21,24,"Shane Lechler punts 45 yards, returned by Charlie Rogers for 8 yards (tackle by Adam Treu)",-0.910,-0.670
3,8:36,1,10,BUF 26,21,24,Drew Bledsoe pass incomplete intended for Eric Moulds is intercepted by Tory James at BUF-40 and returned for 8 yards,0.670,-3.450
3,8:29,1,10,BUF 32,21,24,Rich Gannon pass complete to Roland Williams for 14 yards (tackle by Nate Clements),3.450,4.370
3,7:50,1,10,BUF 18,21,24,Rich Gannon pass complete to Jerry Porter for 9 yards (tackle by London Fletcher),4.370,5.420
3,7:16,2,1,BUF 9,21,24,"Penalty on Aaron Schobel: Delay of Game, 5 yards (no play)",5.420,6.280
3,6:55,1,4,BUF 4,21,24,Tyrone Wheatley right guard for 3 yards (tackle by London Fletcher and Coy Wire),6.280,5.910
3,6:20,2,1,BUF 1,27,24,"Zack Crockett left guard for 1 yard, touchdown",5.910,7.000
3,6:20,,,BUF 1,28,24,Sebastian Janikowski kicks extra point good,0.000,0.000
3,6:20,,,OAK 30,28,24,"Sebastian Janikowski kicks off 74 yards, touchback",0.000,0.280
3,6:17,1,10,BUF 20,28,24,Drew Bledsoe pass complete to Dave Moore for 13 yards (tackle by Napoleon Harris),0.280,1.140
3,5:38,1,10,BUF 33,28,24,"Drew Bledsoe pass complete to Travis Henry for 8 yards (tackle by Bill Romanowski and Napoleon Harris). Penalty on Derrick Gibson: Face Mask (15 Yards), 15 yards",1.140,2.650
3,5:09,1,10,OAK 44,28,24,Travis Henry right guard for no gain (tackle by Eric Barton),2.650,2.110
3,4:28,2,10,OAK 44,28,24,Drew Bledsoe pass complete to Eric Moulds for 13 yards (tackle by Rod Woodson),2.110,3.510
3,3:46,1,10,OAK 31,28,24,Drew Bledsoe pass complete to Travis Henry for 8 yards (tackle by Napoleon Harris),3.510,4.050
3,3:02,2,2,OAK 23,28,24,Drew Bledsoe pass incomplete intended for Dave Moore,4.050,3.340
3,2:57,3,2,OAK 23,28,24,Drew Bledsoe pass complete to Eric Moulds for 21 yards (tackle by Tory James),3.340,6.740
3,2:24,1,2,OAK 2,28,30,"Travis Henry left guard for 2 yards, touchdown",6.740,7.000
3,2:24,,,OAK 2,28,31,Mike Hollis kicks extra point good,0.000,0.000
3,2:24,,,BUF 30,28,31,"Mike Hollis kicks off 57 yards, returned by Terry Kirby for 15 yards (tackle by Josh Reed)",0.000,0.810
3,2:14,1,10,OAK 28,28,31,"Rich Gannon right guard for 2 yards (tackle by London Fletcher). Penalty on London Fletcher: Personal Foul, 15 yards",0.810,1.930
3,1:41,1,10,OAK 45,28,31,Rich Gannon pass complete to Jerry Rice for 12 yards (tackle by Antoine Winfield),1.930,2.720
3,1:21,1,10,BUF 43,28,31,Rich Gannon pass incomplete intended for Jerry Rice,2.720,2.180
3,1:12,2,10,BUF 43,28,31,Rich Gannon pass complete to Terry Kirby for no gain,2.180,1.490
3,0:31,3,10,BUF 43,28,31,Rich Gannon pass incomplete intended for Jerry Porter,1.490,0.400
3,0:26,4,10,BUF 43,28,31,"Shane Lechler punts 43 yards, touchback",0.400,-0.280
3,0:15,1,10,BUF 20,28,31,Drew Bledsoe pass incomplete intended for Eric Moulds,0.280,-0.270
3,0:08,2,10,BUF 20,28,31,Travis Henry left guard for -2 yards (tackle by Trace Armstrong),-0.270,-1.330
Quarter,Time,Down,ToGo,Location,OAK,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,BUF 18,28,31,Drew Bledsoe pass complete to Eric Moulds for 22 yards (tackle by Rod Woodson),-1.330,1.600
4,14:36,1,10,BUF 40,28,31,Travis Henry left tackle for 3 yards (tackle by Tony Bryant and Chris Cooper),1.600,1.460
4,13:56,2,7,BUF 43,28,31,Drew Bledsoe pass complete to Travis Henry for 1 yard (tackle by Derrick Gibson),1.460,0.890
4,13:13,3,6,BUF 44,28,31,Drew Bledsoe pass incomplete intended for Josh Reed,0.890,-0.460
4,13:06,4,6,BUF 44,28,31,"Brian Moorman punts 56 yards, touchback",-0.460,-0.280
4,12:52,1,10,OAK 20,28,31,Rich Gannon pass complete to Jerry Porter for 7 yards (tackle by London Fletcher and Eddie Robinson),0.280,0.680
4,12:16,2,3,OAK 27,28,31,Rich Gannon pass complete to Charlie Garner for 9 yards (tackle by Aaron Schobel and London Fletcher),0.680,1.330
4,11:35,1,10,OAK 36,28,31,Rich Gannon pass incomplete intended for Jerry Rice,1.330,0.790
4,11:28,2,10,OAK 36,28,31,"Penalty on OAK: Delay of Game, 5 yards (no play)",0.790,0.120
4,11:28,2,15,OAK 31,34,31,"Rich Gannon pass complete to Charlie Garner for 69 yards, touchdown",0.120,7.000
4,11:28,,,BUF 31,35,31,Sebastian Janikowski kicks extra point good,0.000,0.000
4,11:28,,,OAK 30,35,31,"Sebastian Janikowski kicks off 75 yards, touchback",0.000,0.280
4,11:18,1,10,BUF 20,35,31,Drew Bledsoe pass incomplete intended for Travis Henry,0.280,-0.270
4,11:13,2,10,BUF 20,35,31,Drew Bledsoe pass complete to Peerless Price for 19 yards (tackle by Derrick Gibson),-0.270,1.530
4,10:46,1,10,BUF 39,35,31,Travis Henry left end for 2 yards (tackle by Napoleon Harris),1.530,1.260
4,10:11,1,10,BUF 39,,,Timeout #1 by Buffalo Bills,1.530,1.260
4,10:11,2,8,BUF 41,35,31,Drew Bledsoe pass complete to Josh Reed for 17 yards (tackle by Anthony Dorsett),1.260,2.790
4,9:33,1,10,OAK 42,35,31,Drew Bledsoe pass complete to Eric Moulds for 13 yards (tackle by Phillip Buchanon),2.790,3.640
4,9:09,1,10,OAK 29,35,31,Travis Henry left guard for 2 yards (tackle by Kenyon Coleman and Eric Barton),3.640,3.370
4,8:29,2,8,OAK 27,35,31,Drew Bledsoe pass incomplete intended for Peerless Price (defended by Phillip Buchanon),3.370,2.680
4,8:21,3,8,OAK 27,41,31,"Drew Bledsoe pass incomplete intended for Peerless Price is intercepted by Phillip Buchanon at OAK-19 and returned for 81 yards, touchdown",2.680,-7.000
4,8:02,,,BUF 27,42,31,Sebastian Janikowski kicks extra point good,0.000,0.000
4,8:02,,,OAK 30,42,31,"Sebastian Janikowski kicks off 72 yards, returned by Charlie Rogers for 19 yards (tackle by Eric Johnson)",0.000,-0.060
4,7:56,1,10,BUF 17,42,31,Drew Bledsoe sacked by DeLawrence Grant for -4 yards,-0.060,-1.060
4,7:27,2,14,BUF 13,42,31,Drew Bledsoe sacked by Bill Romanowski for -8 yards,-1.060,-2.820
4,6:55,3,22,BUF 5,42,31,Drew Bledsoe pass incomplete intended for Eric Moulds,-2.820,-2.490
4,6:47,4,22,BUF 5,42,31,"Brian Moorman punts 53 yards, returned by Phillip Buchanon for no gain. Penalty on Clarence Love: Illegal Block Above the Waist, 10 yards",-2.490,-1.070
4,6:32,1,10,OAK 32,42,31,Rich Gannon pass complete to Jerry Rice for 12 yards (tackle by Antoine Winfield),1.070,1.860
4,5:55,1,10,OAK 44,42,31,Tyrone Wheatley left tackle for no gain (tackle by Pat Williams and Eddie Robinson),1.860,1.320
4,5:15,2,10,OAK 44,42,31,Rich Gannon pass complete to Jerry Porter for 36 yards (tackle by Pierson Prioleau),1.320,4.240
4,4:26,1,10,BUF 20,48,31,"Rich Gannon pass complete to Jerry Rice for 20 yards, touchdown",4.240,7.000
4,4:26,,,BUF 20,49,31,Sebastian Janikowski kicks extra point good,0.000,0.000
4,4:26,,,OAK 30,49,31,"Sebastian Janikowski kicks off 56 yards, returned by Charlie Rogers for 19 yards (tackle by Travian Smith)",0.000,1.140
4,4:12,1,10,BUF 33,49,31,Drew Bledsoe pass complete to Jay Riemersma for 17 yards,1.140,2.260
4,4:05,1,10,,49,31,Drew Bledsoe pass incomplete intended for Eric Moulds,2.260,1.710
4,3:58,2,10,,49,31,Drew Bledsoe for 6 yards,1.710,1.820
4,3:50,3,4,OAK 44,49,31,Drew Bledsoe for 11 yards (tackle by Trace Armstrong). Penalty on Chris Cooper: Defensive Offside (Declined),1.820,3.380
4,3:38,1,10,OAK 33,49,31,Drew Bledsoe pass incomplete intended for Jay Riemersma (defended by Napoleon Harris),3.380,2.840
4,3:32,2,10,OAK 33,49,31,Drew Bledsoe pass incomplete intended for Jay Riemersma,2.840,2.150
4,3:28,3,10,OAK 33,49,31,"Drew Bledsoe pass complete to Larry Centers for 5 yards (tackle by Napoleon Harris). Penalty on Marques Sullivan: Offensive Holding, 10 yards (no play)",2.150,0.830
4,3:21,3,20,OAK 43,49,31,Drew Bledsoe pass complete to Eric Moulds for 10 yards (tackle by Terrance Shaw),0.830,1.150
4,3:14,4,10,OAK 33,49,31,Drew Bledsoe pass complete to Peerless Price for 15 yards (tackle by Anthony Dorsett),1.150,4.370
4,2:52,1,10,OAK 18,49,31,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Phillip Buchanon),4.370,5.600
4,2:45,1,7,OAK 7,49,31,Drew Bledsoe pass incomplete intended for Peerless Price (defended by Anthony Dorsett),5.600,4.760
4,2:38,2,7,OAK 7,49,31,Drew Bledsoe pass incomplete intended for Jay Riemersma is intercepted by Tory James at OAK--4 and returned for 27 yards,4.760,-0.480
4,2:29,1,10,OAK 23,49,31,Tyrone Wheatley left tackle for 2 yards (tackle by Ron Edwards and Eddie Robinson),0.480,0.200
4,2:23,1,10,OAK 23,,,Timeout #2 by Buffalo Bills,0.480,0.200
4,2:22,2,8,OAK 25,49,31,Rich Gannon pass complete to Jon Ritchie for 7 yards (tackle by Antoine Winfield),0.200,0.430
4,2:15,2,8,OAK 25,,,Timeout #3 by Buffalo Bills,0.200,0.430
4,2:15,3,1,OAK 32,49,31,Rich Gannon left end for 5 yards,0.430,1.400
4,2:00,1,10,OAK 37,49,31,Rich Gannon kneels for -2 yards,1.400,0.590
4,1:18,2,12,OAK 35,49,31,Rich Gannon kneels for -1 yards,0.590,-0.230
4,0:33,3,13,OAK 34,49,31,Rich Gannon kneels for -1 yards,-0.230,-1.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
