#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 14,8,4:02,19,Punt
2,1,9:20,OAK 13,4,2:18,17,Punt
3,1,5:04,OAK 25,10,4:25,75,Touchdown
4,2,9:48,OAK 30,5,1:37,70,Touchdown
5,2,6:42,OAK 25,5,2:04,75,Touchdown
6,2,2:49,OAK 34,5,1:17,10,Punt
7,2,0:40,OAK 14,3,0:40,-3,End of Half
8,3,10:10,OAK 37,3,1:34,0,Punt
9,3,8:29,BUF 32,4,2:12,32,Touchdown
10,3,2:19,OAK 28,5,2:04,29,Punt
11,4,12:52,OAK 20,4,1:34,80,Touchdown
12,4,6:32,OAK 32,4,2:12,68,Touchdown
13,4,2:29,OAK 23,6,2:29,10,End of Game
