0,1
Officials,Officials
Referee,Alex Kemp
Umpire,Dan Ferrell
Down Judge,Mike Carr
Line Judge,Jeff Bergman
Back Judge,Steve Freeman
Side Judge,Dale Shaw
Field Judge,John Jenkins
