#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 25,9,5:30,44,Field Goal
2,1,5:42,IND 7,7,4:17,93,Touchdown
3,2,14:11,IND 3,15,8:20,94,Field Goal
4,2,2:20,IND 36,10,2:11,64,Touchdown
5,3,10:30,IND 25,3,1:43,-5,Punt
6,4,13:51,IND 25,11,5:11,75,Touchdown
7,4,4:11,IND 25,9,4:11,57,End of Game
