Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,13,6,61,0,4,27,4.5,34,5.7,4.8,0,,0,0.0,0,60.1
Gerald Everett,LAC,8,6,109,1,5,34,5.7,75,12.5,5.9,3,2.0,0,0.0,0,156.2
Donald Parham,LAC,5,4,23,0,1,21,5.3,2,0.5,6.8,0,,0,0.0,0,85.8
DeAndre Carter,LAC,3,2,17,0,1,12,6.0,5,2.5,5.0,0,,0,0.0,0,81.2
Austin Ekeler,LAC,4,2,8,0,0,-8,-4.0,16,8.0,-2.5,0,,0,0.0,0,56.2
Tre' McKitty,LAC,2,2,16,0,,11,5.5,5,2.5,5.5,0,,0,0.0,0,100.0
Josh Palmer,LAC,6,2,31,0,2,22,11.0,9,4.5,11.7,1,2.0,1,16.7,0,51.4
Joshua Kelley,LAC,1,1,8,0,,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zay Jones,JAX,13,8,74,1,2,76,9.5,-2,-0.3,10.2,1,8.0,0,0.0,1,70.7
Christian Kirk,JAX,14,8,78,1,6,52,6.5,26,3.3,7.3,1,8.0,0,0.0,1,67.0
Evan Engram,JAX,11,7,93,1,6,38,5.4,55,7.9,6.4,1,7.0,0,0.0,2,81.1
Marvin Jones,JAX,6,3,29,1,3,19,6.3,10,3.3,9.8,1,3.0,0,0.0,0,103.5
Jamal Agnew,JAX,1,1,2,0,,-2,-2.0,4,4.0,-2.0,0,,0,0.0,0,79.2
Travis Etienne,JAX,1,1,12,0,1,-2,-2.0,14,14.0,-2.0,0,,0,0.0,0,116.7
