Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Josh Huff,PHI,1,27,27.0,0,27,0,0,,0,0
Wendell Smallwood,PHI,1,30,30.0,0,30,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eddie Royal,CHI,0,0,,0,0,1,65,65.0,1,65
Deonte Thompson,CHI,2,42,21.0,0,23,0,0,,0,0
Josh Bellamy,CHI,1,15,15.0,0,15,0,0,,0,0
Bryce Callahan,CHI,1,17,17.0,0,17,0,0,,0,0
Ka'Deem Carey,CHI,1,16,16.0,0,16,0,0,,0,0
