Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,13:07,3,13,CIN 41,7,6,Derek Anderson pass complete short middle to Kellen Winslow Jr. for 20 yards (tackle by Landon Johnson),1.420,4.170
2,12:24,1,10,CIN 21,7,6,Jamal Lewis left guard for 2 yards (tackle by John Thornton and Landon Johnson),4.170,3.900
2,11:43,2,8,CIN 19,7,6,Jamal Lewis right tackle for 2 yards (tackle by Michael Myers),3.900,3.460
2,11:02,3,6,CIN 17,7,12,"Derek Anderson pass complete deep left to Joe Jurevicius for 17 yards, touchdown",3.460,7.000
2,,,,CIN 2,7,13,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,7,13,"Phil Dawson kicks off 62 yards, returned by Tab Perry for 26 yards (tackle by Kenny Wright). Penalty on Brandon McDonald: Offside on Free Kick (Offsetting), Penalty on Andre Frazier: Offensive Holding (Offsetting) (no play)",0.000,0.000
2,,,,CLE 30,7,13,"Phil Dawson kicks off 65 yards, returned by Glenn Holt for 28 yards (tackle by David McMillan)",0.000,1.140
2,10:42,1,10,CIN 33,7,13,Rudi Johnson left guard for 7 yards (tackle by D'Qwell Jackson and Kamerion Wimbley),1.140,1.540
2,10:11,2,3,CIN 40,7,13,Rudi Johnson left tackle for -1 yards (tackle by Brodney Pool),1.540,0.700
2,9:40,3,4,CIN 39,7,13,"Penalty on Robaire Smith: Defensive Offside, 5 yards (no play)",0.700,1.860
2,9:15,1,10,CIN 44,7,13,Rudi Johnson right tackle for 7 yards (tackle by Brodney Pool),1.860,2.260
2,9:15,2,3,CLE 49,7,13,Carson Palmer pass complete short left to Chad Ochocinco for 10 yards,2.260,2.980
2,8:43,1,10,CLE 39,7,13,Rudi Johnson left tackle for 7 yards (tackle by Leigh Bodden),2.980,3.390
2,8:13,2,3,CLE 32,7,13,Carson Palmer pass complete short right to Glenn Holt for 9 yards (tackle by Kenny Wright),3.390,4.040
2,7:40,1,10,CLE 23,13,13,"Carson Palmer pass complete deep left to T.J. Houshmandzadeh for 23 yards, touchdown",4.040,7.000
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
2,,,,CLE 2,14,13,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,14,13,"Shayne Graham kicks off 66 yards, returned by Josh Cribbs for 85 yards (tackle by Leon Hall)",0.000,4.840
2,7:19,1,10,CIN 11,14,13,Jamal Lewis left tackle for 2 yards (tackle by Michael Myers and Domata Peko),4.840,4.510
2,6:41,2,8,CIN 9,14,13,Derek Anderson pass incomplete short right intended for Braylon Edwards,4.510,3.530
2,6:37,3,8,CIN 9,14,19,"Derek Anderson pass complete short middle to Joe Jurevicius for 9 yards, touchdown",3.530,7.000
2,,,,CIN 2,14,20,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,14,20,"Phil Dawson kicks off 67 yards, returned by Glenn Holt for 9 yards (tackle by Jason Wright)",0.000,-0.350
2,6:25,1,10,CIN 12,14,20,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 8 yards (tackle by Eric Wright),-0.350,0.290
2,5:53,2,2,CIN 20,14,20,"Carson Palmer pass complete deep left to Glenn Holt for 22 yards (tackle by Brodney Pool). Penalty on Brodney Pool: Unnecessary Roughness, 15 yards",0.290,2.720
2,5:28,1,10,CLE 43,14,20,Rudi Johnson right tackle for 2 yards (tackle by Orpheus Roye),2.720,2.450
2,5:28,2,8,CLE 41,14,20,"Penalty on Robaire Smith: Defensive Offside, 5 yards (no play)",2.450,3.120
2,4:37,2,3,CLE 36,14,20,Rudi Johnson right tackle for 9 yards (tackle by Sean Jones),3.120,3.780
2,4:00,1,10,CLE 27,14,20,Carson Palmer pass incomplete deep left intended for T.J. Houshmandzadeh,3.780,3.230
2,3:54,2,10,CLE 27,14,20,"Carson Palmer pass incomplete deep middle intended for T.J. Houshmandzadeh. Penalty on Eric Wright: Illegal Contact, 5 yards (no play)",3.230,4.110
2,3:48,1,10,CLE 22,14,20,Rudi Johnson right guard for no gain (tackle by Shaun Smith and Ted Washington),4.110,3.560
2,3:12,2,10,CLE 22,20,20,"Carson Palmer pass complete deep left to Chad Ochocinco for 22 yards, touchdown",3.560,7.000
2,,,,CLE 2,21,20,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,21,20,"Shayne Graham kicks off 71 yards, returned by Josh Cribbs for 97 yards (tackle by Marvin White). Penalty on Chaun Thompson: Illegal Block Above the Waist, 10 yards, Penalty on Kris Griffin: Offensive Holding (Declined)",0.000,-0.350
2,2:47,1,10,CLE 12,21,20,Derek Anderson pass complete short left to Braylon Edwards for 9 yards (tackle by Lemar Marshall),-0.350,0.420
2,2:47,2,1,CLE 21,21,20,Jamal Lewis left tackle for 31 yards (tackle by Dexter Jackson),0.420,2.390
2,2:00,1,10,CIN 48,21,20,Derek Anderson pass complete short left to Kellen Winslow Jr. for 8 yards (tackle by Johnathan Joseph),2.390,2.930
2,1:34,2,2,CIN 40,21,20,Derek Anderson pass complete short middle to Braylon Edwards for 15 yards (tackle by Johnathan Joseph),2.930,3.910
2,1:11,,,,21,20,Timeout #3 by Cleveland Browns,0.000,3.910
2,1:11,1,10,CIN 25,21,26,"Derek Anderson pass complete deep middle to Kellen Winslow Jr. for 25 yards, touchdown",3.910,7.000
2,,,,CIN 2,21,27,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,21,27,"Phil Dawson kicks off 66 yards, returned by Glenn Holt for 22 yards (tackle by Jason Wright)",0.000,0.670
2,0:59,1,10,CIN 26,21,27,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 7 yards (tackle by Eric Wright),0.670,1.070
2,0:38,2,3,CIN 33,21,27,Carson Palmer pass complete short right to Kenny Watson for 1 yard (tackle by Orpheus Roye),1.070,0.500
2,0:17,3,2,CIN 34,21,27,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 5 yards (tackle by Eric Wright),0.500,1.530
2,0:11,,,,21,27,Timeout #3 by Cincinnati Bengals,0.000,1.530
2,0:11,1,10,CIN 39,21,27,Carson Palmer pass complete short right to Chad Ochocinco for 25 yards (tackle by Mike Adams),1.530,3.180
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,21,27,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,21,27,Derek Anderson pass incomplete short right intended for Braylon Edwards is intercepted by Dexter Jackson at CLE-32 and returned for 7 yards (tackle by Joe Jurevicius),0.280,-3.910
3,14:54,1,10,CLE 25,21,27,Rudi Johnson right guard for 14 yards (tackle by Mike Adams),3.910,4.840
3,14:12,1,10,CLE 11,21,27,Rudi Johnson left tackle for 8 yards (tackle by D'Qwell Jackson and Mike Adams),4.840,5.660
3,13:26,2,2,CLE 3,21,27,Rudi Johnson left guard for 1 yard (tackle by Sean Jones and Andra Davis),5.660,5.120
3,12:58,3,1,CLE 2,21,27,Carson Palmer up the middle for no gain (tackle by Andra Davis and Sean Jones),5.120,3.250
3,12:13,4,1,CLE 2,24,27,Shayne Graham 20 yard field goal good,3.250,3.000
3,,,,CIN 30,24,27,"Shayne Graham kicks off 49 yards, returned by Lennie Friedman for 1 yard (tackle by Clifton Dawson)",0.000,0.410
3,12:04,1,10,CLE 22,24,27,Jamal Lewis right guard for 4 yards (tackle by Justin Smith),0.410,0.410
3,11:25,2,6,CLE 26,24,27,Derek Anderson pass incomplete short right intended for Jamal Lewis,0.410,-0.290
3,11:21,3,6,CLE 26,24,27,Derek Anderson pass complete deep right to Braylon Edwards for 19 yards,-0.290,1.930
,,,,,,,"CIN challenged the pass completion ruling, and the play was upheld.",,
3,11:00,1,10,CLE 45,24,27,Jamal Lewis right guard for 10 yards (tackle by Justin Smith and Lemar Marshall),1.930,2.590
3,10:23,1,10,CIN 45,24,27,Jamal Lewis right guard for 3 yards (tackle by Justin Smith),2.590,2.450
3,9:48,2,7,CIN 42,24,27,Jamal Lewis left tackle for -2 yards (tackle by John Thornton),2.450,1.490
3,9:09,3,9,CIN 44,24,27,Derek Anderson pass complete short right to Kellen Winslow Jr. for 10 yards (tackle by Deltha O'Neal),1.490,3.310
3,8:24,1,10,CIN 34,24,33,"Derek Anderson pass complete deep left to Braylon Edwards for 34 yards, touchdown",3.310,7.000
3,,,,CIN 2,24,34,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,24,34,"Phil Dawson kicks off 69 yards, returned by Glenn Holt for 65 yards (tackle by Eric Wright)",0.000,3.310
3,8:06,1,10,CLE 34,24,34,Carson Palmer pass complete short left to Skyler Green for 18 yards (tackle by Robaire Smith),3.310,4.510
3,7:28,1,10,CLE 16,24,34,Rudi Johnson left guard for 1 yard (tackle by Ted Washington and Orpheus Roye),4.510,4.050
3,6:47,2,9,CLE 15,24,34,Rudi Johnson left tackle for 1 yard (tackle by Mike Adams),4.050,3.370
3,6:18,3,8,CLE 14,30,34,"Carson Palmer pass complete short middle to Chad Ochocinco for 14 yards, touchdown. Penalty on Leigh Bodden: Illegal Use of Hands (Declined)",3.370,7.000
3,,,,CLE 2,31,34,Shayne Graham kicks extra point good,0.000,0.000
3,,,,CIN 30,31,34,"Shayne Graham kicks off 47 yards, returned by Darnell Dinkins for 11 yards (tackle by Caleb Miller)",0.000,1.200
3,6:04,1,10,CLE 34,31,40,"Jamal Lewis left guard for 66 yards, touchdown",1.200,7.000
3,,,,CIN 2,31,41,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,31,41,"Phil Dawson kicks off 58 yards, returned by Glenn Holt for 25 yards (tackle by Leon Williams)",0.000,1.400
3,5:48,1,10,CIN 37,31,41,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 7 yards (tackle by Eric Wright),1.400,1.800
3,5:17,2,3,CIN 44,31,41,Rudi Johnson left guard for 7 yards (tackle by D'Qwell Jackson),1.800,2.320
3,4:43,1,10,CLE 49,31,41,Carson Palmer left tackle for 10 yards (tackle by Sean Jones),2.320,2.980
3,3:59,1,10,CLE 39,31,41,Carson Palmer pass complete short left to Daniel Coats for 4 yards (tackle by Leon Williams),2.980,2.980
3,3:36,2,6,CLE 35,31,41,Carson Palmer pass complete short left to Glenn Holt for 8 yards (tackle by Kenny Wright),2.980,3.780
3,3:18,1,10,CLE 27,31,41,Rudi Johnson right guard for 8 yards (tackle by Chaun Thompson),3.780,4.350
3,2:43,2,2,CLE 19,31,41,"Penalty on Andrew Whitworth: False Start, 5 yards (no play)",4.350,3.640
3,2:20,2,7,CLE 24,31,41,Rudi Johnson right tackle for -3 yards (tackle by Robaire Smith),3.640,2.540
3,1:36,3,10,CLE 27,31,41,Carson Palmer pass complete deep middle to Chad Ochocinco for 22 yards (tackle by Leon Williams),2.540,6.060
3,0:53,1,5,CLE 5,37,41,"Carson Palmer pass complete short middle to T.J. Houshmandzadeh for 5 yards, touchdown",6.060,7.000
3,,,,CLE 2,38,41,Shayne Graham kicks extra point good,0.000,0.000
3,,,,CIN 30,38,41,"Shayne Graham kicks off 56 yards, returned by Josh Cribbs for 28 yards (tackle by Leon Hall)",0.000,1.730
3,0:42,1,10,CLE 42,38,41,Jamal Lewis right guard for no gain (tackle by Michael Myers),1.730,1.190
3,0:06,2,10,CLE 42,38,41,Derek Anderson pass complete short right to Braylon Edwards for 4 yards (tackle by Deltha O'Neal),1.190,1.030
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CLE 46,38,41,Derek Anderson pass complete short left to Joe Jurevicius for 5 yards (tackle by Leon Hall),1.030,0.000
4,14:29,4,1,CIN 49,38,41,Lawrence Vickers up the middle for no gain (tackle by Michael Myers),0.000,-2.190
4,14:17,1,10,CIN 49,38,41,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 3 yards (tackle by Eric Wright),2.190,2.050
4,14:04,2,7,CLE 48,38,41,Rudi Johnson left guard for 5 yards (tackle by Kamerion Wimbley),2.050,2.010
4,13:25,3,2,CLE 43,38,41,Carson Palmer pass incomplete short right intended for Reggie Kelly,2.010,0.400
4,13:18,4,2,CLE 43,38,41,Kyle Larson punts 35 yards,0.400,0.380
4,13:07,1,10,CLE 8,38,41,Jamal Lewis left guard for 3 yards (tackle by Justin Smith),-0.380,-0.560
4,12:27,2,7,CLE 11,38,41,Derek Anderson pass complete deep middle to Steve Heiden for 27 yards (tackle by Dexter Jackson),-0.560,1.470
4,11:44,1,10,CLE 38,38,41,Jamal Lewis left guard for 14 yards (tackle by Robert Geathers and Dexter Jackson),1.470,2.390
4,10:54,,,,38,41,Timeout #1 by Cleveland Browns,0.000,2.390
4,10:54,1,10,CIN 48,38,41,Derek Anderson pass complete short right to Lawrence Vickers for 11 yards (tackle by Caleb Miller),2.390,3.120
4,10:07,1,10,CIN 37,38,47,"Derek Anderson pass complete deep left to Braylon Edwards for 37 yards, touchdown",3.120,7.000
4,,,,CIN 2,38,48,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 30,38,48,"Phil Dawson kicks off 63 yards, returned by Glenn Holt for 28 yards (tackle by Eric Wright)",0.000,1.270
4,9:50,1,10,CIN 35,38,48,Carson Palmer pass complete short right to Rudi Johnson for 9 yards (tackle by Leigh Bodden),1.270,1.940
4,9:19,2,1,CIN 44,38,48,Rudi Johnson left guard for 6 yards (tackle by Leon Williams),1.940,2.260
4,8:54,1,10,,38,48,Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh,2.260,1.710
4,8:49,2,10,,38,48,Carson Palmer pass incomplete short left intended for T.J. Houshmandzadeh (defended by Eric Wright),1.710,1.030
4,8:46,3,10,,38,48,"Penalty on Carson Palmer: Delay of Game, 5 yards (no play)",1.030,0.370
4,8:46,3,15,CIN 45,38,48,Carson Palmer pass incomplete deep right intended for Chad Ochocinco,0.370,-0.390
4,8:39,4,15,CIN 45,38,48,"Kyle Larson punts 32 yards, returned by Josh Cribbs for 7 yards (tackle by Marvin White)",-0.390,-0.940
4,8:29,1,10,CLE 30,38,48,Jamal Lewis left tackle for 47 yards (tackle by Madieu Williams),0.940,4.040
4,7:55,,,,38,48,Timeout #2 by Cleveland Browns,0.000,4.040
4,7:55,1,10,CIN 23,38,48,Derek Anderson pass complete short middle to Kellen Winslow Jr. for 18 yards (tackle by Marvin White),4.040,6.060
4,7:18,1,5,CIN 5,38,48,Jamal Lewis left tackle for 4 yards (tackle by Domata Peko and Madieu Williams),6.060,5.910
4,6:35,2,1,CIN 1,38,48,Jamal Lewis left guard for no gain (tackle by Domata Peko and Robert Geathers),5.910,5.170
4,5:52,3,1,CIN 1,38,48,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr.,5.170,3.550
4,5:47,4,1,CIN 1,38,51,Phil Dawson 18 yard field goal good,3.550,3.000
4,,,,CLE 30,38,51,"Phil Dawson kicks off 49 yards, returned by Reggie Kelly for 15 yards (tackle by Leon Williams)",0.000,1.330
4,5:39,1,10,CIN 36,38,51,Carson Palmer pass complete short left to Reggie Kelly for 8 yards (tackle by Leon Williams),1.330,1.870
4,5:08,2,2,CIN 44,38,51,Carson Palmer pass complete short right to Glenn Holt for 6 yards (tackle by Kenny Wright),1.870,2.260
4,4:27,1,10,,38,51,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Eric Wright),2.260,1.710
4,4:21,2,10,,38,51,Carson Palmer pass incomplete deep middle intended for Chad Ochocinco,1.710,1.030
4,4:17,3,10,,38,51,Carson Palmer pass incomplete short left intended for T.J. Houshmandzadeh,1.030,-0.060
4,4:12,4,10,,38,51,Carson Palmer pass complete short right to Chad Ochocinco for 32 yards (tackle by Sean Jones),-0.060,4.370
4,4:04,1,10,CLE 18,38,51,Carson Palmer pass incomplete deep right intended for Skyler Green,4.370,3.800
4,3:59,2,10,CLE 18,38,51,Carson Palmer pass incomplete short right intended for Reggie Kelly,3.800,3.050
4,3:54,3,10,CLE 18,38,51,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 11 yards (tackle by Mike Adams),3.050,5.600
4,3:48,1,7,CLE 7,38,51,Carson Palmer pass incomplete short left intended for Chad Ochocinco,5.600,4.760
4,3:45,2,7,CLE 7,44,51,"Carson Palmer pass complete short middle to Glenn Holt for 7 yards, touchdown",4.760,7.000
4,,,,CLE 2,45,51,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,45,51,"Shayne Graham kicks off 53 yards, returned by Josh Cribbs for 17 yards (tackle by Caleb Miller)",0.000,1.200
4,3:34,1,10,CLE 34,45,51,Jamal Lewis left tackle for 2 yards (tackle by John Thornton),1.200,0.930
4,3:27,,,,45,51,Timeout #2 by Cincinnati Bengals,0.000,0.930
4,3:27,2,8,CLE 36,45,51,Derek Anderson pass incomplete short right intended for Lawrence Vickers,0.930,0.230
4,3:23,3,8,CLE 36,45,51,Derek Anderson pass complete short middle to Braylon Edwards for 8 yards (tackle by Caleb Miller),0.230,1.860
4,3:11,,,,45,51,Timeout #3 by Cincinnati Bengals,0.000,1.860
4,3:11,1,10,CLE 44,45,51,Jamal Lewis left tackle for 1 yard (tackle by Justin Smith),1.860,1.450
4,2:28,2,9,CLE 45,45,51,Jamal Lewis right guard for 5 yards (tackle by Robert Geathers),1.450,1.420
4,2:00,3,4,,45,51,Jamal Lewis right guard for 1 yard (tackle by Justin Smith and Landon Johnson),1.420,0.000
4,2:00,4,3,CIN 49,45,51,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",0.000,-0.320
4,1:13,4,8,CLE 46,45,51,Dave Zastudil punts 45 yards,-0.320,0.380
4,1:03,1,10,CIN 9,45,51,Carson Palmer pass incomplete deep middle intended for T.J. Houshmandzadeh,-0.380,-0.780
4,0:58,2,10,CIN 9,45,51,Carson Palmer pass complete short right to Rudi Johnson for 8 yards,-0.780,-0.480
4,0:53,3,2,CIN 17,45,51,Carson Palmer pass complete short right to Rudi Johnson for 3 yards,-0.480,0.280
4,0:49,1,10,CIN 20,45,51,Carson Palmer pass complete short middle to Chad Ochocinco for 30 yards (tackle by Leon Williams),0.280,2.260
4,0:33,,,,45,51,Timeout #3 by Cleveland Browns,0.000,2.260
4,0:33,1,10,,45,51,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Mike Adams),2.260,1.710
4,0:28,2,10,,45,51,Carson Palmer pass incomplete deep right intended for Chad Ochocinco is intercepted by Leigh Bodden at CLE-27,1.710,-0.740
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:20,1,10,CLE 27,45,51,Derek Anderson kneels for -1 yards,0.740,0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
