#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 30,8,4:28,70,Touchdown
2,1,9:32,CIN 27,3,1:35,-6,Interception
3,1,4:58,CIN 23,4,1:29,12,Punt
4,1,0:05,CIN 15,2,0:29,34,Fumble
5,2,10:56,CIN 33,7,3:23,67,Touchdown
6,2,6:32,CIN 12,7,3:26,88,Touchdown
7,2,1:06,CIN 26,4,1:06,38,End of Half
8,3,14:54,CLE 25,5,2:45,23,Field Goal
9,3,8:17,CLE 34,4,2:06,34,Touchdown
10,3,5:54,CIN 37,9,5:05,63,Touchdown
11,4,14:17,CIN 49,3,1:10,8,Punt
12,4,9:59,CIN 35,5,1:30,10,Punt
13,4,5:44,CIN 36,11,2:05,64,Touchdown
14,4,1:03,CIN 9,6,0:43,41,Interception
