#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:23,CAR 28,3,1:28,-7,Punt
2,1,5:29,CAR 26,9,5:26,74,Touchdown
3,2,12:23,CAR 14,7,3:37,35,Punt
4,2,7:12,CAR 26,2,0:21,74,Touchdown
5,2,5:02,CAR 40,4,1:59,60,Touchdown
6,2,1:30,CAR 14,3,0:43,8,Punt
7,2,0:11,CAR 1,1,0:11,1,End of Half
8,3,15:00,CAR 15,3,1:10,7,Punt
9,3,10:55,CAR 22,3,1:28,18,Interception
10,3,8:55,CAR 12,6,4:09,18,Interception
11,3,3:58,CAR 36,3,1:52,-1,Punt
12,4,12:42,CAR 20,3,2:01,7,Punt
13,4,9:18,CAR 13,11,4:06,69,Missed FG
14,4,4:17,CAR 20,7,0:46,53,Downs
