Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Zack Martin,G,83,100%,0,0%,4,13%
Connor McGovern,G,83,100%,0,0%,4,13%
Tyler Smith,T,83,100%,0,0%,4,13%
Tyler Biadasz,C,83,100%,0,0%,4,13%
Terence Steele,T,83,100%,0,0%,4,13%
Dak Prescott,QB,83,100%,0,0%,0,0%
CeeDee Lamb,WR,75,90%,0,0%,0,0%
Tony Pollard,RB,72,87%,0,0%,0,0%
Michael Gallup,WR,69,83%,0,0%,0,0%
Noah Brown,WR,63,76%,0,0%,5,17%
Dalton Schultz,TE,63,76%,0,0%,0,0%
Jake Ferguson,TE,26,31%,0,0%,11,37%
Peyton Hendershot,TE,17,20%,0,0%,20,67%
Malik Davis,RB,11,13%,0,0%,14,47%
Sean McKeon,TE,9,11%,0,0%,5,17%
Jalen Tolbert,WR,8,10%,0,0%,10,33%
KaVontae Turpin,WR,2,2%,0,0%,10,33%
Trevon Diggs,CB,0,0%,62,97%,0,0%
Leighton Vander Esch,LB,0,0%,61,95%,6,20%
Micah Parsons,LB,0,0%,61,95%,0,0%
Jayron Kearse,FS,0,0%,57,89%,0,0%
Malik Hooker,FS,0,0%,53,83%,3,10%
Donovan Wilson,SS,0,0%,52,81%,8,27%
DeMarcus Lawrence,DE,0,0%,46,72%,0,0%
Kelvin Joseph,CB,0,0%,41,64%,15,50%
Osa Odighizuwa,DT,0,0%,38,59%,6,20%
DaRon Bland,CB,0,0%,35,55%,9,30%
Dorance Armstrong Jr.,DE,0,0%,32,50%,6,20%
Neville Gallimore,DT,0,0%,25,39%,6,20%
Johnathan Hankins,NT,0,0%,25,39%,0,0%
Quinton Bohanna,DT,0,0%,23,36%,10,33%
Anthony Brown,CB,0,0%,23,36%,0,0%
Dante Fowler,LB,0,0%,20,31%,0,0%
Sam Williams,DE,0,0%,17,27%,21,70%
Carlos Watkins,DE,0,0%,16,25%,0,0%
Tarell Basham,DE,0,0%,8,13%,0,0%
Damone Clark,LB,0,0%,7,11%,20,67%
Israel Mukuamu,SS,0,0%,2,3%,24,80%
Luke Gifford,LB,0,0%,0,0%,26,87%
C.J. Goodwin,CB,0,0%,0,0%,26,87%
Qadree Ollison,RB,0,0%,0,0%,14,47%
Matt Overton,LS,0,0%,0,0%,9,30%
Brett Maher,K,0,0%,0,0%,9,30%
Bryan Anger,P,0,0%,0,0%,9,30%
Dakoda Shepley,C,0,0%,0,0%,4,13%
Josh Ball,T,0,0%,0,0%,4,13%
