Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
1,4:42,1,10,OAK 21,3,7,Justin Fargas right tackle for 2 yards (tackle by Glenn Dorsey and Tamba Hali),0.340,0.070
1,4:05,2,8,OAK 23,3,7,JaMarcus Russell pass incomplete short right intended for Zach Miller,0.070,-0.630
1,4:02,3,8,OAK 23,3,7,JaMarcus Russell pass incomplete deep right intended for Louis Murphy,-0.630,-1.830
1,3:56,4,8,OAK 23,3,7,"Shane Lechler punts 40 yards, muffed catch by Dantrell Savage, recovered by Hiram Eugene and returned for no gain",-1.830,3.120
1,3:46,1,10,KAN 37,3,7,JaMarcus Russell pass incomplete short middle intended for Gary Russell,3.120,2.570
1,3:40,2,10,KAN 37,3,7,Michael Bush middle for 3 yards (tackle by Demorrio Williams and Tamba Hali),2.570,2.280
1,3:02,3,7,KAN 34,3,7,JaMarcus Russell pass complete short left to Michael Bush for 2 yards (tackle by Jovan Belcher),2.280,1.260
1,2:20,4,5,KAN 32,3,10,Sebastian Janikowski 50 yard field goal good,1.260,3.000
1,,,,OAK 30,3,10,"Sebastian Janikowski kicks off 69 yards, returned by Jamaal Charles for 24 yards (tackle by Hiram Eugene)",0.000,0.610
1,2:04,1,10,KAN 25,3,10,Matt Cassel sacked by Tommy Kelly for -8 yards,0.610,-1.150
1,1:50,2,18,KAN 17,3,10,Jamaal Charles middle for -5 yards (tackle by Thomas Howard and Tyvon Branch),-1.150,-2.940
1,1:02,3,23,KAN 12,3,10,Matt Cassel pass complete deep right to Mark Bradley for 22 yards (tackle by Tyvon Branch),-2.940,-1.110
,,,,,,,"KAN challenged the first down ruling, and the play was upheld.",,
1,0:32,4,1,KAN 34,3,10,"Dustin Colquitt punts 50 yards, returned by Johnnie Lee Higgins for -1 yards (tackle by Maurice Leggett)",-1.110,0.220
1,0:20,1,10,OAK 15,3,10,Michael Bush left tackle for 4 yards (tackle by Glenn Dorsey),-0.220,-0.110
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,OAK 19,3,10,Michael Bush right tackle for 3 yards (tackle by Kenny Smith),-0.110,-0.510
2,14:21,3,3,OAK 22,3,10,JaMarcus Russell pass incomplete short left intended for Louis Murphy,-0.510,-1.900
2,14:17,4,3,OAK 22,3,10,"Shane Lechler punts 52 yards, returned by Dantrell Savage for 8 yards (tackle by Isaiah Ekejiuba)",-1.900,-1.200
2,14:07,1,10,KAN 34,3,10,Jamaal Charles left tackle for 2 yards (tackle by Kirk Morrison and William Joseph),1.200,0.930
2,13:29,2,8,KAN 36,3,10,Matt Cassel pass complete short left to Dwayne Bowe for 11 yards (tackle by Michael Huff),0.930,2.060
2,13:18,1,10,KAN 47,3,10,Jamaal Charles left end for 4 yards (tackle by Kirk Morrison),2.060,2.060
2,12:53,2,6,OAK 49,3,10,Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Chris Johnson),2.060,1.360
2,12:47,3,6,OAK 49,3,10,Matt Cassel pass complete short right to Lance Long for 5 yards (tackle by Chris Johnson),1.360,0.330
2,12:37,4,1,OAK 44,9,10,"Jamaal Charles left end for 44 yards, touchdown",0.330,7.000
2,,,,OAK 2,10,10,Ryan Succop kicks extra point good,0.000,0.000
2,,,,KAN 30,10,10,"Ryan Succop kicks off 62 yards, returned by Jonathan Holland for 19 yards (tackle by Jovan Belcher)",0.000,0.740
2,12:18,1,10,OAK 27,10,10,JaMarcus Russell pass complete short right to Chaz Schilens for 12 yards (tackle by Mike Vrabel and Corey Mays),0.740,1.530
2,11:36,1,10,OAK 39,10,10,Justin Fargas left tackle for 4 yards (tackle by Corey Mays),1.530,1.530
2,10:59,2,6,OAK 43,10,10,JaMarcus Russell pass incomplete deep middle intended for Darrius Heyward-Bey (defended by Brandon Flowers),1.530,0.830
2,10:50,3,6,OAK 43,10,10,"JaMarcus Russell pass complete deep right to Louis Murphy for 27 yards (tackle by Maurice Leggett). Penalty on Robert Gallery: Tripping, 10 yards (no play)",0.830,-0.490
2,10:22,3,16,OAK 33,10,10,JaMarcus Russell sacked by Tamba Hali and Wallace Gilberry for -13 yards. Penalty on Chaz Schilens: Illegal Formation (Declined),-0.490,-2.030
2,9:55,4,29,OAK 20,10,10,"Shane Lechler punts 55 yards, returned by Dantrell Savage for 1 yard (tackle by Jon Alston)",-2.030,-0.670
2,9:40,1,10,KAN 26,10,10,Matt Cassel pass complete deep left to Dwayne Bowe for 41 yards (tackle by Tyvon Branch),0.670,3.380
2,9:31,1,10,OAK 33,10,10,Jamaal Charles right end for 2 yards (tackle by Thomas Howard),3.380,3.110
2,8:47,2,8,OAK 31,10,10,Matt Cassel pass complete short middle to Chris Chambers for 24 yards (tackle by Michael Huff),3.110,5.600
2,8:07,1,7,OAK 7,10,10,"Matt Cassel for no gain. Matt Cassel fumbles, recovered by Jamaal Charles at OAK-7",5.600,4.760
2,7:39,2,7,OAK 7,10,10,Jamaal Charles middle for no gain (tackle by Tyvon Branch),4.760,3.810
2,7:02,3,7,OAK 7,10,10,Matt Cassel pass incomplete short middle intended for Dwayne Bowe,3.810,2.970
2,6:51,4,7,OAK 7,13,10,Ryan Succop 25 yard field goal good,2.970,3.000
2,,,,KAN 30,13,10,"Ryan Succop kicks off 62 yards, returned by Jonathan Holland for 20 yards (tackle by Terrance Copper)",0.000,0.810
2,6:41,1,10,OAK 28,13,10,JaMarcus Russell pass incomplete short right intended for Chaz Schilens,0.810,0.260
2,6:35,2,10,OAK 28,13,10,Justin Fargas middle for 4 yards (tackle by Glenn Dorsey and Demorrio Williams),0.260,0.100
2,5:55,3,6,OAK 32,13,10,JaMarcus Russell pass incomplete short right intended for Johnnie Lee Higgins,0.100,-1.240
2,5:46,4,6,OAK 32,13,10,"Shane Lechler punts 55 yards, returned by Dantrell Savage for 6 yards (tackle by Tony Stewart)",-1.240,-0.150
2,5:33,1,10,KAN 19,13,10,Matt Cassel pass incomplete short middle intended for Mark Bradley (defended by Tommy Kelly),0.150,-0.390
2,5:29,2,10,KAN 19,13,10,"Matt Cassel pass incomplete short right intended for Dwayne Bowe. Penalty on Chris Johnson: Defensive Pass Interfere, 14 yards (no play)",-0.390,1.140
2,5:22,1,10,KAN 33,13,10,Matt Cassel pass incomplete short middle intended for Mark Bradley,1.140,0.590
2,5:18,2,10,KAN 33,13,10,Jamaal Charles left guard for 2 yards (tackle by Kirk Morrison and Tyvon Branch),0.590,0.170
2,4:44,3,8,KAN 35,13,10,Matt Cassel pass complete short right to Chris Chambers for 6 yards (tackle by Tyvon Branch and Chris Johnson),0.170,-0.650
2,3:58,4,2,KAN 41,13,10,"Dustin Colquitt punts 40 yards, fair catch by Johnnie Lee Higgins",-0.650,-0.150
2,3:51,1,10,OAK 19,13,10,Darren McFadden left tackle for 4 yards (tackle by Demorrio Williams),0.150,0.210
2,3:15,2,6,OAK 23,13,10,Darren McFadden left end for 4 yards (tackle by Brandon Carr),0.210,-0.030
2,2:38,3,2,OAK 27,13,10,"Darren McFadden left end for 3 yards (tackle by Demorrio Williams). Penalty on Mario Henderson: Offensive Holding, 10 yards (no play)",-0.030,-1.420
2,2:11,3,12,OAK 17,13,10,JaMarcus Russell pass complete short right to Johnnie Lee Higgins for 9 yards (tackle by Brandon Flowers). Penalty on Mario Henderson: Offensive Holding (Declined),-1.420,-1.630
2,2:00,4,3,OAK 26,13,10,"Shane Lechler punts 57 yards, returned by Maurice Leggett for 2 yards (tackle by Brandon Myers)",-1.630,-0.150
2,1:47,1,10,KAN 19,13,10,Matt Cassel pass complete short left to Jamaal Charles for -5 yards (tackle by Nnamdi Asomugha),0.150,-1.110
2,1:40,,,,13,10,Timeout #1 by Oakland Raiders,0.000,-1.110
2,1:40,2,15,KAN 14,13,10,Matt Cassel pass complete short middle to Dwayne Bowe for 7 yards (tackle by Chris Johnson),-1.110,-0.810
2,1:34,,,,13,10,Timeout #2 by Oakland Raiders,0.000,-0.810
2,1:34,3,8,KAN 21,13,10,Kolby Smith left end for 7 yards (tackle by Nnamdi Asomugha),-0.810,-1.500
2,1:26,,,,13,10,Timeout #3 by Oakland Raiders,0.000,-1.500
2,1:26,4,1,KAN 28,13,10,"Dustin Colquitt punts 52 yards, returned by Johnnie Lee Higgins for -4 yards (tackle by Jovan Belcher)",-1.500,0.140
2,1:15,1,10,OAK 16,13,10,JaMarcus Russell pass complete short right to Johnnie Lee Higgins for 15 yards (tackle by Mike Richardson),-0.140,1.000
2,1:10,1,10,OAK 31,13,10,JaMarcus Russell pass complete short left to Zach Miller for 9 yards (tackle by Brandon Carr),1.000,1.680
2,1:02,2,1,OAK 40,13,10,JaMarcus Russell pass incomplete short middle intended for Johnnie Lee Higgins,1.680,0.960
2,0:57,3,1,OAK 40,13,10,JaMarcus Russell pass incomplete short middle intended for Justin Fargas (defended by Jovan Belcher),0.960,-0.720
2,0:52,,,,13,10,Timeout #2 by Kansas City Chiefs,0.000,-0.720
2,0:52,4,1,OAK 40,13,10,"Shane Lechler punts 49 yards, fair catch by Maurice Leggett",-0.720,0.370
2,0:44,1,10,KAN 11,13,10,Matt Cassel pass complete short middle to Lance Long for 13 yards (tackle by Stanford Routt),-0.370,0.540
2,0:24,1,10,KAN 24,13,10,Matt Cassel pass complete short middle to Jamaal Charles for 5 yards (tackle by Trevor Scott),0.540,0.670
2,0:16,,,,13,10,Timeout #3 by Kansas City Chiefs,0.000,0.670
2,0:15,2,5,KAN 29,13,10,Matt Cassel pass incomplete deep left intended for Dwayne Bowe,0.670,-0.030
2,0:10,3,5,KAN 29,13,10,Jamaal Charles middle for no gain (tackle by Michael Huff),-0.030,-1.440
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,13,10,"Sebastian Janikowski kicks off 72 yards, returned by Jamaal Charles for 40 yards (tackle by Gary Russell)",0.000,1.470
3,14:54,1,10,KAN 38,13,10,Kolby Smith middle for no gain (tackle by Kirk Morrison),1.470,0.920
3,14:16,2,10,KAN 38,13,10,Kolby Smith middle for no gain (tackle by Tommy Kelly),0.920,0.230
3,13:41,3,10,KAN 38,13,10,Matt Cassel pass complete short left to Dwayne Bowe for 13 yards (tackle by Nnamdi Asomugha),0.230,2.320
3,12:54,1,10,OAK 49,13,10,Matt Cassel pass incomplete short right intended for Jamaal Charles (defended by Tyvon Branch),2.320,1.780
3,12:49,2,10,OAK 49,13,10,Jamaal Charles left tackle for 12 yards (tackle by Tyvon Branch and Jon Alston),1.780,3.120
3,12:11,1,10,OAK 37,13,10,Jamaal Charles middle for -2 yards (tackle by Thomas Howard),3.120,2.300
3,11:32,2,12,OAK 39,13,10,Matt Cassel pass complete short middle to Leonard Pope for 5 yards (tackle by Trevor Scott),2.300,2.280
3,10:53,3,7,OAK 34,13,10,Matt Cassel pass incomplete short right intended for Dwayne Bowe,2.280,1.060
3,10:48,4,7,OAK 34,13,10,Ryan Succop 52 yard field goal no good,1.060,-1.800
3,10:43,1,10,OAK 43,13,10,Michael Bush left tackle for 7 yards (tackle by Tyson Jackson),1.800,2.200
3,10:05,2,3,,13,10,Michael Bush right tackle for 6 yards (tackle by Ron Edwards),2.200,2.650
3,9:29,1,10,KAN 44,13,10,Michael Bush left tackle for 12 yards (tackle by Mike Brown),2.650,3.450
3,8:51,1,10,KAN 32,13,10,Michael Bush right tackle for 7 yards (tackle by Demorrio Williams and Corey Mays),3.450,3.850
3,8:17,2,3,KAN 25,13,10,Michael Bush right tackle for 3 yards (tackle by Ron Edwards),3.850,4.110
3,7:23,1,10,KAN 22,13,10,Justin Fargas right tackle for no gain (tackle by Corey Mays and Andy Studebaker),4.110,3.560
3,6:42,2,10,KAN 22,13,10,JaMarcus Russell pass incomplete short middle intended for Tony Stewart,3.560,2.870
3,6:37,,,,13,10,Timeout #1 by Oakland Raiders,0.000,2.870
3,6:37,3,10,KAN 22,13,10,"JaMarcus Russell pass complete short middle to Zach Miller for 15 yards (tackle by Maurice Leggett). Penalty on Samson Satele: Ineligible Downfield Pas, 5 yards (no play)",2.870,2.210
3,6:01,3,15,KAN 27,13,10,JaMarcus Russell pass incomplete short left intended for Michael Bush,2.210,1.670
3,6:01,4,15,KAN 27,13,10,Sebastian Janikowski 45 yard field goal no good,1.670,-1.330
3,5:56,1,10,KAN 36,13,10,Kolby Smith right end for 2 yards (tackle by Matt Shaughnessy and Jon Alston),1.330,1.060
3,5:16,2,8,KAN 38,13,10,"Matt Cassel pass incomplete short middle intended for Mark Bradley. Penalty on Stanford Routt: Illegal Contact, 5 yards (no play)",1.060,1.800
3,5:12,1,10,KAN 43,13,10,"Matt Cassel pass complete short middle to Dwayne Bowe for 12 yards (tackle by Kirk Morrison). Dwayne Bowe fumbles (forced by Kirk Morrison), recovered by Brian Waters at OAK-23",1.800,4.040
3,4:54,1,10,OAK 23,13,10,Kolby Smith middle for 1 yard,4.040,3.630
3,4:17,2,9,OAK 22,13,10,Matt Cassel pass incomplete short middle intended for Lance Long (defended by Tyvon Branch),3.630,2.940
3,4:11,3,9,OAK 22,13,10,Matt Cassel pass complete short middle to Jamaal Charles for 8 yards (tackle by Kirk Morrison and Thomas Howard),2.940,2.660
3,3:22,4,1,OAK 14,13,10,Matt Cassel pass incomplete short right intended for Brad Cottam,2.660,0.320
3,3:22,1,10,OAK 13,13,10,Michael Bush middle for 1 yard (tackle by Brandon Flowers),-0.320,-0.680
3,2:47,2,9,OAK 14,13,10,JaMarcus Russell pass incomplete short middle intended for Luke Lawton,-0.680,-1.300
3,2:38,3,9,OAK 14,13,10,"JaMarcus Russell pass incomplete short right intended for Brandon Myers. Penalty on Mario Henderson: Offensive Holding (Offsetting), Penalty on Tamba Hali: Roughing the Passer (Offsetting) (no play)",-1.300,-1.300
3,2:29,3,9,OAK 14,13,10,JaMarcus Russell pass incomplete short right intended for Brandon Myers,-1.300,-2.470
3,2:29,4,9,OAK 14,13,10,"Shane Lechler punts 44 yards, returned by Maurice Leggett for 10 yards (tackle by Isaiah Ekejiuba)",-2.470,-2.390
3,2:18,1,10,OAK 48,13,10,"Matt Cassel for no gain. Matt Cassel fumbles, recovered by Thomas Howard at KAN-49 (tackle by Matt Cassel)",2.390,-2.320
3,2:13,1,10,KAN 49,13,10,Michael Bush middle for 4 yards,2.320,2.320
3,1:42,2,6,KAN 45,13,10,Bruce Gradkowski pass complete short right to Luke Lawton for 1 yard (tackle by Andy Studebaker),2.320,1.750
3,0:54,3,5,KAN 44,13,10,Bruce Gradkowski pass incomplete (defended by Andy Studebaker),1.750,0.330
3,0:48,4,5,KAN 44,13,10,"Shane Lechler punts 36 yards, returned by Maurice Leggett for 5 yards (tackle by Jonathan Holland)",0.330,0.320
3,0:40,1,10,KAN 13,13,10,Matt Cassel pass complete short middle to Dwayne Bowe for 7 yards (tackle by Kirk Morrison),-0.320,0.220
3,0:10,2,3,KAN 20,13,10,Kolby Smith right guard for 2 yards (tackle by Jay Richardson and Gerard Warren),0.220,-0.350
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,KAN 22,13,10,Matt Cassel pass incomplete deep right intended for Chris Chambers (defended by Chris Johnson),-0.350,-1.900
4,14:55,4,1,KAN 22,13,10,Dustin Colquitt punts 61 yards,-1.900,0.060
4,14:42,1,10,OAK 17,13,10,Michael Bush middle for 5 yards (tackle by Corey Mays and Demorrio Williams),-0.060,0.210
4,14:04,2,5,OAK 22,13,10,Bruce Gradkowski pass complete short right to Gary Russell for 3 yards (tackle by Andy Studebaker),0.210,-0.240
4,13:21,3,2,OAK 25,13,10,Justin Fargas right tackle for 15 yards (tackle by Maurice Leggett),-0.240,1.600
4,12:43,1,10,OAK 40,13,10,Justin Fargas right tackle for 7 yards (tackle by Glenn Dorsey and Demorrio Williams),1.600,2.000
4,12:04,2,3,OAK 47,13,10,Justin Fargas left end for no gain (tackle by Corey Mays and Jon McGraw),2.000,1.290
4,11:23,3,3,OAK 47,13,10,Bruce Gradkowski pass incomplete short middle intended for Johnnie Lee Higgins is intercepted by Mike Brown at 50 and returned for 3 yards,1.290,-2.460
4,11:12,1,10,OAK 47,13,10,"Penalty on Dwayne Bowe: False Start, 5 yards (no play)",2.460,2.130
4,11:12,1,15,KAN 48,13,10,Matt Cassel sacked by Matt Shaughnessy for -2 yards,2.130,0.970
4,10:42,2,17,KAN 46,13,10,Matt Cassel pass complete short right to Jamaal Charles for 6 yards (tackle by Matt Shaughnessy),0.970,1.090
4,9:51,3,11,OAK 48,13,10,"Matt Cassel pass incomplete deep left intended for Dwayne Bowe. Penalty on Nnamdi Asomugha: Defensive Pass Interfere, 19 yards (no play)",1.090,3.640
4,9:51,1,10,OAK 29,13,10,Jamaal Charles left end for 9 yards (tackle by Kirk Morrison),3.640,4.320
4,8:54,2,1,OAK 20,13,10,Jamaal Charles middle for 6 yards (tackle by Tyvon Branch),4.320,4.650
4,8:07,1,10,OAK 14,13,10,Jamaal Charles left end for 1 yard (tackle by Sam Williams),4.650,4.160
4,7:34,2,9,OAK 13,13,10,Matt Cassel pass complete short left to Leonard Pope for 2 yards (tackle by Sam Williams),4.160,3.620
4,6:54,,,,13,10,Timeout #1 by Kansas City Chiefs,0.000,3.620
4,6:54,3,7,OAK 11,13,10,Matt Cassel middle for -2 yards (tackle by Trevor Scott),3.620,2.570
4,6:21,4,9,OAK 13,16,10,Ryan Succop 31 yard field goal good,2.570,3.000
4,,,,KAN 30,16,10,"Ryan Succop kicks off 66 yards, returned by Jonathan Holland for 18 yards (tackle by Mike Richardson)",0.000,0.410
4,6:11,1,10,OAK 22,16,10,Bruce Gradkowski pass incomplete deep middle intended for Louis Murphy (defended by Brandon Flowers),0.410,-0.130
4,6:01,2,10,OAK 22,16,10,Michael Bush left end for 5 yards (tackle by Demorrio Williams and Ron Edwards),-0.130,-0.160
4,5:24,3,5,OAK 27,16,10,Bruce Gradkowski sacked by Alex Magee for -10 yards,-0.160,-2.320
4,4:51,4,15,OAK 17,16,10,"Shane Lechler punts 50 yards, returned by Maurice Leggett for -4 yards (tackle by Hiram Eugene)",-2.320,-0.870
4,4:38,1,10,KAN 29,16,10,Jamaal Charles left end for 9 yards (tackle by Gerard Warren and Jon Alston),0.870,1.540
4,3:52,2,1,KAN 38,16,10,Jamaal Charles right guard for 6 yards (tackle by Matt Shaughnessy),1.540,1.860
4,3:09,1,10,KAN 44,16,10,Jamaal Charles left tackle for 2 yards (tackle by Tommy Kelly),1.860,1.590
4,2:27,2,8,KAN 46,16,10,"Kolby Smith left end for 7 yards (tackle by Jon Alston). Penalty on Leonard Pope: Offensive Holding, 10 yards (no play)",1.590,0.240
4,2:20,2,18,KAN 36,16,10,Kolby Smith right end for 1 yard (tackle by Jon Alston and Gerard Warren),0.240,-0.300
4,2:13,,,,16,10,Timeout #2 by Oakland Raiders,0.000,-0.300
4,2:13,3,17,KAN 37,16,10,Jamaal Charles middle for 9 yards (tackle by Kirk Morrison and Chris Johnson),-0.300,-0.320
4,2:00,4,8,KAN 46,16,10,"Dustin Colquitt punts 34 yards, fair catch by Johnnie Lee Higgins",-0.320,-0.280
4,1:53,1,10,OAK 20,16,10,Bruce Gradkowski pass complete short middle to Chaz Schilens for 9 yards (tackle by Brandon Flowers),0.280,0.950
4,1:40,2,1,OAK 29,16,10,Bruce Gradkowski pass complete short left to Johnnie Lee Higgins for 14 yards,0.950,1.800
4,1:27,1,10,OAK 43,16,10,Bruce Gradkowski left tackle for 9 yards (tackle by Andy Studebaker),1.800,2.470
4,1:00,2,1,KAN 48,16,10,Darren McFadden left guard for no gain (tackle by Andy Studebaker),2.470,1.750
4,0:44,,,,16,10,Timeout #3 by Oakland Raiders,0.000,1.750
4,0:44,3,1,KAN 48,16,10,Bruce Gradkowski pass complete deep left to Darrius Heyward-Bey for 22 yards,1.750,3.840
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:38,1,10,KAN 26,16,10,"Bruce Gradkowski pass incomplete deep left intended for Darrius Heyward-Bey is intercepted by Mike Brown at KAN-10 and returned for 10 yards. Penalty on Jovan Belcher: Personal Foul, 10 yards",3.840,0.380
4,0:30,1,10,KAN 10,16,10,Matt Cassel kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
