Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ty Chandler,MIN,4,4,37,0,0,4,1.0,33,8.3,1.0,0,,0,0.0,0,105.2
T.J. Hockenson,MIN,7,4,55,0,2,41,10.3,14,3.5,9.9,0,,0,0.0,0,82.4
Josh Oliver,MIN,4,4,47,1,3,29,7.3,18,4.5,7.3,0,,0,0.0,0,155.2
Jordan Addison,MIN,6,3,44,0,2,44,14.7,0,0.0,14.3,0,,0,0.0,0,74.3
Brandon Powell,MIN,4,3,32,0,2,12,4.0,20,6.7,3.8,0,,0,0.0,1,58.3
Alexander Mattison,MIN,2,1,-1,0,0,-5,-5.0,4,4.0,-5.5,0,,1,50.0,0,56.2
K.J. Osborn,MIN,2,1,7,0,,3,3.0,4,4.0,18.0,0,,0,0.0,0,58.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Samaje Perine,DEN,7,7,60,0,3,6,0.9,54,7.7,0.9,0,,0,0.0,0,102.4
Jerry Jeudy,DEN,7,5,58,0,2,14,2.8,44,8.8,8.3,0,,0,0.0,0,96.1
Jaleel McLaughlin,DEN,5,5,14,0,1,-26,-5.2,40,8.0,-5.2,0,,0,0.0,0,79.2
Courtland Sutton,DEN,5,4,66,1,3,64,16.0,2,0.5,14.6,0,,0,0.0,0,158.3
Marvin Mims,DEN,3,2,12,0,,0,0.0,12,6.0,14.3,0,,0,0.0,0,74.3
Adam Trautman,DEN,2,2,33,0,2,26,13.0,7,3.5,13.0,0,,0,0.0,0,118.7
Javonte Williams,DEN,2,2,16,0,0,-2,-1.0,18,9.0,-1.0,0,,0,0.0,0,100.0
Lil'Jordan Humphrey,DEN,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
