Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,7:40,2,5,BUF 27,0,0,Tom Brady pass complete short left to Wes Welker for 1 yard (tackle by Reggie Corner and Kyle Williams),3.580,3.010
1,6:59,3,4,BUF 26,0,0,Kevin Faulk middle for 2 yards (tackle by Spencer Johnson and Kawika Mitchell),3.010,1.990
1,6:22,4,2,BUF 24,0,0,Stephen Gostkowski 41 yard field goal no good,1.990,-1.070
1,6:15,1,10,BUF 32,0,0,Trent Edwards right end for 16 yards (tackle by Jonathan Wilhite),1.070,2.130
1,5:34,1,10,BUF 48,0,0,"Penalty on Vince Wilfork: Encroachment, 5 yards (no play)",2.130,2.860
1,5:30,1,5,NWE 47,0,0,Fred Jackson for 4 yards,2.860,2.800
1,5:03,2,1,NWE 43,0,0,"Penalty on Shawn Nelson: False Start, 6 yards (no play)",2.800,1.990
1,4:44,2,7,NWE 49,0,0,Fred Jackson left guard for 16 yards (tackle by James Sanders),1.990,3.380
1,4:03,1,10,NWE 33,0,0,Trent Edwards pass complete short left to Fred Jackson for 21 yards (tackle by Leigh Bodden),3.380,4.780
1,3:36,1,10,NWE 12,0,0,Xavier Omon middle for 1 yard (tackle by Pierre Woods and Gary Guyton),4.780,4.270
1,3:03,2,9,NWE 11,6,0,"Trent Edwards pass complete short left to Shawn Nelson for 11 yards, touchdown",4.270,7.000
1,,,,NWE 2,7,0,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 30,7,0,"Rian Lindell kicks off 70 yards, returned by Kevin Faulk for 32 yards (tackle by George Wilson)",0.000,1.070
1,2:51,1,10,NWE 32,7,0,Tom Brady pass incomplete short middle intended for Randy Moss,1.070,0.530
1,2:46,2,10,NWE 32,7,0,Fred Taylor right guard for 4 yards (tackle by Bryan Scott and Reggie Corner),0.530,0.370
1,2:03,3,6,NWE 36,7,0,Tom Brady sacked by Aaron Schobel for -10 yards,0.370,-1.630
1,1:37,4,16,NWE 26,7,0,"Chris Hanson punts 42 yards, returned by Roscoe Parrish for 5 yards (tackle by Jonathan Wilhite). Penalty on Derek Schouman: Illegal Block Above the , 10 yards",-1.630,-0.740
1,1:21,1,10,BUF 27,7,0,Trent Edwards pass complete short left to Derek Schouman for 2 yards (tackle by Leigh Bodden),0.740,0.470
1,0:40,2,8,BUF 29,7,0,Trent Edwards pass complete short right to Lee Evans for 10 yards (tackle by Shawn Springs and Brandon Meriweather),0.470,1.530
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 39,7,0,Fred Jackson right guard for 5 yards (tackle by Shawn Springs and Brandon Meriweather),1.530,1.660
2,14:27,2,5,BUF 44,7,0,Fred Jackson right tackle for no gain (tackle by Adalius Thomas and Tully Banta-Cain),1.660,0.960
2,13:46,3,5,BUF 44,7,0,Trent Edwards pass incomplete short left intended for Terrell Owens (defended by Jonathan Wilhite),0.960,-0.460
2,13:41,4,5,BUF 44,7,0,Brian Moorman punts 28 yards,-0.460,-0.810
2,13:34,1,10,NWE 28,7,0,"Fred Taylor right end for 4 yards (tackle by Kawika Mitchell and Keith Ellison). Penalty on Matt Light: Tripping, 10 yards",0.810,0.410
2,13:10,1,16,NWE 22,7,0,Tom Brady pass complete short left to Wes Welker for 13 yards (tackle by Paul Posluszny),0.410,1.210
2,12:32,2,3,NWE 35,7,0,Fred Taylor left guard for no gain (tackle by Chris Kelsay and Spencer Johnson),1.210,0.500
2,12:04,,,,7,0,Timeout #1 by Buffalo Bills,0.000,0.500
2,12:04,3,3,NWE 35,7,0,Tom Brady pass complete short left to Chris Baker for 7 yards (tackle by Kawika Mitchell),0.500,1.730
2,11:22,1,10,NWE 42,7,0,Tom Brady pass incomplete short left intended for Kevin Faulk,1.730,1.190
2,11:17,2,10,NWE 42,7,0,Fred Taylor left guard for 1 yard (tackle by Paul Posluszny and Keith Ellison),1.190,0.630
2,10:35,3,9,NWE 43,7,0,Tom Brady pass complete short left to Kevin Faulk for 16 yards (tackle by Donte Whitner and Kawika Mitchell),0.630,2.850
2,9:53,1,10,BUF 41,7,0,Tom Brady pass complete deep middle to Randy Moss for 16 yards (tackle by Jairus Byrd),2.850,3.910
2,9:14,1,10,BUF 25,7,0,Fred Taylor right end for 1 yard (tackle by Keith Ellison and Donte Whitner),3.910,3.500
2,8:33,2,9,BUF 24,7,0,Fred Taylor left guard for 6 yards (tackle by Paul Posluszny),3.500,3.660
2,7:56,3,3,BUF 18,7,0,Kevin Faulk left guard for 4 yards (tackle by Kawika Mitchell and Leodis McKelvin),3.660,4.650
2,7:12,1,10,BUF 14,7,0,Tom Brady pass incomplete short right intended for Wes Welker,4.650,4.000
2,7:08,2,10,BUF 14,7,0,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Donte Whitner and Bryan Scott),4.000,6.970
2,6:25,1,1,BUF 1,7,6,"Fred Taylor right guard for 1 yard, touchdown",6.970,7.000
2,,,,BUF 2,7,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,7,7,"Stephen Gostkowski kicks off 76 yards, touchback",0.000,0.280
2,6:22,1,10,BUF 20,7,7,Fred Jackson right guard for 1 yard (tackle by Jarvis Green and Rob Ninkovich),0.280,-0.130
2,5:55,2,9,BUF 21,7,7,Trent Edwards pass complete short right to Fred Jackson for 16 yards (tackle by Gary Guyton),-0.130,1.400
2,5:25,1,10,BUF 37,7,7,Trent Edwards pass complete short left to Lee Evans for 3 yards (tackle by Leigh Bodden and Rob Ninkovich),1.400,1.260
2,4:59,2,7,BUF 40,7,7,"Fred Jackson right end for 10 yards (tackle by Darius Butler). Penalty on Demetress Bell: Illegal Formation, 5 yards (no play)",1.260,0.590
2,4:35,2,12,BUF 35,7,7,Trent Edwards pass complete short left to Shawn Nelson for 2 yards (tackle by James Sanders and Rob Ninkovich),0.590,0.170
2,3:55,3,10,BUF 37,7,7,Trent Edwards pass incomplete deep left intended for Lee Evans (defended by Leigh Bodden),0.170,-0.910
2,3:48,4,10,BUF 37,7,7,"Brian Moorman punts 39 yards, returned by Wes Welker for 11 yards (tackle by George Wilson)",-0.910,-1.270
2,3:38,1,10,NWE 35,13,7,"Tom Brady pass incomplete short middle intended for Sammy Morris is intercepted by Aaron Schobel at NWE-26 and returned for 26 yards, touchdown",1.270,-7.000
2,,,,NWE 2,14,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,14,7,"Rian Lindell kicks off 63 yards, returned by Kevin Faulk for 23 yards (tackle by Jon Corto)",0.000,0.940
2,3:25,1,10,NWE 30,14,7,Tom Brady pass complete short right to Wes Welker for 14 yards (tackle by Terrence McGee),0.940,1.860
2,2:46,1,10,NWE 44,14,7,Laurence Maroney middle for 7 yards (tackle by Bryan Scott),1.860,2.260
2,2:00,2,3,BUF 49,14,7,Tom Brady pass incomplete short right intended for Randy Moss,2.260,1.550
2,1:55,3,3,BUF 49,14,7,Tom Brady pass complete short right to Ben Watson for 14 yards (tackle by Bryan Scott and Keith Ellison),1.550,3.250
2,1:55,1,10,BUF 35,14,7,"Penalty on Dan Koppen: False Start, 5 yards (no play)",3.250,2.920
2,1:23,1,15,BUF 40,14,7,Tom Brady pass complete short middle to Randy Moss for 31 yards (tackle by Donte Whitner),2.920,5.140
2,1:14,1,9,BUF 9,14,7,Tom Brady pass complete short right to Ben Watson for 6 yards (tackle by Bryan Scott),5.140,5.530
2,0:32,2,3,BUF 3,14,7,Tom Brady pass incomplete short left intended for Joey Galloway,5.530,4.720
2,0:26,,,,14,7,Timeout #2 by Buffalo Bills,0.000,4.720
2,0:26,3,3,BUF 3,14,7,Kevin Faulk left tackle for 1 yard (tackle by Leodis McKelvin and Aaron Schobel),4.720,3.250
2,0:05,,,,14,7,Timeout #1 by New England Patriots,0.000,3.250
2,0:05,4,2,BUF 2,14,10,Stephen Gostkowski 20 yard field goal good,3.250,3.000
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,14,10,"Stephen Gostkowski kicks off 70 yards, returned by Leodis McKelvin for 21 yards (tackle by Brandon McGowan)",0.000,0.340
3,14:54,1,10,BUF 21,14,10,"Fred Jackson left end for 11 yards (tackle by Leigh Bodden). Penalty on Shawn Nelson: Offensive Holding, 10 yards (no play)",0.340,-0.720
3,14:35,1,20,BUF 11,14,10,"Trent Edwards pass incomplete short middle intended for Fred Jackson. Penalty on Vince Wilfork: Roughing the Passer, 15 yards (no play)",-0.720,0.670
3,14:32,1,10,BUF 26,14,10,Trent Edwards pass complete short right to Fred Jackson for 15 yards (tackle by Jonathan Wilhite and Brandon Meriweather),0.670,1.660
3,13:57,1,10,BUF 41,14,10,Trent Edwards pass incomplete deep right intended for Shawn Nelson,1.660,1.120
3,13:50,2,10,BUF 41,14,10,"Penalty on Demetress Bell: False Start, 5 yards (no play)",1.120,0.450
3,13:50,2,15,BUF 36,14,10,Trent Edwards pass complete short right to Lee Evans for 12 yards (tackle by Jonathan Wilhite),0.450,1.360
3,13:09,3,3,BUF 48,14,10,Trent Edwards pass incomplete short right intended for Derek Schouman,1.360,-0.190
3,13:03,4,3,BUF 48,14,10,Brian Moorman punts 49 yards,-0.190,0.380
3,12:51,1,10,NWE 3,14,10,Tom Brady pass complete short left to Wes Welker for 3 yards (tackle by Keith Ellison),-0.380,-0.560
3,12:12,2,7,NWE 6,14,10,Tom Brady pass complete short right to Laurence Maroney for 7 yards (tackle by Keith Ellison and Bryan Scott),-0.560,-0.320
3,11:34,1,10,NWE 13,14,10,Laurence Maroney middle for -1 yards (tackle by Keith Ellison and Bryan Scott),-0.320,-0.850
3,10:59,2,11,NWE 12,14,10,Tom Brady pass complete short right to Randy Moss for 8 yards (tackle by Terrence McGee),-0.850,-0.590
3,10:28,3,3,NWE 20,14,10,Tom Brady pass complete short right to Randy Moss for 5 yards (tackle by Terrence McGee),-0.590,0.610
3,9:49,1,10,NWE 25,14,10,Laurence Maroney left end for -4 yards (tackle by Marcus Stroud),0.610,-0.480
3,9:12,2,14,NWE 21,14,10,Tom Brady pass complete short left to Randy Moss for 6 yards (tackle by Leodis McKelvin),-0.480,-0.360
3,8:27,3,8,NWE 27,14,10,Tom Brady pass complete short left to Randy Moss for 11 yards,-0.360,1.470
3,8:01,1,10,NWE 38,14,10,Tom Brady pass complete deep middle to Randy Moss for 18 yards (tackle by Keith Ellison and Donte Whitner),1.470,2.650
3,7:16,1,10,BUF 44,14,10,Laurence Maroney right guard for 3 yards (tackle by Keith Ellison and Bryan Scott),2.650,2.520
3,6:41,2,7,BUF 41,14,10,Tom Brady pass complete short left to Wes Welker for 5 yards (tackle by Ryan Denney),2.520,2.480
3,6:04,3,2,BUF 36,14,10,Tom Brady pass incomplete short left intended for Randy Moss,2.480,0.890
3,6:00,4,2,BUF 36,14,10,Tom Brady pass incomplete short right intended for Wes Welker,0.890,-1.330
3,5:57,1,10,BUF 36,14,10,Fred Jackson left tackle for 4 yards (tackle by Gary Guyton),1.330,1.330
3,5:31,2,6,BUF 40,14,10,Fred Jackson left guard for 5 yards (tackle by Adalius Thomas and Ty Warren),1.330,1.290
3,4:53,3,1,BUF 45,14,10,Trent Edwards pass complete short middle to Terrell Owens for 27 yards (tackle by Shawn Springs),1.290,3.710
3,4:21,1,10,NWE 28,14,10,Fred Jackson left tackle for -4 yards (tackle by Brandon Meriweather),3.710,2.630
3,3:46,2,14,NWE 32,14,10,Trent Edwards sacked by Tully Banta-Cain for -6 yards. Penalty on Demetress Bell: Offensive Holding (Declined),2.630,1.160
3,3:19,3,20,NWE 38,14,10,Trent Edwards pass complete short left to Derek Schouman for 16 yards (tackle by Brandon Meriweather and Brandon McGowan),1.160,2.070
3,2:37,4,4,NWE 22,17,10,Rian Lindell 40 yard field goal good,2.070,3.000
3,,,,BUF 30,17,10,"Rian Lindell kicks off 69 yards, returned by Kevin Faulk for 22 yards (tackle by John Wendling)",0.000,0.480
3,2:27,1,10,NWE 23,17,10,Tom Brady pass complete short middle to Wes Welker for 7 yards (tackle by Leodis McKelvin),0.480,0.880
3,1:41,2,3,NWE 30,17,10,"Tom Brady pass complete short right to Ben Watson for 10 yards (tackle by Bryan Scott and Donte Whitner). Penalty on Donte Whitner: Unnecessary Roughness, 15 yards",0.880,2.590
3,1:13,1,10,BUF 45,17,10,Tom Brady left tackle for 9 yards (tackle by Marcus Stroud),2.590,3.260
3,0:27,2,1,BUF 36,17,10,Tom Brady pass complete short right to Wes Welker for 6 yards (tackle by Reggie Corner and Keith Ellison),3.260,3.580
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 30,17,10,Laurence Maroney middle for 1 yard (tackle by Ryan Denney and Kyle Williams),3.580,3.170
4,14:21,2,9,BUF 29,17,10,Tom Brady pass complete short left to Randy Moss for 6 yards (tackle by Donte Whitner and Kyle Williams),3.170,3.270
4,13:43,,,,17,10,Timeout #1 by Buffalo Bills,0.000,3.270
4,13:43,3,3,BUF 23,17,10,Tom Brady pass complete short left to Kevin Faulk for 7 yards (tackle by Keith Ellison),3.270,4.510
4,13:20,1,10,BUF 16,17,10,Laurence Maroney right tackle for -3 yards (tackle by Marcus Stroud),4.510,3.520
4,12:37,2,13,BUF 19,17,10,Tom Brady pass complete short middle to Randy Moss for 8 yards (tackle by Donte Whitner and Reggie Corner),3.520,3.940
4,11:52,3,5,BUF 11,17,10,Tom Brady pass incomplete short middle intended for Wes Welker (defended by Aaron Schobel),3.940,2.750
4,11:47,4,5,BUF 11,17,13,Stephen Gostkowski 28 yard field goal good,2.750,3.000
4,,,,NWE 30,17,13,"Stephen Gostkowski kicks off 67 yards, returned by Leodis McKelvin for 27 yards (tackle by Sam Aiken). Leodis McKelvin fumbles (forced by Sam Aiken) and returned for 16 yards",0.000,1.470
4,11:33,1,10,BUF 38,17,13,Trent Edwards pass incomplete short left intended for Roscoe Parrish (defended by Darius Butler),1.470,0.920
4,11:26,2,10,BUF 38,17,13,Fred Jackson middle for 5 yards (tackle by Tully Banta-Cain and Gary Guyton),0.920,0.890
4,10:50,3,5,BUF 43,17,13,"Trent Edwards pass complete short middle to Terrell Owens for 9 yards (tackle by Brandon Meriweather and James Sanders). Penalty on Terrell Owens: Offensive Pass Interfere, 10 yards (no play)",0.890,-0.430
4,10:29,3,15,BUF 33,17,13,Trent Edwards pass complete short right to Fred Jackson for 18 yards (tackle by James Sanders),-0.430,2.320
4,10:01,1,10,NWE 49,17,13,Fred Jackson left tackle for 2 yards (tackle by Shawn Springs and Ty Warren),2.320,2.050
4,9:23,2,8,NWE 47,17,13,Fred Jackson right tackle for 10 yards (tackle by Adalius Thomas),2.050,3.120
4,8:48,1,10,NWE 37,17,13,Trent Edwards pass incomplete short right intended for Fred Jackson,3.120,2.570
4,8:41,2,10,NWE 37,17,13,Xavier Omon middle for 7 yards (tackle by James Sanders and Brandon Meriweather),2.570,2.810
4,8:13,3,3,NWE 30,17,13,Fred Jackson right tackle for 4 yards (tackle by Derrick Burgess and Brandon Meriweather),2.810,3.840
4,7:39,1,10,NWE 26,17,13,"Trent Edwards sacked by Adalius Thomas for -10 yards. Penalty on Adalius Thomas: Unnecessary Roughness, 15 yards",3.840,4.170
4,7:23,1,10,NWE 21,17,13,Fred Jackson right end for 3 yards (tackle by Derrick Burgess and Adalius Thomas),4.170,4.040
4,6:55,2,7,NWE 18,17,13,Fred Jackson left end for -1 yards (tackle by Pierre Woods and Leigh Bodden),4.040,3.180
4,6:25,3,8,NWE 19,17,13,Trent Edwards left tackle for 9 yards (tackle by Shawn Springs),3.180,4.910
4,5:46,1,10,NWE 10,17,13,Trent Edwards pass incomplete short right intended for Shawn Nelson,4.910,4.190
4,5:38,2,10,NWE 10,23,13,"Trent Edwards pass complete short left to Fred Jackson for 10 yards, touchdown",4.190,7.000
4,,,,NWE 2,24,13,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,24,13,"Rian Lindell kicks off 69 yards, returned by Kevin Faulk for 18 yards (tackle by John Wendling)",0.000,0.150
4,5:25,1,10,NWE 19,24,13,Tom Brady pass complete short middle to Wes Welker for 4 yards (tackle by Keith Ellison),0.150,0.210
4,5:00,2,6,NWE 23,24,13,Tom Brady pass complete short middle to Ben Watson for 13 yards (tackle by Keith Ellison),0.210,1.330
4,4:39,1,10,NWE 36,24,13,Tom Brady pass complete short middle to Wes Welker for 8 yards (tackle by Reggie Corner),1.330,1.870
4,4:19,2,2,NWE 44,24,13,Tom Brady pass complete short middle to Kevin Faulk for 10 yards (tackle by Kawika Mitchell and Keith Ellison),1.870,2.520
4,3:52,1,10,BUF 46,24,13,Tom Brady pass incomplete deep left intended for Joey Galloway,2.520,1.980
4,3:47,2,10,BUF 46,24,13,Tom Brady pass complete short middle to Randy Moss for 6 yards (tackle by Terrence McGee),1.980,2.080
4,3:17,3,4,BUF 40,24,13,Tom Brady pass complete short right to Kevin Faulk for 5 yards (tackle by Terrence McGee),2.080,3.250
4,2:43,1,10,BUF 35,24,13,Tom Brady pass incomplete short right intended for Ben Watson,3.250,2.700
4,2:38,2,10,BUF 35,24,13,Tom Brady pass complete short middle to Wes Welker for 10 yards (tackle by Reggie Corner),2.700,3.910
4,2:12,1,10,BUF 25,24,13,Tom Brady pass complete short right to Kevin Faulk for 7 yards,3.910,4.370
4,2:10,2,3,BUF 18,24,19,"Tom Brady pass complete deep middle to Ben Watson for 18 yards, touchdown",4.370,7.000
4,,,,,24,19,"Two Point Attempt: Tom Brady pass incomplete intended for Ben Watson, conversion fails",1.000,-1.000
4,,,,NWE 30,24,19,"Stephen Gostkowski kicks off 72 yards, returned by Leodis McKelvin for 33 yards (tackle by Pierre Woods). Leodis McKelvin fumbles (forced by Pierre Woods), recovered by Stephen Gostkowski at BUF-31 (tackle by John Wendling)",0.000,-3.510
4,1:56,1,10,BUF 31,24,19,Tom Brady pass complete short right to Randy Moss for 6 yards (tackle by Donte Whitner and Terrence McGee),3.510,3.780
4,1:27,2,4,BUF 25,24,19,Tom Brady pass complete short middle to Wes Welker for 9 yards (tackle by Reggie Corner),3.780,4.510
4,0:55,1,10,BUF 16,24,25,"Tom Brady pass complete deep middle to Ben Watson for 16 yards, touchdown",4.510,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,,24,25,"Two Point Attempt: Tom Brady pass incomplete intended for Randy Moss, conversion fails",1.000,-1.000
4,,,,NWE 30,24,25,"Stephen Gostkowski kicks off 73 yards, returned by Leodis McKelvin for 24 yards (tackle by Patrick Chung)",0.000,0.340
4,0:45,,,,24,25,Timeout #1 by New England Patriots,0.000,0.340
4,0:45,1,10,BUF 21,24,25,Trent Edwards pass complete deep middle to Terrell Owens for 19 yards (tackle by Brandon Meriweather and Jonathan Wilhite),0.340,1.600
4,0:37,,,,24,25,Timeout #2 by Buffalo Bills,0.000,1.600
4,0:37,1,10,BUF 40,24,25,Trent Edwards sacked by Derrick Burgess for 0 yards,1.600,1.050
4,0:28,,,,24,25,Timeout #3 by Buffalo Bills,0.000,1.050
4,0:28,2,10,BUF 40,24,25,Trent Edwards pass incomplete short right intended for Lee Evans,1.050,0.370
4,0:24,3,10,BUF 40,24,25,Trent Edwards sacked by Tully Banta-Cain for -10 yards,0.370,-1.370
4,0:01,4,20,BUF 30,24,25,"Trent Edwards pass complete deep right to Derek Schouman for 23 yards, lateral to Roscoe Parrish for 4 yards, lateral to Fred Jackson for 3 yards. Fred Jackson fumbles, recovered by Roscoe Parrish at NWE-40",-1.370,2.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
