0,1
Game Info,Game Info
Won Toss,Lions (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,3:09
Attendance,7796
Vegas Line,Atlanta Falcons -1.0
Over/Under,54.0 (under)
