Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
1,8:13,2,10,DET 45,0,0,Adrian Peterson right tackle for 1 yard (tackle by Foyesade Oluokun),1.380,0.830
1,7:30,3,9,DET 46,0,0,Matthew Stafford pass complete deep left to Marvin Jones for 23 yards (tackle by Keanu Neal),0.830,3.510
1,6:45,1,10,ATL 31,0,0,D'Andre Swift right guard for 8 yards (tackle by Mykal Walker),3.510,4.050
1,6:08,2,2,ATL 23,0,0,D'Andre Swift right tackle for 13 yards (tackle by Ricardo Allen),4.050,4.910
1,5:27,1,10,ATL 10,0,0,D'Andre Swift left tackle for 3 yards (tackle by Keanu Neal and Grady Jarrett),4.910,4.760
1,4:48,2,7,ATL 7,0,0,Matthew Stafford pass incomplete short middle intended for Marvin Jones (defended by Foyesade Oluokun),4.760,3.810
1,4:44,3,7,ATL 7,0,0,"Matthew Stafford sacked by AJ Terrell for no gain. Penalty on AJ Terrell: Roughing the Passer, 4 yards (no play)",3.810,6.510
1,4:21,1,3,ATL 3,6,0,"D'Andre Swift left guard for 3 yards, touchdown",6.510,7.000
1,4:16,,,ATL 15,7,0,Matt Prater kicks extra point good,0.000,0.000
1,4:16,,,DET 35,7,0,"Jack Fox kicks off 66 yards, returned by Brandon Powell for 19 yards (tackle by Jason Cabinda and Elijah Lee)",0.000,0.040
1,4:11,1,10,ATL 18,7,0,Todd Gurley right guard for 2 yards (tackle by Danny Shelton and John Penisini),0.040,-0.130
1,3:37,2,8,ATL 20,7,0,Matt Ryan pass incomplete short right intended for Julio Jones,-0.130,-0.910
1,3:33,3,8,ATL 20,7,0,Matt Ryan pass incomplete short left intended for Brandon Powell,-0.910,-2.030
1,3:29,4,8,ATL 20,7,0,"Sterling Hofrichter punts 43 yards, fair catch by Jamal Agnew at DET-37",-2.030,-1.400
1,3:20,1,10,DET 37,7,0,Matthew Stafford pass complete short right to Adrian Peterson for 1 yard (tackle by Takkarist McKinley),1.400,0.990
1,2:40,2,9,DET 38,7,0,Adrian Peterson right guard for no gain (tackle by Keanu Neal),0.990,0.300
1,1:56,3,9,DET 38,7,0,Matthew Stafford pass incomplete short middle intended for Danny Amendola,0.300,-0.850
1,1:52,4,9,DET 38,7,0,"Jack Fox punts 51 yards, fair catch by Brandon Powell at ATL-11",-0.850,0.370
1,1:43,1,10,ATL 11,7,0,Matt Ryan pass complete short left to Hayden Hurst for 16 yards (tackle by Jayron Kearse),-0.370,0.740
1,1:07,1,10,ATL 27,7,0,Matt Ryan pass complete short left to Julio Jones for 8 yards (tackle by Amani Oruwariye and Jamie Collins),0.740,1.280
1,0:31,2,2,ATL 35,7,0,Matt Ryan pass complete short middle to Hayden Hurst for 7 yards (tackle by Danny Shelton),1.280,1.730
1,0:12,1,10,ATL 42,7,0,Matt Ryan pass incomplete deep left intended for Calvin Ridley,1.730,1.190
1,0:06,2,10,ATL 42,7,0,Matt Ryan pass complete short right to Brian Hill for 9 yards (tackle by Duron Harmon),1.190,1.690
Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DET 49,7,0,Olamide Zaccheaus right guard for no gain (tackle by Jayron Kearse),1.690,0.000
2,14:21,4,1,DET 49,7,0,Matt Ryan pass complete short right to Hayden Hurst for 8 yards (tackle by Jayron Kearse),0.000,2.850
2,13:48,1,10,DET 41,7,0,Matt Ryan pass complete deep right to Calvin Ridley for 19 yards,2.850,4.110
2,13:12,1,10,DET 22,7,0,"Matt Ryan pass incomplete deep left intended for Hayden Hurst. Penalty on Jayron Kearse: Defensive Holding, 5 yards (no play)",4.110,4.440
2,13:06,1,10,DET 17,7,0,Todd Gurley right end for no gain (tackle by Jeff Okudah),4.440,3.850
2,12:28,2,10,DET 17,7,0,"Matt Ryan pass complete deep left to Brandon Powell for 17 yards. Penalty on Calvin Ridley: Offensive Pass Interference, 10 yards (no play)",3.850,2.540
2,12:21,2,20,DET 27,7,0,Matt Ryan pass complete short middle to Todd Gurley for 11 yards (tackle by Reggie Ragland and Jamie Collins),2.540,3.190
2,11:46,3,9,DET 16,7,0,"Matt Ryan pass incomplete deep right intended for Calvin Ridley. Penalty on Jeff Okudah: Defensive Pass Interference, 15 yards (no play)",3.190,6.970
2,11:41,1,1,DET 1,7,0,Matt Ryan pass incomplete short left intended for Luke Stocker,6.970,5.910
2,11:35,2,1,DET 1,7,0,Todd Gurley left tackle for no gain (tackle by Da'Shawn Hand),5.910,5.170
2,10:59,3,1,DET 1,7,6,"Todd Gurley right tackle for 1 yard, touchdown",5.170,7.000
2,10:55,,,DET 15,7,7,Younghoe Koo kicks extra point good,0.000,0.000
2,10:55,,,ATL 35,7,7,"Younghoe Koo kicks off 67 yards, returned by Jamal Agnew for 23 yards (tackle by Edmond Robinson)",0.000,0.340
2,10:48,1,10,DET 21,7,7,Matthew Stafford pass complete short middle to Kenny Golladay for 13 yards (tackle by Deion Jones and Kendall Sheffield),0.340,1.200
2,10:12,1,10,DET 34,7,7,Adrian Peterson left guard for 7 yards (tackle by AJ Terrell and Dante Fowler),1.200,1.600
2,9:34,2,3,DET 41,7,7,Adrian Peterson left tackle for no gain (tackle by Steven Means and Tyeler Davison),1.600,0.890
2,8:53,3,3,DET 41,7,7,"Matthew Stafford pass complete deep right to Danny Amendola for 36 yards (tackle by Isaiah Oliver). Penalty on Grady Jarrett: Roughing the Passer, 12 yards",0.890,4.840
2,8:43,1,10,ATL 11,7,7,D'Andre Swift left end for -2 yards (tackle by Deion Jones and Kendall Sheffield),4.840,3.830
2,7:45,2,12,ATL 13,7,7,Matthew Stafford pass complete short left to D'Andre Swift for 1 yard (tackle by Keanu Neal),3.830,3.110
2,7:08,3,11,ATL 12,7,7,Matthew Stafford pass complete short left to T.J. Hockenson for 9 yards (tackle by Foyesade Oluokun and Kendall Sheffield),3.110,3.050
2,6:21,4,2,ATL 3,7,7,"Adrian Peterson right guard for no gain (tackle by Dante Fowler). Penalty on Dante Fowler: Unsportsmanlike Conduct, 1 yard",3.050,0.380
2,6:17,1,10,ATL 2,7,7,Matt Ryan pass incomplete short right intended for Hayden Hurst,-0.380,-0.780
2,6:12,2,10,ATL 2,7,7,Todd Gurley right tackle for 2 yards (tackle by Jahlani Tavai),-0.780,-1.190
2,5:32,3,8,ATL 4,7,7,Matt Ryan pass complete deep left to Calvin Ridley for 27 yards,-1.190,1.000
2,4:53,1,10,ATL 31,7,7,Brian Hill left guard for 1 yard (tackle by John Penisini),1.000,0.600
2,4:09,2,9,ATL 32,7,7,Matt Ryan pass complete short middle to Brian Hill for 11 yards (tackle by Tracy Walker),0.600,1.800
2,3:24,1,10,ATL 43,7,7,Brian Hill left tackle for 2 yards (tackle by Trey Flowers and Jamie Collins),1.800,1.520
2,2:40,2,8,ATL 45,7,7,Matt Ryan pass complete short left to Hayden Hurst for 17 yards (tackle by Tracy Walker),1.520,3.050
2,2:00,1,10,DET 38,7,7,Todd Gurley left guard for 3 yards (tackle by Jamie Collins and Trey Flowers),3.050,2.910
2,1:26,2,7,DET 35,7,7,Matt Ryan pass complete short right to Brandon Powell for 4 yards (tackle by Darryl Roberts),2.910,2.740
2,1:19,3,3,DET 31,7,7,Matt Ryan pass complete short right to Julio Jones for 13 yards (tackle by Reggie Ragland),2.740,4.370
2,0:54,1,10,DET 18,7,7,Matt Ryan pass complete short middle to Julio Jones for 13 yards (tackle by Amani Oruwariye),4.370,6.060
2,0:48,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:48,1,5,DET 5,7,7,Todd Gurley left tackle for 1 yard (tackle by Danny Shelton and Da'Shawn Hand),6.060,5.340
2,0:42,,,,,,Timeout #1 by Detroit Lions,,
2,0:42,2,4,DET 4,7,7,Matt Ryan pass incomplete short left intended for Calvin Ridley,5.340,4.490
2,0:34,3,4,DET 4,7,13,"Matt Ryan pass complete short middle to Calvin Ridley for 4 yards, touchdown",4.490,7.000
2,0:29,,,DET 15,7,14,Younghoe Koo kicks extra point good,0.000,0.000
2,0:29,,,ATL 35,7,14,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
2,0:29,1,10,DET 25,7,14,Matthew Stafford pass complete short right to T.J. Hockenson for 10 yards (tackle by Keanu Neal),0.610,1.270
2,0:23,,,,,,Timeout #2 by Detroit Lions,,
2,0:23,1,10,DET 35,7,14,Matthew Stafford pass complete deep middle to Kenny Golladay for 18 yards (tackle by Kendall Sheffield),1.270,2.460
2,0:17,,,,,,Timeout #3 by Detroit Lions,,
2,0:17,1,10,ATL 47,7,14,"Penalty on Matthew Stafford: False Start, 5 yards (no play)",2.460,2.130
2,0:17,1,15,DET 48,7,14,Matthew Stafford pass complete deep middle to Marvin Jones for 20 yards (tackle by Kendall Sheffield),2.130,3.450
2,0:04,1,10,ATL 32,7,14,Matthew Stafford spiked the ball,3.450,2.900
2,0:03,2,10,ATL 32,10,14,Matt Prater 50 yard field goal good,2.900,3.000
Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,14,"Younghoe Koo kicks off 68 yards, returned by Jamal Agnew for 17 yards (tackle by LaRoy Reynolds)",0.000,-0.280
3,14:55,1,10,DET 14,10,14,D'Andre Swift right end for 2 yards (tackle by Foyesade Oluokun and Steven Means),-0.280,-0.510
3,14:14,2,8,DET 16,10,14,Matthew Stafford pass complete short middle to Marvin Jones for 16 yards (tackle by Keanu Neal),-0.510,1.070
3,13:32,1,10,DET 32,10,14,Matthew Stafford sacked by Keanu Neal for -9 yards,1.070,-0.690
3,12:50,2,19,DET 23,10,14,Matthew Stafford pass complete short left to D'Andre Swift for 8 yards (tackle by Foyesade Oluokun),-0.690,-0.290
3,12:14,3,11,DET 31,10,14,Matthew Stafford pass complete deep left to Kenny Golladay for 29 yards (tackle by Keanu Neal),-0.290,2.920
3,11:27,1,10,ATL 40,10,14,"D'Andre Swift right tackle for 24 yards (tackle by Ricardo Allen). Penalty on Jesse James: Offensive Holding, 10 yards (no play)",2.920,2.260
3,10:56,1,20,DET 50,10,14,Matthew Stafford pass complete short middle to D'Andre Swift for 14 yards (tackle by Sharrod Neasman),2.260,2.910
3,10:16,2,6,ATL 36,10,14,Adrian Peterson left guard for 7 yards (tackle by Foyesade Oluokun and Steven Means),2.910,3.640
3,9:39,1,10,ATL 29,10,14,Adrian Peterson left guard for 3 yards (tackle by Sharrod Neasman),3.640,3.510
3,9:04,2,7,ATL 26,10,14,Adrian Peterson right tackle for 2 yards (tackle by Foyesade Oluokun and Mykal Walker),3.510,3.070
3,8:24,3,5,ATL 24,10,14,Matthew Stafford sacked by Deion Jones for -9 yards,3.070,1.150
3,7:40,4,14,ATL 33,13,14,Matt Prater 51 yard field goal good,1.150,3.000
3,7:34,,,DET 35,13,14,"Jack Fox kicks off 66 yards, returned by Brandon Powell for 16 yards (tackle by Jarrad Davis)",0.000,-0.220
3,7:28,1,10,ATL 15,13,14,Matt Ryan pass complete short middle to Russell Gage for 9 yards (tackle by Jayron Kearse),-0.220,0.620
3,6:52,2,1,ATL 24,13,14,Todd Gurley right end for 2 yards (tackle by Christian Jones and Jayron Kearse),0.620,0.670
3,6:21,1,10,ATL 26,13,14,Matt Ryan pass incomplete short left intended for Todd Gurley,0.670,0.130
3,6:14,2,10,ATL 26,13,14,Matt Ryan pass complete short middle to Julio Jones for 5 yards (tackle by Darryl Roberts),0.130,0.100
3,5:34,3,5,ATL 31,13,14,Matt Ryan sacked by Romeo Okwara for -4 yards,0.100,-1.570
3,4:59,4,9,ATL 27,13,14,"Sterling Hofrichter punts 46 yards, returned by Jamal Agnew for -1 yards (tackle by Jacob Tuioti-Mariner). Penalty on Olamide Zaccheaus: Player Out of Bounds on Kick, 5 yards",-1.570,-1.000
3,4:47,1,10,DET 31,13,14,Matthew Stafford pass incomplete short right intended for Jamal Agnew,1.000,0.460
3,4:44,2,10,DET 31,13,14,Matthew Stafford pass complete short right to Danny Amendola for 4 yards (tackle by Isaiah Oliver and AJ Terrell),0.460,0.300
3,4:07,,,,,,Timeout #1 by Atlanta Falcons,,
3,4:07,3,6,DET 35,13,14,Matthew Stafford pass incomplete short right intended for T.J. Hockenson,0.300,-1.040
3,4:03,4,6,DET 35,13,14,Jack Fox punts 59 yards downed by Mike Ford,-1.040,0.380
3,3:50,1,10,ATL 6,13,14,Todd Gurley right guard for 5 yards (tackle by Jarrad Davis),-0.380,-0.420
3,3:13,2,5,ATL 11,13,14,Todd Gurley left guard for 13 yards (tackle by Duron Harmon),-0.420,0.540
3,2:39,1,10,ATL 24,13,14,Matt Ryan pass complete short right to Julio Jones for 17 yards (tackle by Christian Jones and Tracy Walker),0.540,1.660
3,1:58,1,10,ATL 41,13,14,Todd Gurley right tackle for 2 yards (tackle by Da'Shawn Hand),1.660,1.390
3,1:29,2,8,ATL 43,13,14,Matt Ryan pass complete short left to Hayden Hurst for 8 yards (tackle by Darryl Roberts),1.390,2.320
3,0:51,1,10,DET 49,13,14,Matt Ryan pass incomplete short middle,2.320,1.780
3,0:47,2,10,DET 49,13,14,Matt Ryan pass complete short middle to Julio Jones for 8 yards (tackle by Darryl Roberts),1.780,2.150
3,0:12,3,2,DET 41,13,14,Matt Ryan pass complete short right to Julio Jones for 5 yards (tackle by Jeff Okudah),2.150,3.180
Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 36,13,14,"Todd Gurley right end for 2 yards (tackle by Jeff Okudah). Penalty on Jaeden Graham: Offensive Holding, 10 yards (no play)",3.180,2.520
4,14:40,1,20,DET 46,13,14,Matt Ryan pass complete deep left to Julio Jones for 28 yards (tackle by Duron Harmon),2.520,4.370
4,14:06,1,10,DET 18,13,14,"Penalty on Luke Stocker: False Start, 5 yards (no play)",4.370,4.040
4,14:00,1,15,DET 23,13,14,Todd Gurley right guard for 9 yards (tackle by Tracy Walker and Christian Jones),4.040,4.430
4,13:20,2,6,DET 14,13,14,Todd Gurley left end for -6 yards (tackle by Amani Oruwariye),4.430,2.870
4,12:39,3,12,DET 20,13,14,Matt Ryan pass complete short right to Calvin Ridley for 7 yards,2.870,2.620
4,12:01,4,5,DET 13,13,14,Matt Ryan pass incomplete short left intended for Ito Smith (defended by Trey Flowers),2.620,0.320
4,11:57,1,10,DET 13,13,14,D'Andre Swift right tackle for 3 yards (tackle by Isaiah Oliver),-0.320,-0.440
4,11:22,2,7,DET 16,13,14,Matthew Stafford pass complete short right to Kenny Golladay for 18 yards (tackle by AJ Terrell),-0.440,1.200
4,10:42,1,10,DET 34,13,14,Matthew Stafford pass complete short left to Marvin Jones for 15 yards (tackle by Ricardo Allen),1.200,2.190
4,10:03,1,10,DET 49,13,14,Matthew Stafford pass complete short left to Marvin Jones for 6 yards (tackle by Grady Jarrett),2.190,2.460
4,9:23,2,4,ATL 45,13,14,Adrian Peterson left tackle for 3 yards (tackle by Mykal Walker),2.460,2.150
4,9:03,3,1,ATL 42,13,14,"Penalty on ATL: Defensive Too Many Men on Field, 6 yards (no play)",2.150,3.180
4,9:00,1,10,ATL 36,13,14,D'Andre Swift left guard for 2 yards (tackle by Steven Means),3.180,2.910
4,8:23,2,8,ATL 34,13,14,Matthew Stafford pass incomplete short right intended for D'Andre Swift,2.910,2.210
4,8:19,3,8,ATL 34,13,14,Matthew Stafford pass complete short left to Kenny Golladay for 7 yards (tackle by Kendall Sheffield),2.210,1.820
4,7:37,4,1,ATL 27,13,14,Matt Prater 46 yard field goal no good,1.820,-1.330
4,7:32,1,10,ATL 36,13,14,Matt Ryan pass complete short left to Calvin Ridley for 12 yards (tackle by Amani Oruwariye),1.330,2.130
4,6:54,1,10,ATL 48,13,14,Todd Gurley left guard for -3 yards (tackle by Tracy Walker),2.130,1.180
4,6:15,2,13,ATL 45,13,14,Todd Gurley left tackle for 3 yards (tackle by Nick Williams and Danny Shelton),1.180,0.890
4,5:39,3,10,ATL 48,13,14,"Matt Ryan sacked by Romeo Okwara for -12 yards. Matt Ryan fumbles (forced by Romeo Okwara), recovered by Trey Flowers at ATL-36 and returned for 4 yards (tackle by James Carpenter)",0.890,-3.450
4,5:29,1,10,ATL 32,13,14,D'Andre Swift right end for -5 yards (tackle by Dante Fowler),3.450,2.230
4,4:53,2,15,ATL 37,13,14,Matthew Stafford pass complete short right to D'Andre Swift for -2 yards (tackle by Steven Means),2.230,1.290
4,4:07,3,17,ATL 39,13,14,Matthew Stafford left tackle for 8 yards (tackle by Charles Harris and Foyesade Oluokun),1.290,1.320
4,3:21,4,9,ATL 31,16,14,Matt Prater 49 yard field goal good,1.320,3.000
4,3:16,,,DET 35,16,14,"Jack Fox kicks off 64 yards, returned by Brandon Powell for 23 yards (tackle by Jayron Kearse)",0.000,0.540
4,3:09,1,10,ATL 24,16,14,Matt Ryan pass complete short right to Russell Gage for 6 yards (tackle by Jahlani Tavai),0.540,0.810
4,2:50,2,4,ATL 30,16,14,Matt Ryan pass complete short left to Russell Gage for 9 yards (tackle by Darryl Roberts),0.810,1.530
4,2:28,1,10,ATL 39,16,14,Matt Ryan pass complete short middle to Todd Gurley for 8 yards (tackle by Jamie Collins),1.530,2.070
4,2:00,2,2,ATL 47,16,14,Matt Ryan pass complete short left to Russell Gage for 16 yards (tackle by Darryl Roberts),2.070,3.120
4,1:37,1,10,DET 37,16,14,Matt Ryan pass complete deep left to Russell Gage for 16 yards. Penalty on Amani Oruwariye: Defensive Holding (Declined),3.120,4.170
4,1:31,1,10,DET 21,16,14,Todd Gurley left guard for 8 yards (tackle by Jamie Collins),4.170,4.950
4,1:25,,,,,,Timeout #1 by Detroit Lions,,
4,1:25,2,2,DET 13,16,14,Todd Gurley left end for 1 yard (tackle by Jalen Reeves-Maybin),4.950,4.490
4,1:18,,,,,,Timeout #2 by Detroit Lions,,
4,1:18,3,1,DET 12,16,14,"Todd Gurley left guard for 2 yards (tackle by Da'Shawn Hand). Todd Gurley fumbles (forced by Da'Shawn Hand), recovered by Todd Gurley at DET-10",4.490,4.910
4,1:12,,,,,,Timeout #3 by Detroit Lions,,
4,1:12,1,10,DET 10,16,20,"Todd Gurley left guard for 10 yards, touchdown",4.910,7.000
4,1:04,,,,,,Timeout #3 by Atlanta Falcons,,
4,1:04,,,DET 2,16,22,"Two Point Attempt: Matt Ryan pass complete to Calvin Ridley, conversion succeeds",1.000,1.000
4,1:04,,,ATL 35,16,22,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,1:04,1,10,DET 25,16,22,Matthew Stafford pass incomplete short left intended for Kenny Golladay,0.610,0.060
4,0:57,2,10,DET 25,16,22,Matthew Stafford pass complete short right to T.J. Hockenson for 13 yards (tackle by AJ Terrell and Isaiah Oliver),0.060,1.470
4,0:35,1,10,DET 38,16,22,Matthew Stafford spiked the ball,1.470,0.920
4,0:34,2,10,DET 38,16,22,Matthew Stafford pass complete deep middle to Danny Amendola for 22 yards (tackle by Foyesade Oluokun),0.920,2.920
4,0:20,1,10,ATL 40,16,22,Matthew Stafford spiked the ball,2.920,2.370
4,0:19,2,10,ATL 40,16,22,Matthew Stafford pass complete deep left to Kenny Golladay for 29 yards (tackle by Keanu Neal),2.370,4.840
4,0:03,1,10,ATL 11,16,22,Matthew Stafford spiked the ball,4.840,4.140
4,0:02,2,10,ATL 11,22,22,"Matthew Stafford pass complete short left to T.J. Hockenson for 11 yards, touchdown. Penalty on Danny Amendola: Unsportsmanlike Conduct, 15 yards",4.140,7.000
4,0:00,,,ATL 30,23,22,Matt Prater kicks extra point good Penalty on ATL: Illegal Formation (Declined),0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
