Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Kevin Faulk,NWE,1,20,20.0,0,0,1,6,6.0,0,0
Deion Branch,NWE,1,26,26.0,0,0,0,0,,0,0
Marc Edwards,NWE,1,15,15.0,0,0,0,0,,0,0
Patrick Pass,NWE,1,28,28.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ronney Jenkins,SDG,2,50,25.0,0,0,0,0,,0,0
Tamarick Vanover,SDG,1,20,20.0,0,0,0,0,,0,0
