#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:27,MIN 40,4,2:29,3,Punt
2,1,4:59,GNB 42,6,3:22,24,Field Goal
3,2,12:52,MIN 19,7,3:19,36,Fumble
4,2,8:47,MIN 2,10,4:23,69,Field Goal
5,2,3:14,MIN 37,7,2:24,63,Touchdown
6,3,15:00,MIN 40,3,2:11,0,Punt
7,3,11:50,MIN 41,6,3:28,59,Touchdown
8,3,5:26,MIN 4,12,6:04,85,Field Goal
9,4,11:42,MIN 23,5,3:02,22,Punt
10,4,3:30,MIN 21,3,1:03,-2,Punt
11,4,0:46,MIN 30,4,0:44,14,Punt
12,5,10:25,MIN 20,12,6:36,63,Field Goal
13,5,3:26,MIN 39,3,1:27,5,Punt
14,5,0:01,MIN 34,1,0:01,21,End of Game
