Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
1,5:10,1,6,MIN 6,0,0,Scott Tolzien pass incomplete short right intended for James Jones (defended by Xavier Rhodes),5.830,4.950
1,5:06,2,6,MIN 6,0,6,"Scott Tolzien left tackle for 6 yards, touchdown",4.950,7.000
1,5:06,,,MIN 2,0,7,Mason Crosby kicks extra point good,0.000,0.000
1,5:06,,,GNB 35,0,7,"Mason Crosby kicks off 64 yards, returned by Cordarrelle Patterson for 57 yards (tackle by Mike Neal)",0.000,-2.790
1,4:48,1,10,GNB 42,0,7,Christian Ponder pass complete short middle to Cordarrelle Patterson for 7 yards (tackle by Davon House and A.J. Hawk),2.790,3.190
1,4:07,2,3,GNB 35,0,7,Christian Ponder pass complete short right to Rhett Ellison for 14 yards (tackle by Davon House),3.190,4.170
1,3:38,1,10,GNB 21,0,7,Adrian Peterson left tackle for -1 yards (tackle by C.J. Wilson),4.170,3.490
1,2:58,2,11,GNB 22,0,7,Adrian Peterson left tackle for 5 yards (tackle by Mike Daniels),3.490,3.460
1,2:16,3,6,GNB 17,0,7,Christian Ponder sacked by Clay Matthews for -1 yards,3.460,2.250
1,1:41,4,7,GNB 18,3,7,Blair Walsh 36 yard field goal good,2.250,3.000
1,1:41,,,MIN 35,3,7,"Blair Walsh kicks off 73 yards, touchback",0.000,-0.280
1,1:37,1,10,GNB 20,3,7,Eddie Lacy left end for 9 yards (tackle by Andrew Sendejo),0.280,0.950
1,0:55,2,1,GNB 29,3,7,Eddie Lacy right guard for 5 yards (tackle by Marvin Mitchell),0.950,1.200
1,0:20,1,10,GNB 34,3,7,Eddie Lacy left guard for no gain (tackle by Marvin Mitchell),1.200,0.660
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,GNB 34,3,7,Eddie Lacy right tackle for 14 yards (tackle by Jamarca Sanford and Audie Cole),0.660,2.130
2,14:18,1,10,GNB 48,3,7,Scott Tolzien pass incomplete short right intended for John Kuhn,2.130,1.580
2,14:13,2,10,GNB 48,3,7,Eddie Lacy up the middle for 2 yards (tackle by Jared Allen),1.580,1.160
2,13:31,3,8,,3,7,Scott Tolzien sacked by Brian Robison for -11 yards,1.160,-0.780
2,13:00,4,19,GNB 39,3,7,"Tim Masthay punts 42 yards, fair catch by Marcus Sherels",-0.780,-0.150
2,12:52,1,10,MIN 19,3,7,Adrian Peterson right end for 11 yards (tackle by A.J. Hawk and Andy Mulumba),0.150,0.940
2,12:18,1,10,MIN 30,3,7,Adrian Peterson right guard for 4 yards (tackle by C.J. Wilson),0.940,0.930
2,11:39,2,6,MIN 34,3,7,Adrian Peterson left end for 7 yards (tackle by Morgan Burnett),0.930,1.660
2,11:06,1,10,MIN 41,3,7,Christian Ponder pass incomplete short middle intended for John Carlson (defended by Davon House),1.660,1.120
2,11:01,2,10,MIN 41,3,7,Adrian Peterson right tackle for 6 yards (tackle by Brad Jones and Morgan Burnett),1.120,1.220
2,10:20,3,4,MIN 47,3,7,Christian Ponder pass complete short middle to Cordarrelle Patterson for 6 yards (tackle by Davon House),1.220,2.460
2,9:43,1,10,GNB 47,3,7,"Christian Ponder pass complete short middle to Adrian Peterson for 2 yards (tackle by A.J. Hawk). Adrian Peterson fumbles (forced by A.J. Hawk), recovered by Andy Mulumba at GNB-45 (tackle by Christian Ponder)",2.460,-1.930
2,9:33,1,10,GNB 45,3,7,Scott Tolzien pass incomplete (defended by Kevin Williams),1.930,1.380
2,9:29,2,10,GNB 45,3,7,Eddie Lacy for 5 yards (tackle by Robert Blanton),1.380,1.360
2,9:03,3,5,,3,7,Scott Tolzien pass incomplete deep right intended for Jarrett Boykin (defended by Jamarca Sanford),1.360,-0.060
2,8:56,4,5,,3,7,Tim Masthay punts 48 yards,-0.060,0.380
2,8:47,1,10,MIN 2,3,7,Christian Ponder pass complete short middle to Cordarrelle Patterson for 7 yards (tackle by Davon House),-0.380,-0.270
2,8:10,2,3,MIN 9,3,7,Christian Ponder pass complete short right to Jerome Felton for 7 yards (tackle by Morgan Burnett),-0.270,-0.140
2,7:36,1,10,MIN 16,3,7,Adrian Peterson right guard for 22 yards (tackle by M.D. Jennings),-0.140,1.470
2,6:53,1,10,MIN 38,3,7,Christian Ponder pass complete short right to Cordarrelle Patterson for 5 yards (tackle by Tramon Williams),1.470,1.600
2,6:12,2,5,MIN 43,3,7,Christian Ponder pass incomplete short left intended for Cordarrelle Patterson,1.600,0.890
2,6:06,3,5,MIN 43,3,7,Christian Ponder pass complete deep right to Jerome Simpson for 31 yards (tackle by Tramon Williams). Penalty on Tramon Williams: Illegal Contact (Declined),0.890,3.840
2,5:49,1,10,GNB 26,3,7,Adrian Peterson right tackle for 2 yards (tackle by A.J. Hawk),3.840,3.570
2,5:11,2,8,GNB 24,3,7,Christian Ponder sacked by Brad Jones for -5 yards,3.570,2.210
2,4:35,3,13,GNB 29,3,7,Christian Ponder pass incomplete short left intended for Jerome Simpson,2.210,1.500
2,4:28,4,13,GNB 29,6,7,Blair Walsh 47 yard field goal good,1.500,3.000
2,4:28,,,MIN 35,6,7,"Blair Walsh kicks off 69 yards, touchback",0.000,-0.280
2,4:24,1,10,GNB 20,6,7,Eddie Lacy right tackle for 8 yards (tackle by Andrew Sendejo and Marvin Mitchell),0.280,0.810
2,3:47,2,2,GNB 28,6,7,"Penalty on Jarrett Boykin: False Start, 5 yards (no play)",0.810,0.140
2,3:32,2,7,GNB 23,6,7,Scott Tolzien pass incomplete deep right intended for James Jones (defended by Xavier Rhodes),0.140,-0.560
2,3:27,3,7,GNB 23,6,7,Scott Tolzien pass incomplete short middle intended for James Jones (defended by Xavier Rhodes),-0.560,-1.830
2,3:23,4,7,GNB 23,6,7,"Tim Masthay punts 40 yards, out of bounds",-1.830,-1.400
2,3:14,1,10,MIN 37,6,7,Adrian Peterson right end for -2 yards (tackle by A.J. Hawk and Mike Neal),1.400,0.590
2,2:38,2,12,MIN 35,6,7,"Christian Ponder pass complete deep right to Jerome Simpson for 23 yards (tackle by Morgan Burnett). Penalty on Morgan Burnett: Personal Foul, 15 yards",0.590,3.780
2,2:16,1,10,GNB 27,6,7,Adrian Peterson for 5 yards (tackle by Morgan Burnett),3.780,3.910
2,2:00,2,5,GNB 22,6,7,Christian Ponder pass complete deep left to Chase Ford for 20 yards (tackle by A.J. Hawk),3.910,6.740
2,1:14,1,2,GNB 2,6,7,Adrian Peterson right tackle for 1 yard (tackle by Morgan Burnett),6.740,6.740
2,1:00,1,2,GNB 2,6,7,Timeout #1 by Green Bay Packers,6.740,5.910
2,1:00,2,1,GNB 1,6,7,Adrian Peterson right guard for no gain (tackle by Morgan Burnett),5.910,5.910
2,0:53,2,1,GNB 1,6,7,Timeout #2 by Green Bay Packers,5.910,5.170
2,0:53,3,1,GNB 1,12,7,"Adrian Peterson left tackle for 1 yard, touchdown",5.170,7.000
2,0:53,,,GNB 2,13,7,Blair Walsh kicks extra point good,0.000,0.000
2,0:53,,,MIN 35,13,7,"Blair Walsh kicks off 71 yards, touchback",0.000,-0.280
2,0:50,1,10,GNB 20,13,7,Scott Tolzien pass complete short left to Brandon Bostick for 24 yards (tackle by Chris Cook),0.280,1.860
2,0:26,1,10,GNB 44,13,7,Scott Tolzien pass complete short middle to John Kuhn for 9 yards (tackle by Chad Greenway),1.860,1.860
2,0:19,1,10,GNB 44,13,7,Timeout #3 by Green Bay Packers,1.860,2.530
2,0:19,2,1,MIN 47,13,7,Scott Tolzien pass complete short left to Jordy Nelson for 2 yards (tackle by Chris Cook),2.530,2.590
2,0:13,1,10,MIN 45,13,7,Scott Tolzien pass incomplete short left intended for Brandon Bostick,2.590,2.040
2,0:10,2,10,MIN 45,13,7,Scott Tolzien up the middle for 19 yards (tackle by Audie Cole),2.040,1.330
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,13,7,"Mason Crosby kicks off 25 yards, out of bounds",0.000,-1.600
3,14:59,1,10,MIN 40,13,7,Adrian Peterson right end for -2 yards (tackle by B.J. Raji),1.600,0.780
3,14:24,2,12,MIN 38,13,7,Adrian Peterson up the middle for 8 yards (tackle by M.D. Jennings),0.780,1.160
3,14:24,3,4,MIN 46,13,7,"Penalty on Brandon Fusco: False Start, 5 yards (no play)",1.160,0.500
3,13:23,3,9,MIN 41,13,7,Christian Ponder sacked by A.J. Hawk for -1 yards,0.500,-0.720
3,12:57,4,10,MIN 40,13,7,"Jeff Locke punts 38 yards, fair catch by Micah Hyde",-0.720,-0.410
3,12:49,1,10,GNB 22,13,7,Scott Tolzien pass incomplete short left intended for Jordy Nelson,0.410,-0.130
3,12:45,2,10,GNB 22,13,7,Eddie Lacy left end for no gain (tackle by Jared Allen and Brian Robison),-0.130,-0.820
3,12:04,3,10,GNB 22,13,7,Scott Tolzien pass incomplete short middle intended for Brandon Bostick,-0.820,-1.900
3,11:59,4,10,GNB 22,13,7,"Tim Masthay punts 37 yards, returned by Marcus Sherels for no gain",-1.900,-1.660
3,11:50,1,10,MIN 41,13,7,Adrian Peterson left end for 3 yards (tackle by Tramon Williams),1.660,1.530
3,11:15,2,7,MIN 44,13,7,Adrian Peterson right end for 2 yards (tackle by Andy Mulumba),1.530,1.090
3,10:29,3,5,MIN 46,13,7,Christian Ponder pass complete short middle to John Carlson for 15 yards (tackle by M.D. Jennings),1.090,2.980
3,9:49,1,10,GNB 39,13,7,Christian Ponder pass complete deep middle to Greg Jennings for 21 yards (tackle by M.D. Jennings),2.980,4.370
3,9:06,1,10,GNB 18,13,7,Christian Ponder pass complete short right to Cordarrelle Patterson for 6 yards (tackle by Morgan Burnett),4.370,4.810
3,8:29,2,4,GNB 12,19,7,"Christian Ponder pass complete short right to Rhett Ellison for 12 yards, touchdown",4.810,7.000
3,8:29,,,GNB 2,20,7,Blair Walsh kicks extra point good,0.000,0.000
3,8:29,,,MIN 35,20,7,"Blair Walsh kicks off 68 yards, touchback",0.000,-0.280
3,8:22,1,10,GNB 20,20,7,Matt Flynn pass complete short right to Andrew Quarless for 9 yards (tackle by Chad Greenway),0.280,0.950
3,7:40,2,1,GNB 29,20,7,James Starks right tackle for 34 yards (tackle by Robert Blanton),0.950,3.120
3,6:59,1,10,MIN 37,20,7,James Starks left end for 2 yards (tackle by Sharrif Floyd and Everson Griffen),3.120,2.840
3,6:25,2,8,MIN 35,20,7,Matt Flynn pass incomplete short right intended for James Jones,2.840,2.150
3,6:18,3,8,MIN 35,20,7,Matt Flynn pass complete short middle to James Starks for -5 yards (tackle by Audie Cole),2.150,0.590
3,5:38,4,13,MIN 40,20,7,Tim Masthay punts 36 yards,0.590,0.380
3,5:26,1,10,MIN 4,20,7,Adrian Peterson for 7 yards (tackle by A.J. Hawk),-0.380,-0.270
3,5:00,2,3,MIN 11,20,7,Adrian Peterson left tackle for 5 yards (tackle by C.J. Wilson),-0.270,-0.140
3,4:21,1,10,MIN 16,20,7,Toby Gerhart left tackle for 15 yards (tackle by Chris Banjo),-0.140,1.000
3,3:39,1,10,MIN 31,20,7,Toby Gerhart right tackle for 6 yards (tackle by Brad Jones),1.000,1.270
3,2:57,2,4,MIN 37,20,7,Christian Ponder pass incomplete short right intended for John Carlson,1.270,0.560
3,2:52,3,4,MIN 37,20,7,Christian Ponder pass complete short left to Greg Jennings for 8 yards (tackle by Micah Hyde),0.560,1.930
3,2:19,1,10,MIN 45,20,7,Toby Gerhart right guard for 26 yards (tackle by Morgan Burnett),1.930,3.640
3,1:34,1,10,GNB 29,20,7,Toby Gerhart left tackle for 11 yards (tackle by Andy Mulumba and Brad Jones),3.640,4.370
3,0:53,1,10,GNB 18,20,7,Adrian Peterson left tackle for 1 yard (tackle by Brad Jones),4.370,3.940
3,0:14,2,9,GNB 17,20,7,Adrian Peterson right end for 1 yard (tackle by Mike Neal),3.940,3.300
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,GNB 16,20,7,Christian Ponder pass complete short right to Cordarrelle Patterson for 5 yards (tackle by Tramon Williams),3.300,2.800
4,14:24,4,3,GNB 11,23,7,Blair Walsh 29 yard field goal good,2.800,3.000
4,14:24,,,MIN 35,23,7,"Blair Walsh kicks off 65 yards, returned by Micah Hyde for 20 yards (tackle by Gerald Hodges)",0.000,-0.280
4,14:16,1,10,GNB 20,23,7,Matt Flynn pass complete short middle to Eddie Lacy for 10 yards (tackle by Chad Greenway and Marcus Sherels),0.280,0.940
4,13:50,1,10,GNB 30,23,7,Matt Flynn pass incomplete deep right intended for Jarrett Boykin (defended by Xavier Rhodes),0.940,0.390
4,13:45,2,10,GNB 30,23,7,"Matt Flynn pass incomplete deep right intended for Jordy Nelson. Penalty on Brian Robison: Defensive Offside, 5 yards (no play)",0.390,1.070
4,13:41,2,5,GNB 35,23,7,Eddie Lacy up the middle for 8 yards (tackle by Audie Cole),1.070,1.800
4,13:14,1,10,GNB 43,23,7,Matt Flynn left end for 3 yards (tackle by Audie Cole),1.800,1.660
4,12:49,2,7,GNB 46,23,7,Matt Flynn pass complete short left to Eddie Lacy for 4 yards (tackle by Chad Greenway),1.660,1.490
4,12:21,3,3,,23,7,"Matt Flynn pass incomplete deep right intended for James Jones. Penalty on Marcus Sherels: Defensive Pass Interference, 35 yards (no play)",1.490,4.580
4,12:15,1,10,MIN 15,23,7,Matt Flynn pass incomplete short middle intended for Brandon Bostick,4.580,3.950
4,12:10,2,10,MIN 15,23,7,Matt Flynn pass incomplete short middle intended for Brandon Bostick,3.950,3.100
4,12:06,3,10,MIN 15,23,7,"Matt Flynn right guard for 9 yards (tackle by Michael Mauti and Jamarca Sanford). Penalty on Jared Allen: Illegal Use of Hands, 3 yards",3.100,6.510
4,11:47,1,3,MIN 3,23,13,"Eddie Lacy up the middle for 3 yards, touchdown",6.510,7.000
4,11:47,,,,23,13,"Two Point Attempt: Matt Flynn pass incomplete intended for Andrew Quarless, conversion fails",0.000,-1.000
4,11:47,,,GNB 35,23,13,"Mason Crosby kicks off 68 yards, returned by Cordarrelle Patterson for 26 yards (tackle by Ryan Taylor)",0.000,-0.480
4,11:37,1,10,MIN 23,23,13,Adrian Peterson for 5 yards (tackle by A.J. Hawk),0.480,0.610
4,11:06,2,5,MIN 28,23,13,Adrian Peterson up the middle for 17 yards (tackle by Brad Jones),0.610,1.930
4,10:25,1,10,MIN 45,23,13,Adrian Peterson right end for 3 yards (tackle by Ryan Pickett),1.930,1.790
4,9:40,2,7,MIN 48,23,13,Christian Ponder pass incomplete deep left intended for Cordarrelle Patterson,1.790,1.090
4,9:33,3,7,MIN 48,23,13,Christian Ponder pass complete short right to Cordarrelle Patterson for -3 yards (tackle by Micah Hyde),1.090,-0.390
4,8:50,4,10,MIN 45,23,13,"Jeff Locke punts 39 yards, returned by Micah Hyde for 8 yards (tackle by Marvin Mitchell)",-0.390,-0.540
4,8:40,1,10,GNB 24,23,13,Eddie Lacy left end for 17 yards (tackle by Robert Blanton and Chris Cook),0.540,1.660
4,8:11,1,10,GNB 41,23,13,Matt Flynn pass complete short left to Jarrett Boykin for 10 yards (tackle by Chris Cook),1.660,2.320
4,7:44,1,10,MIN 49,23,13,Eddie Lacy left end for 6 yards (tackle by Chris Cook),2.320,2.590
4,7:19,2,4,MIN 43,23,13,Matt Flynn pass complete short left to Jarrett Boykin for 7 yards (tackle by Chris Cook),2.590,3.180
4,6:47,1,10,MIN 36,23,13,Matt Flynn pass incomplete,3.180,2.640
4,6:41,2,10,MIN 36,23,13,Matt Flynn pass complete short right to James Jones for 8 yards (tackle by Xavier Rhodes and Audie Cole),2.640,3.010
4,6:02,3,2,MIN 28,23,13,Matt Flynn pass complete short middle to Eddie Lacy for 1 yard (tackle by Audie Cole),3.010,3.010
4,5:23,3,2,MIN 28,23,13,Timeout #1 by Green Bay Packers,3.010,1.820
4,5:23,4,1,MIN 27,23,13,Eddie Lacy left end for 4 yards (tackle by Marvin Mitchell),1.820,4.040
4,4:46,1,10,MIN 23,23,13,Matt Flynn pass complete short right to Eddie Lacy for 13 yards (tackle by Audie Cole),4.040,4.910
4,4:39,1,10,MIN 10,23,13,Eddie Lacy right tackle for no gain (tackle by Robert Blanton and Jared Allen),4.910,4.190
4,4:15,2,10,MIN 10,23,13,Matt Flynn pass complete short left to Eddie Lacy for 4 yards (tackle by Audie Cole),4.190,4.040
4,3:33,3,6,MIN 6,23,19,"Matt Flynn pass complete short right to Jarrett Boykin for 6 yards, touchdown",4.040,7.000
4,3:33,,,MIN 2,23,20,Mason Crosby kicks extra point good,0.000,0.000
4,3:33,,,GNB 35,23,20,"Mason Crosby kicks off 62 yards, returned by Cordarrelle Patterson for 18 yards (tackle by Davon House)",0.000,-0.340
4,3:24,1,10,MIN 21,23,20,Adrian Peterson left end for 2 yards (tackle by Clay Matthews and Ryan Pickett),0.340,0.070
4,2:53,2,8,MIN 23,23,20,Christian Ponder left end for -3 yards (tackle by Brad Jones),0.070,0.070
4,2:44,2,8,MIN 23,23,20,Timeout #2 by Green Bay Packers,0.070,-1.020
4,2:44,3,11,MIN 20,23,20,Christian Ponder sacked by Mike Neal for -1 yards,-1.020,-1.020
4,2:37,3,11,MIN 20,23,20,Timeout #3 by Green Bay Packers,-1.020,-2.140
4,2:37,4,12,MIN 19,23,20,"Jeff Locke punts 50 yards, returned by Micah Hyde for no gain",-2.140,-1.000
4,2:27,1,10,GNB 31,23,20,Matt Flynn pass complete short right to James Jones for 9 yards (tackle by Xavier Rhodes),1.000,1.680
4,2:03,2,1,GNB 40,23,20,Matt Flynn pass complete short middle to Eddie Lacy for 16 yards (tackle by Chad Greenway),1.680,2.650
4,1:55,1,10,MIN 44,23,20,Eddie Lacy right tackle for 4 yards (tackle by Audie Cole and Brian Robison),2.650,2.650
4,1:27,2,6,MIN 40,23,20,Matt Flynn pass incomplete,2.650,1.950
4,1:22,3,6,MIN 40,23,20,Matt Flynn pass incomplete short left intended for Jarrett Boykin,1.950,0.590
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,1:17,4,6,MIN 40,23,20,Matt Flynn pass complete deep left to James Jones for 28 yards (tackle by Marcus Sherels). Penalty on Everson Griffen: Defensive Offside (Declined),0.590,4.780
4,1:10,1,10,MIN 12,23,20,Eddie Lacy left end for no gain (tackle by Kevin Williams and Brian Robison),4.780,4.780
4,1:03,1,10,MIN 12,23,20,Timeout #1 by Minnesota Vikings,4.780,4.100
4,1:03,2,10,MIN 12,23,20,Matt Flynn pass incomplete short left intended for Andrew Quarless (defended by Letroy Guion),4.100,3.120
4,0:57,3,10,MIN 12,23,20,Matt Flynn pass complete short right to Jarrett Boykin for 3 yards (tackle by Xavier Rhodes),3.120,3.120
4,0:50,3,10,MIN 12,23,20,Timeout #2 by Minnesota Vikings,3.120,2.830
4,0:50,4,7,MIN 9,23,23,Mason Crosby 27 yard field goal good,2.830,3.000
4,0:50,,,GNB 35,23,23,"Mason Crosby kicks off 52 yards, returned by Toby Gerhart for 17 yards (tackle by Andy Mulumba)",0.000,-0.940
4,0:41,1,10,MIN 30,23,23,Christian Ponder pass complete short middle to John Carlson for 11 yards (tackle by Micah Hyde),0.940,1.660
4,0:24,1,10,MIN 41,23,23,Christian Ponder pass incomplete short right intended for Jarius Wright,1.660,1.120
4,0:21,2,10,MIN 41,23,23,Christian Ponder up the middle for 3 yards (tackle by Datone Jones),1.120,1.120
4,0:14,2,10,MIN 41,23,23,Timeout #3 by Minnesota Vikings,1.120,0.830
4,0:14,3,7,MIN 44,23,23,Christian Ponder pass incomplete deep left intended for Jerome Simpson,0.830,-0.460
4,0:09,4,7,MIN 44,23,23,"Jeff Locke punts 40 yards, returned by Micah Hyde for no gain",-0.460,0.140
4,0:02,1,10,GNB 16,23,23,Matt Flynn kneels for -1 yards,-0.140,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
,,,,,,,"Packers won the coin toss, Packers to receive the overtime kickoff.",,
OT,15:00,,,MIN 35,23,23,"Blair Walsh kicks off no gain, returned by Micah Hyde for 21 yards (tackle by Jamarca Sanford)",0.000,0.340
OT,14:55,1,10,GNB 21,23,23,Matt Flynn pass incomplete,0.340,-0.200
OT,14:49,2,10,GNB 21,23,23,Eddie Lacy right end for 1 yard (tackle by Marcus Sherels),-0.200,-0.760
OT,14:10,3,9,GNB 22,23,23,"Matt Flynn sacked by Chad Greenway for -2 yards. Penalty on Robert Blanton: Defensive Holding, 5 yards (no play)",-0.760,0.740
OT,13:53,1,10,GNB 27,23,23,Matt Flynn pass incomplete short right intended for Jarrett Boykin (defended by Jared Allen),0.740,0.200
OT,13:49,2,10,GNB 27,23,23,Matt Flynn pass complete short middle to Jordy Nelson for 15 yards (tackle by Robert Blanton),0.200,1.730
OT,13:13,1,10,GNB 42,23,23,"Penalty on T.J. Lang: False Start, 5 yards (no play)",1.730,1.400
OT,12:54,1,15,GNB 37,23,23,Matt Flynn pass complete short middle to James Jones for 22 yards (tackle by Jamarca Sanford),1.400,2.850
OT,12:18,1,10,MIN 41,23,23,Matt Flynn pass complete deep left to Jarrett Boykin for 34 yards (tackle by Chris Cook). Penalty on Robert Blanton: Defensive Holding (Declined),2.850,5.600
OT,12:02,1,7,MIN 7,23,23,Eddie Lacy left guard for 4 yards (tackle by Andrew Sendejo and Chad Greenway),5.600,5.530
OT,11:17,2,3,MIN 3,23,23,Eddie Lacy right tackle for 1 yard (tackle by Jared Allen),5.530,4.950
OT,10:32,3,2,MIN 2,23,23,Matt Flynn pass incomplete short right intended for Jordy Nelson,4.950,3.250
OT,10:28,4,2,MIN 2,23,26,Mason Crosby 20 yard field goal good,3.250,3.000
OT,10:28,,,GNB 35,23,26,"Mason Crosby kicks off 70 yards, returned by Cordarrelle Patterson for 25 yards (tackle by Brandon Bostick)",0.000,-0.280
OT,10:20,1,10,MIN 20,23,26,Adrian Peterson up the middle for 3 yards (tackle by Morgan Burnett and Mike Neal),0.280,0.140
OT,9:37,2,7,MIN 23,23,26,Christian Ponder sacked by Mike Daniels for -2 yards,0.140,-0.820
OT,9:01,3,9,MIN 21,23,26,Adrian Peterson left guard for 15 yards (tackle by M.D. Jennings),-0.820,1.330
OT,8:30,1,10,MIN 36,23,26,Toby Gerhart left tackle for 9 yards (tackle by Morgan Burnett and Tramon Williams),1.330,2.010
OT,7:54,2,1,MIN 45,23,26,"Christian Ponder pass incomplete short right intended for Jerome Simpson. Penalty on Morgan Burnett: Defensive Holding, 5 yards (no play)",2.010,2.260
OT,7:48,1,10,,23,26,Adrian Peterson right guard for 4 yards (tackle by Datone Jones and Ryan Pickett),2.260,2.250
OT,7:13,2,6,GNB 46,23,26,Christian Ponder pass complete short right to John Carlson for 10 yards (tackle by Brad Jones),2.250,3.180
OT,6:33,1,10,GNB 36,23,26,Toby Gerhart up the middle for 12 yards (tackle by M.D. Jennings and A.J. Hawk),3.180,3.970
OT,5:53,1,10,GNB 24,23,26,Toby Gerhart left tackle for 11 yards (tackle by Brad Jones and Morgan Burnett),3.970,4.710
OT,5:15,1,10,GNB 13,23,26,Toby Gerhart up the middle for 1 yard (tackle by Brad Jones and Mike Daniels),4.710,4.710
OT,4:42,1,10,GNB 13,23,26,Timeout #1 by Green Bay Packers,4.710,4.220
OT,4:42,2,9,GNB 12,23,26,Adrian Peterson right end for -5 yards (tackle by Mike Neal),4.220,2.880
OT,3:59,3,14,GNB 17,23,26,Christian Ponder pass incomplete deep middle intended for Cordarrelle Patterson (defended by Davon House),2.880,2.310
OT,3:54,4,14,GNB 17,26,26,Blair Walsh 35 yard field goal good,2.310,3.000
OT,3:54,,,MIN 35,26,26,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
OT,3:49,1,10,GNB 20,26,26,Matt Flynn pass incomplete short right intended for Jarrett Boykin,0.280,-0.270
OT,3:44,2,10,GNB 20,26,26,James Starks right end for 1 yard (tackle by Chad Greenway),-0.270,-0.820
OT,3:37,3,9,GNB 21,26,26,Matt Flynn pass incomplete short middle intended for James Starks,-0.820,-1.960
OT,3:33,4,9,GNB 21,26,26,"Tim Masthay punts 40 yards, fair catch by Marcus Sherels",-1.960,-1.530
OT,3:26,1,10,MIN 39,26,26,Adrian Peterson right guard for 3 yards (tackle by A.J. Hawk),1.530,1.390
OT,2:50,2,7,MIN 42,26,26,Adrian Peterson up the middle for 2 yards (tackle by Clay Matthews),1.390,0.960
OT,2:11,3,5,MIN 44,26,26,Christian Ponder pass incomplete short left intended for Greg Jennings,0.960,-0.460
