Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Matthew Stafford,LAR,23,30,287,12,36.4,250,8.3,183,8.0,6.1,104,4.5,2,6.7%,4,13.3%,3,11,5,2,10,30.3%,0,
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Kyler Murray,ARI,32,49,383,17,32.1,505,10.3,237,7.4,4.8,146,4.6,1,2.0%,10,20.4%,4,14,12,2,18,30.5%,6,10.2
