Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,15,13,123,1,6,73,5.6,50,3.8,7.9,1,13.0,0,0.0,0,123.1
Odell Beckham Jr.,LAR,7,6,77,1,4,35,5.8,42,7.0,5.3,0,,0,0.0,0,152.1
Kendall Blanton,LAR,3,2,29,0,1,27,13.5,2,1.0,9.3,0,,1,33.3,0,97.9
Van Jefferson,LAR,3,2,58,1,1,48,24.0,10,5.0,18.3,0,,0,0.0,0,149.3
Sony Michel,LAR,1,0,0,0,0,0,,0,,-3.0,0,,0,0.0,0,39.6
Ben Skowronek,LAR,1,0,0,0,,0,,0,,14.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James Conner,ARI,9,9,94,0,5,15,1.7,79,8.8,1.7,2,4.5,0,0.0,0,110.2
A.J. Green,ARI,10,7,102,0,4,71,10.1,31,4.4,12.4,2,3.5,0,0.0,0,102.9
Zach Ertz,ARI,7,5,42,0,2,33,6.6,9,1.8,5.9,0,,0,0.0,2,47.0
DeAndre Hopkins,ARI,13,5,54,0,3,49,9.8,5,1.0,13.0,0,,1,7.7,0,51.4
Christian Kirk,ARI,6,3,86,0,2,81,27.0,5,1.7,22.5,0,,0,0.0,0,95.8
Rondale Moore,ARI,4,3,5,0,1,-12,-4.0,17,5.7,5.3,0,,0,0.0,0,77.1
