#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,6,3:20,25,Punt
2,1,11:09,DEN 21,2,0:53,21,Touchdown
3,1,4:41,PIT 20,3,1:25,-3,Punt
4,1,3:08,PIT 20,4,1:46,22,Interception
5,2,11:30,PIT 21,12,3:57,73,Field Goal
6,2,1:56,PIT 26,10,1:52,51,Field Goal
7,3,12:42,PIT 44,3,1:16,5,Punt
8,3,10:33,PIT 42,7,3:17,58,Touchdown
9,3,5:32,PIT 3,8,4:28,32,Punt
10,4,14:51,PIT 40,5,2:17,60,Touchdown
11,4,11:11,PIT 37,3,2:01,7,Punt
12,4,7:30,PIT 44,3,1:55,8,Punt
13,4,4:20,DEN 37,3,0:56,37,Touchdown
14,4,2:14,PIT 36,2,0:13,0,Interception
15,4,1:40,PIT 41,6,1:40,10,End of Game
