Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,7:04,3,4,BAL 12,0,6,"Robert Griffin pass short right intended for James Proche is intercepted by Joe Haden at BAL-14 and returned for 14 yards, touchdown",-0.720,-7.000
1,6:57,,,BAL 15,0,6,Chris Boswell kicks extra point no good wide right,0.000,-1.000
1,6:57,,,PIT 35,0,6,"Chris Boswell kicks off 50 yards, returned by Devin Duvernay for 18 yards (tackle by Jordan Dangerfield and Marcus Allen)",0.000,1.140
1,6:54,1,10,BAL 33,0,6,"Robert Griffin left end for 6 yards (tackle by Steven Nelson). Penalty on D.J. Fluker: Offensive Holding, 10 yards (no play)",1.140,0.480
1,6:35,1,20,BAL 23,0,6,Robert Griffin pass complete short left to Devin Duvernay for 5 yards (tackle by Cameron Sutton),0.480,-0.080
1,6:00,2,15,BAL 28,0,6,Robert Griffin sacked by Cameron Heyward for -8 yards,-0.080,-1.810
1,5:15,3,23,BAL 20,0,6,Justice Hill right tackle for 6 yards (tackle by Marcus Allen),-1.810,-1.630
1,4:41,4,17,BAL 26,0,6,"Sam Koch punts 58 yards, returned by Ray-Ray McCloud for no gain (tackle by Davontae Harris). Ray-Ray McCloud fumbles, recovered by Anthony Levine at PIT-16",-1.630,4.510
1,4:31,1,10,PIT 16,0,6,"Penalty on Ben Bredeson: False Start, 5 yards (no play)",4.510,4.170
1,4:31,1,15,PIT 21,0,6,Robert Griffin pass complete short left to Justice Hill for 6 yards (tackle by Robert Spillane),4.170,4.050
1,3:46,2,9,PIT 15,0,6,Robert Griffin right end for 11 yards (tackle by Minkah Fitzpatrick),4.050,6.280
1,2:58,1,4,PIT 4,0,6,Justice Hill right guard for 3 yards (tackle by Robert Spillane),6.280,5.910
1,2:12,,,,,,Timeout #1 by Baltimore Ravens,,
1,2:12,2,1,PIT 1,6,6,"Gus Edwards up the middle for 1 yard, touchdown",5.910,7.000
1,2:07,,,PIT 15,7,6,Justin Tucker kicks extra point good,0.000,0.000
1,2:07,,,BAL 35,7,6,"Justin Tucker kicks off 65 yards, returned by Ray-Ray McCloud for 20 yards (tackle by Miles Boykin)",0.000,0.280
1,2:03,1,10,PIT 20,7,6,Ben Roethlisberger pass complete short middle to Eric Ebron for 5 yards (tackle by Patrick Queen),0.280,0.410
1,1:32,2,5,PIT 25,7,6,Anthony McFarland right tackle for 3 yards (tackle by DeShon Elliott and Chuck Clark),0.410,0.100
1,0:49,3,2,PIT 28,7,6,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 3 yards (tackle by L.J. Fort),0.100,1.000
1,0:12,1,10,PIT 31,7,6,Ben Roethlisberger pass complete short left to Anthony McFarland for 17 yards (tackle by Jimmy Smith),1.000,2.130
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 48,7,6,Anthony McFarland left guard for 3 yards (tackle by L.J. Fort),2.130,1.990
2,14:23,2,7,BAL 49,7,6,Ben Roethlisberger pass complete deep left to Eric Ebron for 27 yards (tackle by DeShon Elliott),1.990,4.110
2,14:02,1,10,BAL 22,7,6,Ben Roethlisberger pass complete short left to Eric Ebron for 6 yards (tackle by Jimmy Smith),4.110,4.460
2,13:26,2,4,BAL 16,7,6,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 11 yards (tackle by Marlon Humphrey and Patrick Queen),4.460,6.060
2,12:43,1,5,BAL 5,7,6,Benny Snell up the middle for -2 yards (tackle by Derek Wolfe and Chuck Clark),6.060,4.760
2,11:59,2,7,BAL 7,7,6,Ben Roethlisberger pass incomplete short left intended for Chase Claypool (defended by Marlon Humphrey),4.760,3.810
2,11:55,3,7,BAL 7,7,6,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,3.810,2.970
2,11:52,4,7,BAL 7,7,9,Chris Boswell 25 yard field goal good,2.970,3.000
2,11:50,,,PIT 35,7,9,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,11:50,1,10,BAL 25,7,9,Justice Hill right tackle for -1 yards (tackle by Joe Haden and T.J. Watt),0.610,-0.070
2,11:09,2,11,BAL 24,7,9,Robert Griffin pass complete short middle to Marquise Brown for 7 yards (tackle by Robert Spillane),-0.070,0.170
2,10:25,3,4,BAL 31,7,9,Robert Griffin sacked by T.J. Watt for -3 yards,0.170,-1.500
2,9:48,4,7,BAL 28,7,9,"Sam Koch punts 46 yards, fair catch by Ray-Ray McCloud at PIT-26",-1.500,-0.670
2,9:41,1,10,PIT 26,7,9,Benny Snell left guard for 7 yards (tackle by Jaylon Ferguson and Patrick Queen),0.670,1.070
2,9:07,2,3,PIT 33,7,9,Ben Roethlisberger pass complete short right to Diontae Johnson for 5 yards (tackle by Marcus Peters),1.070,1.470
2,8:37,1,10,PIT 38,7,9,Ben Roethlisberger pass complete short right to Diontae Johnson for 4 yards (tackle by Marcus Peters),1.470,1.460
2,8:09,2,6,PIT 42,7,9,Ben Roethlisberger pass complete short left to Diontae Johnson for 7 yards (tackle by Patrick Queen),1.460,2.190
2,7:28,1,10,PIT 49,7,9,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,2.190,1.650
2,7:25,2,10,PIT 49,7,9,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,1.650,0.960
2,7:21,3,10,PIT 49,7,9,Ben Roethlisberger pass complete deep right to Chase Claypool for 22 yards (tackle by DeShon Elliott),0.960,3.640
2,6:41,1,10,BAL 29,7,9,Ben Roethlisberger pass complete short middle to Ray-Ray McCloud for 8 yards (tackle by Tramon Williams),3.640,4.180
2,6:06,2,2,BAL 21,7,9,Ben Roethlisberger pass complete short right to Benny Snell for 13 yards (tackle by Tramon Williams),4.180,5.370
2,5:20,1,8,BAL 8,7,9,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for -1 yards (tackle by Chuck Clark),5.370,4.380
2,4:36,2,9,BAL 9,7,9,Ben Roethlisberger pass incomplete short left intended for James Washington (defended by Marlon Humphrey),4.380,3.360
2,4:33,3,9,BAL 9,7,9,Ben Roethlisberger pass incomplete short right intended for Eric Ebron,3.360,2.830
2,4:30,4,9,BAL 9,7,12,Chris Boswell 27 yard field goal good,2.830,3.000
2,4:27,,,PIT 35,7,12,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,4:27,1,10,BAL 25,7,12,Gus Edwards right guard for -1 yards (tackle by Bud Dupree),0.610,-0.070
2,3:50,2,11,BAL 24,7,12,Robert Griffin pass incomplete short middle intended for Dez Bryant,-0.070,-0.760
2,3:47,3,11,BAL 24,7,12,Robert Griffin right guard for 39 yards (tackle by Joe Haden),-0.760,3.120
2,2:58,1,10,PIT 37,7,12,Gus Edwards up the middle for 4 yards (tackle by Robert Spillane),3.120,3.110
2,2:14,2,6,PIT 33,7,12,"Penalty on PIT: Defensive Too Many Men on Field, 5 yards (no play)",3.110,3.790
2,2:03,2,1,PIT 28,7,12,Robert Griffin right end for 4 yards (tackle by Avery Williamson),3.790,3.970
2,1:57,1,10,PIT 24,7,12,Robert Griffin pass incomplete deep right intended for Marquise Brown,3.970,3.430
2,1:53,,,,,,Timeout #2 by Baltimore Ravens,,
2,1:53,2,10,PIT 24,7,12,Justice Hill right tackle for 1 yard (tackle by Tyson Alualu),3.430,2.870
2,1:08,3,9,PIT 23,7,12,Justice Hill right tackle for 19 yards (tackle by Minkah Fitzpatrick),2.870,6.280
2,0:37,1,4,PIT 4,7,12,Justice Hill right guard for 3 yards (tackle by Mike Hilton),6.280,5.910
2,0:26,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:26,2,1,PIT 1,7,12,Gus Edwards up the middle for no gain (tackle by Terrell Edmunds and Chris Wormley),5.910,5.170
2,0:03,3,1,PIT 1,7,12,Robert Griffin pass incomplete short right intended for Luke Willson (defended by Minkah Fitzpatrick),5.170,3.550
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,7,12,"Justin Tucker kicks off 62 yards, returned by Ray-Ray McCloud for 26 yards (tackle by Anthony Levine and Tramon Williams). Penalty on Olasunkanmi Adeniyi: Offensive Holding, 10 yards",0.000,0.150
3,14:51,1,10,PIT 19,7,12,"Ben Roethlisberger pass incomplete deep left intended for Chase Claypool (defended by Marlon Humphrey). Penalty on Marlon Humphrey: Defensive Pass Interference, 36 yards (no play)",0.150,2.590
3,14:45,1,10,BAL 45,7,12,Benny Snell left guard for 3 yards (tackle by Chuck Clark and Tyus Bowser),2.590,2.450
3,14:06,2,7,BAL 42,7,12,Ben Roethlisberger pass complete short left to Diontae Johnson for 5 yards (tackle by Marlon Humphrey),2.450,2.410
3,13:34,3,2,BAL 37,7,12,Ben Roethlisberger pass incomplete short right intended for JuJu Smith-Schuster,2.410,0.790
3,13:31,4,2,BAL 37,7,12,Ben Roethlisberger pass incomplete short middle intended for Chase Claypool (defended by Marcus Peters),0.790,-1.400
3,13:26,1,10,BAL 37,7,12,Gus Edwards left guard for 6 yards (tackle by Bud Dupree),1.400,1.670
3,12:45,2,4,BAL 43,7,12,Gus Edwards left tackle for no gain (tackle by Vince Williams and Alex Highsmith),1.670,0.960
3,12:06,3,4,BAL 43,7,12,Robert Griffin right guard for 5 yards (tackle by Mike Hilton),0.960,2.130
3,11:21,1,10,BAL 48,7,12,"Robert Griffin pass incomplete deep right. Penalty on Cameron Heyward: Roughing the Passer, 15 yards (no play)",2.130,3.120
3,11:16,1,10,PIT 37,7,12,Robert Griffin right guard for 7 yards (tackle by Chris Wormley and Sean Davis),3.120,3.520
3,10:46,2,3,PIT 30,7,12,"Gus Edwards up the middle for 8 yards (tackle by Robert Spillane). Penalty on D.J. Fluker: Offensive Holding, 10 yards (no play)",3.520,2.170
3,10:18,2,13,PIT 40,7,12,Robert Griffin pass complete short left to Marquise Brown for 3 yards (tackle by Vince Williams),2.170,1.880
3,9:48,3,10,PIT 37,7,12,Justice Hill up the middle for -2 yards (tackle by T.J. Watt),1.880,0.660
3,9:12,4,12,PIT 39,7,12,Sam Koch punts 35 yards downed by Anthony Levine,0.660,0.380
3,9:03,1,10,PIT 4,7,12,Benny Snell up the middle for 1 yard (tackle by Marcus Peters),-0.380,-0.710
3,8:25,2,9,PIT 5,7,12,Ben Roethlisberger pass complete short left to Diontae Johnson for 11 yards (tackle by Marlon Humphrey),-0.710,-0.140
3,7:44,1,10,PIT 16,7,12,Benny Snell up the middle for 2 yards (tackle by Patrick Queen and Derek Wolfe),-0.140,-0.350
3,7:04,2,8,PIT 18,7,12,Ben Roethlisberger pass complete short left to Eric Ebron for 4 yards (tackle by L.J. Fort),-0.350,-0.570
3,6:18,3,4,PIT 22,7,12,Ben Roethlisberger pass complete short right to Chase Claypool for 1 yard (tackle by Marcus Peters),-0.570,-1.830
3,5:38,4,3,PIT 23,7,12,"Jordan Berry punts 56 yards, returned by James Proche for 9 yards (tackle by Derek Watt). Penalty on Anthony Levine: Illegal Block Above the Waist, 10 yards",-1.830,-0.280
3,5:27,1,10,BAL 20,7,12,Gus Edwards right tackle for -2 yards (tackle by Bud Dupree and Henry Mondeaux),0.280,-0.630
3,4:41,2,12,BAL 18,7,12,Robert Griffin sacked by T.J. Watt for -9 yards,-0.630,-2.710
3,3:57,3,21,BAL 9,7,12,Justice Hill right end for 6 yards (tackle by Terrell Edmunds),-2.710,-2.440
3,3:22,4,15,BAL 15,7,12,"Sam Koch punts 52 yards, returned by Ray-Ray McCloud for 6 yards (tackle by Jordan Richards)",-2.440,-1.530
3,3:12,1,10,PIT 39,7,12,Ben Roethlisberger pass incomplete short left intended for Eric Ebron (defended by Yannick Ngakoue),1.530,0.990
3,3:08,2,10,PIT 39,7,12,"Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 5 yards (tackle by Marlon Humphrey). JuJu Smith-Schuster fumbles, ball out of bounds at PIT-44 (forced by Marlon Humphrey)",0.990,0.960
3,2:52,3,5,PIT 44,7,12,Ben Roethlisberger pass complete short middle to Diontae Johnson for 6 yards (tackle by Marcus Peters),0.960,2.260
3,2:19,1,10,PIT 50,7,12,Ben Roethlisberger pass complete short right to Chase Claypool for 10 yards,2.260,2.920
3,1:57,1,10,BAL 40,7,12,Ben Roethlisberger pass complete short left to Chase Claypool for 8 yards (tackle by Marlon Humphrey),2.920,3.450
3,1:25,2,2,BAL 32,7,12,Anthony McFarland left end for 3 yards (tackle by Marlon Humphrey),3.450,3.640
3,0:46,1,10,BAL 29,7,12,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson,3.640,3.100
3,0:41,2,10,BAL 29,7,12,Ben Roethlisberger pass complete short middle to Eric Ebron for 7 yards (tackle by L.J. Fort and Chuck Clark),3.100,3.340
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,BAL 22,7,12,Benny Snell right end for 10 yards (tackle by DeShon Elliott),3.340,4.780
4,14:37,1,10,BAL 12,7,12,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 8 yards (tackle by Tramon Williams),4.780,5.600
4,14:03,2,2,BAL 4,7,12,Benny Snell up the middle for 3 yards (tackle by Chuck Clark and Tyus Bowser),5.600,6.970
4,13:23,1,1,BAL 1,7,18,"Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 1 yard, touchdown",6.970,7.000
4,13:20,,,BAL 15,7,19,Chris Boswell kicks extra point good,0.000,0.000
4,13:20,,,PIT 35,7,19,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,13:20,1,10,BAL 25,7,19,Justice Hill left guard for no gain (tackle by Henry Mondeaux),0.610,0.060
4,13:02,2,10,BAL 25,7,19,Robert Griffin pass incomplete deep right intended for Marquise Brown,0.060,-0.620
4,12:55,3,10,BAL 25,7,19,"Robert Griffin pass complete short left to Justice Hill for 7 yards (tackle by Vince Williams) Penalty on BAL: Illegal Formation, 5 yards (no play)",-0.620,-1.290
4,12:32,3,15,BAL 20,7,19,"Penalty on Tyson Alualu: Neutral Zone Infraction, 5 yards (no play)",-1.290,-0.620
4,12:11,3,10,BAL 25,7,19,Robert Griffin pass complete short middle to Devin Duvernay for 8 yards (tackle by Terrell Edmunds),-0.620,-1.180
4,11:36,4,2,BAL 33,7,19,"Sam Koch punts 46 yards, fair catch by Ray-Ray McCloud at PIT-21",-1.180,-0.340
4,11:30,1,10,PIT 21,7,19,Ben Roethlisberger pass complete short left to Benny Snell for 7 yards (tackle by DeShon Elliott and L.J. Fort),0.340,0.750
4,10:50,2,3,PIT 28,7,19,Ben Roethlisberger pass complete short right to Diontae Johnson for 7 yards (tackle by Jaylon Ferguson),0.750,1.270
4,10:20,1,10,PIT 35,7,19,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 5 yards (tackle by L.J. Fort and DeShon Elliott),1.270,1.400
4,9:35,2,5,PIT 40,7,19,Ben Roethlisberger pass complete short left to Chase Claypool for 8 yards (tackle by Patrick Queen),1.400,2.130
4,8:52,1,10,PIT 48,7,19,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 5 yards (tackle by Chris Board and Tramon Williams),2.130,2.260
4,8:12,2,5,BAL 47,7,19,Ben Roethlisberger pass complete short left to Chase Claypool for 3 yards (tackle by Chris Board),2.260,1.950
4,7:31,3,2,BAL 44,7,19,Ben Roethlisberger pass incomplete short left intended for Eric Ebron,1.950,0.330
4,7:28,4,2,BAL 44,7,19,"Jordan Berry punts 30 yards, fair catch by James Proche at BAL-14",0.330,0.280
4,7:21,1,10,BAL 14,7,19,Trace McSorley pass incomplete short right intended for Marquise Brown,-0.280,-0.750
4,7:19,2,10,BAL 14,7,19,Trace McSorley up the middle for 1 yard (tackle by T.J. Watt and Cameron Heyward),-0.750,-1.280
4,6:43,3,9,BAL 15,7,19,Trace McSorley pass complete short middle to Devin Duvernay for 7 yards (tackle by Robert Spillane),-1.280,-1.900
4,6:03,4,2,BAL 22,7,19,Trace McSorley right end for 6 yards (tackle by Minkah Fitzpatrick),-1.900,0.810
4,5:35,1,10,BAL 28,7,19,Trace McSorley pass incomplete short left intended for Dez Bryant,0.810,0.260
4,5:31,2,10,BAL 28,7,19,Trace McSorley pass incomplete deep right intended for Marquise Brown (defended by Minkah Fitzpatrick),0.260,-0.430
4,5:25,3,10,BAL 28,7,19,Trace McSorley pass incomplete short middle intended for Luke Willson,-0.430,-1.500
4,5:21,4,10,BAL 28,7,19,Sam Koch punts 42 yards out of bounds,-1.500,-0.940
4,5:13,1,10,PIT 30,7,19,Benny Snell right tackle for 3 yards (tackle by Patrick Queen),0.940,0.800
4,4:29,2,7,PIT 33,7,19,Benny Snell right end for 2 yards (tackle by Jaylon Ferguson and Chuck Clark),0.800,0.370
4,3:41,3,5,PIT 35,7,19,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,0.370,-1.040
4,3:36,4,5,PIT 35,7,19,"Jordan Berry punts 49 yards, fair catch by James Proche at BAL-16",-1.040,0.140
4,3:30,1,10,BAL 16,7,19,"Penalty on Alex Highsmith: Neutral Zone Infraction, 5 yards (no play)",-0.140,0.740
4,3:30,1,5,BAL 21,7,19,Trace McSorley up the middle for 9 yards (tackle by Robert Spillane),0.740,0.940
4,3:10,1,10,BAL 30,13,19,"Trace McSorley pass complete deep right to Marquise Brown for 70 yards, touchdown",0.940,7.000
4,2:58,,,PIT 15,14,19,Justin Tucker kicks extra point good,0.000,0.000
4,2:58,,,BAL 35,14,19,"Justin Tucker kicks off 58 yards, returned by Ray-Ray McCloud for 6 yards (tackle by Patrick Queen)",0.000,-0.320
4,2:53,1,10,PIT 13,14,19,"Ben Roethlisberger pass complete short right to Diontae Johnson for 1 yard (tackle by Marlon Humphrey). Diontae Johnson fumbles, ball out of bounds at PIT-16 (forced by Marlon Humphrey)",-0.320,-0.680
4,2:42,2,9,PIT 14,14,19,Ben Roethlisberger pass complete short right to James Washington for 3 yards (tackle by Davontae Harris),-0.680,-0.940
4,2:36,,,,,,Timeout #1 by Baltimore Ravens,,
4,2:36,3,6,PIT 17,14,19,Ben Roethlisberger pass complete short right to James Washington for 16 yards (tackle by Chuck Clark and Tyus Bowser),-0.940,1.140
4,2:25,,,,,,Timeout #2 by Baltimore Ravens,,
4,2:25,1,10,PIT 33,14,19,Benny Snell left guard for 13 yards (tackle by Chuck Clark and Jaylon Ferguson),1.140,1.990
4,2:16,,,,,,Timeout #3 by Baltimore Ravens,,
4,2:16,1,10,PIT 46,14,19,Benny Snell right end for 7 yards (tackle by Marcus Peters),1.990,2.400
4,2:00,2,3,BAL 47,14,19,Benny Snell left guard for 2 yards (tackle by Derek Wolfe and Aaron Crawford),2.400,1.950
4,1:19,3,1,BAL 45,14,19,Benny Snell left guard for 1 yard (tackle by Jaylon Ferguson),1.950,2.650
4,0:37,1,10,BAL 44,14,19,Ben Roethlisberger kneels for -1 yards,2.650,1.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
