Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,BAL,8,4,85,1,1,18,4.5,67,16.8,13.0,0,,0,0.0,0,127.6
Devin Duvernay,BAL,3,3,20,0,,16,5.3,4,1.3,5.3,0,,0,0.0,0,94.4
Justice Hill,BAL,2,2,5,0,0,-7,-3.5,12,6.0,-3.5,0,,0,0.0,0,79.2
Dez Bryant,BAL,2,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
James Proche,BAL,1,0,0,0,,0,,0,,2.0,0,,0,0.0,1,0.0
Luke Willson,BAL,2,0,0,0,,0,,0,,1.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,13,8,46,0,5,25,3.1,21,2.6,4.9,1,8.0,1,7.7,0,68.1
JuJu Smith-Schuster,PIT,9,8,37,1,3,16,2.0,21,2.6,2.3,0,,1,11.1,0,120.8
Eric Ebron,PIT,11,7,54,0,1,44,6.3,10,1.4,5.1,0,,2,18.2,0,75.6
Chase Claypool,PIT,9,6,52,0,3,32,5.3,20,3.3,8.4,1,6.0,0,0.0,0,81.7
Benny Snell Jr.,PIT,4,3,33,0,2,-6,-2.0,39,13.0,-1.3,1,3.0,0,0.0,1,59.4
James Washington,PIT,3,2,19,0,1,16,8.0,3,1.5,8.3,0,,0,0.0,0,84.0
Ray-Ray McCloud,PIT,1,1,8,0,,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Anthony McFarland Jr.,PIT,1,1,17,0,1,5,5.0,12,12.0,5.0,1,1.0,0,0.0,0,118.7
