Player,Pos
Geno Smith,QB
Kenneth Walker III,RB
D.K. Metcalf,WR
Tyler Lockett,WR
Will Dissly,TE
Noah Fant,TE
Charles Cross,T
Abraham Lucas,T
Austin Blythe,G
Gabe Jackson,G
Damien Lewis,G
Shelby Harris,DE
Bryan Mone,DT
Poona Ford,DT
Uchenna Nwosu,LB
Bruce Irvin,LB
Cody Barton,LB
Jordyn Brooks,LB
Riq Woolen,CB
Michael Jackson,CB
Ryan Neal,SS
Quandre Diggs,FS
